relation_id,user_id,tag_id,score,assigned_at,source
UTR00006191,U001797,TAG07,0.6435,2026-04-21 16:07:33,manual
UTR00006192,U004386,TAG08,0.7984,2025-10-07 08:18:02,manual
UTR00006193,U003594,TAG06,0.575,2025-03-12 17:17:35,rule
UTR00006194,U001786,TAG03,0.8332,2025-03-23 09:57:37,rule
UTR00006195,U003101,TAG08,0.9637,2025-04-18 12:52:15,rule
UTR00006196,U003682,TAG07,0.6931,2025-12-21 00:49:10,model
UTR00006197,U000935,TAG03,0.7348,2025-05-15 04:44:09,rule
UTR00006198,U003998,TAG04,0.7344,2025-03-28 04:03:09,model
UTR00006199,U004490,TAG04,0.8348,2026-06-15 09:23:53,rule
UTR00006200,U001157,TAG05,0.6343,2026-02-14 01:36:23,model
UTR00006201,U000042,TAG03,0.5944,2025-02-27 00:32:35,rule
UTR00006202,U004766,TAG04,0.5674,2025-08-30 00:18:24,model
UTR00006203,U004439,TAG14,0.7942,2025-07-05 05:39:51,model
UTR00006204,U000666,TAG11,0.9131,2025-10-06 04:32:04,model
UTR00006205,U003973,TAG04,0.9837,2025-07-26 05:54:57,rule
UTR00006206,U003170,TAG06,0.8348,2025-02-06 17:43:46,model
UTR00006207,U001621,TAG15,0.961,2025-10-18 16:10:04,rule
UTR00006208,U002881,TAG02,0.9318,2026-07-02 03:31:06,manual
UTR00006209,U000869,TAG16,0.8696,2025-01-10 19:18:24,rule
UTR00006210,U003836,TAG04,0.8625,2026-07-02 20:48:22,rule
UTR00006211,U003524,TAG10,0.6952,2026-05-27 23:21:50,rule
UTR00006212,U004438,TAG14,0.7099,2026-06-02 03:07:01,manual
UTR00006213,U002427,TAG07,0.5976,2025-07-22 03:46:25,model
UTR00006214,U002309,TAG11,0.8255,2025-06-10 03:49:51,rule
UTR00006215,U000307,TAG09,0.8552,2026-03-14 02:42:43,model
UTR00006216,U002206,TAG02,0.6966,2026-01-01 23:05:13,model
UTR00006217,U002125,TAG01,0.7553,2026-02-04 03:10:07,manual
UTR00006218,U002307,TAG09,0.6067,2025-03-13 07:24:49,model
UTR00006219,U003381,TAG14,0.8449,2025-02-08 23:43:44,model
UTR00006220,U003455,TAG16,0.7647,2025-10-18 07:08:02,rule
UTR00006221,U001988,TAG14,0.8429,2026-02-11 03:49:28,rule
UTR00006222,U002038,TAG15,0.6257,2026-01-02 03:58:19,manual
UTR00006223,U000110,TAG12,0.6461,2025-02-08 20:01:06,model
UTR00006224,U004029,TAG05,0.7265,2025-02-08 05:14:09,model
UTR00006225,U000956,TAG09,0.6604,2026-04-07 20:15:20,model
UTR00006226,U003253,TAG04,0.8282,2025-05-29 15:15:41,rule
UTR00006227,U004412,TAG14,0.8585,2025-03-09 22:52:41,rule
UTR00006228,U001917,TAG14,0.7791,2025-12-21 01:57:39,model
UTR00006229,U004433,TAG13,0.8906,2025-12-24 20:25:11,model
UTR00006230,U002915,TAG10,0.6113,2026-06-04 10:49:29,manual
UTR00006231,U004893,TAG04,0.8458,2025-10-04 05:05:46,model
UTR00006232,U004875,TAG08,0.7679,2026-01-26 20:31:00,rule
UTR00006233,U003389,TAG02,0.86,2026-01-10 01:14:31,model
UTR00006234,U004342,TAG01,0.7509,2026-02-15 16:56:20,rule
UTR00006235,U001971,TAG14,0.831,2025-04-10 06:22:16,rule
UTR00006236,U000324,TAG13,0.6281,2025-06-17 20:51:19,rule
UTR00006237,U004211,TAG02,0.5624,2025-01-03 01:40:02,rule
UTR00006238,U003273,TAG06,0.8585,2026-06-13 05:26:41,model
UTR00006239,U000955,TAG14,0.9024,2025-05-02 02:47:25,manual
UTR00006240,U000516,TAG04,0.9605,2025-10-11 16:35:32,rule
UTR00006241,U002231,TAG14,0.984,2026-02-02 23:44:21,model
UTR00006242,U002686,TAG08,0.6127,2026-06-15 14:21:10,rule
UTR00006243,U001975,TAG01,0.7292,2026-04-28 01:11:08,rule
UTR00006244,U001275,TAG02,0.5955,2025-06-12 00:35:29,rule
UTR00006245,U004656,TAG02,0.6751,2025-03-16 17:53:52,rule
UTR00006246,U002435,TAG09,0.5668,2025-07-29 22:05:48,model
UTR00006247,U003881,TAG03,0.7514,2025-11-22 11:31:58,rule
UTR00006248,U001727,TAG03,0.9697,2026-02-08 08:47:19,manual
UTR00006249,U000082,TAG07,0.8002,2026-01-04 22:36:03,manual
UTR00006250,U000132,TAG02,0.9394,2025-04-19 04:40:17,rule
UTR00006251,U002503,TAG14,0.9356,2025-11-16 14:41:58,rule
UTR00006252,U004714,TAG11,0.9638,2025-10-17 08:01:24,model
UTR00006253,U000172,TAG09,0.945,2026-02-19 13:09:31,rule
UTR00006254,U003426,TAG08,0.5936,2026-01-20 19:36:24,model
UTR00006255,U001963,TAG08,0.7729,2026-07-13 01:29:44,rule
UTR00006256,U000401,TAG02,0.7187,2025-05-23 02:52:58,rule
UTR00006257,U002415,TAG12,0.7963,2026-01-26 08:56:53,model
UTR00006258,U004245,TAG01,0.5886,2025-10-03 20:20:09,rule
UTR00006259,U003802,TAG10,0.8119,2026-05-26 05:05:15,model
UTR00006260,U001612,TAG13,0.6657,2025-06-11 10:57:24,rule
UTR00006261,U001486,TAG11,0.9186,2025-07-21 13:04:38,model
UTR00006262,U004651,TAG15,0.9925,2026-01-18 19:01:38,model
UTR00006263,U004136,TAG01,0.9701,2025-10-13 15:10:27,model
UTR00006264,U004491,TAG06,0.8025,2025-08-05 00:25:02,rule
UTR00006265,U004797,TAG06,0.8461,2026-03-15 01:07:28,model
UTR00006266,U001845,TAG06,0.7844,2025-06-16 10:01:06,rule
UTR00006267,U002434,TAG01,0.583,2025-09-18 04:47:42,model
UTR00006268,U003687,TAG14,0.7705,2026-05-04 04:34:50,rule
UTR00006269,U004610,TAG03,0.8247,2025-09-30 17:27:35,rule
UTR00006270,U000525,TAG05,0.6672,2026-02-28 07:25:05,rule
UTR00006271,U001390,TAG12,0.9698,2025-12-03 09:15:20,rule
UTR00006272,U004689,TAG10,0.7863,2025-08-04 15:33:34,rule
UTR00006273,U000738,TAG14,0.8519,2026-04-21 18:02:54,rule
UTR00006274,U000658,TAG08,0.901,2025-10-23 13:35:18,rule
UTR00006275,U001692,TAG14,0.9398,2025-07-07 13:29:52,model
UTR00006276,U000683,TAG14,0.9123,2025-08-13 08:15:50,rule
UTR00006277,U003757,TAG03,0.8631,2026-02-06 05:00:53,model
UTR00006278,U000352,TAG09,0.5803,2025-03-06 10:46:54,rule
UTR00006279,U002987,TAG09,0.7786,2025-12-10 07:25:30,rule
UTR00006280,U003967,TAG14,0.778,2026-03-08 09:00:34,model
UTR00006281,U001671,TAG16,0.5551,2026-06-01 14:17:10,rule
UTR00006282,U003200,TAG03,0.6439,2025-08-12 20:25:05,model
UTR00006283,U004160,TAG09,0.6614,2025-08-04 20:48:28,model
UTR00006284,U003236,TAG09,0.6756,2026-07-03 20:11:51,rule
UTR00006285,U002935,TAG12,0.7663,2025-12-04 10:17:51,model
UTR00006286,U003124,TAG04,0.6691,2025-03-30 21:51:13,model
UTR00006287,U001097,TAG16,0.5601,2026-06-10 02:54:41,rule
UTR00006288,U004495,TAG10,0.7178,2025-08-06 01:18:42,model
UTR00006289,U001736,TAG07,0.7317,2026-07-07 21:17:49,rule
UTR00006290,U003606,TAG06,0.9847,2025-04-01 15:57:51,rule
UTR00006291,U002276,TAG06,0.9465,2025-03-28 07:17:03,model
UTR00006292,U002138,TAG16,0.8142,2026-05-21 23:54:27,rule
UTR00006293,U004393,TAG03,0.9217,2025-06-06 02:11:42,manual
UTR00006294,U000410,TAG11,0.8452,2025-08-26 06:16:45,rule
UTR00006295,U003660,TAG16,0.6872,2025-03-26 18:13:55,model
UTR00006296,U002237,TAG15,0.8388,2025-09-06 03:17:05,model
UTR00006297,U000566,TAG05,0.7503,2025-07-31 06:08:39,rule
UTR00006298,U003914,TAG10,0.9125,2025-06-05 11:32:38,rule
UTR00006299,U004514,TAG02,0.8718,2025-05-23 23:54:54,model
UTR00006300,U000599,TAG06,0.8762,2025-03-09 02:57:06,rule
UTR00006301,U003341,TAG05,0.6027,2025-11-18 11:17:55,rule
UTR00006302,U000755,TAG10,0.6397,2025-05-18 20:24:51,rule
UTR00006303,U003613,TAG04,0.7404,2025-11-15 00:11:29,rule
UTR00006304,U002044,TAG04,0.6855,2025-09-14 17:20:14,model
UTR00006305,U001631,TAG01,0.635,2026-03-26 14:28:20,model
UTR00006306,U003699,TAG12,0.932,2025-09-03 03:23:42,model
UTR00006307,U002619,TAG09,0.9827,2026-07-08 08:58:41,rule
UTR00006308,U004599,TAG04,0.9952,2025-09-03 18:34:49,rule
UTR00006309,U000991,TAG01,0.7589,2025-11-21 14:38:20,rule
UTR00006310,U001248,TAG06,0.9902,2025-09-11 03:51:35,model
UTR00006311,U000134,TAG08,0.7064,2025-03-11 07:53:34,rule
UTR00006312,U000315,TAG10,0.5928,2025-04-23 08:21:52,model
UTR00006313,U001237,TAG11,0.6503,2026-02-08 14:02:35,rule
UTR00006314,U001095,TAG05,0.9105,2025-08-31 03:08:06,model
UTR00006315,U000970,TAG08,0.731,2025-05-13 06:17:53,model
UTR00006316,U000719,TAG13,0.8837,2025-06-11 05:00:49,rule
UTR00006317,U002748,TAG14,0.8336,2025-05-29 21:07:17,rule
UTR00006318,U002075,TAG04,0.8608,2026-01-27 16:50:01,rule
UTR00006319,U001898,TAG11,0.8957,2025-01-20 14:00:29,model
UTR00006320,U000122,TAG06,0.5927,2026-06-09 19:12:31,rule
UTR00006321,U003999,TAG10,0.8228,2026-01-20 04:36:53,model
UTR00006322,U002210,TAG05,0.5898,2025-07-28 23:20:44,model
UTR00006323,U000505,TAG02,0.7361,2026-01-24 05:31:01,rule
UTR00006324,U002461,TAG07,0.6797,2026-07-24 19:30:11,model
UTR00006325,U000243,TAG02,0.5551,2025-02-26 13:11:46,rule
UTR00006326,U003986,TAG10,0.7983,2026-05-09 21:09:15,model
UTR00006327,U000245,TAG07,0.8551,2026-08-21 16:00:58,rule
UTR00006328,U000057,TAG01,0.8684,2025-05-16 12:57:54,rule
UTR00006329,U004281,TAG01,0.8502,2025-07-20 19:14:59,rule
UTR00006330,U000059,TAG15,0.8013,2025-04-26 08:35:03,rule
UTR00006331,U002075,TAG09,0.7202,2025-12-05 01:16:46,manual
UTR00006332,U001233,TAG05,0.5831,2025-01-04 23:26:16,rule
UTR00006333,U000086,TAG05,0.6763,2025-11-03 10:54:13,rule
UTR00006334,U003572,TAG10,0.6738,2025-05-05 06:47:28,manual
UTR00006335,U003900,TAG01,0.8537,2025-05-27 04:49:25,rule
UTR00006336,U000479,TAG12,0.9001,2026-02-19 08:53:18,model
UTR00006337,U003632,TAG05,0.7419,2026-01-20 03:06:16,rule
UTR00006338,U003260,TAG03,0.597,2026-01-26 08:40:03,rule
UTR00006339,U000605,TAG15,0.6849,2025-10-06 21:35:05,model
UTR00006340,U004985,TAG10,0.9395,2025-12-25 05:28:40,model
UTR00006341,U002399,TAG10,0.9804,2026-05-06 05:17:17,model
UTR00006342,U002738,TAG07,0.6127,2026-03-17 02:42:12,rule
UTR00006343,U001475,TAG09,0.6415,2026-03-01 14:29:35,model
UTR00006344,U001651,TAG15,0.8028,2025-09-04 18:39:42,model
UTR00006345,U003689,TAG15,0.6168,2026-07-05 17:49:18,rule
UTR00006346,U003489,TAG12,0.5951,2026-02-21 00:45:35,model
UTR00006347,U003259,TAG13,0.9554,2025-09-12 22:17:02,rule
UTR00006348,U002045,TAG08,0.6669,2025-11-27 21:14:12,model
UTR00006349,U004027,TAG10,0.7941,2026-01-15 05:32:47,rule
UTR00006350,U004065,TAG13,0.7571,2025-04-22 08:16:38,model
UTR00006351,U002252,TAG11,0.6393,2025-09-14 02:32:46,rule
UTR00006352,U001867,TAG03,0.9966,2026-08-17 10:14:35,rule
UTR00006353,U002008,TAG10,0.7009,2025-07-21 04:35:11,model
UTR00006354,U000213,TAG11,0.8757,2025-12-16 00:15:47,model
UTR00006355,U002559,TAG12,0.6094,2025-12-14 14:03:03,model
UTR00006356,U004285,TAG14,0.6958,2025-10-29 11:39:20,rule
UTR00006357,U003328,TAG11,0.8051,2026-04-20 15:11:19,manual
UTR00006358,U000502,TAG09,0.7706,2026-07-19 12:01:50,rule
UTR00006359,U002135,TAG12,0.8177,2025-01-01 06:31:58,model
UTR00006360,U004749,TAG14,0.5825,2025-12-09 18:11:31,rule
UTR00006361,U003316,TAG16,0.5566,2025-10-06 21:26:04,model
UTR00006362,U000830,TAG06,0.8202,2026-01-29 15:53:42,model
UTR00006363,U003629,TAG02,0.8937,2025-06-02 08:32:30,model
UTR00006364,U000256,TAG15,0.5599,2026-04-03 20:55:36,rule
UTR00006365,U001895,TAG01,0.9031,2025-09-01 14:54:37,rule
UTR00006366,U000273,TAG07,0.647,2025-06-16 08:02:10,model
UTR00006367,U000367,TAG04,0.5925,2025-08-14 19:46:42,rule
UTR00006368,U001040,TAG08,0.7874,2025-06-01 07:49:31,rule
UTR00006369,U003410,TAG10,0.9854,2025-01-08 02:50:06,rule
UTR00006370,U000143,TAG02,0.6994,2026-01-22 12:04:13,model
UTR00006371,U004532,TAG11,0.6116,2025-08-14 23:50:59,model
UTR00006372,U002659,TAG02,0.5844,2026-04-14 08:51:37,model
UTR00006373,U004657,TAG12,0.8979,2025-08-17 15:54:54,rule
UTR00006374,U002545,TAG14,0.8749,2025-03-04 04:58:58,rule
UTR00006375,U000481,TAG12,0.9278,2025-11-08 23:10:28,rule
UTR00006376,U000639,TAG09,0.8941,2025-05-22 07:13:47,model
UTR00006377,U001512,TAG11,0.6496,2025-07-04 08:33:50,rule
UTR00006378,U000203,TAG05,0.7325,2025-05-16 22:20:12,rule
UTR00006379,U003867,TAG14,0.7879,2026-06-07 20:27:07,rule
UTR00006380,U004838,TAG11,0.9486,2026-05-05 03:09:24,rule
UTR00006381,U002278,TAG05,0.9327,2026-07-10 09:38:30,rule
UTR00006382,U004559,TAG05,0.7114,2026-07-03 16:42:25,rule
UTR00006383,U004889,TAG01,0.746,2026-06-21 19:36:36,model
UTR00006384,U003152,TAG02,0.6417,2025-05-10 23:26:07,rule
UTR00006385,U004508,TAG14,0.8093,2025-03-09 17:28:28,rule
UTR00006386,U004020,TAG06,0.7705,2026-04-08 07:23:37,rule
UTR00006387,U000497,TAG06,0.796,2025-10-28 11:33:13,rule
UTR00006388,U000509,TAG02,0.6989,2025-08-17 17:33:17,model
UTR00006389,U003203,TAG03,0.5795,2025-08-31 08:59:22,model
UTR00006390,U001226,TAG02,0.9445,2026-07-17 02:41:40,rule
UTR00006391,U002511,TAG06,0.8267,2025-11-23 06:28:56,rule
UTR00006392,U002323,TAG08,0.581,2025-05-22 06:54:38,model
UTR00006393,U003648,TAG01,0.8728,2025-04-12 01:56:18,rule
UTR00006394,U004801,TAG08,0.8061,2026-04-16 10:00:15,model
UTR00006395,U004241,TAG08,0.9343,2025-08-26 22:55:11,manual
UTR00006396,U002928,TAG03,0.58,2025-03-31 00:16:46,model
UTR00006397,U003650,TAG09,0.6081,2026-03-04 00:42:24,model
UTR00006398,U002349,TAG05,0.663,2025-12-08 23:27:18,manual
UTR00006399,U001680,TAG05,0.9857,2026-08-05 09:53:37,rule
UTR00006400,U002194,TAG11,0.8648,2025-12-19 14:48:12,model
UTR00006401,U002216,TAG02,0.9455,2025-05-19 15:14:26,rule
UTR00006402,U001757,TAG02,0.6174,2025-10-23 19:14:33,rule
UTR00006403,U003106,TAG11,0.8316,2025-10-09 17:42:33,rule
UTR00006404,U001600,TAG07,0.6342,2025-08-26 04:36:32,rule
UTR00006405,U003629,TAG02,0.868,2025-05-11 04:06:22,rule
UTR00006406,U001833,TAG09,0.9855,2026-02-24 12:11:15,rule
UTR00006407,U003303,TAG15,0.9337,2025-08-08 15:24:00,model
UTR00006408,U000401,TAG03,0.7127,2026-02-01 16:24:29,rule
UTR00006409,U002526,TAG13,0.893,2026-05-06 04:07:57,rule
UTR00006410,U000373,TAG03,0.6519,2026-04-26 00:26:58,rule
UTR00006411,U003790,TAG08,0.5553,2026-03-31 07:39:00,model
UTR00006412,U003820,TAG16,0.9996,2026-07-26 04:30:26,model
UTR00006413,U003563,TAG06,0.9729,2025-06-18 19:51:41,rule
UTR00006414,U000429,TAG06,0.5684,2025-10-31 16:31:26,rule
UTR00006415,U000462,TAG12,0.9454,2025-11-10 20:00:14,rule
UTR00006416,U004401,TAG07,0.8542,2025-08-25 08:07:17,rule
UTR00006417,U003524,TAG13,0.5566,2025-10-12 20:16:26,rule
UTR00006418,U004218,TAG10,0.9679,2025-07-28 21:16:16,rule
UTR00006419,U001975,TAG13,0.7639,2026-05-13 21:41:45,model
UTR00006420,U002060,TAG03,0.6016,2026-01-30 01:43:15,rule
UTR00006421,U000826,TAG01,0.7938,2026-07-30 00:53:24,model
UTR00006422,U003413,TAG08,0.7597,2025-08-16 09:16:02,rule
UTR00006423,U002014,TAG15,0.8721,2025-08-04 04:14:12,model
UTR00006424,U004710,TAG13,0.8882,2025-10-27 08:12:51,model
UTR00006425,U004975,TAG08,0.6915,2025-02-23 16:31:01,manual
UTR00006426,U004263,TAG13,0.6737,2026-02-21 04:27:17,rule
UTR00006427,U001862,TAG16,0.9708,2025-12-08 03:51:40,model
UTR00006428,U004543,TAG12,0.9144,2026-05-06 07:20:45,rule
UTR00006429,U004580,TAG04,0.585,2025-08-02 12:04:16,rule
UTR00006430,U003905,TAG16,0.7088,2025-11-03 16:53:17,model
UTR00006431,U001637,TAG13,0.87,2025-08-10 01:11:40,model
UTR00006432,U002492,TAG12,0.9917,2025-10-24 07:12:49,model
UTR00006433,U002791,TAG12,0.9372,2025-12-20 21:34:13,rule
UTR00006434,U002608,TAG06,0.9996,2026-08-16 04:42:50,rule
UTR00006435,U004174,TAG08,0.7416,2025-09-29 11:06:54,model
UTR00006436,U001999,TAG10,0.9636,2026-02-20 16:07:21,model
UTR00006437,U000674,TAG07,0.8107,2025-12-04 09:17:17,rule
UTR00006438,U004869,TAG16,0.7545,2025-01-05 14:37:02,model
UTR00006439,U001034,TAG02,0.7772,2025-05-30 09:07:03,rule
UTR00006440,U004060,TAG08,0.6778,2025-06-19 19:08:23,model
UTR00006441,U003804,TAG12,0.7084,2025-01-09 08:50:49,rule
UTR00006442,U002875,TAG02,0.9701,2025-03-04 12:40:27,rule
UTR00006443,U000455,TAG02,0.5607,2026-01-20 21:05:50,model
UTR00006444,U002324,TAG15,0.8103,2025-05-24 01:25:59,model
UTR00006445,U004474,TAG08,0.5721,2026-03-21 15:05:16,rule
UTR00006446,U000944,TAG01,0.8797,2026-07-30 08:02:27,rule
UTR00006447,U003869,TAG10,0.6395,2025-09-09 02:48:10,rule
UTR00006448,U002788,TAG05,0.8236,2026-08-07 20:39:39,model
UTR00006449,U004204,TAG03,0.6775,2025-06-22 18:09:38,rule
UTR00006450,U002879,TAG02,0.756,2025-07-15 05:33:14,rule
UTR00006451,U003738,TAG13,0.75,2025-06-29 02:09:03,rule
UTR00006452,U002938,TAG03,0.8056,2026-07-22 22:21:47,rule
UTR00006453,U003124,TAG06,0.8536,2026-05-03 21:34:04,model
UTR00006454,U000635,TAG10,0.8787,2025-09-13 09:39:25,manual
UTR00006455,U000852,TAG08,0.5551,2025-08-30 21:01:30,rule
UTR00006456,U001880,TAG07,0.6374,2025-05-28 08:31:48,model
UTR00006457,U003567,TAG12,0.7735,2025-10-08 02:03:11,manual
UTR00006458,U004892,TAG14,0.7912,2025-10-23 07:25:53,model
UTR00006459,U001182,TAG16,0.9732,2025-11-24 16:02:29,rule
UTR00006460,U001043,TAG13,0.635,2026-01-25 01:03:10,rule
UTR00006461,U001778,TAG07,0.6874,2025-07-18 08:12:34,rule
UTR00006462,U003505,TAG08,0.9022,2025-09-22 07:06:17,rule
UTR00006463,U002049,TAG08,0.8635,2026-05-06 20:56:17,rule
UTR00006464,U001615,TAG15,0.7647,2025-07-30 10:28:27,rule
UTR00006465,U002691,TAG07,0.6997,2026-07-13 00:45:52,manual
UTR00006466,U004901,TAG05,0.8286,2025-02-08 04:26:17,model
UTR00006467,U003465,TAG03,0.6025,2025-06-23 10:50:38,model
UTR00006468,U004113,TAG14,0.7062,2025-07-20 08:36:55,model
UTR00006469,U002092,TAG16,0.6386,2025-12-02 22:44:48,model
UTR00006470,U001852,TAG04,0.876,2026-03-16 14:58:41,model
UTR00006471,U001360,TAG13,0.9025,2025-09-22 10:34:53,model
UTR00006472,U002568,TAG09,0.9304,2025-12-08 08:32:00,rule
UTR00006473,U001242,TAG05,0.6069,2026-07-01 02:05:52,rule
UTR00006474,U000366,TAG13,0.7954,2025-05-09 21:27:21,model
UTR00006475,U000565,TAG15,0.9074,2025-07-04 03:28:07,model
UTR00006476,U003363,TAG05,0.7826,2025-01-09 20:11:49,rule
UTR00006477,U004361,TAG13,0.8495,2026-08-17 23:52:22,model
UTR00006478,U002284,TAG16,0.8839,2026-03-06 09:00:12,model
UTR00006479,U004483,TAG07,0.7301,2026-06-24 19:55:57,rule
UTR00006480,U004081,TAG01,0.7229,2025-06-06 22:17:47,rule
UTR00006481,U000840,TAG07,0.6867,2025-12-10 07:26:10,model
UTR00006482,U003108,TAG11,0.6684,2026-01-08 23:26:29,model
UTR00006483,U000183,TAG06,0.7441,2025-10-17 02:29:31,rule
UTR00006484,U002016,TAG05,0.8555,2025-07-07 08:02:23,rule
UTR00006485,U003997,TAG06,0.5775,2025-05-04 20:51:16,model
UTR00006486,U000501,TAG04,0.9484,2025-02-24 00:57:11,model
UTR00006487,U004790,TAG14,0.6761,2025-06-05 10:13:38,model
UTR00006488,U001749,TAG14,0.6007,2025-08-03 13:12:09,rule
UTR00006489,U000003,TAG01,0.8355,2026-01-16 03:35:40,manual
UTR00006490,U001272,TAG06,0.5746,2026-05-08 19:06:19,model
UTR00006491,U004936,TAG04,0.6529,2025-04-07 06:41:23,model
UTR00006492,U004225,TAG08,0.8015,2025-09-24 07:47:04,rule
UTR00006493,U002336,TAG08,0.8388,2025-11-21 06:39:29,rule
UTR00006494,U004657,TAG05,0.9541,2025-04-17 00:45:26,model
UTR00006495,U004136,TAG10,0.9502,2025-09-22 09:26:36,model
UTR00006496,U001014,TAG10,0.558,2025-10-05 10:51:38,rule
UTR00006497,U000351,TAG14,0.8971,2026-04-26 09:32:50,rule
UTR00006498,U003205,TAG16,0.8368,2026-07-17 01:51:35,rule
UTR00006499,U003741,TAG04,0.5697,2025-05-20 06:32:52,rule
UTR00006500,U004429,TAG08,0.8842,2026-07-18 06:50:53,model
UTR00006501,U001163,TAG16,0.5782,2026-03-21 17:14:31,manual
UTR00006502,U002884,TAG16,0.8579,2025-09-06 10:20:56,model
UTR00006503,U002731,TAG07,0.7826,2025-04-18 19:13:15,rule
UTR00006504,U001607,TAG14,0.8624,2026-01-15 05:41:35,model
UTR00006505,U003154,TAG04,0.701,2025-11-10 15:20:42,rule
UTR00006506,U004114,TAG09,0.7646,2026-02-06 00:28:48,rule
UTR00006507,U004301,TAG12,0.9465,2026-01-18 19:04:59,model
UTR00006508,U004648,TAG03,0.8374,2025-11-23 04:32:58,model
UTR00006509,U003798,TAG15,0.578,2026-04-03 19:35:11,model
UTR00006510,U004312,TAG10,0.6713,2025-01-20 21:19:46,rule
UTR00006511,U004134,TAG07,0.8285,2025-08-31 12:24:10,rule
UTR00006512,U004186,TAG06,0.5802,2025-08-21 15:42:05,rule
UTR00006513,U004106,TAG01,0.6653,2026-04-23 11:40:03,model
UTR00006514,U002280,TAG07,0.7128,2026-06-14 12:23:40,model
UTR00006515,U002362,TAG01,0.766,2025-12-14 19:04:44,model
UTR00006516,U000790,TAG04,0.7396,2026-01-30 19:10:42,manual
UTR00006517,U004487,TAG09,0.6804,2025-02-11 00:28:42,rule
UTR00006518,U004843,TAG10,0.6981,2025-07-01 14:58:18,rule
UTR00006519,U003458,TAG13,0.8137,2025-02-10 13:53:46,rule
UTR00006520,U003207,TAG01,0.7555,2025-05-27 00:34:56,manual
UTR00006521,U000684,TAG12,0.8483,2026-01-02 17:55:48,rule
UTR00006522,U001829,TAG01,0.5883,2026-04-14 11:01:43,model
UTR00006523,U004350,TAG10,0.9512,2025-10-09 03:55:25,rule
UTR00006524,U001728,TAG01,0.8004,2025-08-09 02:53:37,model
UTR00006525,U001550,TAG08,0.8357,2025-01-04 06:50:01,rule
UTR00006526,U004964,TAG09,0.7929,2025-05-23 00:09:18,model
UTR00006527,U003332,TAG15,0.9784,2025-06-22 20:38:08,rule
UTR00006528,U002412,TAG03,0.9717,2025-08-29 21:01:26,rule
UTR00006529,U003230,TAG10,0.6939,2025-11-16 07:53:13,rule
UTR00006530,U002913,TAG04,0.8372,2026-01-22 21:45:44,manual
UTR00006531,U001713,TAG04,0.757,2026-05-21 01:33:21,rule
UTR00006532,U001317,TAG08,0.5581,2026-03-01 13:36:50,rule
UTR00006533,U003982,TAG01,0.9089,2026-06-29 19:54:05,rule
UTR00006534,U002674,TAG03,0.9743,2025-06-27 06:19:00,model
UTR00006535,U000427,TAG07,0.9077,2025-03-24 22:24:56,model
UTR00006536,U000384,TAG04,0.9363,2025-03-09 07:01:21,model
UTR00006537,U003112,TAG11,0.729,2025-10-11 13:24:57,model
UTR00006538,U003830,TAG02,0.5979,2025-05-07 02:54:27,rule
UTR00006539,U002938,TAG15,0.5764,2026-01-25 15:16:48,rule
UTR00006540,U002731,TAG16,0.7347,2025-04-14 09:55:38,rule
UTR00006541,U004818,TAG14,0.9119,2025-09-21 06:02:53,rule
UTR00006542,U004511,TAG02,0.6572,2025-01-02 04:44:25,model
UTR00006543,U000725,TAG03,0.5815,2025-01-12 16:42:46,model
UTR00006544,U002381,TAG12,0.8051,2025-08-06 21:44:20,model
UTR00006545,U003538,TAG09,0.7857,2026-01-18 11:00:11,rule
UTR00006546,U000571,TAG01,0.8493,2025-04-25 18:07:21,rule
UTR00006547,U002183,TAG05,0.8945,2026-03-19 16:37:08,rule
UTR00006548,U001535,TAG03,0.8062,2025-10-17 20:00:10,model
UTR00006549,U002571,TAG13,0.6299,2026-04-06 05:33:46,model
UTR00006550,U002662,TAG03,0.8508,2025-07-29 08:56:30,model
UTR00006551,U003142,TAG11,0.6863,2025-09-19 23:01:57,rule
UTR00006552,U003346,TAG04,0.8515,2025-12-05 19:35:36,rule
UTR00006553,U001824,TAG07,0.6061,2026-07-20 04:11:14,rule
UTR00006554,U001952,TAG05,0.8843,2025-05-24 04:07:27,manual
UTR00006555,U001157,TAG05,0.8737,2025-12-17 22:26:23,model
UTR00006556,U001097,TAG11,0.635,2026-08-02 09:39:02,model
UTR00006557,U003861,TAG04,0.8578,2026-06-25 08:57:33,rule
UTR00006558,U002570,TAG02,0.9582,2025-11-14 16:32:52,model
UTR00006559,U001749,TAG09,0.9972,2025-09-02 10:41:09,model
UTR00006560,U000502,TAG14,0.9665,2025-12-25 09:33:53,rule
UTR00006561,U004611,TAG04,0.87,2025-01-26 13:04:27,rule
UTR00006562,U003842,TAG02,0.8054,2025-11-23 22:10:53,rule
UTR00006563,U002679,TAG06,0.7188,2025-02-05 13:54:53,rule
UTR00006564,U001742,TAG11,0.8807,2025-03-04 23:51:42,model
UTR00006565,U002539,TAG01,0.833,2026-05-27 00:09:23,rule
UTR00006566,U000285,TAG05,0.7199,2026-06-11 04:54:07,model
UTR00006567,U000842,TAG13,0.9621,2025-10-10 11:13:11,model
UTR00006568,U004744,TAG04,0.7724,2026-06-08 19:26:23,rule
UTR00006569,U004394,TAG15,0.9937,2026-03-01 18:49:12,rule
UTR00006570,U003555,TAG10,0.808,2025-04-18 14:34:05,manual
UTR00006571,U004753,TAG11,0.774,2025-08-08 18:19:08,rule
UTR00006572,U000984,TAG11,0.5654,2026-03-03 13:48:32,model
