search_id,session_id,user_id,keyword,category_id,result_count,clicked,converted,searched_at
SE00009555,SES00014398,,生鲜果蔬,C008,392,0,0,2026-02-04 17:02:40
SE00009556,SES00009143,U002577,送礼,C014,201,1,0,2025-12-29 17:16:47
SE00009557,SES00001959,U004475,女装,C003,260,0,0,2025-06-29 15:09:27
SE00009558,SES00013660,U002963,彩妆,C032,618,1,0,2026-06-13 14:44:25
SE00009559,SES00014694,U003742,智能设备,C030,22,0,0,2025-12-07 08:35:17
SE00009560,SES00018359,U002894,健身训练,C007,760,0,0,2026-08-13 08:09:06
SE00009561,SES00019247,U003058,男装,C033,105,0,1,2026-01-24 17:57:31
SE00009562,SES00011276,U002684,奶粉辅食,C025,578,0,0,2026-01-18 05:00:50
SE00009563,SES00019945,U003008,女装,C012,241,0,0,2026-02-26 22:26:08
SE00009564,SES00012715,U000376,护肤,C020,178,1,0,2025-08-19 05:31:31
SE00009565,SES00002783,U002783,夏季,C002,264,1,1,2025-07-25 20:41:13
SE00009566,SES00019930,U002407,奶粉辅食,C009,150,1,0,2025-04-07 02:33:57
SE00009567,SES00015142,U003925,运动鞋服,C009,328,1,0,2025-09-07 18:41:08
SE00009568,SES00010367,U004634,清洁用品,C029,659,0,0,2026-08-11 05:28:02
SE00009569,SES00018391,U001751,数码家电,C019,602,1,0,2025-02-01 20:04:58
SE00009570,SES00006221,U004453,智能,C018,796,0,0,2025-01-15 18:21:23
SE00009571,SES00018511,U004132,运动户外,C029,29,1,1,2025-12-09 05:09:56
SE00009572,SES00000664,U001951,折扣,C037,494,0,0,2025-10-21 21:13:53
SE00009573,SES00001106,U002268,电脑办公,C033,375,1,0,2025-12-13 04:13:44
SE00009574,SES00001828,,轻便,C034,647,1,0,2025-10-09 10:28:55
SE00009575,SES00016516,U001365,母婴玩具,C007,579,0,0,2025-05-01 01:23:01
SE00009576,SES00010852,,女装,C032,382,1,0,2026-03-31 20:31:12
SE00009577,SES00002826,U004885,家用电器,C032,126,0,0,2025-06-26 19:33:58
SE00009578,SES00009738,U003895,服饰鞋包,C033,145,0,0,2025-07-16 08:15:40
SE00009579,SES00017100,U004129,食品生鲜,C014,140,1,0,2026-05-10 08:24:06
SE00009580,SES00009029,U000572,家居生活,C023,454,1,0,2025-03-23 00:43:08
SE00009581,SES00009027,U000388,童装童鞋,C028,523,0,0,2025-11-02 21:48:27
SE00009582,SES00003683,U004628,智能,C004,686,1,0,2026-08-13 03:36:05
SE00009583,SES00003662,U003530,骑行,C039,359,0,0,2025-05-06 06:43:58
SE00009584,SES00001657,U003790,折扣,C017,695,1,0,2025-12-04 13:37:27
SE00009585,SES00007013,,箱包配饰,C005,570,1,0,2025-10-21 11:48:26
SE00009586,SES00001786,U000860,户外装备,C034,341,1,1,2025-07-08 09:13:00
SE00009587,SES00018492,U002791,夏季,C033,59,0,1,2025-01-13 14:17:25
SE00009588,SES00015364,,彩妆,C030,607,1,0,2025-01-09 04:48:02
SE00009589,SES00009386,U001439,户外装备,C014,309,1,0,2025-06-30 01:28:41
SE00009590,SES00019917,U003450,个人护理,C025,630,0,0,2026-05-29 06:24:29
SE00009591,SES00016620,U000361,户外装备,C040,542,1,0,2026-06-15 08:39:14
SE00009592,SES00006475,U004557,生鲜果蔬,C022,254,0,0,2026-05-12 21:39:36
SE00009593,SES00015277,U001742,美妆个护,C037,401,1,0,2026-06-05 11:35:47
SE00009594,SES00011954,,男装,C013,297,0,0,2026-03-08 00:22:23
SE00009595,SES00017794,U004456,电脑办公,C014,648,0,0,2025-08-21 20:50:42
SE00009596,SES00019068,U001783,母婴玩具,C017,141,1,0,2025-10-24 11:48:24
SE00009597,SES00016009,U001436,开学季,C024,58,1,0,2025-05-06 15:23:34
SE00009598,SES00012205,U001731,美妆个护,C034,732,0,0,2025-01-07 20:02:19
SE00009599,SES00004895,U000887,家居生活,C015,359,0,0,2025-08-19 17:06:28
SE00009600,SES00008973,U003989,新品,C025,12,1,0,2025-03-01 08:08:31
SE00009601,SES00011597,U000791,乐器,C025,721,0,0,2026-08-12 14:32:02
SE00009602,SES00011841,U002232,奶粉辅食,C020,545,0,0,2025-09-24 08:09:40
SE00009603,SES00000985,,骑行,C023,204,1,0,2026-04-07 08:48:41
SE00009604,SES00008643,U002179,洗护,C030,413,0,0,2025-12-18 12:56:54
SE00009605,SES00013406,U000734,箱包配饰,C037,394,1,0,2026-05-17 05:41:51
SE00009606,SES00017725,U004990,骑行,C032,123,0,0,2025-05-04 13:57:46
SE00009607,SES00014987,U001795,玩具,C015,473,1,0,2025-08-21 09:22:13
SE00009608,SES00004625,U000090,彩妆,C034,614,1,0,2026-06-17 13:46:42
SE00009609,SES00009466,U005000,个人护理,C029,731,1,0,2026-01-30 20:33:47
SE00009610,SES00014646,U002965,男装,C012,617,1,0,2025-08-09 07:44:11
SE00009611,SES00013379,U004304,箱包配饰,C039,721,0,0,2025-08-28 01:50:47
SE00009612,SES00014713,U002150,性价比,C003,458,1,1,2025-03-10 15:10:42
SE00009613,SES00018125,U003662,送礼,C022,359,0,0,2025-08-26 03:17:48
SE00009614,SES00010106,U004387,夏季,C019,312,0,0,2026-08-06 15:11:01
SE00009615,SES00002845,U003073,家纺,C002,492,1,1,2026-03-23 15:40:45
SE00009616,SES00017949,U003929,清洁用品,C008,411,0,0,2026-01-10 10:10:40
SE00009617,SES00016092,U002437,性价比,C012,146,1,0,2026-07-19 07:03:10
SE00009618,SES00005960,U002820,男装,C005,301,1,0,2025-12-15 09:46:37
SE00009619,SES00002007,U001000,运动户外,C030,367,1,0,2026-04-17 04:07:53
SE00009620,SES00013558,U003033,奶粉辅食,C024,132,0,0,2025-12-16 07:55:07
SE00009621,SES00015633,U004180,家用电器,C029,742,1,0,2025-03-03 14:50:44
SE00009622,SES00012924,U003633,骑行,C017,425,1,0,2026-05-10 13:18:49
SE00009623,SES00002619,U004473,清洁用品,C038,224,1,0,2025-06-01 06:27:48
SE00009624,SES00014285,U000242,玩具,C023,547,1,0,2025-10-03 01:21:09
SE00009625,SES00009367,U000706,图书文娱,C010,75,1,1,2025-03-29 11:21:18
SE00009626,SES00006073,,智能,C007,89,0,0,2025-10-22 19:02:14
SE00009627,SES00003492,U000093,奶粉辅食,C003,121,1,0,2025-12-19 17:51:19
SE00009628,SES00006315,U001040,奶粉辅食,C020,659,0,0,2025-06-18 05:07:34
SE00009629,SES00005363,U004554,国货,C037,245,1,0,2026-06-23 19:16:44
SE00009630,SES00009881,,家具,C039,505,0,0,2026-08-22 19:54:07
SE00009631,SES00008583,,家用,C003,754,1,0,2026-02-03 19:57:34
SE00009632,SES00010391,U002257,家具,C039,785,1,0,2026-01-04 09:40:57
SE00009633,SES00012915,U003630,户外装备,C010,84,0,1,2025-03-27 22:41:27
SE00009634,SES00013746,,服饰鞋包,C019,787,1,1,2026-03-10 08:02:09
SE00009635,SES00003919,U000802,国货,C032,250,0,0,2026-05-08 10:00:53
SE00009636,SES00004906,U000383,电脑办公,C013,766,1,0,2025-12-14 14:16:10
SE00009637,SES00006836,U004560,骑行,C014,42,0,0,2025-10-12 03:21:00
SE00009638,SES00013221,U003837,健身训练,C034,228,1,0,2025-03-06 01:50:53
SE00009639,SES00006275,U003866,家居生活,C024,330,1,0,2026-03-28 18:00:26
SE00009640,SES00016749,U004428,送礼,C022,29,0,0,2025-09-14 21:43:40
SE00009641,SES00012865,U001134,童装童鞋,C027,791,0,0,2025-03-19 00:58:08
SE00009642,SES00009924,,图书,C002,187,1,0,2025-12-08 14:02:36
SE00009643,SES00000892,U004526,乐器,C033,631,0,0,2026-02-11 18:56:02
SE00009644,SES00008090,U003660,家纺,C005,679,1,0,2026-05-22 00:42:15
SE00009645,SES00019554,U004167,饮料冲调,C032,414,1,0,2025-12-16 17:09:43
SE00009646,SES00007180,U001912,家居生活,C024,342,0,0,2026-07-27 21:50:19
SE00009647,SES00017976,U003381,清洁用品,C009,351,1,0,2026-07-16 19:37:28
SE00009648,SES00000720,U004288,夏季,C040,102,0,0,2025-06-12 23:13:43
SE00009649,SES00010716,U003664,宠物生活,C032,692,1,0,2025-01-02 10:30:32
SE00009650,SES00002265,U001570,家具,C018,595,0,0,2025-04-14 12:54:57
SE00009651,SES00010899,,图书,C034,382,1,0,2025-10-30 07:12:59
SE00009652,SES00000842,U002430,智能设备,C008,581,1,0,2026-07-01 15:56:08
SE00009653,SES00004711,U001372,运动户外,C009,196,1,0,2025-01-12 12:03:14
SE00009654,SES00000467,U004350,国货,C028,178,1,0,2026-01-23 22:08:07
SE00009655,SES00013762,U004216,家用,C005,262,0,0,2026-03-11 18:48:26
SE00009656,SES00016060,U003174,洗护,C008,796,1,1,2026-07-26 15:26:52
SE00009657,SES00004425,U003286,休闲食品,C004,669,1,0,2025-03-26 03:09:56
SE00009658,SES00000086,U000626,户外装备,C032,699,1,0,2025-11-12 10:12:10
SE00009659,SES00014208,U002479,手机通讯,C038,154,1,0,2025-08-16 19:43:04
SE00009660,SES00004880,U002579,乐器,C014,780,0,0,2025-07-29 13:01:56
SE00009661,SES00009945,U003379,折扣,C040,380,0,0,2025-07-30 00:32:16
SE00009662,SES00012539,U004433,奶粉辅食,C034,449,0,0,2026-04-05 13:55:14
SE00009663,SES00007817,U002886,新品,C012,362,0,0,2025-05-08 16:12:34
SE00009664,SES00015785,U004486,彩妆,C033,729,1,0,2026-03-23 07:04:46
SE00009665,SES00000309,U001558,清洁用品,C020,791,0,0,2026-01-18 00:36:48
SE00009666,SES00007697,U001009,图书,C015,718,1,0,2026-05-05 13:27:47
SE00009667,SES00005745,U002904,清洁用品,C040,615,0,0,2025-11-05 05:48:33
SE00009668,SES00009739,U004698,箱包配饰,C029,773,1,0,2025-08-24 15:43:59
SE00009669,SES00015841,U001605,食品生鲜,C037,290,0,0,2025-11-11 23:24:26
SE00009670,SES00014679,U004168,手机通讯,C037,382,1,0,2025-08-30 07:41:48
SE00009671,SES00018533,U003153,洗护,C003,686,0,0,2026-03-23 15:29:54
SE00009672,SES00004901,U000583,粮油调味,C018,100,1,0,2025-06-30 01:20:12
SE00009673,SES00011109,U004203,骑行,C007,368,1,0,2025-10-21 04:38:05
SE00009674,SES00019986,U002759,玩具,C018,647,1,0,2025-06-29 18:23:19
SE00009675,SES00011505,U002324,图书文娱,C009,300,1,0,2025-03-30 23:35:48
SE00009676,SES00012045,U004705,运动鞋服,C004,588,1,0,2026-06-23 01:44:02
SE00009677,SES00019875,U000945,手机通讯,C003,325,0,0,2026-07-04 04:18:31
SE00009678,SES00002963,U002559,粮油调味,C005,758,0,0,2025-11-10 14:08:11
SE00009679,SES00019968,U002244,运动鞋服,C035,500,0,0,2026-08-06 14:32:17
SE00009680,SES00015421,U002514,服饰鞋包,C030,792,0,0,2026-07-03 15:36:50
SE00009681,SES00012483,U003326,手机通讯,C018,556,1,0,2025-02-07 19:50:42
SE00009682,SES00013896,U000951,女装,C037,627,1,0,2025-08-05 12:53:33
SE00009683,SES00014235,U004435,家用电器,C033,712,1,1,2025-11-11 01:25:45
SE00009684,SES00019011,U000001,男装,C019,320,0,0,2025-01-02 09:28:04
SE00009685,SES00009302,U001670,文创,C020,661,1,0,2026-01-05 17:13:49
SE00009686,SES00003482,U000129,洗护,C014,376,1,0,2025-09-29 12:22:39
SE00009687,SES00010660,,数码家电,C012,759,0,0,2025-07-27 01:11:19
SE00009688,SES00000966,U003692,送礼,C037,721,0,0,2025-08-20 03:38:39
SE00009689,SES00004646,U002486,性价比,C018,143,0,0,2026-06-04 19:32:03
SE00009690,SES00010621,U001742,童装童鞋,C030,497,1,0,2025-03-16 00:18:38
SE00009691,SES00004604,U004817,箱包配饰,C002,730,1,0,2026-06-19 03:42:59
SE00009692,SES00010647,U003341,家居生活,C034,295,0,0,2026-04-30 16:10:59
SE00009693,SES00002069,U003463,饮料冲调,C025,250,1,0,2026-05-23 22:07:39
SE00009694,SES00018037,U000348,家用电器,C002,79,1,0,2025-06-20 05:29:26
SE00009695,SES00000011,U004236,运动户外,C029,392,1,1,2025-05-13 19:13:44
SE00009696,SES00013149,U003226,家居生活,C040,413,0,1,2025-04-01 23:24:36
SE00009697,SES00008398,U003111,童装童鞋,C035,487,0,0,2026-04-15 12:49:14
SE00009698,SES00011909,U002096,洗护,C032,344,0,0,2026-03-17 13:19:21
SE00009699,SES00001841,U000385,智能设备,C004,667,0,0,2026-04-12 06:35:45
SE00009700,SES00002218,,家用电器,C020,23,0,1,2025-05-19 00:35:08
SE00009701,SES00006023,U004683,洗护,C002,212,0,0,2025-04-14 17:38:21
SE00009702,SES00008404,U001110,乐器,C034,113,1,0,2025-01-31 00:49:22
SE00009703,SES00009191,U002737,个人护理,C002,641,0,0,2025-11-23 06:57:13
SE00009704,SES00014504,U000777,宠物生活,C003,357,1,0,2025-09-13 14:35:11
SE00009705,SES00000420,U003581,母婴玩具,C022,9,1,0,2026-08-13 21:24:04
SE00009706,SES00004709,U003688,美妆个护,C012,754,0,0,2025-09-01 22:26:42
SE00009707,SES00013959,U004222,家用,C024,657,1,0,2026-07-24 13:47:43
SE00009708,SES00019463,U004399,电脑办公,C019,426,1,0,2026-04-12 14:07:41
SE00009709,SES00009068,U001836,家用,C029,54,0,0,2025-08-07 21:27:14
SE00009710,SES00004652,U003267,数码家电,C020,705,1,0,2025-11-26 19:43:42
SE00009711,SES00018717,U000696,健身训练,C014,313,1,0,2026-06-06 19:09:09
SE00009712,SES00014090,U000941,家用电器,C013,211,0,0,2025-10-10 00:52:24
SE00009713,SES00009503,U004617,生鲜果蔬,C032,585,0,0,2026-06-25 17:18:19
SE00009714,SES00017494,U001670,婴童用品,C015,338,1,0,2025-04-29 17:50:36
SE00009715,SES00013502,U001763,生鲜果蔬,C037,455,1,0,2025-02-22 16:32:58
SE00009716,SES00003596,U001872,送礼,C025,766,1,0,2025-10-23 10:46:14
SE00009717,SES00001358,U003825,智能,C029,365,0,0,2025-08-25 11:16:25
SE00009718,SES00019416,U003520,新品,C033,412,0,0,2025-05-15 05:26:12
SE00009719,SES00014743,U004827,图书,C037,691,1,1,2025-11-02 23:31:53
SE00009720,SES00003682,U000918,宠物生活,C027,166,1,0,2025-11-21 15:25:23
SE00009721,SES00005968,U002264,家居生活,C038,782,1,0,2025-07-12 05:56:17
SE00009722,SES00019105,U002271,个人护理,C027,220,0,0,2025-02-08 02:40:59
SE00009723,SES00016090,U002093,智能设备,C015,404,1,0,2025-08-10 07:08:13
SE00009724,SES00000047,U004397,智能,C004,149,1,0,2025-01-16 12:54:41
SE00009725,SES00007846,U001499,护肤,C034,569,1,0,2025-11-11 14:56:24
SE00009726,SES00015422,U001964,彩妆,C009,608,1,0,2025-06-29 22:04:16
SE00009727,SES00004579,U002062,夏季,C010,126,0,0,2025-06-17 03:11:19
SE00009728,SES00008127,U004474,户外装备,C033,442,0,0,2026-03-14 12:04:24
SE00009729,SES00019394,U002182,家纺,C033,52,1,0,2026-02-21 06:03:58
SE00009730,SES00013309,U001753,智能,C002,250,0,1,2025-01-23 00:07:08
SE00009731,SES00012099,U003241,男装,C040,627,1,0,2025-06-06 22:33:24
SE00009732,SES00017936,U000424,开学季,C028,210,1,0,2025-11-09 14:24:44
SE00009733,SES00009707,U000384,乐器,C004,84,1,0,2026-03-25 14:14:56
SE00009734,SES00013172,U004420,个人护理,C013,300,1,0,2025-11-09 02:12:19
SE00009735,SES00018772,,粮油调味,C039,457,1,0,2025-05-02 22:21:08
SE00009736,SES00004666,U004344,粮油调味,C014,238,0,0,2025-08-14 09:15:08
SE00009737,SES00009561,U000277,生鲜果蔬,C008,779,0,0,2026-04-21 11:53:49
SE00009738,SES00008778,U004723,男装,C010,693,0,0,2026-04-06 19:29:39
SE00009739,SES00018201,,新品,C003,178,0,0,2025-05-03 14:58:40
SE00009740,SES00010777,U001724,生鲜果蔬,C014,532,0,0,2026-02-14 16:58:58
SE00009741,SES00011645,,宠物生活,C027,69,1,0,2025-06-16 14:15:19
SE00009742,SES00013179,U003087,电脑办公,C027,68,1,0,2026-03-24 05:51:13
SE00009743,SES00008104,U000855,家用电器,C029,425,0,0,2025-04-03 04:05:56
SE00009744,SES00005980,,饮料冲调,C030,431,1,0,2025-05-02 22:50:00
SE00009745,SES00003743,U000724,智能,C037,264,1,0,2025-06-24 01:28:32
SE00009746,SES00002937,U004265,男装,C004,289,0,0,2025-09-01 06:11:47
SE00009747,SES00002474,,图书,C028,277,1,0,2025-10-07 14:33:41
SE00009748,SES00012289,U001790,生鲜果蔬,C007,580,1,0,2026-06-02 14:09:30
SE00009749,SES00002287,U004634,运动户外,C004,784,1,0,2025-08-08 04:58:40
SE00009750,SES00013993,U001414,美妆个护,C039,539,0,0,2025-12-07 08:06:05
SE00009751,SES00008489,U002516,夏季,C019,65,1,0,2025-07-24 07:49:56
SE00009752,SES00014501,U001157,新品,C030,618,1,1,2026-07-26 22:11:08
SE00009753,SES00007503,U000631,轻便,C010,249,1,0,2025-11-07 23:11:18
SE00009754,SES00014020,U003329,家居生活,C032,524,0,0,2025-05-02 10:01:49
SE00009755,SES00000203,U004051,送礼,C024,727,1,0,2026-05-20 06:05:25
SE00009756,SES00008190,U002064,家纺,C035,739,0,0,2025-01-30 16:41:34
SE00009757,SES00008335,U000318,健身训练,C028,686,0,0,2025-03-15 05:35:32
SE00009758,SES00012579,,图书,C025,634,0,0,2026-03-03 09:18:07
SE00009759,SES00008854,U000412,运动户外,C013,190,0,0,2025-11-17 15:48:37
SE00009760,SES00003905,U004749,文创,C005,500,0,0,2025-12-20 02:31:55
SE00009761,SES00004999,U001933,厨具,C037,714,1,0,2025-02-16 02:26:22
SE00009762,SES00014566,U004933,数码家电,C018,584,1,0,2025-10-23 03:01:32
SE00009763,SES00013217,U001512,家用电器,C033,486,1,0,2026-03-29 09:20:35
SE00009764,SES00011803,,家纺,C019,140,1,0,2026-05-28 23:59:38
SE00009765,SES00007366,U001608,家具,C007,637,0,0,2026-08-03 15:27:17
SE00009766,SES00001352,U002269,健身训练,C038,398,1,0,2025-12-16 16:56:40
SE00009767,SES00002815,U001838,饮料冲调,C009,44,0,0,2025-03-13 13:35:04
SE00009768,SES00018877,U001258,生鲜果蔬,C020,662,0,0,2026-05-24 03:09:11
SE00009769,SES00008390,U004304,数码家电,C024,369,0,0,2025-02-07 02:42:56
SE00009770,SES00019145,U000578,运动鞋服,C007,23,0,0,2025-08-30 12:33:39
SE00009771,SES00019089,U000913,体育用品,C022,338,0,0,2026-04-08 07:47:01
SE00009772,SES00012214,U003595,乐器,C032,20,0,0,2025-04-15 01:05:58
SE00009773,SES00012736,U000910,户外装备,C039,105,1,0,2025-04-07 18:04:00
SE00009774,SES00004238,U003581,送礼,C014,464,0,0,2025-07-06 04:26:51
SE00009775,SES00010551,U004868,户外装备,C017,534,0,0,2025-07-04 10:51:42
SE00009776,SES00001683,U003220,彩妆,C040,473,0,0,2025-05-30 13:44:01
SE00009777,SES00001334,U000488,数码家电,C022,751,0,0,2026-02-21 08:59:01
SE00009778,SES00014362,U001759,运动户外,C025,689,0,0,2026-03-28 10:42:13
SE00009779,SES00008811,,彩妆,C030,137,1,0,2026-06-13 11:33:17
SE00009780,SES00009206,U003152,彩妆,C010,776,1,0,2025-11-18 15:04:37
SE00009781,SES00012517,U000323,婴童用品,C027,775,1,0,2025-10-24 11:47:02
SE00009782,SES00001391,U003186,个人护理,C014,726,0,0,2026-01-27 08:13:11
SE00009783,SES00006353,U004134,乐器,C003,282,1,0,2025-05-09 11:10:13
SE00009784,SES00005066,U000915,家具,C012,186,1,0,2026-03-15 23:13:56
SE00009785,SES00010753,U000805,女装,C022,168,0,0,2025-03-20 01:29:16
SE00009786,SES00002923,U002614,家用电器,C024,697,1,1,2025-02-24 23:47:08
SE00009787,SES00019776,U002804,男装,C014,83,0,0,2026-01-13 12:01:50
SE00009788,SES00016238,U002754,图书文娱,C002,662,1,0,2026-06-19 21:12:46
SE00009789,SES00013694,U003197,夏季,C010,616,0,0,2026-03-04 17:33:12
SE00009790,SES00001510,U003058,运动鞋服,C035,185,1,0,2025-02-15 17:12:42
SE00009791,SES00015660,U004063,奶粉辅食,C027,268,0,0,2026-04-20 06:30:20
SE00009792,SES00007572,U004704,新品,C038,352,0,0,2025-02-19 14:11:52
SE00009793,SES00012016,U002551,家纺,C007,183,1,0,2025-01-02 21:59:20
SE00009794,SES00008449,,体育用品,C032,136,1,0,2026-05-17 11:17:40
SE00009795,SES00016563,U004283,女装,C028,441,0,0,2025-06-24 21:33:37
SE00009796,SES00018613,U000605,健身训练,C015,220,1,0,2025-02-11 10:59:33
SE00009797,SES00009736,U002236,轻便,C032,304,1,0,2025-05-02 07:44:52
SE00009798,SES00009149,U003787,个人护理,C028,578,1,0,2026-04-19 07:15:21
SE00009799,SES00019768,,折扣,C018,407,1,0,2025-07-19 19:47:47
SE00009800,SES00017967,U001973,轻便,C025,417,0,0,2026-08-13 16:32:04
SE00009801,SES00013518,U002500,个人护理,C025,303,1,1,2025-10-07 19:18:45
SE00009802,SES00016747,U003431,美妆个护,C032,341,1,0,2025-06-12 09:45:23
SE00009803,SES00007015,U004004,电脑办公,C039,507,0,0,2025-09-08 15:04:13
SE00009804,SES00011635,U000329,送礼,C004,576,1,0,2025-03-13 04:16:54
SE00009805,SES00002978,U000868,童装童鞋,C023,262,0,0,2026-01-22 14:50:27
SE00009806,SES00008022,U003462,乐器,C014,160,1,0,2025-02-28 01:40:36
SE00009807,SES00007534,U000562,数码家电,C037,560,1,0,2026-08-12 11:35:10
SE00009808,SES00004903,U003919,宠物生活,C023,758,1,1,2026-05-31 04:51:13
SE00009809,SES00002298,U004674,婴童用品,C009,463,0,0,2026-02-15 10:57:07
SE00009810,SES00004528,U001283,折扣,C019,447,1,1,2025-01-18 04:23:04
SE00009811,SES00019303,U003863,乐器,C013,756,1,0,2025-11-21 22:55:05
SE00009812,SES00010323,U000326,运动鞋服,C017,501,0,0,2026-01-11 00:07:39
SE00009813,SES00006412,,体育用品,C039,565,1,0,2025-05-06 01:00:55
SE00009814,SES00015501,U002361,文创,C015,465,1,1,2026-03-23 09:11:47
SE00009815,SES00019332,,玩具,C004,358,1,1,2025-03-21 06:35:32
SE00009816,SES00015629,,家具,C015,592,1,0,2026-05-25 18:07:52
SE00009817,SES00015399,U003633,体育用品,C009,637,1,0,2026-05-15 02:07:47
SE00009818,SES00014566,U004933,乐器,C020,130,0,0,2025-10-23 03:00:41
SE00009819,SES00009658,U002734,运动鞋服,C008,678,1,0,2025-11-14 05:56:26
SE00009820,SES00008718,U003381,母婴玩具,C025,290,1,0,2025-05-11 11:56:35
SE00009821,SES00018973,U001066,粮油调味,C020,556,1,0,2025-12-29 10:13:25
SE00009822,SES00013620,U001571,手机通讯,C030,749,1,0,2026-04-07 05:15:47
SE00009823,SES00014691,U001686,智能,C035,614,1,0,2025-07-12 13:27:58
SE00009824,SES00016426,U004243,国货,C034,491,0,0,2026-08-17 06:22:32
SE00009825,SES00010872,U003758,饮料冲调,C039,311,0,0,2025-07-30 20:48:09
SE00009826,SES00004085,U001051,手机通讯,C040,688,1,0,2026-03-04 05:59:37
SE00009827,SES00016293,,母婴玩具,C040,245,1,0,2025-04-17 23:41:58
SE00009828,SES00010738,U004237,箱包配饰,C009,380,1,0,2025-06-03 02:03:22
SE00009829,SES00017344,U003054,箱包配饰,C005,77,1,0,2026-04-04 04:11:48
SE00009830,SES00009861,U001827,饮料冲调,C007,263,1,1,2025-01-23 07:20:30
SE00009831,SES00014695,U000419,性价比,C010,252,0,0,2026-02-01 10:42:38
SE00009832,SES00002554,U001475,服饰鞋包,C005,5,1,0,2026-05-01 10:19:54
SE00009833,SES00008351,U002358,宠物生活,C002,368,1,0,2025-03-07 03:06:52
SE00009834,SES00012407,U004394,数码家电,C029,578,0,0,2025-07-03 15:59:19
SE00009835,SES00018275,U002670,电脑办公,C038,187,1,1,2025-03-20 01:44:28
SE00009836,SES00012411,U001686,夏季,C024,85,0,0,2025-10-08 05:39:38
SE00009837,SES00018961,U000412,箱包配饰,C003,216,1,0,2025-05-10 00:31:37
SE00009838,SES00011866,U004868,手机通讯,C038,282,0,0,2025-05-19 14:04:26
SE00009839,SES00001570,U000812,送礼,C020,130,1,1,2025-03-26 19:27:19
SE00009840,SES00006937,U001707,智能,C012,71,1,0,2026-07-20 12:00:38
SE00009841,SES00019299,,图书文娱,C027,311,1,0,2025-12-22 18:33:51
SE00009842,SES00010615,U004161,休闲食品,C022,409,0,0,2025-04-06 18:02:18
SE00009843,SES00018960,U002353,洗护,C018,200,0,0,2025-07-20 08:07:22
SE00009844,SES00005648,U003481,智能设备,C012,298,0,0,2025-01-31 00:15:36
SE00009845,SES00008704,U000560,服饰鞋包,C015,746,1,0,2026-08-16 18:04:22
SE00009846,SES00004387,U000832,男装,C009,583,0,0,2025-05-14 05:52:16
SE00009847,SES00012902,U001769,开学季,C005,160,0,0,2026-07-14 03:56:22
SE00009848,SES00017250,U003729,婴童用品,C039,295,1,0,2025-08-18 10:03:24
SE00009849,SES00013315,U001046,户外装备,C015,512,1,0,2026-01-05 05:06:00
SE00009850,SES00007313,U004787,户外装备,C025,478,0,0,2025-04-16 20:00:19
SE00009851,SES00002239,U000095,户外装备,C007,736,1,0,2025-05-01 17:09:37
SE00009852,SES00018547,U002240,家居生活,C005,453,1,0,2025-05-08 21:37:40
SE00009853,SES00012531,U004245,图书,C028,439,0,0,2026-01-25 09:03:41
SE00009854,SES00001565,U000142,电脑办公,C037,726,1,0,2026-03-21 20:25:27
SE00009855,SES00004981,,箱包配饰,C038,579,1,0,2025-12-25 17:29:44
SE00009856,SES00018058,U000096,运动户外,C020,486,1,0,2026-05-19 08:45:02
SE00009857,SES00012491,U003253,乐器,C029,300,1,0,2025-03-19 04:18:05
SE00009858,SES00016316,U002427,宠物生活,C034,561,1,0,2025-06-01 01:11:37
SE00009859,SES00010214,U000814,家纺,C007,483,0,0,2025-06-07 17:52:51
SE00009860,SES00017772,,图书,C034,355,0,0,2026-01-16 19:53:22
SE00009861,SES00012523,U001700,开学季,C014,382,1,0,2025-02-12 13:59:52
SE00009862,SES00014589,U004785,户外装备,C010,214,1,0,2025-02-05 23:11:13
SE00009863,SES00013520,U000439,家纺,C039,177,1,0,2026-08-01 16:47:38
SE00009864,SES00015398,U002136,家具,C002,552,0,0,2026-05-05 01:39:29
SE00009865,SES00010162,,女装,C038,43,0,0,2026-06-24 13:50:33
SE00009866,SES00007879,U004727,运动鞋服,C040,242,1,1,2026-03-26 23:36:55
SE00009867,SES00008437,U000523,文创,C003,790,1,0,2025-12-19 02:15:52
SE00009868,SES00010117,U002615,运动户外,C025,440,0,0,2025-10-24 17:22:00
SE00009869,SES00003155,U000855,手机通讯,C020,447,0,0,2025-04-02 16:06:28
SE00009870,SES00001470,U001252,新品,C030,196,0,0,2025-01-26 15:39:08
SE00009871,SES00002240,,清洁用品,C007,282,1,0,2025-10-17 22:38:10
SE00009872,SES00003434,U002473,开学季,C019,288,1,0,2025-07-10 12:59:12
SE00009873,SES00012394,U001211,奶粉辅食,C009,452,0,0,2025-04-25 01:29:57
SE00009874,SES00006986,U003812,轻便,C024,478,0,0,2025-08-16 10:08:51
SE00009875,SES00013034,U001447,母婴玩具,C018,443,0,0,2025-01-21 16:41:41
SE00009876,SES00012935,,家居生活,C032,301,0,0,2026-05-22 22:20:52
SE00009877,SES00005018,U004607,母婴玩具,C015,786,0,0,2026-06-27 01:32:53
SE00009878,SES00004109,U002598,厨具,C012,251,1,0,2026-04-12 11:27:28
SE00009879,SES00017678,U004385,体育用品,C040,755,0,0,2025-11-04 10:30:39
SE00009880,SES00015448,U001990,户外装备,C010,84,1,0,2025-05-25 12:37:37
SE00009881,SES00002878,U000513,宠物生活,C018,413,0,0,2025-08-26 00:42:01
