refund_id,order_id,user_id,refund_reason,refund_amount,refund_status,applied_at,completed_at
RF0000801,O00011454,U002841,质量问题,864.39,completed,2025-10-22 06:28:01,2025-10-24 06:28:01
RF0000802,O00010296,U000803,商品破损,1894.61,completed,2025-02-21 08:10:43,2025-02-26 08:10:43
RF0000803,O00011066,U000829,拍错或多拍,3448.33,approved,2025-02-20 17:04:15,
RF0000804,O00009293,U000191,质量问题,2985.98,completed,2025-11-24 15:00:35,2025-11-26 15:00:35
RF0000805,O00001609,U000132,不喜欢,1243.56,completed,2025-08-13 22:18:05,2025-08-15 22:18:05
RF0000806,O00011134,U001492,尺码不合适,1216.73,completed,2025-05-09 16:33:31,2025-05-13 16:33:31
RF0000807,O00009213,U000876,尺码不合适,487.78,processing,2026-03-04 12:10:18,
RF0000808,O00005343,U001763,质量问题,2418.99,completed,2026-04-08 21:50:45,2026-04-11 21:50:45
RF0000809,O00002858,U003875,不喜欢,1885.32,processing,2025-11-28 17:32:54,
RF0000810,O00001215,U001603,拍错或多拍,5528.75,completed,2025-05-11 16:51:38,2025-05-15 16:51:38
RF0000811,O00010715,U003404,拍错或多拍,2813.83,completed,2026-03-01 11:28:28,2026-03-04 11:28:28
RF0000812,O00003452,U001580,未按时到货,1233.2,rejected,2025-01-25 21:46:12,2025-01-27 21:46:12
RF0000813,O00002343,U000698,商品破损,951.01,completed,2025-12-18 19:01:09,2025-12-22 19:01:09
RF0000814,O00002577,U002660,拍错或多拍,5096.31,completed,2025-11-02 20:53:49,2025-11-04 20:53:49
RF0000815,O00004427,U004735,尺码不合适,2359.05,completed,2025-08-08 03:29:28,2025-08-13 03:29:28
RF0000816,O00009804,U004146,拍错或多拍,251.92,processing,2025-10-31 11:24:17,
RF0000817,O00007663,U004707,尺码不合适,96.0,approved,2026-05-22 04:21:36,
RF0000818,O00004176,U003592,质量问题,456.82,completed,2025-06-09 11:36:27,2025-06-10 11:36:27
RF0000819,O00004107,U003429,不喜欢,6341.67,completed,2026-08-30 06:33:41,2026-09-04 06:33:41
RF0000820,O00009120,U002391,不喜欢,882.04,completed,2025-02-02 07:03:16,2025-02-04 07:03:16
RF0000821,O00007029,U004878,拍错或多拍,1625.93,completed,2026-07-24 21:07:16,2026-07-25 21:07:16
RF0000822,O00002421,U000290,尺码不合适,1334.51,completed,2025-08-11 01:41:45,2025-08-16 01:41:45
RF0000823,O00011384,U001772,商品破损,1012.91,completed,2025-02-07 13:42:04,2025-02-12 13:42:04
RF0000824,O00002677,U001014,拍错或多拍,3670.78,completed,2026-06-10 09:01:32,2026-06-14 09:01:32
RF0000825,O00006649,U003770,不喜欢,879.84,completed,2025-02-17 08:49:34,2025-02-20 08:49:34
RF0000826,O00010459,U003298,商品破损,2738.46,completed,2026-03-28 07:25:01,2026-03-30 07:25:01
RF0000827,O00005024,U003682,质量问题,4032.99,completed,2025-11-30 08:41:19,2025-12-02 08:41:19
RF0000828,O00000190,U004059,不喜欢,800.07,completed,2026-08-07 09:37:08,2026-08-11 09:37:08
RF0000829,O00003970,U003893,不喜欢,2482.32,completed,2025-11-26 04:39:14,2025-11-27 04:39:14
RF0000830,O00010942,U001956,未按时到货,1653.46,completed,2025-12-12 10:59:07,2025-12-14 10:59:07
RF0000831,O00006039,U004061,质量问题,3226.85,completed,2025-02-26 00:25:55,2025-03-03 00:25:55
RF0000832,O00001542,U000219,未按时到货,2431.07,completed,2025-07-09 08:02:01,2025-07-10 08:02:01
RF0000833,O00010029,U001975,商品破损,630.62,processing,2026-08-24 09:54:07,
RF0000834,O00010757,U004626,尺码不合适,2745.57,processing,2026-03-28 22:03:06,
RF0000835,O00010670,U003576,不喜欢,1378.37,completed,2025-12-08 09:24:14,2025-12-10 09:24:14
RF0000836,O00005602,U001374,质量问题,3298.1,completed,2025-02-09 08:06:08,2025-02-12 08:06:08
RF0000837,O00002223,U000717,不喜欢,3584.4,completed,2025-03-17 11:05:15,2025-03-19 11:05:15
RF0000838,O00003299,U004680,未按时到货,885.87,processing,2026-01-02 23:49:17,
RF0000839,O00006136,U000230,未按时到货,217.97,rejected,2026-01-01 11:23:45,2026-01-06 11:23:45
RF0000840,O00007688,U001853,尺码不合适,4083.5,completed,2025-09-17 07:32:17,2025-09-19 07:32:17
RF0000841,O00010492,U002507,不喜欢,2910.99,completed,2025-02-08 05:35:48,2025-02-09 05:35:48
RF0000842,O00006503,U004177,商品破损,3373.07,completed,2025-11-05 07:27:04,2025-11-09 07:27:04
RF0000843,O00011474,U000546,拍错或多拍,5412.56,approved,2025-09-09 23:56:32,
RF0000844,O00007372,U003295,拍错或多拍,3019.46,rejected,2025-03-20 01:15:25,2025-03-22 01:15:25
RF0000845,O00002110,U001042,拍错或多拍,618.42,completed,2026-01-01 10:23:22,2026-01-03 10:23:22
RF0000846,O00006244,U001200,质量问题,1442.0,completed,2025-08-22 21:21:38,2025-08-27 21:21:38
RF0000847,O00007213,U001530,拍错或多拍,1673.26,approved,2026-02-17 08:03:59,
RF0000848,O00001297,U001682,尺码不合适,2751.16,completed,2025-02-19 18:52:31,2025-02-21 18:52:31
RF0000849,O00002188,U001081,商品破损,2702.9,completed,2026-08-11 19:43:56,2026-08-12 19:43:56
RF0000850,O00007790,U000912,商品破损,509.27,completed,2026-07-10 00:54:51,2026-07-11 00:54:51
RF0000851,O00006527,U001493,拍错或多拍,1555.54,completed,2025-05-31 20:24:00,2025-06-04 20:24:00
RF0000852,O00005655,U004395,拍错或多拍,4063.98,processing,2025-11-23 22:06:13,
RF0000853,O00010504,U004652,质量问题,9024.01,processing,2025-11-23 14:31:33,
RF0000854,O00010793,U000482,质量问题,496.6,rejected,2026-02-04 04:31:57,2026-02-05 04:31:57
RF0000855,O00002292,U003029,商品破损,3286.46,completed,2025-12-09 11:27:19,2025-12-10 11:27:19
RF0000856,O00007048,U004532,尺码不合适,5351.15,completed,2025-02-20 13:41:01,2025-02-22 13:41:01
RF0000857,O00007330,U003632,尺码不合适,2547.09,completed,2025-05-31 05:51:58,2025-06-05 05:51:58
RF0000858,O00000876,U002391,质量问题,2038.73,approved,2026-04-02 06:55:14,
RF0000859,O00011883,U004964,拍错或多拍,4445.97,completed,2025-12-24 10:34:45,2025-12-27 10:34:45
RF0000860,O00005147,U002102,拍错或多拍,98.51,completed,2025-02-14 20:00:26,2025-02-18 20:00:26
RF0000861,O00011339,U001246,商品破损,744.22,completed,2026-01-08 19:23:55,2026-01-10 19:23:55
RF0000862,O00000342,U002385,尺码不合适,55.74,completed,2026-03-15 09:06:13,2026-03-19 09:06:13
RF0000863,O00002286,U001870,尺码不合适,2604.63,completed,2025-02-07 18:54:15,2025-02-08 18:54:15
RF0000864,O00002263,U004566,不喜欢,1896.25,completed,2025-05-10 02:03:03,2025-05-15 02:03:03
RF0000865,O00002839,U003159,尺码不合适,2906.33,completed,2025-02-16 21:06:15,2025-02-21 21:06:15
RF0000866,O00004490,U001108,尺码不合适,1736.76,completed,2026-04-14 05:36:15,2026-04-17 05:36:15
RF0000867,O00001692,U002366,尺码不合适,1697.35,completed,2025-04-05 11:57:42,2025-04-08 11:57:42
RF0000868,O00010623,U003407,尺码不合适,416.44,completed,2026-06-18 18:32:40,2026-06-23 18:32:40
RF0000869,O00004228,U001853,不喜欢,2518.28,approved,2025-08-22 03:47:24,
RF0000870,O00001156,U003925,质量问题,2724.78,completed,2026-04-29 02:26:02,2026-04-30 02:26:02
RF0000871,O00010810,U000007,未按时到货,2106.35,completed,2026-07-26 07:06:31,2026-07-31 07:06:31
RF0000872,O00003293,U003366,商品破损,254.32,completed,2025-05-09 13:09:30,2025-05-14 13:09:30
RF0000873,O00005120,U003961,不喜欢,3956.64,completed,2026-06-21 23:34:22,2026-06-22 23:34:22
RF0000874,O00011537,U004782,尺码不合适,10453.55,approved,2025-07-01 16:16:16,
RF0000875,O00007136,U003562,不喜欢,2786.06,rejected,2025-08-17 00:20:35,2025-08-19 00:20:35
RF0000876,O00009291,U000587,拍错或多拍,390.28,completed,2025-08-07 02:23:50,2025-08-08 02:23:50
RF0000877,O00010359,U004009,拍错或多拍,964.04,approved,2025-04-01 07:19:58,
RF0000878,O00010502,U000582,不喜欢,2623.19,completed,2026-05-05 16:45:21,2026-05-06 16:45:21
RF0000879,O00003466,U000492,尺码不合适,920.34,rejected,2025-02-11 16:54:25,2025-02-16 16:54:25
RF0000880,O00002644,U004671,质量问题,894.43,completed,2025-09-08 14:19:12,2025-09-12 14:19:12
RF0000881,O00011543,U003380,尺码不合适,463.39,completed,2026-07-01 23:39:33,2026-07-05 23:39:33
RF0000882,O00004294,U003830,商品破损,9977.83,completed,2026-05-28 17:01:28,2026-06-01 17:01:28
RF0000883,O00009845,U001723,不喜欢,2192.89,completed,2025-08-09 17:41:45,2025-08-14 17:41:45
RF0000884,O00010016,U001460,不喜欢,4337.05,completed,2026-06-11 23:31:46,2026-06-15 23:31:46
RF0000885,O00002991,U000998,拍错或多拍,168.13,approved,2025-01-14 00:07:40,
RF0000886,O00008739,U004928,未按时到货,2479.46,completed,2025-10-09 00:11:00,2025-10-11 00:11:00
RF0000887,O00005289,U000060,拍错或多拍,4072.69,completed,2025-10-15 02:24:52,2025-10-18 02:24:52
RF0000888,O00006671,U003670,质量问题,1257.6,completed,2026-02-15 01:43:58,2026-02-19 01:43:58
RF0000889,O00003657,U001434,质量问题,380.32,completed,2026-07-15 09:58:20,2026-07-19 09:58:20
RF0000890,O00007194,U003181,不喜欢,1162.28,approved,2026-03-02 15:56:23,
RF0000891,O00003666,U004747,尺码不合适,3324.91,completed,2025-03-06 14:20:31,2025-03-07 14:20:31
RF0000892,O00010073,U003954,尺码不合适,1006.05,completed,2025-04-09 23:41:17,2025-04-12 23:41:17
RF0000893,O00002544,U000170,不喜欢,2699.02,completed,2025-03-18 12:37:05,2025-03-23 12:37:05
RF0000894,O00009509,U001793,不喜欢,3374.62,completed,2025-05-12 18:24:59,2025-05-17 18:24:59
RF0000895,O00003520,U004846,拍错或多拍,6287.0,approved,2025-09-28 16:06:21,
RF0000896,O00003188,U001637,不喜欢,4810.14,approved,2025-04-01 11:28:18,
RF0000897,O00005877,U000971,尺码不合适,745.26,completed,2025-08-26 12:30:01,2025-08-31 12:30:01
RF0000898,O00000921,U003545,质量问题,1805.18,completed,2025-10-26 06:06:22,2025-10-30 06:06:22
RF0000899,O00011507,U003879,不喜欢,208.57,rejected,2025-09-29 19:00:37,2025-09-30 19:00:37
RF0000900,O00000442,U000145,商品破损,6822.99,completed,2026-08-12 12:25:05,2026-08-15 12:25:05
RF0000901,O00003391,U004245,质量问题,4713.08,completed,2025-06-23 11:39:58,2025-06-26 11:39:58
RF0000902,O00010588,U004258,质量问题,3435.22,completed,2025-11-20 11:36:14,2025-11-23 11:36:14
RF0000903,O00004484,U001986,商品破损,2344.23,completed,2025-04-15 08:46:28,2025-04-17 08:46:28
RF0000904,O00008114,U004013,质量问题,69.26,completed,2025-01-26 18:40:58,2025-01-31 18:40:58
RF0000905,O00002659,U002653,未按时到货,719.36,rejected,2025-01-19 16:55:50,2025-01-23 16:55:50
RF0000906,O00007895,U004658,不喜欢,2643.03,completed,2025-06-21 06:02:01,2025-06-24 06:02:01
RF0000907,O00000005,U004228,不喜欢,2243.08,completed,2025-10-06 00:59:15,2025-10-07 00:59:15
RF0000908,O00011639,U004436,质量问题,5438.74,completed,2025-04-16 05:56:23,2025-04-18 05:56:23
RF0000909,O00008640,U000901,未按时到货,2172.81,rejected,2026-02-04 20:04:29,2026-02-05 20:04:29
RF0000910,O00007844,U000274,质量问题,1635.79,completed,2025-05-10 10:34:43,2025-05-15 10:34:43
RF0000911,O00009668,U001330,不喜欢,944.56,completed,2025-10-09 09:57:58,2025-10-10 09:57:58
RF0000912,O00009992,U000799,拍错或多拍,2126.26,completed,2025-06-10 07:44:27,2025-06-12 07:44:27
RF0000913,O00011321,U000958,不喜欢,3774.59,completed,2025-04-19 18:59:20,2025-04-22 18:59:20
RF0000914,O00009456,U001289,不喜欢,2767.73,completed,2026-02-26 01:45:19,2026-03-02 01:45:19
RF0000915,O00002655,U001581,未按时到货,79.14,completed,2025-12-25 10:25:09,2025-12-26 10:25:09
RF0000916,O00009670,U000887,商品破损,672.54,completed,2025-01-27 18:43:27,2025-01-31 18:43:27
RF0000917,O00003731,U004101,拍错或多拍,6792.23,completed,2025-05-31 04:20:02,2025-06-01 04:20:02
RF0000918,O00000706,U002830,尺码不合适,2557.23,completed,2025-06-03 02:13:55,2025-06-04 02:13:55
RF0000919,O00009853,U003370,质量问题,5675.09,approved,2026-08-16 23:57:00,
RF0000920,O00007045,U000659,商品破损,2618.67,approved,2026-03-14 03:09:01,
RF0000921,O00011415,U002380,不喜欢,259.59,approved,2025-04-16 19:52:11,
RF0000922,O00000426,U002208,不喜欢,1936.45,rejected,2025-07-14 14:12:33,2025-07-19 14:12:33
RF0000923,O00011075,U000134,尺码不合适,2011.41,approved,2026-06-05 17:21:02,
RF0000924,O00007338,U004293,商品破损,1019.75,completed,2025-02-22 16:31:58,2025-02-27 16:31:58
RF0000925,O00011247,U004471,商品破损,4119.57,rejected,2026-08-18 11:27:25,2026-08-19 11:27:25
RF0000926,O00008859,U003433,尺码不合适,1938.52,completed,2026-09-07 22:53:02,2026-09-11 22:53:02
RF0000927,O00000063,U002167,未按时到货,1843.8,processing,2026-02-26 09:32:54,
RF0000928,O00002058,U001213,不喜欢,1184.13,completed,2026-07-19 20:41:12,2026-07-24 20:41:12
RF0000929,O00005450,U000511,不喜欢,1562.23,completed,2025-08-18 23:45:12,2025-08-20 23:45:12
RF0000930,O00011826,U004209,质量问题,1636.79,completed,2025-12-26 22:11:00,2025-12-31 22:11:00
RF0000931,O00001433,U003453,不喜欢,2766.57,completed,2025-09-24 13:52:45,2025-09-26 13:52:45
RF0000932,O00008383,U002241,不喜欢,2389.97,completed,2025-02-03 10:46:30,2025-02-08 10:46:30
RF0000933,O00002702,U002339,不喜欢,346.46,rejected,2026-02-03 01:56:23,2026-02-05 01:56:23
RF0000934,O00010452,U002659,不喜欢,746.4,approved,2025-03-25 21:38:50,
RF0000935,O00000796,U004984,质量问题,1783.56,completed,2025-06-09 23:06:37,2025-06-12 23:06:37
RF0000936,O00008170,U004905,商品破损,5508.42,completed,2026-02-08 11:13:58,2026-02-11 11:13:58
RF0000937,O00006970,U000962,商品破损,1723.87,completed,2026-02-05 13:22:38,2026-02-06 13:22:38
RF0000938,O00003223,U002432,尺码不合适,1855.83,rejected,2025-04-27 20:13:18,2025-05-02 20:13:18
RF0000939,O00008949,U001522,不喜欢,1511.19,completed,2025-02-28 12:07:04,2025-03-02 12:07:04
RF0000940,O00003952,U003686,质量问题,1203.75,processing,2025-06-05 12:21:08,
RF0000941,O00011036,U001269,拍错或多拍,1727.75,processing,2025-08-25 01:27:19,
RF0000942,O00007901,U002010,商品破损,6218.79,completed,2026-05-01 12:58:18,2026-05-05 12:58:18
RF0000943,O00004182,U004146,拍错或多拍,2363.97,approved,2026-06-24 20:32:56,
RF0000944,O00007595,U004253,质量问题,3289.8,approved,2025-12-17 19:30:34,
RF0000945,O00009567,U002629,不喜欢,115.52,completed,2026-05-18 10:20:54,2026-05-20 10:20:54
RF0000946,O00000128,U002686,质量问题,1526.98,completed,2025-05-22 08:59:46,2025-05-25 08:59:46
RF0000947,O00007375,U002387,不喜欢,4706.63,processing,2026-01-29 08:22:25,
RF0000948,O00007746,U001290,商品破损,1044.37,completed,2025-09-19 05:09:18,2025-09-21 05:09:18
RF0000949,O00003151,U003081,尺码不合适,3401.77,completed,2025-03-12 23:11:13,2025-03-17 23:11:13
RF0000950,O00004761,U000343,不喜欢,2315.64,completed,2025-09-10 08:21:37,2025-09-11 08:21:37
RF0000951,O00005873,U000496,未按时到货,5825.57,completed,2026-04-26 21:39:50,2026-04-30 21:39:50
RF0000952,O00006793,U003010,拍错或多拍,1655.66,completed,2026-07-04 21:47:39,2026-07-09 21:47:39
RF0000953,O00004930,U004532,未按时到货,3892.71,approved,2026-05-09 00:16:14,
RF0000954,O00010111,U002443,质量问题,3178.8,rejected,2026-01-06 15:10:53,2026-01-08 15:10:53
RF0000955,O00011579,U003585,不喜欢,5033.15,approved,2025-04-30 10:00:45,
RF0000956,O00004825,U004226,质量问题,806.32,processing,2026-07-03 15:30:38,
RF0000957,O00005382,U001040,质量问题,1364.66,completed,2025-07-25 08:14:33,2025-07-30 08:14:33
RF0000958,O00008002,U001587,未按时到货,1160.76,completed,2026-06-27 05:21:38,2026-07-02 05:21:38
RF0000959,O00011159,U000580,尺码不合适,2818.49,completed,2026-08-24 21:45:54,2026-08-25 21:45:54
RF0000960,O00010656,U000343,尺码不合适,537.4,completed,2025-06-18 20:03:27,2025-06-21 20:03:27
RF0000961,O00009663,U003278,拍错或多拍,1109.44,completed,2025-09-01 20:59:30,2025-09-02 20:59:30
RF0000962,O00011684,U004583,商品破损,1324.04,completed,2026-06-20 16:21:59,2026-06-22 16:21:59
RF0000963,O00002583,U003346,不喜欢,4923.14,completed,2026-01-08 20:46:54,2026-01-11 20:46:54
RF0000964,O00009731,U001431,不喜欢,1016.53,completed,2026-01-08 12:00:19,2026-01-12 12:00:19
RF0000965,O00007074,U003249,拍错或多拍,1969.42,completed,2025-10-22 00:42:12,2025-10-27 00:42:12
RF0000966,O00000187,U002548,不喜欢,954.61,completed,2025-09-18 23:26:21,2025-09-21 23:26:21
RF0000967,O00011523,U003006,质量问题,1730.55,approved,2026-03-17 14:45:47,
RF0000968,O00003127,U003342,不喜欢,436.07,processing,2025-05-21 12:49:16,
RF0000969,O00005549,U003890,质量问题,2703.79,approved,2025-02-21 02:50:33,
RF0000970,O00004472,U004259,拍错或多拍,4230.23,completed,2026-05-30 11:54:32,2026-06-04 11:54:32
RF0000971,O00010126,U004537,商品破损,2249.62,processing,2025-04-22 08:09:54,
RF0000972,O00008467,U002079,不喜欢,458.94,completed,2025-05-16 05:01:29,2025-05-17 05:01:29
RF0000973,O00007151,U004003,质量问题,5106.27,rejected,2025-12-14 10:00:47,2025-12-15 10:00:47
RF0000974,O00011408,U004132,不喜欢,3864.42,completed,2026-02-17 07:02:07,2026-02-22 07:02:07
RF0000975,O00000927,U000713,拍错或多拍,450.7,completed,2026-08-15 08:34:04,2026-08-19 08:34:04
RF0000976,O00004002,U003477,拍错或多拍,5172.17,processing,2025-07-04 16:06:08,
RF0000977,O00000387,U002441,质量问题,3075.77,approved,2026-04-17 15:48:21,
RF0000978,O00003070,U000538,尺码不合适,1343.22,completed,2025-06-08 14:00:30,2025-06-09 14:00:30
RF0000979,O00007655,U001017,质量问题,1612.6,completed,2025-02-28 13:28:40,2025-03-01 13:28:40
RF0000980,O00001445,U001357,不喜欢,2869.19,completed,2026-08-24 17:09:08,2026-08-28 17:09:08
RF0000981,O00005442,U001031,商品破损,802.38,approved,2025-11-24 11:33:32,
RF0000982,O00002814,U001313,未按时到货,5714.6,rejected,2025-02-14 15:53:58,2025-02-15 15:53:58
RF0000983,O00008218,U001581,不喜欢,3810.12,approved,2026-08-24 13:50:08,
RF0000984,O00001261,U004878,不喜欢,1388.25,approved,2026-05-02 21:54:38,
RF0000985,O00011702,U002704,商品破损,1750.14,approved,2025-01-11 18:35:44,
RF0000986,O00004305,U003343,尺码不合适,6468.89,completed,2026-08-07 03:11:42,2026-08-11 03:11:42
RF0000987,O00011780,U001296,拍错或多拍,1590.8,approved,2026-07-22 01:25:55,
RF0000988,O00005781,U000006,尺码不合适,2554.7,processing,2025-08-14 05:48:58,
RF0000989,O00008409,U002194,质量问题,886.05,completed,2026-02-09 20:43:59,2026-02-13 20:43:59
RF0000990,O00005253,U002785,拍错或多拍,1719.88,completed,2026-02-16 05:41:22,2026-02-17 05:41:22
RF0000991,O00011329,U003144,商品破损,3137.18,completed,2025-05-21 13:40:37,2025-05-23 13:40:37
RF0000992,O00010711,U000170,未按时到货,7280.52,completed,2025-04-15 16:04:59,2025-04-17 16:04:59
RF0000993,O00001002,U003876,不喜欢,1437.88,completed,2025-10-20 23:20:36,2025-10-21 23:20:36
RF0000994,O00002551,U003525,未按时到货,1865.06,completed,2025-05-08 12:48:29,2025-05-12 12:48:29
RF0000995,O00009507,U000742,不喜欢,1483.61,completed,2025-12-23 21:03:47,2025-12-24 21:03:47
RF0000996,O00005556,U002847,拍错或多拍,9208.6,completed,2025-11-14 18:47:46,2025-11-18 18:47:46
RF0000997,O00011915,U004751,商品破损,249.74,completed,2025-04-24 07:45:06,2025-04-27 07:45:06
RF0000998,O00006514,U003850,商品破损,634.94,approved,2025-10-17 03:28:11,
RF0000999,O00009967,U001760,不喜欢,2215.21,completed,2026-06-25 17:56:40,2026-06-28 17:56:40
RF0001000,O00003675,U000397,拍错或多拍,3386.88,completed,2026-06-08 22:40:31,2026-06-11 22:40:31
RF0001001,O00002547,U003627,尺码不合适,1871.24,completed,2025-09-20 21:06:58,2025-09-21 21:06:58
RF0001002,O00001889,U002985,质量问题,429.69,processing,2025-05-22 03:09:31,
RF0001003,O00005374,U002420,不喜欢,1153.58,completed,2025-07-22 22:25:17,2025-07-23 22:25:17
RF0001004,O00005673,U003776,商品破损,3849.32,approved,2025-02-02 02:32:46,
RF0001005,O00008754,U001385,质量问题,1121.89,approved,2025-02-12 06:44:27,
RF0001006,O00000895,U004786,拍错或多拍,2886.81,completed,2025-07-07 14:48:06,2025-07-12 14:48:06
RF0001007,O00004917,U001568,拍错或多拍,4323.13,approved,2025-10-27 06:58:30,
RF0001008,O00004134,U001524,尺码不合适,5084.32,completed,2025-05-18 03:13:02,2025-05-20 03:13:02
RF0001009,O00010189,U001950,拍错或多拍,2829.16,completed,2025-02-19 14:32:54,2025-02-23 14:32:54
RF0001010,O00001503,U002986,拍错或多拍,10589.89,processing,2025-04-13 13:59:04,
RF0001011,O00011113,U003529,拍错或多拍,2864.48,completed,2025-06-06 00:34:46,2025-06-07 00:34:46
RF0001012,O00009985,U004479,不喜欢,4765.66,completed,2025-09-28 15:00:31,2025-09-29 15:00:31
RF0001013,O00010718,U003487,不喜欢,810.57,approved,2025-08-09 17:41:03,
RF0001014,O00008144,U001702,商品破损,5278.95,approved,2026-03-03 01:16:33,
RF0001015,O00002847,U001345,未按时到货,2554.74,processing,2025-01-05 18:32:03,
RF0001016,O00005895,U003812,拍错或多拍,1386.45,processing,2025-11-28 07:49:23,
RF0001017,O00004086,U001851,不喜欢,3354.95,approved,2025-07-02 11:12:16,
RF0001018,O00000255,U003470,商品破损,170.98,completed,2025-08-02 22:37:03,2025-08-04 22:37:03
RF0001019,O00006564,U000425,质量问题,1319.86,completed,2026-08-21 20:36:17,2026-08-23 20:36:17
RF0001020,O00008017,U004936,拍错或多拍,438.91,completed,2025-07-31 20:08:02,2025-08-02 20:08:02
RF0001021,O00010065,U001808,不喜欢,2969.95,approved,2025-07-28 13:27:47,
RF0001022,O00009601,U003424,质量问题,772.06,completed,2026-06-05 21:35:24,2026-06-09 21:35:24
RF0001023,O00000890,U004652,拍错或多拍,2811.68,approved,2025-09-18 11:44:24,
RF0001024,O00003236,U002146,商品破损,4839.76,completed,2025-08-17 01:41:20,2025-08-21 01:41:20
RF0001025,O00002988,U004560,拍错或多拍,2407.15,completed,2025-05-28 14:36:25,2025-05-29 14:36:25
RF0001026,O00008946,U001363,不喜欢,2596.3,processing,2025-12-03 23:20:25,
RF0001027,O00002125,U003750,尺码不合适,3321.69,completed,2025-05-27 16:27:41,2025-05-31 16:27:41
RF0001028,O00009816,U003209,商品破损,5231.13,completed,2026-08-04 19:33:34,2026-08-08 19:33:34
RF0001029,O00005558,U001332,商品破损,4522.68,completed,2025-12-03 15:17:25,2025-12-06 15:17:25
RF0001030,O00005674,U004857,不喜欢,2381.91,completed,2025-08-05 21:21:03,2025-08-07 21:21:03
RF0001031,O00001319,U001923,尺码不合适,11063.81,completed,2025-05-06 10:09:04,2025-05-08 10:09:04
RF0001032,O00003564,U003429,质量问题,2736.05,approved,2026-02-05 14:49:32,
RF0001033,O00005612,U000343,尺码不合适,892.98,completed,2025-10-25 14:20:54,2025-10-27 14:20:54
RF0001034,O00006623,U003068,尺码不合适,2167.17,processing,2025-02-02 13:05:31,
RF0001035,O00006768,U003952,质量问题,2811.32,completed,2026-05-02 15:28:00,2026-05-05 15:28:00
RF0001036,O00006121,U004842,质量问题,3063.1,completed,2025-09-20 16:29:36,2025-09-22 16:29:36
RF0001037,O00010665,U004769,质量问题,4650.8,completed,2025-03-30 21:08:32,2025-04-02 21:08:32
RF0001038,O00008965,U000012,未按时到货,2665.27,completed,2025-05-10 05:21:23,2025-05-13 05:21:23
RF0001039,O00000729,U000045,商品破损,3043.54,completed,2025-05-17 17:11:28,2025-05-21 17:11:28
RF0001040,O00002778,U002723,商品破损,3630.61,completed,2025-03-23 22:55:15,2025-03-26 22:55:15
RF0001041,O00009127,U001645,商品破损,1559.52,completed,2025-09-10 18:52:26,2025-09-15 18:52:26
RF0001042,O00011058,U001741,不喜欢,1706.94,completed,2025-08-30 17:01:16,2025-09-01 17:01:16
RF0001043,O00007235,U003292,拍错或多拍,1024.25,completed,2026-04-04 08:50:43,2026-04-09 08:50:43
RF0001044,O00010848,U001877,不喜欢,3275.77,completed,2025-07-04 00:08:29,2025-07-06 00:08:29
RF0001045,O00001399,U004427,未按时到货,297.36,completed,2026-01-12 00:10:18,2026-01-14 00:10:18
RF0001046,O00010776,U003375,不喜欢,3287.57,completed,2026-06-02 05:55:44,2026-06-06 05:55:44
RF0001047,O00005340,U002048,不喜欢,607.07,completed,2025-08-11 22:04:44,2025-08-13 22:04:44
RF0001048,O00011148,U001275,拍错或多拍,1676.67,approved,2026-05-02 09:04:38,
RF0001049,O00001541,U004853,尺码不合适,4054.39,approved,2025-09-03 21:53:31,
RF0001050,O00004967,U001907,不喜欢,1551.97,completed,2025-02-08 04:44:17,2025-02-11 04:44:17
RF0001051,O00004624,U004794,不喜欢,2486.95,completed,2026-08-09 11:19:49,2026-08-11 11:19:49
RF0001052,O00007565,U000493,未按时到货,825.45,completed,2025-08-28 05:43:08,2025-08-31 05:43:08
RF0001053,O00002297,U002012,不喜欢,190.56,completed,2026-05-12 02:16:06,2026-05-13 02:16:06
RF0001054,O00005042,U002217,拍错或多拍,4906.25,approved,2025-08-29 02:36:27,
RF0001055,O00002790,U004008,不喜欢,7140.97,completed,2026-04-27 06:36:22,2026-05-01 06:36:22
RF0001056,O00005383,U000013,质量问题,1512.5,completed,2026-05-11 05:29:35,2026-05-12 05:29:35
RF0001057,O00002657,U003409,不喜欢,2650.41,completed,2025-07-23 12:26:45,2025-07-24 12:26:45
RF0001058,O00004740,U002330,质量问题,1198.71,completed,2025-05-25 12:30:04,2025-05-26 12:30:04
RF0001059,O00006393,U002747,拍错或多拍,2337.47,completed,2026-05-04 05:58:55,2026-05-09 05:58:55
RF0001060,O00005902,U004753,不喜欢,5421.66,completed,2026-08-24 00:09:29,2026-08-25 00:09:29
RF0001061,O00003468,U003002,拍错或多拍,1474.96,completed,2025-04-19 14:57:53,2025-04-24 14:57:53
RF0001062,O00004682,U004772,拍错或多拍,2505.19,approved,2026-08-01 03:40:13,
RF0001063,O00009637,U003979,未按时到货,6352.09,approved,2025-03-16 02:49:22,
RF0001064,O00010332,U004359,不喜欢,2731.01,completed,2026-05-04 21:01:37,2026-05-09 21:01:37
RF0001065,O00003842,U002558,不喜欢,528.99,completed,2026-02-03 01:27:33,2026-02-08 01:27:33
RF0001066,O00010787,U002518,不喜欢,594.82,processing,2026-07-25 17:58:57,
RF0001067,O00004250,U004320,未按时到货,3568.01,completed,2026-01-19 13:59:04,2026-01-20 13:59:04
RF0001068,O00002340,U003563,质量问题,2491.97,completed,2026-08-10 00:22:01,2026-08-15 00:22:01
