price_id,sku_id,price,effective_from,effective_to,price_type
PR00004587,SKU0002294,1705.26,2026-02-01,2026-06-12,regular
PR00004588,SKU0002294,1702.69,2026-06-12,,regular
PR00004589,SKU0002295,834.48,2025-09-11,2026-03-08,regular
PR00004590,SKU0002295,804.17,2026-03-08,,regular
PR00004591,SKU0002296,800.27,2025-11-16,2026-01-18,regular
PR00004592,SKU0002296,783.18,2026-01-18,,regular
PR00004593,SKU0002297,228.39,2026-02-28,2026-07-15,regular
PR00004594,SKU0002297,224.99,2026-07-15,,regular
PR00004595,SKU0002298,239.94,2025-03-13,2025-05-19,regular
PR00004596,SKU0002298,241.7,2025-05-19,,campaign
PR00004597,SKU0002299,250.26,2026-01-20,2026-05-17,regular
PR00004598,SKU0002299,250.53,2026-05-17,,campaign
PR00004599,SKU0002300,323.2,2025-04-09,2025-05-10,regular
PR00004600,SKU0002300,310.42,2025-05-10,,regular
PR00004601,SKU0002301,2424.1,2026-03-09,2026-06-03,regular
PR00004602,SKU0002301,2442.44,2026-06-03,,regular
PR00004603,SKU0002302,2886.97,2026-01-09,2026-03-03,regular
PR00004604,SKU0002302,2744.83,2026-03-03,,regular
PR00004605,SKU0002303,121.99,2025-09-29,2026-01-07,regular
PR00004606,SKU0002303,129.91,2026-01-07,,regular
PR00004607,SKU0002304,126.77,2025-05-12,2025-10-25,regular
PR00004608,SKU0002304,124.21,2025-10-25,,campaign
PR00004609,SKU0002305,627.52,2025-12-04,2026-04-30,regular
PR00004610,SKU0002305,621.59,2026-04-30,,regular
PR00004611,SKU0002306,598.99,2025-05-06,2025-09-16,regular
PR00004612,SKU0002306,550.83,2025-09-16,,campaign
PR00004613,SKU0002307,565.27,2026-05-17,2026-08-22,regular
PR00004614,SKU0002307,509.49,2026-08-22,,campaign
PR00004615,SKU0002308,484.2,2025-05-02,2025-09-26,regular
PR00004616,SKU0002308,492.91,2025-09-26,,regular
PR00004617,SKU0002309,2080.59,2026-03-14,2026-06-20,regular
PR00004618,SKU0002309,2052.08,2026-06-20,,regular
PR00004619,SKU0002310,1883.49,2026-05-11,2026-08-01,regular
PR00004620,SKU0002310,2007.66,2026-08-01,,regular
PR00004621,SKU0002311,2126.98,2025-12-29,2026-02-13,regular
PR00004622,SKU0002311,1967.35,2026-02-13,,regular
PR00004623,SKU0002312,1919.18,2026-02-03,2026-06-20,regular
PR00004624,SKU0002312,1750.09,2026-06-20,,regular
PR00004625,SKU0002313,203.47,2025-07-08,2025-12-30,regular
PR00004626,SKU0002313,218.36,2025-12-30,,regular
PR00004627,SKU0002314,224.45,2025-04-17,2025-07-29,regular
PR00004628,SKU0002314,237.16,2025-07-29,,regular
PR00004629,SKU0002315,3083.88,2025-08-08,2026-01-15,regular
PR00004630,SKU0002315,2811.69,2026-01-15,,regular
PR00004631,SKU0002316,3198.47,2025-02-20,2025-06-09,regular
PR00004632,SKU0002316,2958.79,2025-06-09,,regular
PR00004633,SKU0002317,2308.82,2025-11-26,2026-03-18,regular
PR00004634,SKU0002317,2255.13,2026-03-18,,regular
PR00004635,SKU0002318,2704.57,2026-05-01,2026-08-22,regular
PR00004636,SKU0002318,2660.9,2026-08-22,,regular
PR00004637,SKU0002319,2081.59,2025-08-01,2025-11-09,regular
PR00004638,SKU0002319,2220.97,2025-11-09,,regular
PR00004639,SKU0002320,2197.17,2025-11-29,2026-03-30,regular
PR00004640,SKU0002320,2205.61,2026-03-30,,campaign
PR00004641,SKU0002321,2396.83,2026-04-18,2026-08-22,regular
PR00004642,SKU0002321,2594.36,2026-08-22,,campaign
PR00004643,SKU0002322,2488.64,2026-03-27,2026-08-22,regular
PR00004644,SKU0002322,2368.75,2026-08-22,,campaign
PR00004645,SKU0002323,1194.72,2025-06-27,2025-10-07,regular
PR00004646,SKU0002323,1237.88,2025-10-07,,regular
PR00004647,SKU0002324,1299.37,2025-09-13,2026-02-24,regular
PR00004648,SKU0002324,1407.89,2026-02-24,,campaign
PR00004649,SKU0002325,2778.02,2025-12-13,2026-02-15,regular
PR00004650,SKU0002325,2676.49,2026-02-15,,regular
PR00004651,SKU0002326,2280.98,2025-02-11,2025-04-05,regular
PR00004652,SKU0002326,2326.56,2025-04-05,,regular
PR00004653,SKU0002327,1033.96,2025-06-20,2025-11-19,regular
PR00004654,SKU0002327,1018.66,2025-11-19,,regular
PR00004655,SKU0002328,929.75,2025-12-31,2026-06-14,regular
PR00004656,SKU0002328,921.64,2026-06-14,,regular
PR00004657,SKU0002329,1440.25,2025-07-10,2025-09-12,regular
PR00004658,SKU0002329,1424.63,2025-09-12,,campaign
PR00004659,SKU0002330,1186.71,2025-08-05,2025-09-19,regular
PR00004660,SKU0002330,1274.63,2025-09-19,,campaign
PR00004661,SKU0002331,1448.19,2025-11-18,2026-03-15,regular
PR00004662,SKU0002331,1454.13,2026-03-15,,regular
PR00004663,SKU0002332,1520.87,2025-12-09,2026-04-04,regular
PR00004664,SKU0002332,1428.3,2026-04-04,,regular
PR00004665,SKU0002333,1707.78,2026-05-11,2026-08-22,regular
PR00004666,SKU0002333,1695.4,2026-08-22,,campaign
PR00004667,SKU0002334,1608.04,2025-09-20,2026-02-27,regular
PR00004668,SKU0002334,1746.25,2026-02-27,,regular
PR00004669,SKU0002335,84.06,2025-04-10,2025-08-05,regular
PR00004670,SKU0002335,76.26,2025-08-05,,campaign
PR00004671,SKU0002336,86.88,2025-06-16,2025-11-19,regular
PR00004672,SKU0002336,81.41,2025-11-19,,regular
PR00004673,SKU0002337,1853.42,2025-11-30,2026-02-18,regular
PR00004674,SKU0002337,1900.1,2026-02-18,,regular
PR00004675,SKU0002338,1890.91,2025-12-04,2026-03-08,regular
PR00004676,SKU0002338,1744.61,2026-03-08,,regular
PR00004677,SKU0002339,1543.78,2026-03-08,2026-08-09,regular
PR00004678,SKU0002339,1472.58,2026-08-09,,regular
PR00004679,SKU0002340,1505.47,2025-12-01,2026-02-07,regular
PR00004680,SKU0002340,1390.38,2026-02-07,,regular
PR00004681,SKU0002341,2860.14,2025-03-27,2025-05-05,regular
PR00004682,SKU0002341,2586.49,2025-05-05,,regular
PR00004683,SKU0002342,2280.18,2025-08-03,2025-09-04,regular
PR00004684,SKU0002342,2471.87,2025-09-04,,regular
PR00004685,SKU0002343,363.97,2026-03-04,2026-08-22,regular
PR00004686,SKU0002343,373.23,2026-08-22,,regular
PR00004687,SKU0002344,368.14,2026-03-08,2026-08-18,regular
PR00004688,SKU0002344,363.65,2026-08-18,,regular
PR00004689,SKU0002345,2515.27,2026-04-16,2026-07-09,regular
PR00004690,SKU0002345,2671.68,2026-07-09,,regular
PR00004691,SKU0002346,2164.47,2025-02-21,2025-06-02,regular
PR00004692,SKU0002346,2260.31,2025-06-02,,campaign
PR00004693,SKU0002347,2485.82,2026-03-24,2026-07-04,regular
PR00004694,SKU0002347,2539.09,2026-07-04,,campaign
PR00004695,SKU0002348,2285.76,2025-02-24,2025-06-02,regular
PR00004696,SKU0002348,2438.56,2025-06-02,,campaign
PR00004697,SKU0002349,2066.29,2025-06-16,2025-09-13,regular
PR00004698,SKU0002349,2130.42,2025-09-13,,regular
PR00004699,SKU0002350,2599.26,2025-02-14,2025-08-05,regular
PR00004700,SKU0002350,2623.02,2025-08-05,,campaign
PR00004701,SKU0002351,2063.06,2026-05-12,2026-08-22,regular
PR00004702,SKU0002351,2005.16,2026-08-22,,campaign
PR00004703,SKU0002352,2297.98,2025-12-21,2026-03-11,regular
PR00004704,SKU0002352,2064.2,2026-03-11,,regular
PR00004705,SKU0002353,628.49,2025-08-24,2025-12-28,regular
PR00004706,SKU0002353,657.12,2025-12-28,,campaign
PR00004707,SKU0002354,732.31,2025-03-25,2025-06-01,regular
PR00004708,SKU0002354,654.86,2025-06-01,,regular
PR00004709,SKU0002355,1955.37,2025-01-12,2025-04-17,regular
PR00004710,SKU0002355,1769.26,2025-04-17,,regular
PR00004711,SKU0002356,1818.86,2025-03-20,2025-04-25,regular
PR00004712,SKU0002356,1749.08,2025-04-25,,campaign
PR00004713,SKU0002357,1989.02,2025-06-19,2025-08-06,regular
PR00004714,SKU0002357,1882.28,2025-08-06,,regular
PR00004715,SKU0002358,1564.04,2026-05-05,2026-06-09,regular
PR00004716,SKU0002358,1667.55,2026-06-09,,campaign
PR00004717,SKU0002359,1670.81,2026-05-10,2026-08-22,regular
PR00004718,SKU0002359,1627.9,2026-08-22,,regular
PR00004719,SKU0002360,1649.62,2025-02-17,2025-08-14,regular
PR00004720,SKU0002360,1670.57,2025-08-14,,campaign
PR00004721,SKU0002361,3514.24,2025-09-17,2025-12-11,regular
PR00004722,SKU0002361,3286.94,2025-12-11,,regular
PR00004723,SKU0002362,3372.4,2025-09-22,2026-01-10,regular
PR00004724,SKU0002362,3014.66,2026-01-10,,regular
PR00004725,SKU0002363,2257.17,2026-01-13,2026-03-13,regular
PR00004726,SKU0002363,2121.02,2026-03-13,,campaign
PR00004727,SKU0002364,1640.1,2025-01-14,2025-05-02,regular
PR00004728,SKU0002364,1725.51,2025-05-02,,campaign
PR00004729,SKU0002365,1719.44,2025-09-17,2026-01-26,regular
PR00004730,SKU0002365,1827.1,2026-01-26,,campaign
PR00004731,SKU0002366,2083.37,2026-04-22,2026-08-02,regular
PR00004732,SKU0002366,1983.15,2026-08-02,,campaign
PR00004733,SKU0002367,1583.27,2025-10-19,2025-11-22,regular
PR00004734,SKU0002367,1629.07,2025-11-22,,regular
PR00004735,SKU0002368,1923.76,2025-11-06,2026-03-02,regular
PR00004736,SKU0002368,1848.89,2026-03-02,,regular
PR00004737,SKU0002369,1404.86,2025-10-11,2026-02-16,regular
PR00004738,SKU0002369,1422.62,2026-02-16,,campaign
PR00004739,SKU0002370,1502.23,2026-03-02,2026-07-12,regular
PR00004740,SKU0002370,1548.63,2026-07-12,,regular
PR00004741,SKU0002371,1358.96,2026-04-17,2026-08-22,regular
PR00004742,SKU0002371,1365.12,2026-08-22,,campaign
PR00004743,SKU0002372,1410.92,2025-09-02,2026-01-09,regular
PR00004744,SKU0002372,1386.75,2026-01-09,,campaign
PR00004745,SKU0002373,544.42,2025-05-10,2025-10-26,regular
PR00004746,SKU0002373,564.11,2025-10-26,,regular
PR00004747,SKU0002374,550.41,2026-01-11,2026-06-27,regular
PR00004748,SKU0002374,560.08,2026-06-27,,regular
PR00004749,SKU0002375,842.51,2025-06-19,2025-10-29,regular
PR00004750,SKU0002375,876.03,2025-10-29,,regular
PR00004751,SKU0002376,793.13,2026-02-27,2026-03-31,regular
PR00004752,SKU0002376,784.95,2026-03-31,,regular
PR00004753,SKU0002377,1460.14,2025-01-21,2025-03-09,regular
PR00004754,SKU0002377,1326.72,2025-03-09,,regular
PR00004755,SKU0002378,1202.66,2025-08-05,2025-11-13,regular
PR00004756,SKU0002378,1127.37,2025-11-13,,regular
PR00004757,SKU0002379,2390.06,2025-06-08,2025-11-05,regular
PR00004758,SKU0002379,2586.77,2025-11-05,,regular
PR00004759,SKU0002380,2635.96,2025-08-11,2025-09-26,regular
PR00004760,SKU0002380,2690.83,2025-09-26,,campaign
PR00004761,SKU0002381,1240.79,2025-08-27,2025-12-31,regular
PR00004762,SKU0002381,1213.62,2025-12-31,,regular
PR00004763,SKU0002382,1221.2,2025-10-11,2025-12-17,regular
PR00004764,SKU0002382,1170.59,2025-12-17,,regular
PR00004765,SKU0002383,2217.61,2025-12-15,2026-03-10,regular
PR00004766,SKU0002383,2358.26,2026-03-10,,campaign
PR00004767,SKU0002384,2267.28,2025-03-22,2025-06-18,regular
PR00004768,SKU0002384,2371.97,2025-06-18,,regular
PR00004769,SKU0002385,1496.17,2025-10-30,2026-03-20,regular
PR00004770,SKU0002385,1488.19,2026-03-20,,campaign
PR00004771,SKU0002386,1608.4,2025-07-13,2025-10-03,regular
PR00004772,SKU0002386,1627.2,2025-10-03,,regular
PR00004773,SKU0002387,3056.87,2026-03-28,2026-05-18,regular
PR00004774,SKU0002387,2765.85,2026-05-18,,regular
PR00004775,SKU0002388,2906.48,2025-03-25,2025-05-14,regular
PR00004776,SKU0002388,2890.33,2025-05-14,,campaign
PR00004777,SKU0002389,1200.42,2025-05-09,2025-09-16,regular
PR00004778,SKU0002389,1176.13,2025-09-16,,campaign
PR00004779,SKU0002390,1282.99,2025-11-12,2026-03-28,regular
PR00004780,SKU0002390,1200.14,2026-03-28,,campaign
PR00004781,SKU0002391,361.44,2025-12-03,2026-05-20,regular
PR00004782,SKU0002391,389.11,2026-05-20,,campaign
PR00004783,SKU0002392,446.5,2025-04-24,2025-05-24,regular
PR00004784,SKU0002392,444.0,2025-05-24,,regular
PR00004785,SKU0002393,962.69,2025-08-12,2025-10-16,regular
PR00004786,SKU0002393,914.22,2025-10-16,,regular
PR00004787,SKU0002394,1010.52,2025-10-24,2026-01-11,regular
PR00004788,SKU0002394,966.72,2026-01-11,,regular
PR00004789,SKU0002395,2519.94,2025-10-21,2026-03-07,regular
PR00004790,SKU0002395,2616.66,2026-03-07,,regular
PR00004791,SKU0002396,2833.56,2025-03-09,2025-09-02,regular
PR00004792,SKU0002396,2679.77,2025-09-02,,regular
PR00004793,SKU0002397,159.3,2025-06-30,2025-08-03,regular
PR00004794,SKU0002397,170.96,2025-08-03,,regular
PR00004795,SKU0002398,197.12,2025-07-26,2025-12-20,regular
PR00004796,SKU0002398,180.87,2025-12-20,,campaign
PR00004797,SKU0002399,2300.35,2025-03-22,2025-07-27,regular
PR00004798,SKU0002399,2270.29,2025-07-27,,campaign
PR00004799,SKU0002400,2237.67,2025-07-15,2025-09-02,regular
PR00004800,SKU0002400,2027.27,2025-09-02,,regular
PR00004801,SKU0002401,2857.71,2025-08-01,2025-10-19,regular
PR00004802,SKU0002401,2600.95,2025-10-19,,regular
PR00004803,SKU0002402,2521.63,2025-12-17,2026-04-22,regular
PR00004804,SKU0002402,2693.11,2026-04-22,,regular
PR00004805,SKU0002403,1806.71,2025-11-12,2026-04-27,regular
PR00004806,SKU0002403,1699.47,2026-04-27,,regular
PR00004807,SKU0002404,1593.65,2026-01-22,2026-05-13,regular
PR00004808,SKU0002404,1696.69,2026-05-13,,regular
PR00004809,SKU0002405,2679.96,2025-09-18,2026-02-17,regular
PR00004810,SKU0002405,2436.55,2026-02-17,,regular
PR00004811,SKU0002406,1955.85,2026-01-03,2026-02-09,regular
PR00004812,SKU0002406,2029.9,2026-02-09,,campaign
PR00004813,SKU0002407,1273.6,2025-12-21,2026-02-09,regular
PR00004814,SKU0002407,1189.51,2026-02-09,,regular
PR00004815,SKU0002408,917.53,2026-01-21,2026-05-22,regular
PR00004816,SKU0002408,993.47,2026-05-22,,regular
PR00004817,SKU0002409,648.28,2025-03-12,2025-04-30,regular
PR00004818,SKU0002409,686.83,2025-04-30,,regular
PR00004819,SKU0002410,702.6,2025-11-29,2026-02-06,regular
PR00004820,SKU0002410,723.53,2026-02-06,,regular
PR00004821,SKU0002411,1034.93,2025-04-16,2025-07-18,regular
PR00004822,SKU0002411,1037.64,2025-07-18,,campaign
PR00004823,SKU0002412,1061.05,2025-01-17,2025-04-15,regular
PR00004824,SKU0002412,1062.29,2025-04-15,,regular
PR00004825,SKU0002413,2005.29,2025-04-23,2025-08-12,regular
PR00004826,SKU0002413,1918.18,2025-08-12,,regular
PR00004827,SKU0002414,2390.03,2025-04-28,2025-10-18,regular
PR00004828,SKU0002414,2408.77,2025-10-18,,regular
PR00004829,SKU0002415,75.91,2025-10-17,2026-01-31,regular
PR00004830,SKU0002415,76.07,2026-01-31,,campaign
PR00004831,SKU0002416,73.61,2026-04-22,2026-06-16,regular
PR00004832,SKU0002416,73.56,2026-06-16,,campaign
PR00004833,SKU0002417,1193.36,2025-09-16,2026-01-31,regular
PR00004834,SKU0002417,1238.73,2026-01-31,,regular
PR00004835,SKU0002418,1277.69,2025-08-17,2025-09-20,regular
PR00004836,SKU0002418,1303.87,2025-09-20,,regular
PR00004837,SKU0002419,2333.57,2025-03-10,2025-06-18,regular
PR00004838,SKU0002419,2146.32,2025-06-18,,regular
PR00004839,SKU0002420,1929.0,2025-04-28,2025-08-27,regular
PR00004840,SKU0002420,1878.64,2025-08-27,,campaign
PR00004841,SKU0002421,2107.33,2026-05-20,2026-08-22,regular
PR00004842,SKU0002421,1953.92,2026-08-22,,campaign
PR00004843,SKU0002422,1972.54,2025-01-16,2025-03-29,regular
PR00004844,SKU0002422,1781.88,2025-03-29,,regular
PR00004845,SKU0002423,1418.84,2026-01-16,2026-05-27,regular
PR00004846,SKU0002423,1311.38,2026-05-27,,regular
PR00004847,SKU0002424,1112.88,2025-03-27,2025-06-03,regular
PR00004848,SKU0002424,1065.87,2025-06-03,,campaign
PR00004849,SKU0002425,1683.85,2025-12-06,2026-03-05,regular
PR00004850,SKU0002425,1737.15,2026-03-05,,regular
PR00004851,SKU0002426,1732.28,2026-04-04,2026-07-14,regular
PR00004852,SKU0002426,1591.78,2026-07-14,,campaign
PR00004853,SKU0002427,1292.34,2026-03-01,2026-06-09,regular
PR00004854,SKU0002427,1213.39,2026-06-09,,regular
PR00004855,SKU0002428,1494.27,2026-02-23,2026-06-10,regular
PR00004856,SKU0002428,1429.07,2026-06-10,,regular
PR00004857,SKU0002429,1051.49,2025-08-27,2026-02-19,regular
PR00004858,SKU0002429,1112.26,2026-02-19,,regular
PR00004859,SKU0002430,1024.5,2026-03-12,2026-07-04,regular
PR00004860,SKU0002430,1089.62,2026-07-04,,regular
PR00004861,SKU0002431,754.9,2025-07-22,2025-12-05,regular
PR00004862,SKU0002431,688.2,2025-12-05,,regular
PR00004863,SKU0002432,611.03,2025-02-23,2025-08-06,regular
PR00004864,SKU0002432,553.23,2025-08-06,,campaign
PR00004865,SKU0002433,167.98,2025-11-22,2026-01-06,regular
PR00004866,SKU0002433,172.5,2026-01-06,,campaign
PR00004867,SKU0002434,194.81,2025-12-28,2026-05-02,regular
PR00004868,SKU0002434,175.21,2026-05-02,,regular
PR00004869,SKU0002435,2109.83,2025-09-01,2025-10-15,regular
PR00004870,SKU0002435,2271.63,2025-10-15,,regular
PR00004871,SKU0002436,1985.91,2026-04-17,2026-08-22,regular
PR00004872,SKU0002436,1908.32,2026-08-22,,regular
PR00004873,SKU0002437,1058.39,2025-09-28,2026-01-06,regular
PR00004874,SKU0002437,1019.83,2026-01-06,,regular
PR00004875,SKU0002438,1246.29,2025-08-13,2025-10-12,regular
PR00004876,SKU0002438,1225.06,2025-10-12,,campaign
PR00004877,SKU0002439,1640.01,2025-04-06,2025-07-07,regular
PR00004878,SKU0002439,1581.46,2025-07-07,,regular
PR00004879,SKU0002440,1326.01,2025-03-25,2025-05-28,regular
PR00004880,SKU0002440,1437.85,2025-05-28,,regular
PR00004881,SKU0002441,352.46,2025-04-25,2025-07-26,regular
PR00004882,SKU0002441,347.81,2025-07-26,,regular
PR00004883,SKU0002442,305.63,2026-03-26,2026-08-22,regular
PR00004884,SKU0002442,295.22,2026-08-22,,regular
PR00004885,SKU0002443,686.42,2025-09-05,2026-02-08,regular
PR00004886,SKU0002443,719.42,2026-02-08,,regular
PR00004887,SKU0002444,645.87,2025-02-15,2025-07-25,regular
PR00004888,SKU0002444,613.47,2025-07-25,,regular
PR00004889,SKU0002445,3127.2,2025-06-23,2025-10-15,regular
PR00004890,SKU0002445,2822.06,2025-10-15,,regular
PR00004891,SKU0002446,3306.01,2025-12-26,2026-05-22,regular
PR00004892,SKU0002446,3237.53,2026-05-22,,regular
PR00004893,SKU0002447,685.98,2026-04-21,2026-06-27,regular
PR00004894,SKU0002447,691.46,2026-06-27,,regular
PR00004895,SKU0002448,774.38,2025-10-21,2026-03-17,regular
PR00004896,SKU0002448,702.83,2026-03-17,,regular
PR00004897,SKU0002449,2416.15,2025-04-16,2025-05-24,regular
PR00004898,SKU0002449,2388.27,2025-05-24,,regular
PR00004899,SKU0002450,2612.84,2026-02-03,2026-04-13,regular
PR00004900,SKU0002450,2746.59,2026-04-13,,regular
PR00004901,SKU0002451,1436.67,2025-08-20,2026-01-19,regular
PR00004902,SKU0002451,1283.29,2026-01-19,,regular
PR00004903,SKU0002452,1209.75,2025-04-23,2025-09-12,regular
PR00004904,SKU0002452,1267.54,2025-09-12,,regular
PR00004905,SKU0002453,96.04,2025-09-01,2025-10-02,regular
PR00004906,SKU0002453,104.24,2025-10-02,,regular
PR00004907,SKU0002454,109.2,2026-01-28,2026-03-09,regular
PR00004908,SKU0002454,107.79,2026-03-09,,regular
PR00004909,SKU0002455,1054.8,2025-12-14,2026-02-25,regular
PR00004910,SKU0002455,972.16,2026-02-25,,campaign
PR00004911,SKU0002456,1109.91,2026-03-19,2026-07-21,regular
PR00004912,SKU0002456,1160.74,2026-07-21,,campaign
PR00004913,SKU0002457,1305.56,2025-06-26,2025-07-29,regular
PR00004914,SKU0002457,1214.93,2025-07-29,,regular
PR00004915,SKU0002458,1181.14,2026-04-04,2026-06-01,regular
PR00004916,SKU0002458,1283.79,2026-06-01,,regular
PR00004917,SKU0002459,360.78,2025-03-23,2025-05-16,regular
PR00004918,SKU0002459,375.93,2025-05-16,,regular
PR00004919,SKU0002460,408.53,2026-01-03,2026-03-11,regular
PR00004920,SKU0002460,391.14,2026-03-11,,regular
PR00004921,SKU0002461,284.51,2026-01-21,2026-03-11,regular
PR00004922,SKU0002461,268.86,2026-03-11,,regular
PR00004923,SKU0002462,287.06,2025-08-03,2025-10-13,regular
PR00004924,SKU0002462,286.74,2025-10-13,,regular
PR00004925,SKU0002463,3268.94,2025-07-14,2025-12-31,regular
PR00004926,SKU0002463,3017.65,2025-12-31,,regular
PR00004927,SKU0002464,3791.25,2025-09-17,2025-10-17,regular
PR00004928,SKU0002464,3478.66,2025-10-17,,campaign
PR00004929,SKU0002465,93.68,2025-04-29,2025-06-30,regular
PR00004930,SKU0002465,99.38,2025-06-30,,regular
PR00004931,SKU0002466,84.64,2026-04-09,2026-08-22,regular
PR00004932,SKU0002466,87.11,2026-08-22,,regular
PR00004933,SKU0002467,1583.28,2025-05-22,2025-08-01,regular
PR00004934,SKU0002467,1655.2,2025-08-01,,regular
PR00004935,SKU0002468,1630.12,2025-05-07,2025-08-10,regular
PR00004936,SKU0002468,1586.82,2025-08-10,,campaign
PR00004937,SKU0002469,3133.44,2025-01-22,2025-05-27,regular
PR00004938,SKU0002469,3028.46,2025-05-27,,regular
PR00004939,SKU0002470,3105.53,2026-05-17,2026-08-22,regular
PR00004940,SKU0002470,2871.14,2026-08-22,,regular
PR00004941,SKU0002471,1515.48,2025-04-28,2025-07-16,regular
PR00004942,SKU0002471,1520.83,2025-07-16,,regular
PR00004943,SKU0002472,1543.6,2025-10-13,2025-11-16,regular
PR00004944,SKU0002472,1451.52,2025-11-16,,regular
PR00004945,SKU0002473,1805.83,2026-03-04,2026-07-17,regular
PR00004946,SKU0002473,1805.76,2026-07-17,,regular
PR00004947,SKU0002474,1816.77,2025-05-06,2025-08-25,regular
PR00004948,SKU0002474,1711.02,2025-08-25,,regular
PR00004949,SKU0002475,2110.04,2026-03-15,2026-07-30,regular
PR00004950,SKU0002475,2027.73,2026-07-30,,regular
PR00004951,SKU0002476,2087.19,2025-01-25,2025-03-24,regular
PR00004952,SKU0002476,1980.24,2025-03-24,,campaign
PR00004953,SKU0002477,2814.54,2025-02-16,2025-08-15,regular
PR00004954,SKU0002477,2780.76,2025-08-15,,regular
PR00004955,SKU0002478,3255.78,2025-05-18,2025-08-22,regular
PR00004956,SKU0002478,3027.87,2025-08-22,,regular
PR00004957,SKU0002479,2419.65,2025-11-15,2026-04-07,regular
PR00004958,SKU0002479,2389.45,2026-04-07,,campaign
PR00004959,SKU0002480,2389.95,2025-04-03,2025-07-26,regular
PR00004960,SKU0002480,2157.12,2025-07-26,,campaign
PR00004961,SKU0002481,1733.15,2025-10-06,2025-12-19,regular
PR00004962,SKU0002481,1622.2,2025-12-19,,campaign
PR00004963,SKU0002482,1372.34,2026-02-21,2026-07-17,regular
PR00004964,SKU0002482,1403.22,2026-07-17,,regular
PR00004965,SKU0002483,38.32,2025-04-26,2025-06-18,regular
PR00004966,SKU0002483,35.15,2025-06-18,,campaign
PR00004967,SKU0002484,35.41,2026-04-03,2026-07-04,regular
PR00004968,SKU0002484,37.34,2026-07-04,,regular
PR00004969,SKU0002485,1400.32,2026-02-08,2026-07-14,regular
PR00004970,SKU0002485,1304.26,2026-07-14,,campaign
PR00004971,SKU0002486,1169.99,2025-10-23,2025-12-15,regular
PR00004972,SKU0002486,1229.68,2025-12-15,,campaign
PR00004973,SKU0002487,1024.48,2025-09-13,2026-01-04,regular
PR00004974,SKU0002487,1018.92,2026-01-04,,regular
PR00004975,SKU0002488,1201.44,2025-12-17,2026-03-16,regular
PR00004976,SKU0002488,1290.46,2026-03-16,,regular
PR00004977,SKU0002489,1560.64,2025-03-19,2025-09-09,regular
PR00004978,SKU0002489,1591.35,2025-09-09,,regular
PR00004979,SKU0002490,1798.24,2026-04-14,2026-07-02,regular
PR00004980,SKU0002490,1880.71,2026-07-02,,regular
PR00004981,SKU0002491,2242.98,2026-04-15,2026-06-29,regular
PR00004982,SKU0002491,2119.29,2026-06-29,,campaign
PR00004983,SKU0002492,2079.49,2025-04-10,2025-07-14,regular
PR00004984,SKU0002492,1965.02,2025-07-14,,campaign
PR00004985,SKU0002493,1684.91,2025-01-28,2025-05-23,regular
PR00004986,SKU0002493,1828.35,2025-05-23,,regular
PR00004987,SKU0002494,1985.07,2026-04-06,2026-07-16,regular
PR00004988,SKU0002494,1849.27,2026-07-16,,regular
PR00004989,SKU0002495,3153.08,2026-01-02,2026-02-15,regular
PR00004990,SKU0002495,2936.44,2026-02-15,,regular
PR00004991,SKU0002496,3027.95,2025-10-23,2025-12-30,regular
PR00004992,SKU0002496,2866.83,2025-12-30,,regular
PR00004993,SKU0002497,1717.56,2025-12-08,2026-05-23,regular
PR00004994,SKU0002497,1848.5,2026-05-23,,campaign
PR00004995,SKU0002498,1860.16,2025-11-02,2026-04-24,regular
PR00004996,SKU0002498,1862.91,2026-04-24,,regular
PR00004997,SKU0002499,2250.82,2026-03-08,2026-08-22,regular
PR00004998,SKU0002499,2338.19,2026-08-22,,regular
PR00004999,SKU0002500,2373.88,2025-08-29,2025-10-24,regular
PR00005000,SKU0002500,2235.84,2025-10-24,,regular
PR00005001,SKU0002501,265.87,2026-04-25,2026-08-22,regular
PR00005002,SKU0002501,277.82,2026-08-22,,regular
PR00005003,SKU0002502,299.94,2025-09-18,2026-02-03,regular
PR00005004,SKU0002502,280.74,2026-02-03,,campaign
PR00005005,SKU0002503,1965.21,2025-11-24,2026-02-14,regular
PR00005006,SKU0002503,2056.77,2026-02-14,,regular
PR00005007,SKU0002504,2532.52,2025-07-26,2025-08-29,regular
PR00005008,SKU0002504,2355.11,2025-08-29,,regular
PR00005009,SKU0002505,2343.51,2025-08-27,2026-01-04,regular
PR00005010,SKU0002505,2164.84,2026-01-04,,campaign
PR00005011,SKU0002506,2596.45,2025-05-29,2025-09-19,regular
PR00005012,SKU0002506,2440.96,2025-09-19,,regular
PR00005013,SKU0002507,3324.22,2025-06-12,2025-09-27,regular
PR00005014,SKU0002507,3579.08,2025-09-27,,regular
PR00005015,SKU0002508,3630.84,2026-01-25,2026-07-24,regular
PR00005016,SKU0002508,3431.19,2026-07-24,,regular
PR00005017,SKU0002509,1951.92,2026-03-08,2026-07-26,regular
PR00005018,SKU0002509,1944.48,2026-07-26,,campaign
PR00005019,SKU0002510,1730.13,2026-03-07,2026-08-22,regular
PR00005020,SKU0002510,1830.95,2026-08-22,,campaign
PR00005021,SKU0002511,1863.05,2026-02-24,2026-04-13,regular
PR00005022,SKU0002511,1744.77,2026-04-13,,regular
PR00005023,SKU0002512,1642.19,2025-12-19,2026-03-11,regular
PR00005024,SKU0002512,1635.87,2026-03-11,,regular
