product_id,product_name,store_id,brand_id,category_id,supplier_id,product_status,created_at,weight_kg,warranty_months
P000762,本色097饮料冲调商品0762,S0042,B0097,C013,SUP0064,active,2025-12-03 01:49:23,11.66,9
P000763,轻享111童装童鞋商品0763,S0043,B0111,C030,SUP0127,active,2026-04-03 06:32:09,11.38,17
P000764,智造044护肤商品0764,S0044,B0044,C022,SUP0065,active,2026-02-24 21:17:42,4.79,2
P000765,智造109男装商品0765,S0045,B0109,C007,SUP0020,active,2026-02-18 11:37:20,2.11,18
P000766,智造044童装童鞋商品0766,S0046,B0044,C030,SUP0050,active,2024-12-13 06:32:26,9.82,9
P000767,新境088运动鞋服商品0767,S0047,B0088,C009,SUP0129,active,2026-07-11 18:12:14,0.46,5
P000768,青禾066厨具商品0768,S0048,B0066,C018,SUP0046,active,2025-10-21 13:23:37,2.7,8
P000769,新境150家用电器商品0769,S0049,B0150,C004,SUP0138,active,2024-09-22 12:07:00,0.49,4
P000770,极光136饮料冲调商品0770,S0050,B0136,C013,SUP0031,inactive,2025-09-02 12:14:06,1.45,1
P000771,悦己038粮油调味商品0771,S0051,B0038,C014,SUP0027,active,2025-10-02 23:31:48,8.85,10
P000772,轻享034婴童用品商品0772,S0052,B0034,C027,SUP0080,active,2026-06-13 05:50:06,2.19,23
P000773,极光121童装童鞋商品0773,S0053,B0121,C030,SUP0123,active,2025-03-11 08:41:58,2.05,2
P000774,智造027饮料冲调商品0774,S0054,B0027,C013,SUP0102,active,2024-12-02 07:25:28,7.42,18
P000775,极光065休闲食品商品0775,S0055,B0065,C012,SUP0130,active,2024-07-26 17:38:46,6.29,12
P000776,元气095运动鞋服商品0776,S0056,B0095,C009,SUP0081,active,2025-08-18 22:25:56,11.62,23
P000777,智造028女装商品0777,S0057,B0028,C008,SUP0047,active,2025-11-16 14:43:23,0.95,20
P000778,本色129图书商品0778,S0058,B0129,C037,SUP0110,draft,2026-02-07 19:47:25,11.24,20
P000779,极光005奶粉辅食商品0779,S0059,B0005,C028,SUP0123,draft,2026-07-02 08:54:31,10.03,16
P000780,悦己014电脑办公商品0780,S0060,B0014,C003,SUP0124,active,2025-08-15 15:19:50,11.09,13
P000781,极光065图书商品0781,S0061,B0065,C037,SUP0124,active,2025-03-12 04:56:14,10.59,10
P000782,星辰087男装商品0782,S0062,B0087,C007,SUP0085,active,2026-07-12 13:11:28,7.56,2
P000783,轻享040图书商品0783,S0063,B0040,C037,SUP0125,active,2026-04-14 13:49:41,3.66,9
P000784,轻享010粮油调味商品0784,S0064,B0010,C014,SUP0050,active,2024-11-19 09:48:57,10.74,4
P000785,智造049运动鞋服商品0785,S0065,B0049,C009,SUP0113,active,2024-05-11 00:04:56,10.2,3
P000786,新境088体育用品商品0786,S0066,B0088,C035,SUP0003,active,2024-04-08 10:55:56,1.42,4
P000787,智造049骑行商品0787,S0067,B0049,C034,SUP0054,active,2025-08-16 13:24:44,8.19,20
P000788,轻享063骑行商品0788,S0068,B0063,C034,SUP0131,active,2025-05-31 10:50:40,11.65,12
P000789,极光046女装商品0789,S0069,B0046,C008,SUP0146,active,2025-03-12 08:48:39,1.13,21
P000790,极光030运动鞋服商品0790,S0070,B0030,C009,SUP0121,inactive,2024-12-05 22:08:19,2.86,7
P000791,本色016文创商品0791,S0071,B0016,C039,SUP0127,active,2025-08-14 21:54:43,3.59,21
P000792,星辰107文创商品0792,S0072,B0107,C039,SUP0067,active,2026-04-17 13:08:19,10.58,17
P000793,轻享043童装童鞋商品0793,S0073,B0043,C030,SUP0015,active,2024-09-30 00:53:00,11.2,15
P000794,元气095运动鞋服商品0794,S0074,B0095,C009,SUP0102,active,2025-07-23 12:40:26,7.55,3
P000795,轻享043玩具商品0795,S0075,B0043,C029,SUP0068,active,2026-04-19 12:14:02,8.51,18
P000796,云谷141智能设备商品0796,S0076,B0141,C005,SUP0068,active,2024-12-15 07:34:00,7.53,6
P000797,悦己130女装商品0797,S0077,B0130,C008,SUP0141,active,2025-10-03 06:38:28,4.6,20
P000798,智造044女装商品0798,S0078,B0044,C008,SUP0134,active,2024-09-17 06:08:11,3.9,5
P000799,云谷015休闲食品商品0799,S0079,B0015,C012,SUP0079,active,2025-09-20 19:48:55,7.88,10
P000800,智造044洗护商品0800,S0080,B0044,C024,SUP0141,active,2025-08-22 16:37:50,3.65,11
P000801,本色105手机通讯商品0801,S0001,B0105,C002,SUP0130,active,2024-08-12 02:00:45,10.25,18
P000802,悦己035休闲食品商品0802,S0002,B0035,C012,SUP0035,active,2025-04-19 15:32:31,6.29,6
P000803,极光120电脑办公商品0803,S0003,B0120,C003,SUP0099,active,2026-07-27 17:20:57,6.96,0
P000804,轻享002清洁用品商品0804,S0004,B0002,C019,SUP0125,active,2025-10-14 07:49:45,11.93,3
P000805,智造053护肤商品0805,S0005,B0053,C022,SUP0016,active,2024-07-08 10:50:45,7.21,1
P000806,新境041女装商品0806,S0006,B0041,C008,SUP0087,active,2024-12-09 16:25:17,5.14,21
P000807,新境073宠物生活商品0807,S0007,B0073,C040,SUP0121,active,2024-04-10 23:56:39,11.89,10
P000808,轻享034健身训练商品0808,S0008,B0034,C032,SUP0011,active,2025-03-08 03:02:07,6.76,0
P000809,本色070生鲜果蔬商品0809,S0009,B0070,C015,SUP0061,active,2024-06-07 20:16:08,5.11,17
P000810,云谷141图书商品0810,S0010,B0141,C037,SUP0121,inactive,2025-05-06 18:13:44,6.0,23
P000811,新境031智能设备商品0811,S0011,B0031,C005,SUP0031,active,2025-08-11 02:25:12,10.0,12
P000812,本色021家具商品0812,S0012,B0021,C020,SUP0053,active,2025-07-20 03:48:06,10.36,22
P000813,青禾066宠物生活商品0813,S0013,B0066,C040,SUP0041,inactive,2025-07-17 14:26:51,7.62,22
P000814,星辰112手机通讯商品0814,S0014,B0112,C002,SUP0004,active,2026-07-21 04:23:05,11.58,23
P000815,轻享063智能设备商品0815,S0015,B0063,C005,SUP0115,inactive,2025-03-13 03:01:01,10.12,22
P000816,悦己144厨具商品0816,S0016,B0144,C018,SUP0054,active,2024-09-18 03:58:45,5.67,10
P000817,智造064饮料冲调商品0817,S0017,B0064,C013,SUP0113,active,2025-10-27 15:49:35,0.43,19
P000818,轻享091宠物生活商品0818,S0018,B0091,C040,SUP0137,active,2026-01-19 18:15:42,8.31,11
P000819,本色019箱包配饰商品0819,S0019,B0019,C010,SUP0002,active,2025-11-26 11:19:42,8.33,2
P000820,悦己074童装童鞋商品0820,S0020,B0074,C030,SUP0143,active,2025-08-16 19:09:34,5.73,21
P000821,青禾083户外装备商品0821,S0021,B0083,C033,SUP0126,active,2025-12-11 23:02:55,5.25,20
P000822,本色147体育用品商品0822,S0022,B0147,C035,SUP0030,active,2024-09-17 14:15:47,7.83,20
P000823,本色016生鲜果蔬商品0823,S0023,B0016,C015,SUP0021,active,2025-03-04 11:00:32,2.94,19
P000824,智造054手机通讯商品0824,S0024,B0054,C002,SUP0098,active,2025-09-01 01:44:08,8.31,22
P000825,悦己093饮料冲调商品0825,S0025,B0093,C013,SUP0085,draft,2025-07-23 17:21:59,4.02,9
P000826,星辰023清洁用品商品0826,S0026,B0023,C019,SUP0021,active,2025-04-15 05:28:22,9.34,14
P000827,悦己029厨具商品0827,S0027,B0029,C018,SUP0092,active,2025-09-18 20:49:52,10.52,2
P000828,智造080饮料冲调商品0828,S0028,B0080,C013,SUP0011,active,2026-07-01 06:49:22,3.23,11
P000829,智造086家具商品0829,S0029,B0086,C020,SUP0094,inactive,2025-06-28 03:02:18,4.41,13
P000830,元气095女装商品0830,S0030,B0095,C008,SUP0020,active,2024-12-27 04:31:55,5.49,6
P000831,智造080休闲食品商品0831,S0031,B0080,C012,SUP0029,active,2024-12-04 08:27:22,10.71,16
P000832,元气084护肤商品0832,S0032,B0084,C022,SUP0039,active,2024-12-30 22:05:39,7.82,11
P000833,云谷098家具商品0833,S0033,B0098,C020,SUP0144,active,2026-05-09 21:09:21,1.04,0
P000834,本色133婴童用品商品0834,S0034,B0133,C027,SUP0003,active,2025-06-08 10:18:50,0.68,10
P000835,智造102图书商品0835,S0035,B0102,C037,SUP0099,active,2025-02-14 14:51:19,9.09,18
P000836,悦己126女装商品0836,S0036,B0126,C008,SUP0093,active,2024-08-28 16:11:02,4.72,11
P000837,智造058婴童用品商品0837,S0037,B0058,C027,SUP0024,inactive,2024-12-23 10:00:33,10.05,13
P000838,智造102饮料冲调商品0838,S0038,B0102,C013,SUP0027,inactive,2024-08-20 08:47:58,10.64,11
P000839,云谷075玩具商品0839,S0039,B0075,C029,SUP0089,active,2025-02-23 22:06:28,6.5,5
P000840,轻享111箱包配饰商品0840,S0040,B0111,C010,SUP0024,active,2025-11-17 02:41:18,6.41,14
P000841,轻享040休闲食品商品0841,S0041,B0040,C012,SUP0009,active,2026-05-28 20:21:06,1.54,6
P000842,青禾092休闲食品商品0842,S0042,B0092,C012,SUP0064,active,2026-01-01 04:45:07,5.96,0
P000843,本色090运动鞋服商品0843,S0043,B0090,C009,SUP0031,active,2025-03-06 00:05:16,8.95,10
P000844,极光120箱包配饰商品0844,S0044,B0120,C010,SUP0095,active,2025-07-23 11:20:29,3.4,3
P000845,悦己144宠物生活商品0845,S0045,B0144,C040,SUP0108,active,2024-08-03 07:55:54,2.62,0
P000846,悦己148童装童鞋商品0846,S0046,B0148,C030,SUP0069,inactive,2026-05-27 02:52:48,2.42,2
P000847,智造007运动鞋服商品0847,S0047,B0007,C009,SUP0124,active,2024-03-21 05:25:01,10.4,16
P000848,智造053厨具商品0848,S0048,B0053,C018,SUP0084,active,2026-03-25 16:40:08,2.88,23
P000849,悦己056奶粉辅食商品0849,S0049,B0056,C028,SUP0133,active,2026-02-25 23:48:58,8.52,10
P000850,悦己006男装商品0850,S0050,B0006,C007,SUP0040,active,2025-04-09 13:44:44,2.82,3
P000851,轻享111智能设备商品0851,S0051,B0111,C005,SUP0041,active,2026-06-13 09:13:30,6.46,13
P000852,云谷001婴童用品商品0852,S0052,B0001,C027,SUP0052,active,2025-04-11 09:44:57,5.93,23
P000853,新境088户外装备商品0853,S0053,B0088,C033,SUP0147,active,2025-03-29 06:37:36,6.27,6
P000854,青禾104家纺商品0854,S0054,B0104,C017,SUP0027,active,2025-12-26 16:54:13,10.51,2
P000855,元气128洗护商品0855,S0055,B0128,C024,SUP0120,active,2026-03-31 01:16:29,0.26,8
P000856,智造086箱包配饰商品0856,S0056,B0086,C010,SUP0097,active,2026-03-25 14:29:47,5.76,2
P000857,轻享022厨具商品0857,S0057,B0022,C018,SUP0129,active,2026-01-27 19:17:00,10.14,13
P000858,本色123家纺商品0858,S0058,B0123,C017,SUP0092,active,2025-04-15 09:59:52,6.79,21
P000859,极光100饮料冲调商品0859,S0059,B0100,C013,SUP0095,active,2026-06-30 13:45:40,3.03,24
P000860,智造127男装商品0860,S0060,B0127,C007,SUP0088,active,2025-09-02 05:53:00,11.25,19
P000861,悦己125男装商品0861,S0061,B0125,C007,SUP0134,active,2026-08-19 02:25:09,6.87,16
P000862,极光030智能设备商品0862,S0062,B0030,C005,SUP0039,active,2024-07-08 14:17:48,4.62,7
P000863,悦己144饮料冲调商品0863,S0063,B0144,C013,SUP0047,active,2025-04-18 12:07:15,11.81,19
P000864,元气004家纺商品0864,S0064,B0004,C017,SUP0064,active,2025-11-23 07:32:08,10.38,13
P000865,云谷075女装商品0865,S0065,B0075,C008,SUP0053,active,2026-06-17 21:26:32,3.83,17
P000866,星辰077电脑办公商品0866,S0066,B0077,C003,SUP0064,active,2024-12-07 02:43:34,7.98,23
P000867,元气068智能设备商品0867,S0067,B0068,C005,SUP0143,active,2024-03-23 16:59:49,3.71,11
P000868,星辰009智能设备商品0868,S0068,B0009,C005,SUP0092,active,2024-05-19 07:57:31,10.76,9
P000869,轻享011生鲜果蔬商品0869,S0069,B0011,C015,SUP0089,active,2025-02-08 01:51:23,0.57,12
P000870,星辰116奶粉辅食商品0870,S0070,B0116,C028,SUP0128,active,2025-06-27 08:29:37,9.41,16
P000871,元气089宠物生活商品0871,S0071,B0089,C040,SUP0085,active,2026-06-28 18:00:20,4.45,20
P000872,元气082户外装备商品0872,S0072,B0082,C033,SUP0108,draft,2025-04-23 04:14:51,10.14,15
P000873,云谷124童装童鞋商品0873,S0073,B0124,C030,SUP0044,active,2024-09-08 15:42:58,3.16,4
P000874,极光030男装商品0874,S0074,B0030,C007,SUP0011,active,2026-02-19 18:44:37,10.99,2
P000875,本色110文创商品0875,S0075,B0110,C039,SUP0033,active,2026-04-02 01:39:55,10.01,7
P000876,新境117家纺商品0876,S0076,B0117,C017,SUP0143,active,2025-01-03 22:55:02,8.39,6
P000877,轻享091护肤商品0877,S0077,B0091,C022,SUP0009,active,2025-04-08 04:08:31,8.25,8
P000878,智造054童装童鞋商品0878,S0078,B0054,C030,SUP0024,active,2026-04-21 22:32:46,5.8,11
P000879,本色021童装童鞋商品0879,S0079,B0021,C030,SUP0054,active,2025-04-03 08:49:49,10.32,12
P000880,新境033智能设备商品0880,S0080,B0033,C005,SUP0048,active,2025-12-16 03:46:04,8.6,6
P000881,轻享002休闲食品商品0881,S0001,B0002,C012,SUP0021,active,2026-03-28 15:47:58,4.5,18
P000882,轻享119彩妆商品0882,S0002,B0119,C023,SUP0022,active,2025-02-21 22:12:20,11.72,4
P000883,轻享002运动鞋服商品0883,S0003,B0002,C009,SUP0093,active,2024-08-21 01:09:22,6.7,22
P000884,新境085手机通讯商品0884,S0004,B0085,C002,SUP0005,active,2024-05-09 02:15:34,11.84,11
P000885,极光052健身训练商品0885,S0005,B0052,C032,SUP0112,active,2025-02-02 04:33:59,6.22,20
P000886,新境045乐器商品0886,S0006,B0045,C038,SUP0002,active,2024-08-17 23:37:13,7.73,13
P000887,智造027生鲜果蔬商品0887,S0007,B0027,C015,SUP0090,active,2024-04-08 15:51:38,11.26,24
P000888,云谷075男装商品0888,S0008,B0075,C007,SUP0052,active,2024-06-25 19:44:39,7.31,17
P000889,本色110洗护商品0889,S0009,B0110,C024,SUP0097,active,2024-08-06 13:27:24,5.43,18
P000890,极光100个人护理商品0890,S0010,B0100,C025,SUP0097,active,2024-07-30 12:02:04,11.42,1
P000891,极光072厨具商品0891,S0011,B0072,C018,SUP0023,active,2024-03-29 09:04:43,7.68,18
P000892,智造036彩妆商品0892,S0012,B0036,C023,SUP0145,active,2024-04-19 05:11:28,9.77,20
P000893,本色070彩妆商品0893,S0013,B0070,C023,SUP0063,active,2025-07-16 09:35:36,6.61,20
P000894,智造026洗护商品0894,S0014,B0026,C024,SUP0082,active,2025-03-21 05:12:17,11.51,7
P000895,青禾083宠物生活商品0895,S0015,B0083,C040,SUP0084,active,2024-08-04 14:10:09,5.76,18
P000896,云谷098骑行商品0896,S0016,B0098,C034,SUP0004,active,2026-08-06 08:54:52,5.57,22
P000897,本色019护肤商品0897,S0017,B0019,C022,SUP0147,active,2026-05-03 14:25:32,4.02,13
P000898,元气051骑行商品0898,S0018,B0051,C034,SUP0092,active,2024-08-02 11:48:47,1.12,23
P000899,智造059家纺商品0899,S0019,B0059,C017,SUP0069,active,2024-09-06 03:56:49,11.54,23
P000900,星辰114护肤商品0900,S0020,B0114,C022,SUP0074,active,2025-03-08 16:35:38,6.5,4
P000901,轻享011文创商品0901,S0021,B0011,C039,SUP0027,active,2025-07-07 05:59:15,10.67,22
P000902,新境143个人护理商品0902,S0022,B0143,C025,SUP0123,active,2025-11-15 21:56:57,4.56,13
P000903,星辰003骑行商品0903,S0023,B0003,C034,SUP0045,active,2025-04-15 07:54:13,3.91,7
P000904,元气108健身训练商品0904,S0024,B0108,C032,SUP0095,active,2025-06-19 14:29:23,5.43,12
P000905,轻享111户外装备商品0905,S0025,B0111,C033,SUP0133,active,2024-06-03 16:20:33,0.65,14
P000906,轻享032彩妆商品0906,S0026,B0032,C023,SUP0001,active,2025-10-29 15:08:11,5.53,16
P000907,悦己081男装商品0907,S0027,B0081,C007,SUP0031,active,2024-06-30 13:00:12,7.01,11
P000908,新境078电脑办公商品0908,S0028,B0078,C003,SUP0034,active,2026-05-08 20:20:27,6.07,8
P000909,星辰116手机通讯商品0909,S0029,B0116,C002,SUP0132,active,2024-09-22 08:03:42,1.43,24
P000910,轻享149护肤商品0910,S0030,B0149,C022,SUP0130,active,2025-01-08 19:00:15,4.39,10
P000911,云谷141彩妆商品0911,S0031,B0141,C023,SUP0143,active,2026-02-15 12:21:22,10.84,3
P000912,智造131家具商品0912,S0032,B0131,C020,SUP0108,active,2025-12-08 04:45:09,6.15,21
P000913,极光057男装商品0913,S0033,B0057,C007,SUP0104,active,2026-05-15 22:18:01,2.36,4
P000914,本色110家具商品0914,S0034,B0110,C020,SUP0149,active,2024-08-02 21:18:36,5.31,9
P000915,星辰107运动鞋服商品0915,S0035,B0107,C009,SUP0087,active,2026-05-13 08:06:29,6.76,22
P000916,本色067运动鞋服商品0916,S0036,B0067,C009,SUP0081,active,2026-03-01 08:24:58,6.5,17
P000917,悦己099生鲜果蔬商品0917,S0037,B0099,C015,SUP0130,active,2026-03-24 20:40:45,10.7,5
P000918,元气106饮料冲调商品0918,S0038,B0106,C013,SUP0044,active,2026-03-14 01:43:57,9.48,1
P000919,元气068童装童鞋商品0919,S0039,B0068,C030,SUP0116,active,2024-09-02 04:24:23,8.79,23
P000920,极光050箱包配饰商品0920,S0040,B0050,C010,SUP0133,active,2026-02-09 14:10:01,6.86,20
P000921,本色067家具商品0921,S0041,B0067,C020,SUP0076,active,2025-08-16 18:31:53,7.08,22
P000922,智造131护肤商品0922,S0042,B0131,C022,SUP0063,active,2026-03-22 14:35:30,1.0,14
P000923,星辰087饮料冲调商品0923,S0043,B0087,C013,SUP0076,active,2026-07-22 21:35:10,10.0,17
P000924,元气094清洁用品商品0924,S0044,B0094,C019,SUP0093,active,2024-06-30 01:42:21,11.8,15
P000925,元气128文创商品0925,S0045,B0128,C039,SUP0051,active,2026-06-22 05:25:01,4.19,8
P000926,元气051饮料冲调商品0926,S0046,B0051,C013,SUP0023,active,2026-02-11 09:12:29,9.12,18
P000927,本色133饮料冲调商品0927,S0047,B0133,C013,SUP0054,active,2026-05-24 10:32:02,3.78,10
P000928,青禾092厨具商品0928,S0048,B0092,C018,SUP0126,active,2026-02-03 20:14:54,0.94,21
P000929,轻享034女装商品0929,S0049,B0034,C008,SUP0089,active,2024-05-23 02:11:16,3.46,5
P000930,本色118家具商品0930,S0050,B0118,C020,SUP0026,active,2024-10-18 13:40:00,2.19,8
P000931,轻享048健身训练商品0931,S0051,B0048,C032,SUP0071,active,2025-09-03 21:00:34,2.87,18
P000932,悦己038奶粉辅食商品0932,S0052,B0038,C028,SUP0143,active,2025-03-23 23:08:35,3.13,3
P000933,星辰122厨具商品0933,S0053,B0122,C018,SUP0004,active,2026-01-07 20:14:59,0.51,5
P000934,智造007饮料冲调商品0934,S0054,B0007,C013,SUP0092,draft,2024-12-24 18:34:08,1.18,15
P000935,元气068骑行商品0935,S0055,B0068,C034,SUP0139,active,2026-08-15 23:40:18,11.09,13
P000936,元气089饮料冲调商品0936,S0056,B0089,C013,SUP0028,active,2025-12-05 01:18:13,10.39,3
P000937,云谷075乐器商品0937,S0057,B0075,C038,SUP0092,active,2024-08-10 03:37:25,2.43,7
P000938,元气068洗护商品0938,S0058,B0068,C024,SUP0130,active,2025-04-02 06:13:31,8.04,3
P000939,轻享091运动鞋服商品0939,S0059,B0091,C009,SUP0139,active,2025-08-07 12:03:32,6.59,13
P000940,本色123宠物生活商品0940,S0060,B0123,C040,SUP0014,active,2025-12-13 16:29:27,5.37,3
P000941,本色133健身训练商品0941,S0061,B0133,C032,SUP0111,active,2024-06-13 18:37:39,7.52,23
P000942,轻享063奶粉辅食商品0942,S0062,B0063,C028,SUP0036,active,2026-05-09 00:08:29,9.53,6
P000943,轻享063家用电器商品0943,S0063,B0063,C004,SUP0141,active,2025-02-11 19:26:17,3.25,19
P000944,元气084彩妆商品0944,S0064,B0084,C023,SUP0049,active,2025-06-27 07:09:28,11.53,24
P000945,智造058家纺商品0945,S0065,B0058,C017,SUP0114,active,2026-02-06 13:13:50,9.65,20
P000946,新境132护肤商品0946,S0066,B0132,C022,SUP0043,active,2026-05-10 17:20:26,3.44,19
P000947,本色105智能设备商品0947,S0067,B0105,C005,SUP0133,active,2026-06-07 18:33:05,10.67,16
P000948,新境135文创商品0948,S0068,B0135,C039,SUP0070,active,2026-06-09 08:26:26,2.74,22
P000949,青禾017玩具商品0949,S0069,B0017,C029,SUP0052,active,2025-08-09 21:05:58,10.83,10
P000950,智造086厨具商品0950,S0070,B0086,C018,SUP0142,draft,2024-03-09 09:39:42,0.4,15
P000951,云谷113家用电器商品0951,S0071,B0113,C004,SUP0059,active,2026-07-20 00:14:28,10.29,15
P000952,轻享119图书商品0952,S0072,B0119,C037,SUP0036,active,2025-04-02 14:31:38,11.87,2
P000953,悦己038粮油调味商品0953,S0073,B0038,C014,SUP0026,active,2026-05-02 06:54:20,6.26,12
P000954,轻享119清洁用品商品0954,S0074,B0119,C019,SUP0058,active,2025-01-04 00:54:05,9.33,17
P000955,智造012休闲食品商品0955,S0075,B0012,C012,SUP0045,active,2025-10-03 13:18:49,3.65,10
P000956,极光139洗护商品0956,S0076,B0139,C024,SUP0074,active,2025-11-28 20:54:16,3.66,22
P000957,云谷113洗护商品0957,S0077,B0113,C024,SUP0041,active,2024-10-28 12:30:58,6.14,17
P000958,极光046童装童鞋商品0958,S0078,B0046,C030,SUP0119,inactive,2025-08-05 12:14:11,2.48,9
P000959,星辰008运动鞋服商品0959,S0079,B0008,C009,SUP0023,active,2025-09-22 17:48:02,2.45,0
P000960,极光057乐器商品0960,S0080,B0057,C038,SUP0052,inactive,2025-01-17 15:16:50,7.04,2
P000961,本色090女装商品0961,S0001,B0090,C008,SUP0106,active,2024-10-10 23:26:51,4.48,23
P000962,本色016女装商品0962,S0002,B0016,C008,SUP0091,active,2024-12-01 23:32:58,4.02,9
P000963,悦己035运动鞋服商品0963,S0003,B0035,C009,SUP0134,active,2025-03-27 22:10:25,2.91,6
P000964,新境078厨具商品0964,S0004,B0078,C018,SUP0122,active,2025-02-21 17:08:21,11.04,16
P000965,星辰003家纺商品0965,S0005,B0003,C017,SUP0055,active,2026-01-08 21:49:02,0.58,2
P000966,智造054文创商品0966,S0006,B0054,C039,SUP0028,active,2024-06-24 09:00:45,4.55,22
P000967,极光076手机通讯商品0967,S0007,B0076,C002,SUP0121,active,2024-03-09 17:12:56,10.08,14
P000968,极光065家纺商品0968,S0008,B0065,C017,SUP0111,active,2025-12-24 06:43:43,2.63,6
P000969,星辰003运动鞋服商品0969,S0009,B0003,C009,SUP0147,active,2026-04-05 06:04:42,9.84,22
P000970,星辰103箱包配饰商品0970,S0010,B0103,C010,SUP0112,active,2024-03-26 04:47:10,0.49,23
P000971,智造044家具商品0971,S0011,B0044,C020,SUP0021,active,2025-04-16 05:08:50,7.09,6
P000972,极光072图书商品0972,S0012,B0072,C037,SUP0111,active,2025-11-17 10:18:07,0.71,2
P000973,极光136饮料冲调商品0973,S0013,B0136,C013,SUP0103,active,2025-02-28 23:08:18,1.12,1
P000974,本色070智能设备商品0974,S0014,B0070,C005,SUP0133,active,2025-12-09 22:03:52,1.25,14
P000975,极光120清洁用品商品0975,S0015,B0120,C019,SUP0115,active,2025-04-28 02:36:46,0.27,17
P000976,青禾083箱包配饰商品0976,S0016,B0083,C010,SUP0036,active,2026-05-17 11:11:03,0.22,6
P000977,极光046玩具商品0977,S0017,B0046,C029,SUP0058,active,2024-09-03 08:48:43,7.32,5
P000978,智造058电脑办公商品0978,S0018,B0058,C003,SUP0074,active,2025-05-21 02:29:51,3.34,20
P000979,轻享048彩妆商品0979,S0019,B0048,C023,SUP0026,inactive,2025-08-07 18:23:12,6.7,4
P000980,星辰107体育用品商品0980,S0020,B0107,C035,SUP0009,active,2026-08-06 09:37:47,11.53,8
P000981,星辰116体育用品商品0981,S0021,B0116,C035,SUP0100,active,2024-10-21 17:39:50,4.3,10
P000982,青禾104宠物生活商品0982,S0022,B0104,C040,SUP0107,active,2025-05-17 04:34:23,7.04,16
P000983,智造102户外装备商品0983,S0023,B0102,C033,SUP0023,draft,2025-02-24 08:29:15,9.33,23
P000984,本色067饮料冲调商品0984,S0024,B0067,C013,SUP0099,active,2024-03-22 13:08:08,4.61,15
P000985,星辰008童装童鞋商品0985,S0025,B0008,C030,SUP0045,active,2026-03-25 20:25:58,4.22,14
P000986,青禾066个人护理商品0986,S0026,B0066,C025,SUP0076,active,2025-03-25 14:30:20,11.69,1
P000987,极光057家用电器商品0987,S0027,B0057,C004,SUP0083,active,2025-06-19 00:42:18,1.23,24
P000988,新境132骑行商品0988,S0028,B0132,C034,SUP0147,active,2025-07-26 08:53:38,3.96,13
P000989,极光136洗护商品0989,S0029,B0136,C024,SUP0067,inactive,2026-01-09 00:10:57,5.1,11
P000990,星辰116家用电器商品0990,S0030,B0116,C004,SUP0084,active,2024-03-13 04:25:57,2.43,1
P000991,智造053厨具商品0991,S0031,B0053,C018,SUP0080,active,2026-01-29 02:10:51,1.38,23
P000992,云谷098休闲食品商品0992,S0032,B0098,C012,SUP0048,inactive,2026-08-17 00:53:29,2.5,3
P000993,轻享043健身训练商品0993,S0033,B0043,C032,SUP0059,inactive,2026-06-28 03:27:41,4.48,22
P000994,青禾115粮油调味商品0994,S0034,B0115,C014,SUP0002,active,2024-09-11 02:28:44,0.7,22
P000995,极光050智能设备商品0995,S0035,B0050,C005,SUP0046,active,2025-03-13 20:37:13,6.21,0
P000996,悦己144饮料冲调商品0996,S0036,B0144,C013,SUP0121,active,2026-06-30 16:38:56,10.95,3
P000997,智造054家用电器商品0997,S0037,B0054,C004,SUP0051,active,2025-11-26 23:27:54,11.46,1
P000998,智造080婴童用品商品0998,S0038,B0080,C027,SUP0060,inactive,2026-01-14 19:54:53,4.64,4
P000999,悦己014饮料冲调商品0999,S0039,B0014,C013,SUP0108,active,2026-07-27 02:52:38,2.97,23
P001000,云谷025男装商品1000,S0040,B0025,C007,SUP0112,active,2025-07-31 08:41:01,5.94,11
P001001,新境117家用电器商品1001,S0041,B0117,C004,SUP0064,active,2025-12-04 23:27:10,5.63,15
P001002,智造058健身训练商品1002,S0042,B0058,C032,SUP0139,active,2024-10-23 00:22:46,2.42,24
P001003,本色097饮料冲调商品1003,S0043,B0097,C013,SUP0018,active,2025-03-08 16:57:33,7.16,4
P001004,星辰009骑行商品1004,S0044,B0009,C034,SUP0108,active,2025-11-08 00:18:19,4.98,15
P001005,新境073乐器商品1005,S0045,B0073,C038,SUP0128,active,2026-01-17 07:14:27,7.03,10
P001006,悦己125宠物生活商品1006,S0046,B0125,C040,SUP0070,active,2026-06-08 04:28:09,3.13,21
P001007,云谷124家具商品1007,S0047,B0124,C020,SUP0062,active,2025-05-23 15:25:45,10.87,17
P001008,轻享091健身训练商品1008,S0048,B0091,C032,SUP0060,active,2026-07-09 01:04:18,5.15,22
P001009,青禾092粮油调味商品1009,S0049,B0092,C014,SUP0098,active,2024-11-02 20:11:17,5.26,6
P001010,极光050奶粉辅食商品1010,S0050,B0050,C028,SUP0053,active,2024-08-05 04:25:42,7.54,6
P001011,元气051家用电器商品1011,S0051,B0051,C004,SUP0001,active,2024-05-08 15:20:30,2.37,13
P001012,元气082清洁用品商品1012,S0052,B0082,C019,SUP0112,active,2025-02-16 07:35:53,11.82,19
P001013,极光136家具商品1013,S0053,B0136,C020,SUP0055,active,2024-10-15 19:11:58,4.33,21
P001014,星辰103宠物生活商品1014,S0054,B0103,C040,SUP0099,inactive,2026-03-27 09:13:22,7.31,1
P001015,轻享149家具商品1015,S0055,B0149,C020,SUP0079,inactive,2024-09-04 17:51:16,10.04,22
