favorite_id,user_id,product_id,favorited_at,source_page
FAV00006952,U004162,P001055,2025-09-10 14:34:58,product
FAV00006953,U002626,P001477,2025-05-25 23:10:53,product
FAV00006954,U002192,P001334,2025-11-25 15:13:01,product
FAV00006955,U004348,P000704,2025-02-13 06:36:38,product
FAV00006956,U001419,P000463,2025-06-07 07:56:02,product
FAV00006957,U000325,P001263,2026-08-18 09:16:20,product
FAV00006958,U000672,P001110,2026-08-22 20:15:27,search
FAV00006959,U003125,P001121,2026-04-23 18:55:32,product
FAV00006960,U002819,P000438,2025-02-04 12:59:43,product
FAV00006961,U003087,P000421,2026-02-15 01:55:58,campaign
FAV00006962,U004811,P001130,2025-12-14 06:23:57,campaign
FAV00006963,U001284,P000602,2025-11-22 05:13:58,product
FAV00006964,U001973,P000539,2025-07-01 00:31:25,search
FAV00006965,U003175,P000805,2025-02-03 18:14:09,product
FAV00006966,U002566,P000306,2026-02-27 00:08:56,product
FAV00006967,U000546,P000911,2026-08-02 13:49:58,recommendation
FAV00006968,U004099,P000450,2025-05-31 14:54:08,search
FAV00006969,U004890,P001453,2026-03-12 23:01:53,product
FAV00006970,U002869,P000106,2026-06-25 14:11:01,product
FAV00006971,U000427,P000021,2025-01-13 13:38:28,recommendation
FAV00006972,U004861,P000107,2026-01-29 20:40:39,product
FAV00006973,U000402,P000594,2025-10-28 03:26:19,campaign
FAV00006974,U004303,P000742,2026-06-15 13:32:32,search
FAV00006975,U004428,P001003,2026-04-03 14:14:19,search
FAV00006976,U003894,P000666,2025-05-11 08:53:44,search
FAV00006977,U001763,P000728,2025-08-26 03:01:15,recommendation
FAV00006978,U001887,P001019,2025-11-30 21:31:27,product
FAV00006979,U002316,P000451,2025-11-21 13:20:24,product
FAV00006980,U002206,P001073,2026-07-25 03:34:05,product
FAV00006981,U002355,P000061,2025-01-06 03:49:21,recommendation
FAV00006982,U003913,P001425,2025-04-13 17:10:38,search
FAV00006983,U002922,P000193,2025-05-30 03:14:40,campaign
FAV00006984,U004854,P001441,2026-07-23 03:55:53,recommendation
FAV00006985,U003078,P000326,2026-01-28 14:10:47,recommendation
FAV00006986,U000238,P000953,2026-08-14 06:14:48,recommendation
FAV00006987,U004959,P000900,2025-06-25 03:05:32,search
FAV00006988,U002677,P000250,2026-01-21 13:41:34,search
FAV00006989,U004381,P000345,2025-08-11 17:55:55,product
FAV00006990,U001696,P001467,2025-03-19 23:09:38,product
FAV00006991,U004231,P000595,2026-06-19 22:49:39,recommendation
FAV00006992,U002852,P000189,2026-04-24 03:49:36,campaign
FAV00006993,U003633,P000927,2025-11-27 00:12:24,campaign
FAV00006994,U000008,P001418,2025-06-12 23:30:39,product
FAV00006995,U000163,P000925,2025-01-27 05:32:27,search
FAV00006996,U000182,P000609,2026-01-25 02:23:32,product
FAV00006997,U003320,P000024,2026-06-13 16:52:13,search
FAV00006998,U000600,P001436,2025-11-20 20:17:26,recommendation
FAV00006999,U001022,P000074,2026-03-13 11:45:25,product
FAV00007000,U003173,P000169,2025-12-10 08:42:38,campaign
FAV00007001,U000722,P001201,2025-04-03 15:04:14,search
FAV00007002,U003402,P000239,2025-06-20 23:10:13,recommendation
FAV00007003,U000823,P001454,2025-01-08 13:12:30,product
FAV00007004,U000421,P000032,2025-09-28 00:22:37,campaign
FAV00007005,U000918,P000475,2026-06-13 23:43:39,recommendation
FAV00007006,U002327,P000016,2026-03-28 19:59:12,product
FAV00007007,U003137,P001368,2025-08-27 11:43:54,product
FAV00007008,U001436,P001100,2026-04-20 20:07:41,product
FAV00007009,U001193,P000411,2025-12-26 19:16:19,product
FAV00007010,U003978,P000152,2025-07-10 13:12:41,search
FAV00007011,U001836,P000326,2026-04-01 00:09:39,product
FAV00007012,U004131,P000548,2025-01-11 23:52:28,search
FAV00007013,U000205,P000913,2025-09-18 02:29:17,product
FAV00007014,U003672,P000561,2025-01-29 22:43:48,product
FAV00007015,U002224,P000534,2025-04-25 06:15:02,search
FAV00007016,U001606,P000266,2026-03-16 22:09:13,campaign
FAV00007017,U002638,P001438,2025-06-23 04:56:01,search
FAV00007018,U001934,P000558,2026-07-16 18:22:21,product
FAV00007019,U000664,P000673,2025-02-02 01:01:46,recommendation
FAV00007020,U004489,P001269,2026-03-08 04:30:35,search
FAV00007021,U001106,P000810,2025-03-21 06:51:20,product
FAV00007022,U001556,P000586,2025-08-27 04:36:51,search
FAV00007023,U003081,P001018,2025-10-29 01:49:49,product
FAV00007024,U002245,P000992,2025-11-17 18:28:16,search
FAV00007025,U004581,P000398,2025-01-07 15:22:38,product
FAV00007026,U003180,P000596,2026-05-21 12:51:43,recommendation
FAV00007027,U001365,P000451,2026-05-28 03:19:10,product
FAV00007028,U000362,P001359,2026-02-16 18:06:54,product
FAV00007029,U001802,P001211,2025-02-11 15:23:48,product
FAV00007030,U003830,P000884,2026-04-12 05:06:47,search
FAV00007031,U000382,P000500,2025-09-30 06:15:05,search
FAV00007032,U000944,P000108,2026-05-11 14:33:15,search
FAV00007033,U001748,P000171,2026-06-29 10:03:16,product
FAV00007034,U002283,P001452,2025-09-11 16:12:09,product
FAV00007035,U000334,P000841,2025-05-04 00:04:59,search
FAV00007036,U000632,P000112,2025-10-27 11:48:45,product
FAV00007037,U003724,P000410,2026-04-30 13:36:02,search
FAV00007038,U000843,P001226,2025-10-05 15:53:34,product
FAV00007039,U004978,P000532,2026-01-19 14:58:05,product
FAV00007040,U001855,P000549,2026-07-16 10:43:31,search
FAV00007041,U003678,P001122,2025-11-30 11:33:04,product
FAV00007042,U003716,P000784,2025-10-04 20:54:30,product
FAV00007043,U002029,P000650,2025-06-11 23:06:23,product
FAV00007044,U001005,P000101,2026-03-04 17:49:27,search
FAV00007045,U004642,P000638,2025-02-21 15:22:49,product
FAV00007046,U001485,P000329,2025-02-05 23:11:46,product
FAV00007047,U003324,P000395,2025-06-14 02:53:58,product
FAV00007048,U000506,P000914,2025-08-03 00:46:41,product
FAV00007049,U000391,P000152,2025-03-03 03:27:57,search
FAV00007050,U002516,P001475,2025-08-23 23:12:10,product
FAV00007051,U002885,P000291,2025-04-18 06:52:14,recommendation
FAV00007052,U002953,P000248,2025-06-06 16:29:11,recommendation
FAV00007053,U001048,P000134,2026-06-12 23:22:29,product
FAV00007054,U002270,P001468,2025-03-09 21:52:25,product
FAV00007055,U003284,P001341,2025-01-15 19:05:53,product
FAV00007056,U001095,P001321,2026-05-31 08:00:12,recommendation
FAV00007057,U003269,P000650,2026-08-03 10:13:48,product
FAV00007058,U000504,P001451,2025-05-18 09:35:11,search
FAV00007059,U000025,P001445,2025-09-25 07:43:07,search
FAV00007060,U000443,P000167,2025-03-15 21:39:22,recommendation
FAV00007061,U002361,P000505,2025-04-30 03:39:58,product
FAV00007062,U004264,P000582,2026-07-03 00:02:11,product
FAV00007063,U003363,P000733,2026-03-09 13:03:26,product
FAV00007064,U001465,P001040,2025-11-20 05:04:18,product
FAV00007065,U002167,P000937,2025-10-21 01:20:29,product
FAV00007066,U004388,P000444,2025-05-25 13:44:02,product
FAV00007067,U002474,P001041,2025-12-08 06:38:15,product
FAV00007068,U001410,P001064,2025-11-10 11:25:49,campaign
FAV00007069,U001256,P000730,2026-01-10 08:09:57,product
FAV00007070,U002507,P000327,2025-11-23 14:47:55,recommendation
FAV00007071,U004105,P000993,2025-03-05 08:37:31,campaign
FAV00007072,U002611,P001138,2025-10-13 22:44:48,product
FAV00007073,U000176,P000516,2026-04-08 07:59:26,campaign
FAV00007074,U002598,P000328,2025-07-16 15:39:39,search
FAV00007075,U000396,P000949,2025-11-10 08:18:33,product
FAV00007076,U004846,P000780,2025-01-21 02:19:23,product
FAV00007077,U000330,P000873,2026-04-01 02:59:52,search
FAV00007078,U004953,P000057,2025-10-15 11:32:44,product
FAV00007079,U004528,P000605,2026-02-26 03:07:24,recommendation
FAV00007080,U000190,P001074,2026-05-10 07:39:49,product
FAV00007081,U002416,P000693,2025-04-28 21:07:07,campaign
FAV00007082,U003854,P000211,2026-06-08 04:23:50,product
FAV00007083,U000789,P000748,2025-04-27 14:16:27,recommendation
FAV00007084,U001483,P001036,2026-03-29 20:16:36,recommendation
FAV00007085,U002177,P001207,2025-03-04 04:36:21,product
FAV00007086,U004124,P001118,2025-10-11 17:39:20,campaign
FAV00007087,U002416,P001335,2025-09-13 21:09:05,product
FAV00007088,U003652,P000458,2025-03-01 08:01:19,product
FAV00007089,U003504,P001291,2025-09-03 06:13:55,product
FAV00007090,U001966,P001044,2026-01-31 15:02:30,product
FAV00007091,U002236,P001436,2025-08-27 23:08:50,product
FAV00007092,U002868,P000379,2025-03-01 00:16:57,campaign
FAV00007093,U002985,P000748,2025-08-13 14:50:57,search
FAV00007094,U004965,P000367,2025-12-25 16:48:33,product
FAV00007095,U000298,P000495,2026-01-01 23:01:16,recommendation
FAV00007096,U001632,P000945,2025-01-27 01:56:13,product
FAV00007097,U001397,P000201,2025-01-08 19:13:57,product
FAV00007098,U004013,P000172,2026-02-05 03:27:23,product
FAV00007099,U001992,P000251,2026-07-03 12:03:36,product
FAV00007100,U004277,P000123,2025-04-19 19:02:45,search
FAV00007101,U003672,P000762,2025-06-16 05:59:56,product
FAV00007102,U003386,P000550,2026-07-08 02:52:58,product
FAV00007103,U003184,P000288,2025-08-15 11:23:07,product
FAV00007104,U000974,P000324,2026-08-21 22:47:23,campaign
FAV00007105,U000165,P000833,2026-02-11 01:48:46,product
FAV00007106,U004432,P000749,2025-11-12 13:12:28,campaign
FAV00007107,U004047,P001457,2025-12-12 17:35:58,search
FAV00007108,U004006,P000129,2025-03-31 03:55:56,search
FAV00007109,U003649,P000467,2025-09-22 15:22:34,product
FAV00007110,U003106,P000453,2026-06-24 09:24:49,recommendation
FAV00007111,U002432,P000974,2026-03-15 11:14:25,product
FAV00007112,U002345,P000766,2026-05-03 23:04:27,product
FAV00007113,U003877,P000198,2026-01-12 08:37:03,recommendation
FAV00007114,U001305,P000425,2026-05-06 14:45:50,search
FAV00007115,U000970,P001429,2026-06-06 03:40:32,product
FAV00007116,U004663,P001438,2026-02-16 02:52:29,recommendation
FAV00007117,U003737,P000481,2026-01-17 20:45:51,campaign
FAV00007118,U003443,P000683,2026-03-07 01:45:16,search
FAV00007119,U002220,P001027,2026-07-23 10:22:01,search
FAV00007120,U003799,P000445,2025-08-25 08:28:22,product
FAV00007121,U003407,P000003,2025-10-20 15:59:30,search
FAV00007122,U001875,P000220,2025-10-08 08:25:45,product
FAV00007123,U003671,P001134,2026-05-19 10:10:25,product
FAV00007124,U003697,P000199,2025-10-26 07:08:37,product
FAV00007125,U004170,P001004,2025-09-10 00:02:31,recommendation
FAV00007126,U004869,P000254,2025-09-06 08:29:33,product
FAV00007127,U004343,P001178,2025-04-30 10:20:14,product
FAV00007128,U003784,P000438,2025-05-31 22:11:40,recommendation
FAV00007129,U001655,P000913,2025-08-22 06:02:28,product
FAV00007130,U004576,P000981,2025-07-24 20:41:14,recommendation
FAV00007131,U003123,P000618,2025-06-01 18:20:00,search
FAV00007132,U004568,P001193,2025-11-15 06:24:41,product
FAV00007133,U004634,P001303,2026-05-27 23:29:38,recommendation
FAV00007134,U001444,P000201,2025-06-28 18:52:31,search
FAV00007135,U002751,P000012,2026-07-11 13:49:26,campaign
FAV00007136,U002438,P001062,2025-12-24 04:48:25,product
FAV00007137,U003848,P000598,2025-07-23 03:52:29,recommendation
FAV00007138,U000977,P000318,2026-02-24 02:35:36,product
FAV00007139,U002568,P000067,2025-02-12 17:20:51,recommendation
FAV00007140,U004028,P000707,2025-08-20 07:41:55,product
FAV00007141,U004899,P001459,2026-02-21 01:01:52,recommendation
FAV00007142,U003516,P000048,2026-03-05 05:22:09,product
FAV00007143,U004167,P000690,2025-03-01 23:16:31,product
FAV00007144,U003518,P001014,2025-09-12 22:56:41,campaign
FAV00007145,U003116,P000206,2025-11-06 20:28:30,recommendation
FAV00007146,U000600,P000908,2026-07-15 01:10:59,product
FAV00007147,U004985,P001247,2025-04-11 06:21:37,recommendation
FAV00007148,U003950,P001307,2025-05-09 15:41:02,product
FAV00007149,U004858,P000252,2025-11-12 10:53:31,product
FAV00007150,U001516,P000409,2025-01-10 01:37:43,product
FAV00007151,U002322,P001118,2026-07-26 05:43:43,campaign
FAV00007152,U002874,P000349,2026-06-25 16:28:17,search
FAV00007153,U002660,P000692,2026-06-01 10:30:47,search
FAV00007154,U000184,P000861,2025-09-07 06:18:08,product
FAV00007155,U002194,P001057,2025-06-02 20:41:25,search
FAV00007156,U000660,P000138,2026-01-10 15:17:14,product
FAV00007157,U003977,P001043,2025-02-05 15:41:36,search
FAV00007158,U004753,P000752,2026-08-07 01:27:17,product
FAV00007159,U001803,P001286,2026-04-22 19:24:53,recommendation
FAV00007160,U001031,P000089,2026-04-16 01:02:08,product
FAV00007161,U003705,P001488,2025-01-18 05:26:16,recommendation
FAV00007162,U003570,P000008,2025-06-30 23:13:53,search
FAV00007163,U001184,P001012,2025-03-03 10:56:51,search
FAV00007164,U003831,P001045,2026-05-22 20:34:47,product
FAV00007165,U002328,P000196,2026-03-04 02:06:42,product
FAV00007166,U000978,P000534,2025-08-03 13:34:46,recommendation
FAV00007167,U000068,P000271,2026-03-01 13:02:58,product
FAV00007168,U000724,P000965,2026-04-12 15:38:01,recommendation
FAV00007169,U002239,P001069,2025-05-11 02:20:38,product
FAV00007170,U000119,P000621,2025-01-21 12:55:47,recommendation
FAV00007171,U000993,P000534,2026-05-05 04:26:27,product
FAV00007172,U004550,P000248,2026-06-25 22:38:51,search
FAV00007173,U000548,P000973,2026-01-25 16:25:09,product
FAV00007174,U001689,P000920,2026-03-08 00:26:08,product
FAV00007175,U003580,P000848,2026-01-07 04:49:11,product
FAV00007176,U004065,P000703,2026-06-03 05:15:05,product
FAV00007177,U002461,P000030,2025-07-07 20:05:13,product
FAV00007178,U000540,P000928,2025-08-18 18:13:31,search
FAV00007179,U002323,P000392,2025-08-09 21:59:18,search
FAV00007180,U004659,P000739,2026-06-24 19:14:22,recommendation
FAV00007181,U001675,P000167,2025-02-23 06:27:55,product
FAV00007182,U003692,P000637,2026-05-10 22:24:15,product
FAV00007183,U002688,P000359,2025-08-24 14:05:44,product
FAV00007184,U001116,P000605,2025-08-30 21:15:54,campaign
FAV00007185,U004502,P000218,2025-07-27 13:32:41,product
FAV00007186,U001326,P000913,2025-11-23 19:55:07,product
FAV00007187,U003100,P000059,2026-05-22 08:30:57,recommendation
FAV00007188,U000539,P000432,2025-08-10 05:27:55,product
FAV00007189,U002513,P000229,2026-03-27 03:56:05,product
FAV00007190,U002814,P000842,2026-05-08 08:16:10,product
FAV00007191,U002748,P000176,2025-11-20 00:42:19,product
FAV00007192,U003308,P000770,2026-06-10 02:29:22,product
FAV00007193,U003768,P001310,2026-02-28 14:17:33,search
FAV00007194,U000068,P000971,2025-11-24 21:33:15,search
FAV00007195,U002414,P001378,2026-04-29 01:03:47,product
FAV00007196,U002952,P000163,2025-07-18 13:08:58,product
FAV00007197,U000822,P000518,2025-02-18 06:47:59,product
FAV00007198,U000042,P001452,2025-12-25 05:24:29,product
FAV00007199,U003686,P000396,2025-08-02 05:09:47,campaign
FAV00007200,U000416,P001383,2025-06-03 17:13:28,product
FAV00007201,U004506,P000522,2025-05-21 23:56:47,recommendation
FAV00007202,U002925,P000203,2026-07-28 14:45:46,campaign
FAV00007203,U004205,P000287,2026-04-08 01:53:19,search
FAV00007204,U003535,P000485,2025-08-16 12:21:56,product
FAV00007205,U001990,P000632,2025-02-02 03:42:01,search
FAV00007206,U001377,P001362,2025-12-23 23:04:18,search
FAV00007207,U004597,P001493,2025-03-04 13:09:32,product
FAV00007208,U004435,P000872,2026-03-31 20:20:26,product
FAV00007209,U003741,P000143,2026-03-24 09:39:24,product
FAV00007210,U001748,P000543,2025-09-04 16:59:29,search
FAV00007211,U000153,P001459,2025-04-30 16:51:19,product
FAV00007212,U004461,P000776,2025-12-12 21:31:17,campaign
FAV00007213,U002868,P000208,2026-06-03 12:45:25,campaign
FAV00007214,U001351,P000459,2025-07-23 03:43:54,recommendation
FAV00007215,U002287,P000330,2026-08-01 14:32:48,product
FAV00007216,U002760,P000490,2025-10-25 04:38:45,product
FAV00007217,U003461,P000121,2025-04-29 06:02:21,search
FAV00007218,U001187,P000409,2026-04-14 17:31:02,product
FAV00007219,U002870,P000009,2026-08-15 12:39:25,product
FAV00007220,U004338,P001419,2025-07-31 04:11:25,recommendation
FAV00007221,U001075,P000067,2025-03-20 03:10:43,product
FAV00007222,U003661,P000608,2026-03-15 22:47:22,product
FAV00007223,U000257,P000934,2025-03-15 08:38:43,recommendation
FAV00007224,U002387,P000090,2025-04-05 21:09:06,search
FAV00007225,U001304,P000451,2025-06-27 04:30:41,recommendation
FAV00007226,U004817,P000531,2025-10-11 01:53:59,product
FAV00007227,U000531,P000665,2025-12-24 06:10:54,product
FAV00007228,U004005,P000609,2026-07-29 03:58:57,product
FAV00007229,U001794,P000229,2025-03-06 17:49:39,product
FAV00007230,U001961,P000474,2025-07-14 21:18:49,product
FAV00007231,U001671,P001088,2026-08-17 00:00:40,product
FAV00007232,U002589,P001067,2026-01-19 04:33:25,product
FAV00007233,U001348,P000792,2025-05-08 00:51:09,product
FAV00007234,U000060,P000282,2025-10-25 18:01:59,recommendation
FAV00007235,U002451,P000027,2025-04-03 01:01:32,product
FAV00007236,U003627,P001461,2025-05-24 22:40:59,product
FAV00007237,U004486,P000016,2026-01-11 12:37:32,product
FAV00007238,U004500,P000586,2025-06-02 22:25:50,product
FAV00007239,U004112,P001076,2025-10-24 00:35:19,search
FAV00007240,U004008,P000290,2025-07-23 08:19:28,product
FAV00007241,U004220,P000898,2026-04-17 14:12:15,product
FAV00007242,U004456,P000545,2025-08-02 13:29:53,search
FAV00007243,U002310,P000854,2026-04-02 21:02:08,search
FAV00007244,U002345,P000549,2025-08-27 15:34:34,product
FAV00007245,U001734,P000324,2026-03-22 15:00:02,product
FAV00007246,U003207,P000361,2025-10-11 19:41:26,product
FAV00007247,U004774,P000704,2025-03-01 04:03:11,recommendation
FAV00007248,U001123,P000781,2026-01-26 19:36:33,product
FAV00007249,U000724,P000134,2025-11-11 05:51:50,recommendation
FAV00007250,U001250,P001162,2026-01-08 09:24:36,product
FAV00007251,U002664,P001390,2026-03-25 17:45:17,product
FAV00007252,U003211,P001491,2026-06-19 17:18:55,product
FAV00007253,U001250,P001476,2025-12-23 17:03:23,recommendation
FAV00007254,U001462,P000353,2025-08-21 06:23:01,product
FAV00007255,U001061,P000825,2025-12-17 06:29:51,campaign
FAV00007256,U001704,P000224,2025-05-14 13:46:45,product
FAV00007257,U001271,P000050,2025-09-23 09:05:53,product
FAV00007258,U003188,P001294,2026-05-07 23:12:21,product
FAV00007259,U000545,P000492,2025-03-17 16:32:45,product
FAV00007260,U000567,P000807,2025-10-05 19:33:28,product
FAV00007261,U003334,P000077,2025-04-03 11:57:47,product
FAV00007262,U002536,P001080,2025-08-13 08:12:30,campaign
FAV00007263,U001236,P000416,2025-12-25 13:34:53,product
FAV00007264,U000343,P000772,2025-10-16 14:55:54,search
FAV00007265,U000656,P000888,2026-04-25 17:53:16,campaign
FAV00007266,U002499,P000419,2025-02-07 20:12:20,search
FAV00007267,U004966,P001422,2025-02-28 11:06:52,product
FAV00007268,U000106,P000856,2025-06-09 05:46:55,product
FAV00007269,U003222,P000128,2026-02-06 07:09:29,product
FAV00007270,U002723,P001445,2026-03-30 09:37:04,product
FAV00007271,U002877,P001462,2025-01-28 17:29:26,product
FAV00007272,U003614,P000698,2025-03-27 07:18:58,product
FAV00007273,U001517,P000674,2025-10-30 09:01:34,product
FAV00007274,U002069,P000651,2025-03-26 12:11:16,product
FAV00007275,U004306,P000624,2025-09-15 17:19:06,search
FAV00007276,U002065,P000704,2026-04-19 19:06:56,product
FAV00007277,U000955,P001487,2025-10-18 04:07:55,search
FAV00007278,U000033,P000358,2025-05-26 17:53:28,product
FAV00007279,U000798,P000773,2026-01-01 22:47:20,product
FAV00007280,U004873,P000425,2025-04-27 23:54:54,product
FAV00007281,U003167,P000036,2025-08-23 01:32:05,product
FAV00007282,U001145,P000736,2026-06-06 21:06:38,product
FAV00007283,U000761,P000741,2025-11-24 22:51:16,product
FAV00007284,U004463,P000545,2026-02-18 20:14:03,product
FAV00007285,U001235,P000675,2025-01-01 19:41:44,recommendation
FAV00007286,U002487,P001354,2026-01-08 20:37:38,recommendation
FAV00007287,U000309,P000311,2026-02-14 02:12:29,product
FAV00007288,U002042,P000112,2026-05-12 12:16:34,campaign
FAV00007289,U002610,P001035,2026-05-06 23:47:45,search
FAV00007290,U004844,P000320,2025-11-20 11:43:40,recommendation
FAV00007291,U001294,P000592,2025-07-30 15:37:26,recommendation
FAV00007292,U002588,P001360,2025-08-21 23:57:55,campaign
FAV00007293,U003489,P001370,2025-02-19 03:13:46,product
FAV00007294,U001608,P000752,2025-12-08 20:21:40,search
FAV00007295,U004492,P000972,2025-01-03 20:09:15,product
FAV00007296,U001894,P001000,2025-07-10 02:04:17,product
FAV00007297,U001059,P001302,2025-02-22 09:41:18,search
FAV00007298,U002238,P001490,2025-03-01 06:39:23,product
FAV00007299,U004057,P000558,2026-08-13 01:06:26,product
FAV00007300,U003274,P000961,2025-04-11 14:17:14,product
FAV00007301,U001273,P001349,2025-10-03 03:52:38,recommendation
FAV00007302,U003355,P000169,2025-08-10 13:23:28,product
FAV00007303,U002728,P000358,2025-03-21 10:08:22,campaign
FAV00007304,U004876,P000038,2025-12-15 00:13:44,product
FAV00007305,U000648,P000672,2025-12-04 21:28:56,product
FAV00007306,U002109,P000540,2026-01-21 09:54:54,product
FAV00007307,U004945,P000915,2026-07-11 12:13:14,search
FAV00007308,U003632,P000505,2026-08-04 10:03:42,product
FAV00007309,U000039,P000908,2025-07-11 11:43:51,product
FAV00007310,U000136,P000454,2026-08-14 10:35:56,search
FAV00007311,U000598,P001390,2026-08-22 17:13:54,product
FAV00007312,U003199,P000880,2025-03-28 15:52:05,search
FAV00007313,U000639,P000277,2026-07-01 01:13:31,product
FAV00007314,U004725,P001148,2025-03-10 11:51:02,campaign
FAV00007315,U000524,P001137,2025-09-11 15:28:00,product
FAV00007316,U001974,P001140,2026-01-15 22:46:44,search
FAV00007317,U002710,P000147,2025-08-14 04:34:44,recommendation
FAV00007318,U000404,P001088,2025-12-01 09:43:55,product
FAV00007319,U003724,P000567,2025-03-08 20:44:33,search
FAV00007320,U003252,P000092,2025-10-31 17:28:59,recommendation
FAV00007321,U001110,P000380,2026-02-22 07:56:17,product
FAV00007322,U001420,P000204,2025-01-18 08:02:09,recommendation
FAV00007323,U001947,P000812,2025-12-20 07:10:05,product
FAV00007324,U000605,P000241,2025-04-09 22:34:16,product
FAV00007325,U002218,P000229,2025-01-26 15:12:26,product
FAV00007326,U004738,P000013,2025-03-24 18:10:04,product
FAV00007327,U002951,P000268,2025-04-17 01:54:31,product
FAV00007328,U002840,P000781,2025-06-19 02:08:13,product
FAV00007329,U004194,P000298,2026-02-21 22:47:08,product
FAV00007330,U003699,P000008,2025-11-05 04:45:00,product
FAV00007331,U002417,P000378,2025-10-17 07:35:11,campaign
FAV00007332,U001753,P001456,2025-11-24 13:28:20,product
FAV00007333,U002204,P001353,2026-02-25 02:37:14,product
FAV00007334,U003412,P000387,2025-04-16 18:29:31,product
FAV00007335,U000520,P001474,2025-10-19 02:44:15,search
FAV00007336,U003608,P000984,2026-02-01 19:22:08,recommendation
FAV00007337,U002643,P001417,2026-01-08 00:59:33,product
FAV00007338,U002858,P001439,2026-01-12 01:16:43,campaign
FAV00007339,U002653,P000062,2025-12-23 00:15:02,product
FAV00007340,U003882,P000563,2026-06-24 09:48:34,recommendation
FAV00007341,U000081,P000339,2025-10-03 13:37:28,campaign
FAV00007342,U002016,P001144,2026-02-12 09:06:25,recommendation
FAV00007343,U000792,P001191,2025-12-07 08:29:46,product
FAV00007344,U001267,P000235,2026-04-25 00:42:38,product
FAV00007345,U001507,P001072,2026-07-03 14:00:09,product
FAV00007346,U002328,P000008,2025-06-22 21:18:38,product
FAV00007347,U002373,P001335,2026-07-16 01:47:50,product
FAV00007348,U004932,P000240,2026-05-12 11:51:57,product
FAV00007349,U001979,P000291,2026-04-08 23:06:25,search
FAV00007350,U002455,P000983,2026-05-12 16:35:36,product
FAV00007351,U004896,P000231,2026-03-21 15:37:22,product
FAV00007352,U001141,P000702,2025-02-04 19:46:48,product
FAV00007353,U003855,P000958,2025-10-01 22:36:45,product
FAV00007354,U000877,P000404,2025-11-08 13:32:26,product
FAV00007355,U002491,P000291,2026-01-24 18:28:22,recommendation
FAV00007356,U004452,P000631,2025-09-21 21:07:34,product
FAV00007357,U001830,P001442,2025-09-29 10:08:51,search
FAV00007358,U000098,P001105,2025-12-28 19:44:46,recommendation
FAV00007359,U001450,P000329,2026-01-30 19:41:15,product
FAV00007360,U004597,P001261,2025-04-09 05:05:16,recommendation
FAV00007361,U000893,P000341,2025-08-05 03:06:34,product
FAV00007362,U002362,P000658,2026-08-18 09:05:32,product
FAV00007363,U000990,P000461,2026-01-10 02:06:23,recommendation
FAV00007364,U000138,P000553,2025-12-20 16:12:44,product
FAV00007365,U004745,P000190,2026-07-01 11:38:57,product
FAV00007366,U003225,P000443,2026-03-06 09:12:19,product
FAV00007367,U002930,P000845,2025-01-01 11:56:31,product
FAV00007368,U004371,P000150,2025-11-14 11:53:46,product
FAV00007369,U000691,P000014,2026-07-03 02:48:54,product
FAV00007370,U003453,P001012,2025-12-27 02:12:59,product
FAV00007371,U003564,P000058,2025-12-10 18:10:46,search
FAV00007372,U001756,P000980,2025-03-29 02:20:18,product
FAV00007373,U004426,P000797,2025-05-22 17:22:27,product
FAV00007374,U004882,P001176,2025-10-27 19:27:32,product
FAV00007375,U003416,P001426,2025-12-19 15:27:32,product
FAV00007376,U004145,P000595,2026-04-18 05:35:31,product
FAV00007377,U001604,P001286,2026-01-04 15:06:17,campaign
FAV00007378,U000623,P000832,2025-06-05 08:12:43,product
FAV00007379,U004925,P000920,2026-02-22 10:40:23,recommendation
FAV00007380,U003386,P001483,2026-04-21 02:13:03,product
FAV00007381,U001842,P001165,2026-06-07 09:09:47,recommendation
FAV00007382,U003258,P000003,2025-05-18 20:01:25,product
FAV00007383,U003216,P001405,2026-06-25 21:02:16,product
FAV00007384,U000381,P001072,2026-05-17 00:29:50,product
FAV00007385,U002657,P001313,2025-04-23 21:57:50,recommendation
FAV00007386,U000895,P000629,2026-08-20 13:54:59,product
FAV00007387,U004349,P000437,2026-07-23 23:29:40,product
FAV00007388,U004352,P001031,2026-07-01 09:49:03,search
FAV00007389,U002497,P001033,2025-10-02 08:45:39,product
FAV00007390,U000372,P000649,2025-07-29 04:32:47,campaign
FAV00007391,U003780,P001403,2025-06-25 18:24:25,product
FAV00007392,U003178,P000772,2026-04-02 13:20:20,product
FAV00007393,U000257,P000530,2025-08-17 23:54:20,product
FAV00007394,U003146,P000805,2026-07-02 17:08:24,product
FAV00007395,U000602,P000621,2026-03-28 14:04:19,search
FAV00007396,U004498,P000492,2025-08-26 09:26:47,product
FAV00007397,U004011,P000194,2025-10-01 18:39:01,product
FAV00007398,U002422,P000400,2026-07-17 14:27:02,search
FAV00007399,U001544,P000982,2025-12-25 04:27:57,product
FAV00007400,U004134,P001330,2026-04-21 23:29:57,product
FAV00007401,U003960,P001070,2026-03-07 00:31:27,recommendation
FAV00007402,U003949,P001355,2025-06-06 09:23:47,product
FAV00007403,U003959,P000691,2025-08-25 13:40:25,product
FAV00007404,U002644,P000175,2026-07-07 13:04:21,product
FAV00007405,U004226,P000168,2025-08-29 06:54:47,product
FAV00007406,U004774,P000285,2025-04-04 20:42:18,recommendation
FAV00007407,U004322,P000085,2025-07-10 22:34:30,product
