refund_item_id,refund_id,order_item_id,sku_id,refund_quantity,refund_amount,refund_type
RFI00001067,RF0000867,OI000002866,SKU0002097,1,1697.35,return_and_refund
RFI00001068,RF0000868,OI000018131,SKU0000936,2,416.44,return_and_refund
RFI00001069,RF0000869,OI000007165,SKU0002477,1,2518.28,return_and_refund
RFI00001070,RF0000870,OI000001954,SKU0001072,1,2724.78,return_and_refund
RFI00001071,RF0000871,OI000018441,SKU0002839,1,2106.35,return_and_refund
RFI00001072,RF0000872,OI000005541,SKU0002169,1,254.32,return_and_refund
RFI00001073,RF0000873,OI000008695,SKU0002203,4,3956.64,refund_only
RFI00001074,RF0000874,OI000019659,SKU0000345,3,8117.13,return_and_refund
RFI00001075,RF0000874,OI000019658,SKU0001625,2,2336.42,refund_only
RFI00001076,RF0000875,OI000012188,SKU0001490,1,2786.06,return_and_refund
RFI00001077,RF0000876,OI000015841,SKU0002460,1,390.28,return_and_refund
RFI00001078,RF0000877,OI000017692,SKU0000389,1,964.04,return_and_refund
RFI00001079,RF0000878,OI000017930,SKU0001903,1,1578.19,return_and_refund
RFI00001080,RF0000878,OI000017929,SKU0002223,1,1045.0,refund_only
RFI00001081,RF0000879,OI000005856,SKU0000664,2,920.34,return_and_refund
RFI00001082,RF0000880,OI000004458,SKU0001134,1,894.43,return_and_refund
RFI00001083,RF0000881,OI000019672,SKU0000852,1,463.39,return_and_refund
RFI00001084,RF0000882,OI000007273,SKU0001633,3,7912.28,return_and_refund
RFI00001085,RF0000882,OI000007274,SKU0002593,1,2065.55,return_and_refund
RFI00001086,RF0000883,OI000016777,SKU0002000,1,902.46,return_and_refund
RFI00001087,RF0000883,OI000016778,SKU0002800,1,1290.43,refund_only
RFI00001088,RF0000884,OI000017085,SKU0000236,1,2213.31,return_and_refund
RFI00001089,RF0000884,OI000017084,SKU0002796,2,2123.74,return_and_refund
RFI00001090,RF0000885,OI000005031,SKU0002603,1,168.13,return_and_refund
RFI00001091,RF0000886,OI000014930,SKU0001549,1,2479.46,return_and_refund
RFI00001092,RF0000887,OI000008971,SKU0000598,2,4007.39,return_and_refund
RFI00001093,RF0000887,OI000008970,SKU0001878,1,65.3,refund_only
RFI00001094,RF0000888,OI000011374,SKU0000628,1,1257.6,refund_only
RFI00001095,RF0000889,OI000006190,SKU0001802,1,380.32,return_and_refund
RFI00001096,RF0000890,OI000012285,SKU0002385,1,1162.28,return_and_refund
RFI00001097,RF0000891,OI000006201,SKU0001873,1,505.16,return_and_refund
RFI00001098,RF0000891,OI000006204,SKU0002993,1,2819.75,refund_only
RFI00001099,RF0000892,OI000017177,SKU0001133,1,1006.05,refund_only
RFI00001100,RF0000893,OI000004275,SKU0001108,1,2699.02,return_and_refund
RFI00001101,RF0000894,OI000016218,SKU0002096,2,2214.2,return_and_refund
RFI00001102,RF0000894,OI000016217,SKU0002096,1,1160.42,return_and_refund
RFI00001103,RF0000895,OI000005943,SKU0002801,3,6287.0,refund_only
RFI00001104,RF0000896,OI000005372,SKU0002637,1,1620.31,refund_only
RFI00001105,RF0000896,OI000005373,SKU0001358,2,3189.83,return_and_refund
RFI00001106,RF0000897,OI000009989,SKU0000808,1,745.26,return_and_refund
RFI00001107,RF0000898,OI000001580,SKU0001371,1,1805.18,return_and_refund
RFI00001108,RF0000899,OI000019613,SKU0001135,1,208.57,return_and_refund
RFI00001109,RF0000900,OI000000769,SKU0000563,2,4733.14,refund_only
RFI00001110,RF0000900,OI000000768,SKU0000404,1,2089.85,return_and_refund
RFI00001111,RF0000901,OI000005720,SKU0001260,2,4713.08,refund_only
RFI00001112,RF0000902,OI000018072,SKU0001727,1,625.52,refund_only
RFI00001113,RF0000902,OI000018073,SKU0000127,1,2809.7,return_and_refund
RFI00001114,RF0000903,OI000007600,SKU0001184,1,2344.23,return_and_refund
RFI00001115,RF0000904,OI000013865,SKU0002484,2,69.26,return_and_refund
RFI00001116,RF0000905,OI000004479,SKU0000740,1,719.36,return_and_refund
RFI00001117,RF0000906,OI000013502,SKU0000133,1,2643.03,refund_only
RFI00001118,RF0000907,OI000000010,SKU0000387,1,2243.08,return_and_refund
RFI00001119,RF0000908,OI000019831,SKU0002579,1,1577.49,return_and_refund
RFI00001120,RF0000908,OI000019832,SKU0000819,2,3861.25,refund_only
RFI00001121,RF0000909,OI000014764,SKU0001702,1,1076.4,return_and_refund
RFI00001122,RF0000909,OI000014765,SKU0000421,1,1096.41,return_and_refund
RFI00001123,RF0000910,OI000013418,SKU0002475,1,1635.79,return_and_refund
RFI00001124,RF0000911,OI000016496,SKU0001110,1,944.56,return_and_refund
RFI00001125,RF0000912,OI000017039,SKU0002853,1,2126.26,return_and_refund
RFI00001126,RF0000913,OI000019295,SKU0001614,2,1972.78,refund_only
RFI00001127,RF0000913,OI000019296,SKU0002253,1,1801.81,refund_only
RFI00001128,RF0000914,OI000016129,SKU0001693,1,2767.73,return_and_refund
RFI00001129,RF0000915,OI000004474,SKU0002664,1,79.14,return_and_refund
RFI00001130,RF0000916,OI000016502,SKU0001617,1,672.54,return_and_refund
RFI00001131,RF0000917,OI000006307,SKU0001980,2,898.14,return_and_refund
RFI00001132,RF0000917,OI000006306,SKU0001499,2,5894.09,return_and_refund
RFI00001133,RF0000918,OI000001229,SKU0000133,1,2557.23,return_and_refund
RFI00001134,RF0000919,OI000016794,SKU0002734,1,2203.31,refund_only
RFI00001135,RF0000919,OI000016793,SKU0002413,2,3471.78,return_and_refund
RFI00001136,RF0000920,OI000012040,SKU0001278,1,2618.67,return_and_refund
RFI00001137,RF0000921,OI000019463,SKU0002871,1,259.59,return_and_refund
RFI00001138,RF0000922,OI000000745,SKU0001778,1,1936.45,return_and_refund
RFI00001139,RF0000923,OI000018890,SKU0002506,1,2011.41,return_and_refund
RFI00001140,RF0000924,OI000012543,SKU0001347,1,1019.75,refund_only
RFI00001141,RF0000925,OI000019176,SKU0002517,2,501.08,refund_only
RFI00001142,RF0000925,OI000019177,SKU0002357,2,3618.49,return_and_refund
RFI00001143,RF0000926,OI000015123,SKU0001382,1,1938.52,refund_only
RFI00001144,RF0000927,OI000000103,SKU0000259,1,1843.8,return_and_refund
RFI00001145,RF0000928,OI000003485,SKU0002876,1,1184.13,return_and_refund
RFI00001146,RF0000929,OI000009244,SKU0001205,1,1562.23,refund_only
RFI00001147,RF0000930,OI000020152,SKU0001358,1,1636.79,return_and_refund
RFI00001148,RF0000931,OI000002439,SKU0002216,1,2766.57,return_and_refund
RFI00001149,RF0000932,OI000014319,SKU0001255,1,2389.97,return_and_refund
RFI00001150,RF0000933,OI000004560,SKU0001088,1,346.46,return_and_refund
RFI00001151,RF0000934,OI000017856,SKU0001802,2,746.4,refund_only
RFI00001152,RF0000935,OI000001379,SKU0002821,2,1783.56,refund_only
RFI00001153,RF0000936,OI000013953,SKU0001178,2,5508.42,return_and_refund
RFI00001154,RF0000937,OI000011908,SKU0002457,1,1204.01,refund_only
RFI00001155,RF0000937,OI000011909,SKU0001817,1,519.86,refund_only
RFI00001156,RF0000938,OI000005425,SKU0001719,1,1153.53,return_and_refund
RFI00001157,RF0000938,OI000005426,SKU0001079,1,702.3,return_and_refund
RFI00001158,RF0000939,OI000015270,SKU0002718,1,1511.19,return_and_refund
RFI00001159,RF0000940,OI000006684,SKU0002272,1,1203.75,return_and_refund
RFI00001160,RF0000941,OI000018823,SKU0000177,1,1727.75,refund_only
RFI00001161,RF0000942,OI000013511,SKU0002278,3,6218.79,refund_only
RFI00001162,RF0000943,OI000007088,SKU0000236,1,2363.97,return_and_refund
RFI00001163,RF0000944,OI000012978,SKU0000842,1,2652.73,return_and_refund
RFI00001164,RF0000944,OI000012979,SKU0002441,2,637.07,refund_only
RFI00001165,RF0000945,OI000016319,SKU0002303,1,115.52,refund_only
RFI00001166,RF0000946,OI000000228,SKU0002758,1,1526.98,return_and_refund
RFI00001167,RF0000947,OI000012610,SKU0002547,2,4706.63,refund_only
RFI00001168,RF0000948,OI000013246,SKU0000513,1,1044.37,return_and_refund
RFI00001169,RF0000949,OI000005302,SKU0000347,1,1945.18,refund_only
RFI00001170,RF0000949,OI000005304,SKU0001627,1,1456.59,refund_only
RFI00001171,RF0000950,OI000008090,SKU0002638,1,1483.84,refund_only
RFI00001172,RF0000950,OI000008091,SKU0002157,2,831.8,return_and_refund
RFI00001173,RF0000951,OI000009982,SKU0001380,2,5825.57,return_and_refund
RFI00001174,RF0000952,OI000011584,SKU0001691,1,1655.66,refund_only
RFI00001175,RF0000953,OI000008375,SKU0002181,1,1708.49,return_and_refund
RFI00001176,RF0000953,OI000008373,SKU0000582,3,2184.22,return_and_refund
RFI00001177,RF0000954,OI000017256,SKU0002791,1,33.34,return_and_refund
RFI00001178,RF0000954,OI000017255,SKU0000232,1,3145.46,return_and_refund
RFI00001179,RF0000955,OI000019736,SKU0000699,2,5033.15,return_and_refund
RFI00001180,RF0000956,OI000008198,SKU0000264,1,806.32,return_and_refund
RFI00001181,RF0000957,OI000009122,SKU0000284,2,1364.66,refund_only
RFI00001182,RF0000958,OI000013673,SKU0001581,1,1160.76,return_and_refund
RFI00001183,RF0000959,OI000019027,SKU0002180,1,2683.42,return_and_refund
RFI00001184,RF0000959,OI000019026,SKU0001540,1,135.07,return_and_refund
RFI00001185,RF0000960,OI000018181,SKU0000194,1,537.4,refund_only
RFI00001186,RF0000961,OI000016489,SKU0001911,1,1109.44,return_and_refund
RFI00001187,RF0000962,OI000019911,SKU0002998,1,1324.04,return_and_refund
RFI00001188,RF0000963,OI000004349,SKU0001323,3,4923.14,return_and_refund
RFI00001189,RF0000964,OI000016591,SKU0001347,1,1016.53,return_and_refund
RFI00001190,RF0000965,OI000012089,SKU0000293,1,1969.42,return_and_refund
RFI00001191,RF0000966,OI000000333,SKU0000987,1,954.61,return_and_refund
RFI00001192,RF0000967,OI000019634,SKU0002194,1,1730.55,refund_only
RFI00001193,RF0000968,OI000005256,SKU0001750,1,436.07,refund_only
RFI00001194,RF0000969,OI000009407,SKU0001906,1,2703.79,refund_only
RFI00001195,RF0000970,OI000007581,SKU0001984,1,1912.02,return_and_refund
RFI00001196,RF0000970,OI000007580,SKU0000223,1,2318.21,return_and_refund
RFI00001197,RF0000971,OI000017282,SKU0001121,1,2249.62,refund_only
RFI00001198,RF0000972,OI000014459,SKU0001537,2,458.94,return_and_refund
RFI00001199,RF0000973,OI000012211,SKU0001081,1,2332.46,return_and_refund
RFI00001200,RF0000973,OI000012210,SKU0002201,1,2773.81,return_and_refund
RFI00001201,RF0000974,OI000019448,SKU0000871,3,3091.25,return_and_refund
RFI00001202,RF0000974,OI000019450,SKU0002631,1,773.17,return_and_refund
RFI00001203,RF0000975,OI000001591,SKU0001980,1,450.7,return_and_refund
RFI00001204,RF0000976,OI000006775,SKU0000287,2,5172.17,return_and_refund
RFI00001205,RF0000977,OI000000673,SKU0001716,2,3075.77,return_and_refund
RFI00001206,RF0000978,OI000005155,SKU0000627,1,1343.22,return_and_refund
RFI00001207,RF0000979,OI000013089,SKU0001144,1,1612.6,return_and_refund
RFI00001208,RF0000980,OI000002456,SKU0001731,1,2869.19,refund_only
RFI00001209,RF0000981,OI000009234,SKU0000704,2,802.38,refund_only
RFI00001210,RF0000982,OI000004743,SKU0000530,2,5714.6,return_and_refund
RFI00001211,RF0000983,OI000014038,SKU0000270,2,3810.12,return_and_refund
RFI00001212,RF0000984,OI000002140,SKU0001995,1,1388.25,refund_only
RFI00001213,RF0000985,OI000019946,SKU0001296,1,1750.14,return_and_refund
RFI00001214,RF0000986,OI000007293,SKU0002640,1,2927.83,return_and_refund
RFI00001215,RF0000986,OI000007294,SKU0000240,2,3541.06,return_and_refund
RFI00001216,RF0000987,OI000020072,SKU0001106,1,1590.8,return_and_refund
RFI00001217,RF0000988,OI000009813,SKU0002083,1,2554.7,return_and_refund
RFI00001218,RF0000989,OI000014364,SKU0000073,2,97.9,return_and_refund
RFI00001219,RF0000989,OI000014366,SKU0002633,1,788.15,return_and_refund
RFI00001220,RF0000990,OI000008916,SKU0000261,1,1719.88,refund_only
RFI00001221,RF0000991,OI000019314,SKU0002268,2,3137.18,return_and_refund
RFI00001222,RF0000992,OI000018278,SKU0001737,1,1041.74,return_and_refund
RFI00001223,RF0000992,OI000018277,SKU0001577,2,6238.78,return_and_refund
RFI00001224,RF0000993,OI000001714,SKU0001517,1,1437.88,return_and_refund
RFI00001225,RF0000994,OI000004287,SKU0002911,1,1865.06,return_and_refund
RFI00001226,RF0000995,OI000016215,SKU0000112,1,1483.61,refund_only
RFI00001227,RF0000996,OI000009418,SKU0001525,3,6190.46,refund_only
RFI00001228,RF0000996,OI000009417,SKU0001526,1,3018.14,return_and_refund
RFI00001229,RF0000997,OI000020310,SKU0001922,1,249.74,return_and_refund
RFI00001230,RF0000998,OI000011096,SKU0002710,1,634.94,return_and_refund
RFI00001231,RF0000999,OI000016991,SKU0002979,1,2215.21,return_and_refund
RFI00001232,RF0001000,OI000006222,SKU0000632,2,3386.88,refund_only
RFI00001233,RF0001001,OI000004279,SKU0001576,1,1871.24,refund_only
RFI00001234,RF0001002,OI000003211,SKU0001958,1,429.69,return_and_refund
RFI00001235,RF0001003,OI000009107,SKU0000968,1,1153.58,return_and_refund
RFI00001236,RF0001004,OI000009619,SKU0000130,2,3849.32,return_and_refund
RFI00001237,RF0001005,OI000014956,SKU0002875,1,1121.89,refund_only
RFI00001238,RF0001006,OI000001537,SKU0001756,1,2551.67,return_and_refund
RFI00001239,RF0001006,OI000001536,SKU0002075,1,335.14,return_and_refund
RFI00001240,RF0001007,OI000008352,SKU0000633,3,4323.13,return_and_refund
RFI00001241,RF0001008,OI000007013,SKU0002345,2,5084.32,return_and_refund
RFI00001242,RF0001009,OI000017394,SKU0000533,1,2829.16,refund_only
RFI00001243,RF0001010,OI000002552,SKU0001529,1,271.02,return_and_refund
RFI00001244,RF0001010,OI000002551,SKU0000249,4,10318.87,return_and_refund
RFI00001245,RF0001011,OI000018953,SKU0000278,2,2864.48,return_and_refund
RFI00001246,RF0001012,OI000017024,SKU0000061,1,2517.36,return_and_refund
RFI00001247,RF0001012,OI000017026,SKU0000701,1,2248.3,return_and_refund
RFI00001248,RF0001013,OI000018287,SKU0002787,1,279.56,return_and_refund
RFI00001249,RF0001013,OI000018288,SKU0001668,1,531.01,return_and_refund
RFI00001250,RF0001014,OI000013912,SKU0000332,2,5278.95,refund_only
RFI00001251,RF0001015,OI000004798,SKU0002546,1,2369.56,refund_only
RFI00001252,RF0001015,OI000004799,SKU0001266,1,185.18,refund_only
RFI00001253,RF0001016,OI000010019,SKU0002239,1,1386.45,return_and_refund
RFI00001254,RF0001017,OI000006922,SKU0000652,2,3354.95,return_and_refund
RFI00001255,RF0001018,OI000000445,SKU0002434,1,170.98,return_and_refund
RFI00001256,RF0001019,OI000011177,SKU0002907,1,1319.86,return_and_refund
RFI00001257,RF0001020,OI000013698,SKU0001942,1,438.91,return_and_refund
RFI00001258,RF0001021,OI000017161,SKU0000278,2,2969.95,return_and_refund
RFI00001259,RF0001022,OI000016382,SKU0000998,1,772.06,return_and_refund
RFI00001260,RF0001023,OI000001528,SKU0002681,1,2811.68,return_and_refund
RFI00001261,RF0001024,OI000005451,SKU0000599,2,4839.76,return_and_refund
RFI00001262,RF0001025,OI000005026,SKU0000534,1,2407.15,return_and_refund
RFI00001263,RF0001026,OI000015267,SKU0001168,1,2596.3,return_and_refund
RFI00001264,RF0001027,OI000003602,SKU0000032,1,1171.11,return_and_refund
RFI00001265,RF0001027,OI000003603,SKU0001472,1,2150.58,return_and_refund
RFI00001266,RF0001028,OI000016728,SKU0002371,2,2333.77,return_and_refund
RFI00001267,RF0001028,OI000016729,SKU0000451,1,2897.36,refund_only
RFI00001268,RF0001029,OI000009420,SKU0000908,1,1530.38,return_and_refund
RFI00001269,RF0001029,OI000009421,SKU0000267,1,2992.3,return_and_refund
RFI00001270,RF0001030,OI000009621,SKU0002485,2,2381.91,refund_only
RFI00001271,RF0001031,OI000002247,SKU0001112,3,8005.72,refund_only
RFI00001272,RF0001031,OI000002248,SKU0000791,1,3058.09,return_and_refund
RFI00001273,RF0001032,OI000006030,SKU0002733,1,2736.05,return_and_refund
RFI00001274,RF0001033,OI000009509,SKU0001467,1,892.98,return_and_refund
RFI00001275,RF0001034,OI000011286,SKU0002816,1,2167.17,return_and_refund
RFI00001276,RF0001035,OI000011548,SKU0000165,1,1051.23,return_and_refund
RFI00001277,RF0001035,OI000011547,SKU0000966,1,1760.09,return_and_refund
RFI00001278,RF0001036,OI000010406,SKU0000772,1,2779.61,refund_only
RFI00001279,RF0001036,OI000010405,SKU0001251,1,283.49,return_and_refund
RFI00001280,RF0001037,OI000018200,SKU0000830,2,4650.8,return_and_refund
RFI00001281,RF0001038,OI000015298,SKU0002837,1,2665.27,refund_only
RFI00001282,RF0001039,OI000001264,SKU0002721,1,2270.13,return_and_refund
RFI00001283,RF0001039,OI000001265,SKU0002881,1,773.41,refund_only
RFI00001284,RF0001040,OI000004683,SKU0000613,1,2742.4,return_and_refund
RFI00001285,RF0001040,OI000004684,SKU0000934,1,888.21,return_and_refund
RFI00001286,RF0001041,OI000015569,SKU0001534,1,1559.52,refund_only
RFI00001287,RF0001042,OI000018858,SKU0001393,1,1706.94,refund_only
RFI00001288,RF0001043,OI000012353,SKU0002995,1,1024.25,refund_only
RFI00001289,RF0001044,OI000018505,SKU0000705,4,3275.77,return_and_refund
RFI00001290,RF0001045,OI000002384,SKU0002170,1,297.36,return_and_refund
RFI00001291,RF0001046,OI000018387,SKU0001041,2,3287.57,refund_only
RFI00001292,RF0001047,OI000009045,SKU0001235,1,607.07,return_and_refund
RFI00001293,RF0001048,OI000019007,SKU0001785,2,1676.67,return_and_refund
RFI00001294,RF0001049,OI000002612,SKU0000205,2,4054.39,return_and_refund
RFI00001295,RF0001050,OI000008436,SKU0000412,1,1551.97,return_and_refund
RFI00001296,RF0001051,OI000007850,SKU0002330,2,2486.95,return_and_refund
RFI00001297,RF0001052,OI000012922,SKU0002631,1,825.45,return_and_refund
RFI00001298,RF0001053,OI000003873,SKU0001656,1,190.56,return_and_refund
RFI00001299,RF0001054,OI000008571,SKU0000841,1,2625.95,refund_only
RFI00001300,RF0001054,OI000008570,SKU0001642,1,2280.3,refund_only
RFI00001301,RF0001055,OI000004706,SKU0002255,1,2972.55,refund_only
RFI00001302,RF0001055,OI000004708,SKU0001936,3,4168.42,return_and_refund
RFI00001303,RF0001056,OI000009124,SKU0002757,1,1512.5,return_and_refund
RFI00001304,RF0001057,OI000004476,SKU0002888,1,2650.41,refund_only
RFI00001305,RF0001058,OI000008054,SKU0002616,1,1198.71,return_and_refund
RFI00001306,RF0001059,OI000010887,SKU0002278,1,2337.47,return_and_refund
RFI00001307,RF0001060,OI000010034,SKU0001515,1,1208.36,return_and_refund
RFI00001308,RF0001060,OI000010033,SKU0000235,2,4213.3,return_and_refund
RFI00001309,RF0001061,OI000005860,SKU0002473,1,1474.96,refund_only
RFI00001310,RF0001062,OI000007958,SKU0001630,1,2505.19,refund_only
RFI00001311,RF0001063,OI000016446,SKU0001900,4,6352.09,return_and_refund
RFI00001312,RF0001064,OI000017644,SKU0002811,1,720.79,return_and_refund
RFI00001313,RF0001064,OI000017642,SKU0000092,1,2010.22,refund_only
RFI00001314,RF0001065,OI000006498,SKU0000630,1,528.99,refund_only
RFI00001315,RF0001066,OI000018406,SKU0000308,1,594.82,return_and_refund
RFI00001316,RF0001067,OI000007201,SKU0002100,2,3568.01,return_and_refund
RFI00001317,RF0001068,OI000003939,SKU0002760,1,2491.97,return_and_refund
RFI00001318,RF0001069,OI000004882,SKU0000433,2,4756.59,return_and_refund
RFI00001319,RF0001070,OI000008966,SKU0000863,1,502.68,refund_only
RFI00001320,RF0001071,OI000009280,SKU0000561,1,2452.73,return_and_refund
RFI00001321,RF0001072,OI000008155,SKU0002088,1,593.58,return_and_refund
RFI00001322,RF0001072,OI000008154,SKU0000807,1,688.38,refund_only
RFI00001323,RF0001073,OI000016842,SKU0000233,1,1566.08,return_and_refund
RFI00001324,RF0001074,OI000017870,SKU0001373,1,1038.41,return_and_refund
RFI00001325,RF0001075,OI000008045,SKU0001331,1,612.28,return_and_refund
RFI00001326,RF0001076,OI000003491,SKU0002928,1,1263.92,return_and_refund
RFI00001327,RF0001076,OI000003492,SKU0000528,1,547.47,return_and_refund
RFI00001328,RF0001077,OI000015933,SKU0002642,1,2188.03,return_and_refund
RFI00001329,RF0001078,OI000007424,SKU0001379,1,2340.74,return_and_refund
RFI00001330,RF0001079,OI000011826,SKU0001382,1,1800.41,return_and_refund
RFI00001331,RF0001080,OI000018980,SKU0002840,1,1844.79,return_and_refund
RFI00001332,RF0001081,OI000002541,SKU0002993,1,2801.71,return_and_refund
RFI00001333,RF0001082,OI000012409,SKU0002916,1,637.33,refund_only
RFI00001334,RF0001082,OI000012408,SKU0001636,1,2013.71,return_and_refund
RFI00001335,RF0001083,OI000013098,SKU0002715,1,1628.54,return_and_refund
RFI00001336,RF0001084,OI000002094,SKU0002496,1,2561.28,refund_only
RFI00001337,RF0001084,OI000002095,SKU0000575,1,1689.53,return_and_refund
RFI00001338,RF0001085,OI000013456,SKU0002963,1,912.39,return_and_refund
RFI00001339,RF0001086,OI000020207,SKU0002574,2,440.85,refund_only
RFI00001340,RF0001087,OI000001819,SKU0001012,1,373.05,return_and_refund
RFI00001341,RF0001088,OI000000068,SKU0001152,3,1799.21,refund_only
RFI00001342,RF0001089,OI000003655,SKU0000223,1,2517.08,return_and_refund
RFI00001343,RF0001090,OI000012670,SKU0002672,1,2779.35,refund_only
RFI00001344,RF0001090,OI000012668,SKU0000751,1,1464.1,return_and_refund
RFI00001345,RF0001091,OI000020344,SKU0002595,1,2423.14,return_and_refund
RFI00001346,RF0001092,OI000015797,SKU0001871,1,2260.16,return_and_refund
RFI00001347,RF0001093,OI000020366,SKU0002856,1,1086.09,return_and_refund
RFI00001348,RF0001093,OI000020367,SKU0000776,1,1581.3,return_and_refund
RFI00001349,RF0001094,OI000006108,SKU0001993,1,1026.46,return_and_refund
RFI00001350,RF0001095,OI000001951,SKU0002900,1,1059.41,refund_only
RFI00001351,RF0001096,OI000017067,SKU0001865,1,775.95,refund_only
RFI00001352,RF0001097,OI000015785,SKU0000295,2,2270.01,return_and_refund
RFI00001353,RF0001097,OI000015784,SKU0002536,1,2735.59,return_and_refund
RFI00001354,RF0001098,OI000018964,SKU0000785,1,665.84,return_and_refund
RFI00001355,RF0001099,OI000012674,SKU0001400,1,3262.37,return_and_refund
RFI00001356,RF0001100,OI000016169,SKU0002623,1,1189.89,return_and_refund
RFI00001357,RF0001101,OI000000386,SKU0001215,1,2424.04,refund_only
RFI00001358,RF0001102,OI000019109,SKU0002538,1,1909.17,refund_only
RFI00001359,RF0001103,OI000004511,SKU0001676,1,1046.06,return_and_refund
RFI00001360,RF0001104,OI000005787,SKU0001703,2,5655.66,return_and_refund
RFI00001361,RF0001105,OI000002535,SKU0000691,2,4641.95,return_and_refund
RFI00001362,RF0001106,OI000011404,SKU0000411,1,1657.26,return_and_refund
RFI00001363,RF0001107,OI000018147,SKU0002343,1,306.7,return_and_refund
RFI00001364,RF0001108,OI000017660,SKU0001695,1,2898.19,refund_only
RFI00001365,RF0001108,OI000017661,SKU0001856,1,1037.99,refund_only
RFI00001366,RF0001109,OI000008862,SKU0002939,2,2734.3,return_and_refund
RFI00001367,RF0001109,OI000008861,SKU0002300,1,261.42,refund_only
RFI00001368,RF0001110,OI000007387,SKU0001033,1,2878.65,return_and_refund
RFI00001369,RF0001111,OI000019427,SKU0002779,1,2682.11,refund_only
RFI00001370,RF0001112,OI000003768,SKU0001035,2,5114.89,return_and_refund
RFI00001371,RF0001113,OI000013259,SKU0000761,2,4379.1,return_and_refund
RFI00001372,RF0001113,OI000013261,SKU0000921,2,673.38,return_and_refund
RFI00001373,RF0001114,OI000003327,SKU0001788,1,3076.97,return_and_refund
RFI00001374,RF0001115,OI000008236,SKU0002448,3,1854.21,return_and_refund
RFI00001375,RF0001116,OI000014845,SKU0001516,1,1492.74,return_and_refund
RFI00001376,RF0001117,OI000007248,SKU0000425,1,2581.53,return_and_refund
RFI00001377,RF0001117,OI000007246,SKU0001866,1,639.5,return_and_refund
RFI00001378,RF0001118,OI000007701,SKU0000428,1,15.53,return_and_refund
RFI00001379,RF0001119,OI000003434,SKU0002587,1,72.54,return_and_refund
RFI00001380,RF0001119,OI000003435,SKU0002108,2,736.36,return_and_refund
RFI00001381,RF0001120,OI000002682,SKU0000156,1,1041.59,refund_only
RFI00001382,RF0001121,OI000020018,SKU0001221,1,17.99,return_and_refund
RFI00001383,RF0001122,OI000019464,SKU0002886,1,2944.82,refund_only
RFI00001384,RF0001123,OI000004018,SKU0001326,1,30.38,refund_only
RFI00001385,RF0001124,OI000013226,SKU0002771,1,3170.17,return_and_refund
RFI00001386,RF0001124,OI000013225,SKU0001812,1,3187.91,return_and_refund
RFI00001387,RF0001125,OI000016183,SKU0001154,4,5793.03,return_and_refund
RFI00001388,RF0001126,OI000006871,SKU0001808,1,2525.2,return_and_refund
RFI00001389,RF0001127,OI000016478,SKU0002115,1,2085.0,return_and_refund
RFI00001390,RF0001128,OI000007053,SKU0002534,1,534.8,return_and_refund
RFI00001391,RF0001129,OI000009482,SKU0000877,2,4415.1,return_and_refund
RFI00001392,RF0001129,OI000009483,SKU0000877,1,2135.1,return_and_refund
RFI00001393,RF0001130,OI000011896,SKU0001802,1,386.77,return_and_refund
RFI00001394,RF0001131,OI000013700,SKU0000544,1,718.46,return_and_refund
RFI00001395,RF0001131,OI000013701,SKU0002143,2,720.55,refund_only
RFI00001396,RF0001132,OI000014699,SKU0000277,1,1487.03,return_and_refund
RFI00001397,RF0001133,OI000007210,SKU0002034,1,966.1,refund_only
RFI00001398,RF0001134,OI000008039,SKU0000470,2,845.73,return_and_refund
RFI00001399,RF0001134,OI000008040,SKU0002229,1,1185.41,return_and_refund
RFI00001400,RF0001135,OI000003557,SKU0000892,1,302.23,return_and_refund
RFI00001401,RF0001135,OI000003558,SKU0000892,1,307.65,return_and_refund
RFI00001402,RF0001136,OI000002009,SKU0002132,1,324.05,return_and_refund
RFI00001403,RF0001137,OI000003400,SKU0001132,2,2716.36,refund_only
RFI00001404,RF0001138,OI000002640,SKU0002928,1,1082.81,refund_only
RFI00001405,RF0001139,OI000002242,SKU0000973,2,4672.05,return_and_refund
RFI00001406,RF0001140,OI000013574,SKU0001125,2,4462.87,return_and_refund
RFI00001407,RF0001140,OI000013573,SKU0000646,1,3349.74,return_and_refund
RFI00001408,RF0001141,OI000003380,SKU0001879,1,1414.77,refund_only
RFI00001409,RF0001142,OI000013303,SKU0002196,1,2697.82,return_and_refund
RFI00001410,RF0001142,OI000013304,SKU0001235,1,621.17,return_and_refund
RFI00001411,RF0001143,OI000007083,SKU0000272,1,1017.26,refund_only
RFI00001412,RF0001144,OI000009503,SKU0000148,1,161.17,refund_only
RFI00001413,RF0001144,OI000009501,SKU0002387,4,9829.79,refund_only
RFI00001414,RF0001145,OI000016901,SKU0000979,1,2748.77,return_and_refund
RFI00001415,RF0001145,OI000016900,SKU0001619,1,3223.21,refund_only
RFI00001416,RF0001146,OI000008396,SKU0002213,1,1006.23,return_and_refund
RFI00001417,RF0001146,OI000008397,SKU0000774,1,2459.43,refund_only
RFI00001418,RF0001147,OI000008575,SKU0001498,2,1540.36,refund_only
RFI00001419,RF0001148,OI000019206,SKU0001236,2,1368.27,return_and_refund
RFI00001420,RF0001149,OI000002653,SKU0000488,1,2016.4,return_and_refund
RFI00001421,RF0001150,OI000015489,SKU0002541,1,838.55,refund_only
RFI00001422,RF0001151,OI000009325,SKU0002522,1,2395.65,return_and_refund
