order_item_id,order_id,product_id,sku_id,quantity,unit_price,discount_amount,paid_amount,cost_amount
OI000016913,O00009919,P000008,SKU0000016,1,2804.65,123.3,2681.35,1914.63
OI000016914,O00009920,P000147,SKU0000294,1,2081.13,47.4,2033.73,1591.78
OI000016915,O00009921,P000135,SKU0000269,1,1746.3,154.64,1591.66,1366.28
OI000016916,O00009922,P001379,SKU0002758,2,1586.76,205.4,2968.12,2053.98
OI000016917,O00009922,P001139,SKU0002277,1,2392.56,268.31,2124.25,1752.23
OI000016918,O00009923,P001362,SKU0002723,1,3484.69,55.33,3429.36,2629.85
OI000016919,O00009923,P000882,SKU0001764,1,959.52,100.17,859.35,682.46
OI000016920,O00009924,P000003,SKU0000006,2,2171.13,371.19,3971.07,2980.74
OI000016921,O00009925,P000588,SKU0001175,1,57.41,2.44,54.97,31.22
OI000016922,O00009925,P000428,SKU0000856,1,1437.05,130.53,1306.52,1070.43
OI000016923,O00009926,P000026,SKU0000051,1,1054.82,142.23,912.59,754.36
OI000016924,O00009926,P001306,SKU0002611,1,1539.71,194.45,1345.26,896.91
OI000016925,O00009927,P000924,SKU0001847,1,1612.11,89.87,1522.24,1146.76
OI000016926,O00009927,P000284,SKU0000567,2,2207.1,87.88,4326.32,3396.98
OI000016927,O00009928,P000343,SKU0000686,2,165.94,40.38,291.5,171.88
OI000016928,O00009928,P001383,SKU0002765,1,2322.74,67.31,2255.43,1729.63
OI000016929,O00009929,P000736,SKU0001472,1,2328.45,276.73,2051.72,1708.17
OI000016930,O00009930,P001488,SKU0002975,1,681.98,93.4,588.58,441.38
OI000016931,O00009931,P001295,SKU0002590,1,3039.98,0.68,3039.3,2113.41
OI000016932,O00009931,P001215,SKU0002430,2,1075.65,302.3,1849.0,1542.94
OI000016933,O00009932,P000032,SKU0000064,1,2237.91,298.02,1939.89,1757.59
OI000016934,O00009932,P001232,SKU0002464,1,3427.06,82.5,3344.56,2500.22
OI000016935,O00009932,P000272,SKU0000543,1,716.25,58.87,657.38,562.01
OI000016936,O00009933,P001015,SKU0002030,1,1325.54,136.39,1189.15,1011.86
OI000016937,O00009934,P000042,SKU0000083,2,154.64,7.86,301.42,180.82
OI000016938,O00009935,P000207,SKU0000414,2,2859.96,221.47,5498.45,3090.94
OI000016939,O00009936,P000573,SKU0001146,4,100.62,49.5,352.98,230.52
OI000016940,O00009936,P000493,SKU0000986,2,1528.74,511.66,2545.82,2125.04
OI000016941,O00009936,P001373,SKU0002745,1,2344.97,121.45,2223.52,1357.84
OI000016942,O00009937,P000395,SKU0000790,1,3242.43,191.78,3050.65,2474.46
OI000016943,O00009938,P001326,SKU0002651,1,2263.15,78.57,2184.58,1574.99
OI000016944,O00009938,P000046,SKU0000091,1,2325.71,174.71,2151.0,1651.48
OI000016945,O00009938,P001486,SKU0002972,1,1028.49,39.13,989.36,608.07
OI000016946,O00009939,P000703,SKU0001405,1,3446.32,358.61,3087.71,2387.11
OI000016947,O00009940,P000113,SKU0000225,1,1925.86,238.54,1687.32,1080.55
OI000016948,O00009941,P000590,SKU0001180,1,617.41,19.0,598.41,384.33
OI000016949,O00009942,P001184,SKU0002367,2,1570.81,143.69,2997.93,2323.66
OI000016950,O00009943,P000391,SKU0000782,2,1037.39,130.97,1943.81,1635.1
OI000016951,O00009944,P000133,SKU0000265,1,2524.76,340.88,2183.88,1474.85
OI000016952,O00009944,P001333,SKU0002665,2,1222.17,103.2,2341.14,1728.02
OI000016953,O00009945,P001061,SKU0002121,2,1740.98,463.37,3018.59,1830.62
OI000016954,O00009946,P001179,SKU0002357,1,1780.47,239.55,1540.92,1146.17
OI000016955,O00009946,P001499,SKU0002998,1,1562.44,266.73,1295.71,933.97
OI000016956,O00009946,P001019,SKU0002037,1,2043.14,266.41,1776.73,1587.91
OI000016957,O00009947,P000538,SKU0001075,1,1248.22,160.92,1087.3,849.77
OI000016958,O00009947,P000938,SKU0001876,2,1021.11,0.47,2041.75,1155.76
OI000016959,O00009948,P001097,SKU0002194,1,2027.12,179.02,1848.1,1040.53
OI000016960,O00009948,P000937,SKU0001873,1,513.39,2.39,511.0,284.32
OI000016961,O00009949,P001291,SKU0002582,1,738.49,20.95,717.54,463.76
OI000016962,O00009950,P001491,SKU0002981,1,396.87,0.4,396.47,227.2
OI000016963,O00009951,P001128,SKU0002256,1,3236.3,199.98,3036.32,1947.85
OI000016964,O00009952,P000482,SKU0000963,1,297.92,14.15,283.77,208.15
OI000016965,O00009952,P001202,SKU0002404,1,1626.92,207.29,1419.63,1272.57
OI000016966,O00009953,P001151,SKU0002301,1,2386.94,151.15,2235.79,1712.33
OI000016967,O00009954,P000368,SKU0000736,1,1054.06,112.59,941.47,701.83
OI000016968,O00009954,P001248,SKU0002496,1,2826.25,417.75,2408.5,1519.84
OI000016969,O00009954,P000048,SKU0000096,3,168.11,41.45,462.88,266.46
OI000016970,O00009955,P000247,SKU0000493,1,708.05,71.94,636.11,514.98
OI000016971,O00009955,P000007,SKU0000013,1,266.96,25.91,241.05,191.11
OI000016972,O00009955,P001447,SKU0002894,1,335.31,13.57,321.74,180.15
OI000016973,O00009955,P000247,SKU0000493,1,757.98,78.4,679.58,514.98
OI000016974,O00009956,P000155,SKU0000310,2,1977.19,566.07,3388.31,3019.56
OI000016975,O00009957,P000776,SKU0001551,1,2259.25,315.73,1943.52,1590.56
OI000016976,O00009957,P000696,SKU0001392,1,115.05,15.38,99.67,83.5
OI000016977,O00009958,P000711,SKU0001422,1,1216.31,68.41,1147.9,757.69
OI000016978,O00009959,P000625,SKU0001249,1,897.89,127.85,770.04,589.73
OI000016979,O00009959,P001265,SKU0002530,1,2351.69,162.26,2189.43,1419.33
OI000016980,O00009960,P000590,SKU0001180,2,659.41,190.29,1128.53,768.66
OI000016981,O00009960,P001470,SKU0002940,1,1597.61,252.63,1344.98,1128.16
OI000016982,O00009961,P001409,SKU0002818,1,1890.27,2.21,1888.06,1431.48
OI000016983,O00009961,P001169,SKU0002338,1,1711.42,234.47,1476.95,992.68
OI000016984,O00009962,P000996,SKU0001991,2,3254.15,824.14,5684.16,4351.36
OI000016985,O00009963,P001417,SKU0002833,1,3322.06,90.32,3231.74,1851.26
OI000016986,O00009963,P000857,SKU0001713,1,2935.79,19.6,2916.19,1831.9
OI000016987,O00009964,P000623,SKU0001245,1,444.8,35.08,409.72,323.98
OI000016988,O00009964,P000143,SKU0000286,2,1003.44,79.07,1927.81,1065.56
OI000016989,O00009965,P001288,SKU0002576,1,1994.58,199.65,1794.93,1073.97
OI000016990,O00009966,P000386,SKU0000771,4,2891.67,1398.27,10168.41,7426.92
OI000016991,O00009967,P001490,SKU0002979,1,2465.48,250.27,2215.21,1588.87
OI000016992,O00009968,P001227,SKU0002454,1,104.68,6.86,97.82,77.8
OI000016993,O00009968,P000507,SKU0001013,1,1070.69,93.45,977.24,719.1
OI000016994,O00009968,P000187,SKU0000374,1,2520.62,452.14,2068.48,1876.06
OI000016995,O00009969,P000589,SKU0001178,1,3257.0,578.52,2678.48,2487.26
OI000016996,O00009970,P000582,SKU0001163,3,2896.7,139.44,8550.66,5448.75
OI000016997,O00009970,P001302,SKU0002603,1,164.33,21.68,142.65,94.71
OI000016998,O00009971,P001166,SKU0002332,1,1452.96,15.39,1437.57,1080.26
OI000016999,O00009971,P001406,SKU0002811,2,796.03,83.97,1508.09,1026.2
OI000017000,O00009972,P001176,SKU0002352,1,2080.29,23.12,2057.17,1055.88
OI000017001,O00009973,P001234,SKU0002468,3,1587.39,4.15,4758.02,3156.51
OI000017002,O00009974,P000571,SKU0001141,1,2270.54,223.56,2046.98,1608.12
OI000017003,O00009974,P000331,SKU0000661,1,3261.11,293.74,2967.37,2098.18
OI000017004,O00009974,P000171,SKU0000341,1,1788.32,319.41,1468.91,1244.2
OI000017005,O00009975,P001372,SKU0002744,2,1561.11,455.02,2667.2,1816.04
OI000017006,O00009975,P000012,SKU0000023,1,701.95,54.44,647.51,544.77
OI000017007,O00009976,P001150,SKU0002299,1,237.09,13.44,223.65,176.74
OI000017008,O00009977,P000230,SKU0000459,2,2955.42,711.13,5199.71,3206.16
OI000017009,O00009978,P000626,SKU0001251,1,309.99,5.77,304.22,243.15
OI000017010,O00009978,P000866,SKU0001731,2,2964.8,152.21,5777.39,3403.04
OI000017011,O00009979,P001232,SKU0002463,2,3040.12,155.16,5925.08,3777.82
OI000017012,O00009979,P000912,SKU0001824,1,3075.07,46.97,3028.1,2151.09
OI000017013,O00009980,P000397,SKU0000793,1,3338.15,288.15,3050.0,2040.89
OI000017014,O00009980,P001437,SKU0002874,1,534.32,91.13,443.19,372.41
OI000017015,O00009981,P001419,SKU0002838,1,3039.95,341.65,2698.3,2413.52
OI000017016,O00009981,P001499,SKU0002998,1,1520.28,2.23,1518.05,933.97
OI000017017,O00009981,P000459,SKU0000918,1,1326.14,102.1,1224.04,650.88
OI000017018,O00009982,P000052,SKU0000104,1,3015.77,82.11,2933.66,1875.29
OI000017019,O00009983,P000542,SKU0001084,1,117.8,3.66,114.14,82.32
OI000017020,O00009983,P000382,SKU0000763,1,1719.05,290.38,1428.67,1410.15
OI000017021,O00009984,P000806,SKU0001612,1,2654.42,324.22,2330.2,1677.08
OI000017022,O00009984,P000646,SKU0001291,1,164.16,24.8,139.36,119.16
OI000017023,O00009984,P000246,SKU0000491,1,1289.56,42.63,1246.93,738.07
OI000017024,O00009985,P000031,SKU0000061,1,2754.81,237.45,2517.36,1598.22
OI000017025,O00009985,P001391,SKU0002781,2,2876.11,462.01,5290.21,3590.96
OI000017026,O00009985,P000351,SKU0000701,1,2309.2,60.9,2248.3,1710.71
OI000017027,O00009986,P001347,SKU0002693,1,1752.93,227.25,1525.68,1145.68
OI000017028,O00009987,P000926,SKU0001851,1,1614.72,183.22,1431.5,855.69
OI000017029,O00009988,P001321,SKU0002641,1,2455.48,347.18,2108.3,1528.63
OI000017030,O00009988,P001001,SKU0002001,1,863.98,144.73,719.25,650.79
OI000017031,O00009989,P000071,SKU0000142,1,2598.2,319.78,2278.42,1748.55
OI000017032,O00009989,P000231,SKU0000462,3,734.19,246.03,1956.54,1287.42
OI000017033,O00009989,P000151,SKU0000302,1,3359.19,322.48,3036.71,2368.14
OI000017034,O00009990,P000632,SKU0001263,1,839.57,42.22,797.35,483.52
OI000017035,O00009990,P001352,SKU0002704,2,305.43,77.11,533.75,463.24
OI000017036,O00009991,P001356,SKU0002711,1,492.78,56.22,436.56,387.46
OI000017037,O00009991,P000796,SKU0001592,1,1167.75,88.76,1078.99,849.9
OI000017038,O00009992,P001107,SKU0002214,1,1016.36,23.59,992.77,767.69
OI000017039,O00009992,P001427,SKU0002853,1,2493.75,367.49,2126.26,1941.27
OI000017040,O00009993,P001146,SKU0002292,1,71.43,11.17,60.26,42.17
OI000017041,O00009994,P001027,SKU0002053,1,346.54,51.59,294.95,249.8
OI000017042,O00009995,P000678,SKU0001355,1,1439.73,69.05,1370.68,776.05
OI000017043,O00009996,P001042,SKU0002084,1,2388.93,329.95,2058.98,1369.42
OI000017044,O00009996,P000802,SKU0001603,2,2137.09,565.78,3708.4,2905.38
OI000017045,O00009996,P001362,SKU0002723,1,3553.08,272.82,3280.26,2629.85
OI000017046,O00009996,P000882,SKU0001763,1,1060.07,138.8,921.27,810.4
OI000017047,O00009997,P000854,SKU0001707,1,1142.94,10.33,1132.61,856.98
OI000017048,O00009998,P000603,SKU0001205,1,1837.97,197.38,1640.59,1378.76
OI000017049,O00009998,P001243,SKU0002486,1,1250.23,163.09,1087.14,704.73
OI000017050,O00009999,P001494,SKU0002987,1,1594.2,26.29,1567.91,1072.35
OI000017051,O00010000,P000215,SKU0000429,1,2996.78,397.89,2598.89,1976.68
OI000017052,O00010000,P001495,SKU0002989,1,451.57,29.05,422.52,232.85
OI000017053,O00010000,P000455,SKU0000909,1,742.46,34.84,707.62,492.72
OI000017054,O00010001,P000706,SKU0001411,2,243.9,50.48,437.32,375.24
OI000017055,O00010001,P001346,SKU0002692,1,1189.98,116.55,1073.43,647.16
OI000017056,O00010002,P000400,SKU0000800,4,962.02,620.47,3227.61,2908.2
OI000017057,O00010003,P000006,SKU0000011,1,1161.19,10.62,1150.57,682.56
OI000017058,O00010003,P000246,SKU0000491,1,1260.23,140.44,1119.79,738.07
OI000017059,O00010003,P001126,SKU0002252,1,513.74,34.33,479.41,383.92
OI000017060,O00010004,P000979,SKU0001957,1,482.8,83.37,399.43,292.13
OI000017061,O00010004,P001379,SKU0002757,1,1609.45,276.51,1332.94,1117.4
OI000017062,O00010004,P000819,SKU0001638,1,2552.2,68.82,2483.38,1691.19
OI000017063,O00010005,P001109,SKU0002217,1,188.44,26.72,161.72,113.61
OI000017064,O00010005,P001189,SKU0002378,1,1091.61,162.41,929.2,758.2
OI000017065,O00010006,P000434,SKU0000868,1,393.53,57.84,335.69,200.5
OI000017066,O00010007,P000537,SKU0001074,2,122.39,0.3,244.48,151.76
OI000017067,O00010008,P000933,SKU0001865,1,823.49,47.54,775.95,420.15
OI000017068,O00010008,P000453,SKU0000906,2,410.07,79.88,740.26,566.98
OI000017069,O00010009,P001385,SKU0002769,3,2916.58,1477.49,7272.25,5236.11
OI000017070,O00010009,P000505,SKU0001009,1,482.3,14.21,468.09,387.94
OI000017071,O00010010,P000312,SKU0000623,1,199.23,9.78,189.45,140.64
OI000017072,O00010011,P000807,SKU0001613,1,1352.48,159.38,1193.1,908.14
OI000017073,O00010011,P000567,SKU0001134,1,917.65,16.29,901.36,614.84
OI000017074,O00010011,P001207,SKU0002414,1,2281.44,283.26,1998.18,1811.72
OI000017075,O00010011,P000967,SKU0001934,1,1084.87,123.12,961.75,651.26
OI000017076,O00010012,P001216,SKU0002432,2,538.77,140.77,936.77,798.0
OI000017077,O00010013,P000766,SKU0001532,1,184.88,5.12,179.76,132.3
OI000017078,O00010013,P001326,SKU0002651,1,2233.92,115.32,2118.6,1574.99
OI000017079,O00010014,P000569,SKU0001137,2,695.42,160.84,1230.0,1030.62
OI000017080,O00010015,P000963,SKU0001925,4,2379.16,1437.97,8078.67,7613.64
OI000017081,O00010015,P000083,SKU0000166,2,1450.62,327.57,2573.67,1820.18
OI000017082,O00010015,P001443,SKU0002886,1,2909.66,412.86,2496.8,1914.63
OI000017083,O00010015,P000963,SKU0001925,1,2352.76,381.42,1971.34,1903.41
OI000017084,O00010016,P001398,SKU0002796,2,1248.87,374.0,2123.74,1599.1
OI000017085,O00010016,P000118,SKU0000236,1,2322.13,108.82,2213.31,1596.15
OI000017086,O00010017,P000409,SKU0000818,1,2548.54,124.22,2424.32,1499.79
OI000017087,O00010018,P000728,SKU0001455,1,2281.84,109.55,2172.29,1571.02
OI000017088,O00010019,P000580,SKU0001160,1,3264.03,167.38,3096.65,2054.44
OI000017089,O00010019,P000660,SKU0001319,1,330.67,31.08,299.59,221.02
OI000017090,O00010020,P000007,SKU0000014,3,279.22,110.37,727.29,424.83
OI000017091,O00010021,P000494,SKU0000987,2,1190.52,249.83,2131.21,1420.84
OI000017092,O00010021,P000014,SKU0000028,2,2809.76,470.07,5149.45,4174.3
OI000017093,O00010022,P001318,SKU0002636,1,1827.85,80.63,1747.22,1134.49
OI000017094,O00010023,P001015,SKU0002030,2,1313.1,358.84,2267.36,2023.72
OI000017095,O00010023,P000455,SKU0000909,2,752.19,202.94,1301.44,985.44
OI000017096,O00010023,P001415,SKU0002830,1,1747.81,290.13,1457.68,1163.41
OI000017097,O00010024,P000376,SKU0000751,1,1677.53,145.78,1531.75,1097.64
OI000017098,O00010025,P000370,SKU0000739,1,727.01,119.87,607.14,370.78
OI000017099,O00010026,P001461,SKU0002921,1,2888.86,17.57,2871.29,2122.4
OI000017100,O00010026,P000821,SKU0001642,1,2709.17,35.56,2673.61,1962.36
OI000017101,O00010027,P000650,SKU0001299,1,2074.28,43.12,2031.16,1615.21
OI000017102,O00010028,P000923,SKU0001846,1,603.75,57.54,546.21,360.94
OI000017103,O00010029,P000569,SKU0001138,1,686.51,55.89,630.62,407.37
OI000017104,O00010030,P000331,SKU0000661,1,3338.65,505.18,2833.47,2098.18
OI000017105,O00010030,P000651,SKU0001301,1,1183.1,203.1,980.0,665.58
OI000017106,O00010031,P000239,SKU0000478,1,2017.01,65.73,1951.28,1015.4
OI000017107,O00010031,P001279,SKU0002557,1,631.25,77.67,553.58,465.03
OI000017108,O00010032,P000752,SKU0001503,1,3095.96,108.14,2987.82,2306.46
OI000017109,O00010032,P001232,SKU0002464,1,3372.43,412.07,2960.36,2500.22
OI000017110,O00010033,P000549,SKU0001098,1,1828.69,235.98,1592.71,1418.15
OI000017111,O00010033,P001269,SKU0002537,4,2192.32,636.3,8132.98,4333.28
OI000017112,O00010034,P001174,SKU0002348,1,2377.3,91.67,2285.63,1867.69
OI000017113,O00010035,P001498,SKU0002996,1,1105.28,64.33,1040.95,708.63
OI000017114,O00010035,P001178,SKU0002355,1,1746.48,157.97,1588.51,1140.81
OI000017115,O00010036,P000024,SKU0000048,1,1971.33,175.58,1795.75,1188.09
OI000017116,O00010037,P001242,SKU0002483,1,34.11,0.84,33.27,19.32
OI000017117,O00010037,P000602,SKU0001203,1,3039.75,485.97,2553.78,1730.65
OI000017118,O00010038,P000508,SKU0001015,1,2245.53,51.22,2194.31,1829.25
OI000017119,O00010039,P000701,SKU0001402,1,1608.15,27.4,1580.75,865.92
OI000017120,O00010040,P001355,SKU0002709,1,539.96,89.19,450.77,315.02
OI000017121,O00010041,P001236,SKU0002471,1,1475.82,247.46,1228.36,736.06
OI000017122,O00010041,P000836,SKU0001672,2,2908.44,245.16,5571.72,2996.58
OI000017123,O00010042,P001008,SKU0002016,1,2750.31,318.24,2432.07,1503.73
OI000017124,O00010043,P000224,SKU0000448,1,2028.22,13.36,2014.86,1211.34
OI000017125,O00010043,P000464,SKU0000927,1,2301.07,262.03,2039.04,1555.12
OI000017126,O00010044,P001379,SKU0002758,1,1560.12,210.22,1349.9,1026.99
OI000017127,O00010045,P000344,SKU0000687,1,1744.19,47.56,1696.63,983.71
OI000017128,O00010045,P000264,SKU0000527,1,684.39,15.34,669.05,390.69
OI000017129,O00010045,P000744,SKU0001488,1,1633.09,89.29,1543.8,963.19
OI000017130,O00010046,P000320,SKU0000639,1,131.87,13.09,118.78,64.22
OI000017131,O00010047,P000829,SKU0001657,1,575.32,72.62,502.7,348.97
OI000017132,O00010048,P001321,SKU0002642,2,2338.44,605.77,4071.11,3685.68
OI000017133,O00010049,P001489,SKU0002978,3,938.8,422.43,2393.97,2103.12
OI000017134,O00010050,P000602,SKU0001203,1,3037.61,421.26,2616.35,1730.65
OI000017135,O00010051,P000903,SKU0001806,1,2918.31,74.21,2844.1,1469.09
OI000017136,O00010052,P001142,SKU0002283,1,3458.21,122.49,3335.72,2577.26
OI000017137,O00010052,P000982,SKU0001963,1,1509.84,97.08,1412.76,868.34
OI000017138,O00010053,P000409,SKU0000818,1,2638.76,128.85,2509.91,1499.79
OI000017139,O00010053,P000089,SKU0000177,3,1782.84,855.54,4492.98,2668.23
OI000017140,O00010053,P001369,SKU0002737,1,343.67,41.29,302.38,225.36
OI000017141,O00010054,P000231,SKU0000462,1,748.63,85.9,662.73,429.14
OI000017142,O00010055,P000405,SKU0000809,1,566.7,88.48,478.22,390.81
OI000017143,O00010056,P000285,SKU0000569,1,2869.86,499.21,2370.65,2174.46
OI000017144,O00010056,P001245,SKU0002489,1,1498.92,13.06,1485.86,806.87
OI000017145,O00010057,P000612,SKU0001224,1,2985.71,370.07,2615.64,2161.55
OI000017146,O00010057,P000452,SKU0000904,1,1590.08,41.3,1548.78,899.93
OI000017147,O00010058,P000224,SKU0000448,1,1918.35,314.39,1603.96,1211.34
OI000017148,O00010058,P000304,SKU0000608,3,3187.48,558.0,9004.44,6644.52
OI000017149,O00010058,P000464,SKU0000928,1,2303.99,125.0,2178.99,1608.08
OI000017150,O00010059,P000083,SKU0000165,1,1366.22,230.83,1135.39,1028.4
OI000017151,O00010059,P001443,SKU0002886,2,3037.44,378.95,5695.93,3829.26
OI000017152,O00010060,P001119,SKU0002237,2,916.25,237.73,1594.77,1103.44
OI000017153,O00010060,P000399,SKU0000797,1,912.79,98.34,814.45,642.01
OI000017154,O00010060,P000639,SKU0001277,1,2826.32,117.25,2709.07,1833.82
OI000017155,O00010060,P000799,SKU0001598,2,780.04,171.24,1388.84,1148.38
OI000017156,O00010061,P000605,SKU0001210,1,2370.07,6.87,2363.2,1445.08
OI000017157,O00010062,P000442,SKU0000883,1,1916.62,278.46,1638.16,1446.97
OI000017158,O00010063,P000041,SKU0000082,1,3166.58,399.12,2767.46,2188.68
OI000017159,O00010063,P000521,SKU0001041,2,1891.02,203.31,3578.73,2054.6
OI000017160,O00010064,P001095,SKU0002189,1,878.62,22.94,855.68,529.76
OI000017161,O00010065,P000139,SKU0000278,2,1592.67,215.39,2969.95,1617.4
OI000017162,O00010066,P000758,SKU0001515,1,1465.71,250.09,1215.62,927.6
OI000017163,O00010066,P000678,SKU0001356,1,1691.11,48.39,1642.72,1284.73
OI000017164,O00010066,P000998,SKU0001995,1,1676.08,200.84,1475.24,1217.64
OI000017165,O00010067,P000848,SKU0001696,1,3067.98,428.2,2639.78,2361.84
OI000017166,O00010067,P001328,SKU0002656,1,1656.48,261.7,1394.78,1134.27
OI000017167,O00010067,P001008,SKU0002016,4,2669.84,132.66,10546.7,6014.92
OI000017168,O00010067,P001088,SKU0002176,1,3228.28,69.21,3159.07,1843.34
OI000017169,O00010068,P001246,SKU0002491,1,2148.54,164.26,1984.28,1230.89
OI000017170,O00010069,P000969,SKU0001937,1,1712.84,275.08,1437.76,978.07
OI000017171,O00010069,P000649,SKU0001298,1,2512.35,152.22,2360.13,1401.69
OI000017172,O00010069,P001129,SKU0002258,2,816.15,37.23,1595.07,1103.0
OI000017173,O00010069,P000489,SKU0000977,4,1598.57,710.87,5683.41,3860.48
OI000017174,O00010070,P000567,SKU0001133,2,1011.65,34.58,1988.72,1183.7
OI000017175,O00010071,P000503,SKU0001006,1,2297.34,86.32,2211.02,1656.94
OI000017176,O00010072,P000575,SKU0001150,1,2721.24,423.39,2297.85,1805.72
OI000017177,O00010073,P000567,SKU0001133,1,1006.37,0.32,1006.05,591.85
OI000017178,O00010073,P000807,SKU0001613,1,1341.42,87.77,1253.65,908.14
OI000017179,O00010074,P001398,SKU0002795,1,1218.42,199.56,1018.86,843.42
OI000017180,O00010075,P000764,SKU0001527,3,2216.21,755.36,5893.27,3379.74
OI000017181,O00010075,P001004,SKU0002007,1,2473.28,30.5,2442.78,1271.58
OI000017182,O00010076,P000324,SKU0000648,1,1605.57,215.5,1390.07,1017.15
OI000017183,O00010076,P001444,SKU0002887,1,2772.64,99.04,2673.6,1614.23
OI000017184,O00010077,P000110,SKU0000219,1,1759.48,228.91,1530.57,1075.4
OI000017185,O00010078,P001456,SKU0002912,1,2407.92,405.79,2002.13,1602.34
OI000017186,O00010079,P000519,SKU0001037,1,2357.81,85.08,2272.73,1222.18
OI000017187,O00010079,P000119,SKU0000237,1,2522.59,60.49,2462.1,1973.35
OI000017188,O00010080,P000743,SKU0001486,2,2024.83,614.18,3435.48,3017.48
OI000017189,O00010081,P001313,SKU0002626,2,809.7,282.51,1336.89,971.12
OI000017190,O00010081,P001393,SKU0002785,2,408.25,11.79,804.71,454.84
OI000017191,O00010081,P000193,SKU0000385,1,1596.77,63.0,1533.77,901.72
OI000017192,O00010081,P001073,SKU0002146,3,1412.67,58.86,4179.15,2683.29
OI000017193,O00010082,P001414,SKU0002827,1,933.37,28.78,904.59,703.3
OI000017194,O00010082,P001494,SKU0002988,1,1469.45,199.24,1270.21,881.92
OI000017195,O00010082,P000374,SKU0000748,2,53.86,14.81,92.91,52.24
OI000017196,O00010083,P000507,SKU0001013,1,1093.16,150.02,943.14,719.1
OI000017197,O00010083,P001147,SKU0002294,1,1671.84,200.94,1470.9,1065.17
OI000017198,O00010083,P001067,SKU0002134,1,3306.67,584.88,2721.79,1708.58
OI000017199,O00010084,P001251,SKU0002502,1,280.33,33.0,247.33,197.83
OI000017200,O00010084,P000131,SKU0000262,2,2045.07,81.17,4008.97,2152.74
OI000017201,O00010084,P000131,SKU0000262,1,2115.24,263.1,1852.14,1076.37
OI000017202,O00010085,P000418,SKU0000835,1,3028.67,504.94,2523.73,1527.14
OI000017203,O00010086,P000753,SKU0001505,1,990.36,136.89,853.47,668.11
OI000017204,O00010087,P001103,SKU0002205,2,738.95,64.12,1413.78,834.18
OI000017205,O00010087,P000063,SKU0000125,1,960.83,168.15,792.68,698.25
OI000017206,O00010088,P000344,SKU0000688,1,1803.09,250.69,1552.4,1239.63
OI000017207,O00010088,P000264,SKU0000528,1,626.68,47.71,578.97,407.49
OI000017208,O00010089,P001463,SKU0002925,1,1027.25,80.6,946.65,529.23
OI000017209,O00010089,P000423,SKU0000846,3,592.81,144.09,1634.34,1279.02
OI000017210,O00010089,P000743,SKU0001486,1,1980.6,3.12,1977.48,1508.74
OI000017211,O00010090,P000814,SKU0001628,1,1573.82,2.59,1571.23,1177.6
OI000017212,O00010090,P000894,SKU0001788,1,3064.67,412.23,2652.44,2131.85
OI000017213,O00010090,P000894,SKU0001787,1,2470.89,349.04,2121.85,1848.55
OI000017214,O00010091,P000818,SKU0001636,1,2308.37,74.41,2233.96,1717.94
OI000017215,O00010092,P000431,SKU0000862,3,1540.88,6.66,4615.98,2422.95
OI000017216,O00010093,P000168,SKU0000336,4,792.78,388.08,2783.04,2367.6
OI000017217,O00010094,P000574,SKU0001147,1,3244.31,124.72,3119.59,2370.9
OI000017218,O00010095,P000717,SKU0001434,1,2064.64,148.58,1916.06,1489.8
OI000017219,O00010096,P001216,SKU0002431,1,662.49,65.68,596.81,452.5
OI000017220,O00010096,P001056,SKU0002112,1,652.25,66.19,586.06,435.73
OI000017221,O00010096,P000976,SKU0001952,1,2235.9,76.02,2159.88,1188.55
OI000017222,O00010096,P001216,SKU0002432,1,544.43,23.69,520.74,399.0
OI000017223,O00010097,P000767,SKU0001533,1,1624.23,90.93,1533.3,1123.93
OI000017224,O00010098,P000790,SKU0001579,1,1082.63,73.36,1009.27,697.26
OI000017225,O00010099,P000239,SKU0000478,1,1933.26,241.8,1691.46,1015.4
OI000017226,O00010100,P001454,SKU0002908,1,1305.1,114.15,1190.95,686.74
OI000017227,O00010100,P001454,SKU0002908,1,1271.58,60.35,1211.23,686.74
OI000017228,O00010101,P000528,SKU0001055,1,1459.97,102.6,1357.37,1011.36
OI000017229,O00010102,P000216,SKU0000432,1,2883.28,503.87,2379.41,1610.06
OI000017230,O00010102,P001096,SKU0002191,1,2803.82,48.3,2755.52,1576.25
OI000017231,O00010102,P000296,SKU0000592,1,2433.32,13.1,2420.22,1448.8
OI000017232,O00010102,P001256,SKU0002512,1,1550.23,272.17,1278.06,1096.81
OI000017233,O00010103,P000900,SKU0001799,2,1164.35,186.32,2142.38,1382.5
OI000017234,O00010103,P000500,SKU0000999,1,2465.6,263.26,2202.34,1231.68
OI000017235,O00010103,P000340,SKU0000680,1,1453.87,170.53,1283.34,729.76
OI000017236,O00010104,P001144,SKU0002288,1,2855.93,96.13,2759.8,1638.69
OI000017237,O00010104,P000984,SKU0001967,1,3440.27,21.87,3418.4,2683.23
OI000017238,O00010104,P000344,SKU0000688,2,1802.51,605.43,2999.59,2479.26
OI000017239,O00010105,P001478,SKU0002955,2,575.92,95.57,1056.27,667.92
OI000017240,O00010105,P000598,SKU0001196,1,1561.08,14.33,1546.75,841.35
OI000017241,O00010105,P001078,SKU0002156,1,2303.99,198.19,2105.8,1784.76
OI000017242,O00010106,P001172,SKU0002344,1,367.42,35.2,332.22,261.06
OI000017243,O00010106,P000452,SKU0000904,1,1579.24,165.01,1414.23,899.93
