track_id,shipment_id,track_status,location,occurred_at
TRK000037482,SHP00010153,已签收,贵阳,2025-01-09 22:14:50
TRK000037483,SHP00010154,已揽收,南宁,2026-06-22 01:54:12
TRK000037484,SHP00010154,运输中,南宁,2026-06-22 13:54:12
TRK000037485,SHP00010154,派送中,南宁,2026-06-25 19:54:12
TRK000037486,SHP00010154,已签收,南宁,2026-06-26 01:54:12
TRK000037487,SHP00010155,已揽收,深圳,2026-07-14 14:05:51
TRK000037488,SHP00010155,运输中,深圳,2026-07-15 02:05:51
TRK000037489,SHP00010155,派送中,深圳,2026-07-15 08:05:51
TRK000037490,SHP00010155,已签收,深圳,2026-07-15 14:05:51
TRK000037491,SHP00010156,已揽收,重庆,2026-04-16 06:25:34
TRK000037492,SHP00010156,运输中,重庆,2026-04-16 18:25:34
TRK000037493,SHP00010156,派送中,重庆,2026-04-19 00:25:34
TRK000037494,SHP00010156,已签收,重庆,2026-04-19 06:25:34
TRK000037495,SHP00010157,已揽收,成都,2026-05-04 08:59:12
TRK000037496,SHP00010157,运输中,成都,2026-05-04 20:59:12
TRK000037497,SHP00010157,派送中,成都,2026-05-06 02:59:12
TRK000037498,SHP00010157,已签收,成都,2026-05-06 08:59:12
TRK000037499,SHP00010158,已揽收,上海,2025-05-22 10:38:36
TRK000037500,SHP00010158,运输中,上海,2025-05-22 22:38:36
TRK000037501,SHP00010158,派送中,上海,2025-05-25 04:38:36
TRK000037502,SHP00010158,已签收,上海,2025-05-25 10:38:36
TRK000037503,SHP00010159,已揽收,厦门,2025-01-05 20:55:38
TRK000037504,SHP00010159,运输中,厦门,2025-01-06 08:55:38
TRK000037505,SHP00010159,派送中,厦门,2025-01-07 14:55:38
TRK000037506,SHP00010159,已签收,厦门,2025-01-07 20:55:38
TRK000037507,SHP00010160,已揽收,青岛,2026-05-30 03:21:59
TRK000037508,SHP00010160,运输中,青岛,2026-05-30 15:21:59
TRK000037509,SHP00010160,派送中,青岛,2026-06-01 21:21:59
TRK000037510,SHP00010160,已签收,青岛,2026-06-02 03:21:59
TRK000037511,SHP00010161,已揽收,南京,2026-01-12 04:16:15
TRK000037512,SHP00010161,运输中,南京,2026-01-12 16:16:15
TRK000037513,SHP00010161,派送中,南京,2026-01-15 22:16:15
TRK000037514,SHP00010161,已签收,南京,2026-01-16 04:16:15
TRK000037515,SHP00010162,已揽收,南京,2025-10-25 11:50:25
TRK000037516,SHP00010162,运输中,南京,2025-10-25 23:50:25
TRK000037517,SHP00010162,派送中,南京,2025-10-31 05:50:25
TRK000037518,SHP00010162,已签收,南京,2025-10-31 11:50:25
TRK000037519,SHP00010163,已揽收,贵阳,2026-04-01 23:28:37
TRK000037520,SHP00010163,运输中,贵阳,2026-04-02 11:28:37
TRK000037521,SHP00010163,派送中,贵阳,2026-04-03 17:28:37
TRK000037522,SHP00010163,已签收,贵阳,2026-04-03 23:28:37
TRK000037523,SHP00010164,已揽收,天津,2026-02-27 12:13:15
TRK000037524,SHP00010164,运输中,天津,2026-02-28 00:13:15
TRK000037525,SHP00010164,派送中,天津,2026-03-01 06:13:15
TRK000037526,SHP00010164,已签收,天津,2026-03-01 12:13:15
TRK000037527,SHP00010165,已揽收,太原,2026-06-30 16:05:44
TRK000037528,SHP00010165,运输中,太原,2026-07-01 04:05:44
TRK000037529,SHP00010165,派送中,太原,2026-07-01 10:05:44
TRK000037530,SHP00010165,已签收,太原,2026-07-01 16:05:44
TRK000037531,SHP00010166,已揽收,上海,2025-11-21 20:43:05
TRK000037532,SHP00010166,运输中,上海,2025-11-22 08:43:05
TRK000037533,SHP00010166,派送中,上海,2025-11-24 14:43:05
TRK000037534,SHP00010166,已签收,上海,2025-11-24 20:43:05
TRK000037535,SHP00010167,已揽收,青岛,2025-06-26 15:17:32
TRK000037536,SHP00010167,运输中,青岛,2025-06-27 03:17:32
TRK000037537,SHP00010167,派送中,青岛,2025-06-28 09:17:32
TRK000037538,SHP00010167,已签收,青岛,2025-06-28 15:17:32
TRK000037539,SHP00010168,已揽收,青岛,2026-07-12 06:38:35
TRK000037540,SHP00010168,运输中,青岛,2026-07-12 18:38:35
TRK000037541,SHP00010168,派送中,青岛,2026-07-16 00:38:35
TRK000037542,SHP00010168,已签收,青岛,2026-07-16 06:38:35
TRK000037543,SHP00010169,已揽收,郑州,2026-06-04 06:25:53
TRK000037544,SHP00010169,运输中,郑州,2026-06-04 18:25:53
TRK000037545,SHP00010169,派送中,郑州,2026-06-08 00:25:53
TRK000037546,SHP00010169,已签收,郑州,2026-06-08 06:25:53
TRK000037547,SHP00010170,已揽收,上海,2025-04-28 19:52:27
TRK000037548,SHP00010170,运输中,上海,2025-04-29 07:52:27
TRK000037549,SHP00010170,派送中,上海,2025-04-30 13:52:27
TRK000037550,SHP00010170,已签收,上海,2025-04-30 19:52:27
TRK000037551,SHP00010171,已揽收,深圳,2025-08-02 22:26:14
TRK000037552,SHP00010171,运输中,深圳,2025-08-03 10:26:14
TRK000037553,SHP00010171,派送中,深圳,2025-08-06 16:26:14
TRK000037554,SHP00010171,已签收,深圳,2025-08-06 22:26:14
TRK000037555,SHP00010172,已揽收,太原,2025-04-02 17:44:56
TRK000037556,SHP00010172,运输中,太原,2025-04-03 05:44:56
TRK000037557,SHP00010172,派送中,太原,2025-04-03 11:44:56
TRK000037558,SHP00010172,已签收,太原,2025-04-03 17:44:56
TRK000037559,SHP00010173,已揽收,武汉,2025-04-29 10:33:41
TRK000037560,SHP00010173,运输中,武汉,2025-04-29 22:33:41
TRK000037561,SHP00010173,派送中,武汉,2025-05-03 04:33:41
TRK000037562,SHP00010173,已签收,武汉,2025-05-03 10:33:41
TRK000037563,SHP00010174,已揽收,石家庄,2026-04-07 11:58:47
TRK000037564,SHP00010174,运输中,石家庄,2026-04-07 23:58:47
TRK000037565,SHP00010174,派送中,石家庄,2026-04-13 05:58:47
TRK000037566,SHP00010174,已签收,石家庄,2026-04-13 11:58:47
TRK000037567,SHP00010175,已揽收,武汉,2025-01-05 16:35:44
TRK000037568,SHP00010175,运输中,武汉,2025-01-06 04:35:44
TRK000037569,SHP00010175,派送中,武汉,2025-01-07 10:35:44
TRK000037570,SHP00010175,已签收,武汉,2025-01-07 16:35:44
TRK000037571,SHP00010176,已揽收,南宁,2025-10-20 09:20:37
TRK000037572,SHP00010176,运输中,南宁,2025-10-20 21:20:37
TRK000037573,SHP00010176,派送中,南宁,2025-10-23 03:20:37
TRK000037574,SHP00010176,已签收,南宁,2025-10-23 09:20:37
TRK000037575,SHP00010177,已揽收,上海,2025-01-13 10:11:54
TRK000037576,SHP00010177,运输中,上海,2025-01-13 22:11:54
TRK000037577,SHP00010177,派送中,上海,2025-01-18 04:11:54
TRK000037578,SHP00010177,已签收,上海,2025-01-18 10:11:54
TRK000037579,SHP00010178,已揽收,杭州,2025-08-07 01:44:19
TRK000037580,SHP00010178,运输中,杭州,2025-08-07 13:44:19
TRK000037581,SHP00010178,派送中,杭州,2025-08-11 19:44:19
TRK000037582,SHP00010178,已签收,杭州,2025-08-12 01:44:19
TRK000037583,SHP00010179,已揽收,上海,2025-08-04 04:19:40
TRK000037584,SHP00010179,运输中,上海,2025-08-04 16:19:40
TRK000037585,SHP00010179,派送中,上海,2025-08-09 22:19:40
TRK000037586,SHP00010179,已签收,上海,2025-08-10 04:19:40
TRK000037587,SHP00010180,已揽收,重庆,2025-09-18 05:39:02
TRK000037588,SHP00010180,运输中,重庆,2025-09-18 17:39:02
TRK000037589,SHP00010180,派送中,重庆,2025-09-19 23:39:02
TRK000037590,SHP00010180,已签收,重庆,2025-09-20 05:39:02
TRK000037591,SHP00010181,已揽收,石家庄,2026-05-29 05:17:42
TRK000037592,SHP00010181,运输中,石家庄,2026-05-29 17:17:42
TRK000037593,SHP00010181,派送中,石家庄,2026-06-01 23:17:42
TRK000037594,SHP00010181,已签收,石家庄,2026-06-02 05:17:42
TRK000037595,SHP00010182,已揽收,南京,2025-05-02 02:59:10
TRK000037596,SHP00010182,运输中,南京,2025-05-02 14:59:10
TRK000037597,SHP00010182,派送中,南京,2025-05-06 20:59:10
TRK000037598,SHP00010182,已签收,南京,2025-05-07 02:59:10
TRK000037599,SHP00010183,已揽收,南昌,2026-07-30 05:37:35
TRK000037600,SHP00010183,运输中,南昌,2026-07-30 17:37:35
TRK000037601,SHP00010184,已揽收,杭州,2026-06-18 01:08:24
TRK000037602,SHP00010184,运输中,杭州,2026-06-18 13:08:24
TRK000037603,SHP00010184,派送中,杭州,2026-06-20 19:08:24
TRK000037604,SHP00010184,已签收,杭州,2026-06-21 01:08:24
TRK000037605,SHP00010185,已揽收,成都,2025-04-28 22:23:31
TRK000037606,SHP00010185,运输中,成都,2025-04-29 10:23:31
TRK000037607,SHP00010185,派送中,成都,2025-05-03 16:23:31
TRK000037608,SHP00010185,已签收,成都,2025-05-03 22:23:31
TRK000037609,SHP00010186,已揽收,广州,2025-02-21 13:14:19
TRK000037610,SHP00010186,运输中,广州,2025-02-22 01:14:19
TRK000037611,SHP00010186,派送中,广州,2025-02-24 07:14:19
TRK000037612,SHP00010186,已签收,广州,2025-02-24 13:14:19
TRK000037613,SHP00010187,已揽收,青岛,2026-06-16 22:43:22
TRK000037614,SHP00010187,运输中,青岛,2026-06-17 10:43:22
TRK000037615,SHP00010187,派送中,青岛,2026-06-17 16:43:22
TRK000037616,SHP00010187,已签收,青岛,2026-06-17 22:43:22
TRK000037617,SHP00010188,已揽收,青岛,2026-04-14 20:07:30
TRK000037618,SHP00010188,运输中,青岛,2026-04-15 08:07:30
TRK000037619,SHP00010188,派送中,青岛,2026-04-18 14:07:30
TRK000037620,SHP00010188,已签收,青岛,2026-04-18 20:07:30
TRK000037621,SHP00010189,已揽收,青岛,2025-09-07 19:13:31
TRK000037622,SHP00010189,运输中,青岛,2025-09-08 07:13:31
TRK000037623,SHP00010189,派送中,青岛,2025-09-08 13:13:31
TRK000037624,SHP00010189,已签收,青岛,2025-09-08 19:13:31
TRK000037625,SHP00010190,已揽收,太原,2025-04-19 02:12:20
TRK000037626,SHP00010190,运输中,太原,2025-04-19 14:12:20
TRK000037627,SHP00010191,已揽收,深圳,2026-06-14 05:26:55
TRK000037628,SHP00010191,运输中,深圳,2026-06-14 17:26:55
TRK000037629,SHP00010191,派送中,深圳,2026-06-19 23:26:55
TRK000037630,SHP00010191,已签收,深圳,2026-06-20 05:26:55
TRK000037631,SHP00010192,已揽收,杭州,2025-09-08 03:07:50
TRK000037632,SHP00010192,运输中,杭州,2025-09-08 15:07:50
TRK000037633,SHP00010192,派送中,杭州,2025-09-12 21:07:50
TRK000037634,SHP00010192,已签收,杭州,2025-09-13 03:07:50
TRK000037635,SHP00010193,已揽收,广州,2025-04-05 05:03:40
TRK000037636,SHP00010193,运输中,广州,2025-04-05 17:03:40
TRK000037637,SHP00010193,派送中,广州,2025-04-09 23:03:40
TRK000037638,SHP00010193,已签收,广州,2025-04-10 05:03:40
TRK000037639,SHP00010194,已揽收,青岛,2025-09-18 11:19:40
TRK000037640,SHP00010194,运输中,青岛,2025-09-18 23:19:40
TRK000037641,SHP00010194,派送中,青岛,2025-09-19 05:19:40
TRK000037642,SHP00010194,已签收,青岛,2025-09-19 11:19:40
TRK000037643,SHP00010195,已揽收,南昌,2025-05-25 09:37:52
TRK000037644,SHP00010195,运输中,南昌,2025-05-25 21:37:52
TRK000037645,SHP00010196,已揽收,武汉,2025-12-20 18:08:57
TRK000037646,SHP00010196,运输中,武汉,2025-12-21 06:08:57
TRK000037647,SHP00010197,已揽收,上海,2025-01-04 17:11:12
TRK000037648,SHP00010197,运输中,上海,2025-01-05 05:11:12
TRK000037649,SHP00010197,派送中,上海,2025-01-10 11:11:12
TRK000037650,SHP00010197,已签收,上海,2025-01-10 17:11:12
TRK000037651,SHP00010198,已揽收,厦门,2025-09-01 04:42:34
TRK000037652,SHP00010198,运输中,厦门,2025-09-01 16:42:34
TRK000037653,SHP00010198,派送中,厦门,2025-09-01 22:42:34
TRK000037654,SHP00010198,已签收,厦门,2025-09-02 04:42:34
TRK000037655,SHP00010199,已揽收,石家庄,2025-02-24 02:20:40
TRK000037656,SHP00010199,运输中,石家庄,2025-02-24 14:20:40
TRK000037657,SHP00010199,派送中,石家庄,2025-02-24 20:20:40
TRK000037658,SHP00010199,已签收,石家庄,2025-02-25 02:20:40
TRK000037659,SHP00010200,已揽收,青岛,2025-04-17 01:21:56
TRK000037660,SHP00010200,运输中,青岛,2025-04-17 13:21:56
TRK000037661,SHP00010200,派送中,青岛,2025-04-20 19:21:56
TRK000037662,SHP00010200,已签收,青岛,2025-04-21 01:21:56
TRK000037663,SHP00010201,已揽收,天津,2025-08-12 16:17:27
TRK000037664,SHP00010201,运输中,天津,2025-08-13 04:17:27
TRK000037665,SHP00010201,派送中,天津,2025-08-15 10:17:27
TRK000037666,SHP00010201,已签收,天津,2025-08-15 16:17:27
TRK000037667,SHP00010202,已揽收,青岛,2026-06-15 17:03:26
TRK000037668,SHP00010202,运输中,青岛,2026-06-16 05:03:26
TRK000037669,SHP00010202,派送中,青岛,2026-06-17 11:03:26
TRK000037670,SHP00010202,已签收,青岛,2026-06-17 17:03:26
TRK000037671,SHP00010203,已揽收,石家庄,2025-01-17 14:41:44
TRK000037672,SHP00010203,运输中,石家庄,2025-01-18 02:41:44
TRK000037673,SHP00010203,派送中,石家庄,2025-01-18 08:41:44
TRK000037674,SHP00010203,已签收,石家庄,2025-01-18 14:41:44
TRK000037675,SHP00010204,已揽收,贵阳,2025-08-02 06:37:45
TRK000037676,SHP00010204,运输中,贵阳,2025-08-02 18:37:45
TRK000037677,SHP00010204,派送中,贵阳,2025-08-04 00:37:45
TRK000037678,SHP00010204,已签收,贵阳,2025-08-04 06:37:45
TRK000037679,SHP00010205,已揽收,青岛,2026-01-28 12:44:07
TRK000037680,SHP00010205,运输中,青岛,2026-01-29 00:44:07
TRK000037681,SHP00010205,派送中,青岛,2026-01-29 06:44:07
TRK000037682,SHP00010205,已签收,青岛,2026-01-29 12:44:07
TRK000037683,SHP00010206,已揽收,北京,2025-09-20 16:11:55
TRK000037684,SHP00010206,运输中,北京,2025-09-21 04:11:55
TRK000037685,SHP00010206,派送中,北京,2025-09-24 10:11:55
TRK000037686,SHP00010206,已签收,北京,2025-09-24 16:11:55
TRK000037687,SHP00010207,已揽收,杭州,2026-07-19 04:24:00
TRK000037688,SHP00010207,运输中,杭州,2026-07-19 16:24:00
TRK000037689,SHP00010208,已揽收,青岛,2025-08-26 12:18:03
TRK000037690,SHP00010208,运输中,青岛,2025-08-27 00:18:03
TRK000037691,SHP00010208,派送中,青岛,2025-08-29 06:18:03
TRK000037692,SHP00010208,已签收,青岛,2025-08-29 12:18:03
TRK000037693,SHP00010209,已揽收,杭州,2026-06-14 23:01:16
TRK000037694,SHP00010209,运输中,杭州,2026-06-15 11:01:16
TRK000037695,SHP00010210,已揽收,杭州,2025-05-16 22:50:13
TRK000037696,SHP00010210,运输中,杭州,2025-05-17 10:50:13
TRK000037697,SHP00010210,派送中,杭州,2025-05-20 16:50:13
TRK000037698,SHP00010210,已签收,杭州,2025-05-20 22:50:13
TRK000037699,SHP00010211,已揽收,南京,2026-03-07 21:18:14
TRK000037700,SHP00010211,运输中,南京,2026-03-08 09:18:14
TRK000037701,SHP00010211,派送中,南京,2026-03-11 15:18:14
TRK000037702,SHP00010211,已签收,南京,2026-03-11 21:18:14
TRK000037703,SHP00010212,已揽收,广州,2026-02-25 03:48:53
TRK000037704,SHP00010212,运输中,广州,2026-02-25 15:48:53
TRK000037705,SHP00010212,派送中,广州,2026-02-25 21:48:53
TRK000037706,SHP00010212,已签收,广州,2026-02-26 03:48:53
TRK000037707,SHP00010213,已揽收,杭州,2025-08-30 11:53:08
TRK000037708,SHP00010213,运输中,杭州,2025-08-30 23:53:08
TRK000037709,SHP00010213,派送中,杭州,2025-08-31 05:53:08
TRK000037710,SHP00010213,已签收,杭州,2025-08-31 11:53:08
TRK000037711,SHP00010214,已揽收,深圳,2026-06-16 14:31:18
TRK000037712,SHP00010214,运输中,深圳,2026-06-17 02:31:18
TRK000037713,SHP00010214,派送中,深圳,2026-06-17 08:31:18
TRK000037714,SHP00010214,已签收,深圳,2026-06-17 14:31:18
TRK000037715,SHP00010215,已揽收,郑州,2025-01-04 05:02:23
TRK000037716,SHP00010215,运输中,郑州,2025-01-04 17:02:23
TRK000037717,SHP00010215,派送中,郑州,2025-01-05 23:02:23
TRK000037718,SHP00010215,已签收,郑州,2025-01-06 05:02:23
TRK000037719,SHP00010216,已揽收,北京,2025-05-09 01:44:21
TRK000037720,SHP00010216,运输中,北京,2025-05-09 13:44:21
TRK000037721,SHP00010216,派送中,北京,2025-05-13 19:44:21
TRK000037722,SHP00010216,已签收,北京,2025-05-14 01:44:21
TRK000037723,SHP00010217,已揽收,广州,2025-09-21 11:46:51
TRK000037724,SHP00010217,运输中,广州,2025-09-21 23:46:51
TRK000037725,SHP00010217,派送中,广州,2025-09-22 05:46:51
TRK000037726,SHP00010217,已签收,广州,2025-09-22 11:46:51
TRK000037727,SHP00010218,已揽收,昆明,2026-03-26 03:32:08
TRK000037728,SHP00010218,运输中,昆明,2026-03-26 15:32:08
TRK000037729,SHP00010218,派送中,昆明,2026-03-27 21:32:08
TRK000037730,SHP00010218,已签收,昆明,2026-03-28 03:32:08
TRK000037731,SHP00010219,已揽收,杭州,2026-03-19 10:05:35
TRK000037732,SHP00010219,运输中,杭州,2026-03-19 22:05:35
TRK000037733,SHP00010219,派送中,杭州,2026-03-24 04:05:35
TRK000037734,SHP00010219,已签收,杭州,2026-03-24 10:05:35
TRK000037735,SHP00010220,已揽收,郑州,2026-05-09 17:38:08
TRK000037736,SHP00010220,运输中,郑州,2026-05-10 05:38:08
TRK000037737,SHP00010220,派送中,郑州,2026-05-10 11:38:08
TRK000037738,SHP00010220,已签收,郑州,2026-05-10 17:38:08
TRK000037739,SHP00010221,已揽收,青岛,2026-02-26 04:40:52
TRK000037740,SHP00010221,运输中,青岛,2026-02-26 16:40:52
TRK000037741,SHP00010221,派送中,青岛,2026-02-26 22:40:52
TRK000037742,SHP00010221,已签收,青岛,2026-02-27 04:40:52
TRK000037743,SHP00010222,已揽收,武汉,2025-09-23 00:51:36
TRK000037744,SHP00010222,运输中,武汉,2025-09-23 12:51:36
TRK000037745,SHP00010222,派送中,武汉,2025-09-24 18:51:36
TRK000037746,SHP00010222,已签收,武汉,2025-09-25 00:51:36
TRK000037747,SHP00010223,已揽收,贵阳,2025-06-09 20:53:29
TRK000037748,SHP00010223,运输中,贵阳,2025-06-10 08:53:29
TRK000037749,SHP00010223,派送中,贵阳,2025-06-12 14:53:29
TRK000037750,SHP00010223,已签收,贵阳,2025-06-12 20:53:29
TRK000037751,SHP00010224,已揽收,贵阳,2025-05-17 07:34:32
TRK000037752,SHP00010224,运输中,贵阳,2025-05-17 19:34:32
TRK000037753,SHP00010224,派送中,贵阳,2025-05-23 01:34:32
TRK000037754,SHP00010224,已签收,贵阳,2025-05-23 07:34:32
TRK000037755,SHP00010225,已揽收,太原,2025-08-10 14:07:02
TRK000037756,SHP00010225,运输中,太原,2025-08-11 02:07:02
TRK000037757,SHP00010225,派送中,太原,2025-08-12 08:07:02
TRK000037758,SHP00010225,已签收,太原,2025-08-12 14:07:02
TRK000037759,SHP00010226,已揽收,成都,2025-02-25 15:10:23
TRK000037760,SHP00010226,运输中,成都,2025-02-26 03:10:23
TRK000037761,SHP00010226,派送中,成都,2025-03-01 09:10:23
TRK000037762,SHP00010226,已签收,成都,2025-03-01 15:10:23
TRK000037763,SHP00010227,已揽收,重庆,2025-03-27 00:00:29
TRK000037764,SHP00010227,运输中,重庆,2025-03-27 12:00:29
TRK000037765,SHP00010227,派送中,重庆,2025-03-30 18:00:29
TRK000037766,SHP00010227,已签收,重庆,2025-03-31 00:00:29
TRK000037767,SHP00010228,已揽收,武汉,2025-03-10 02:08:32
TRK000037768,SHP00010228,运输中,武汉,2025-03-10 14:08:32
TRK000037769,SHP00010228,派送中,武汉,2025-03-10 20:08:32
TRK000037770,SHP00010228,已签收,武汉,2025-03-11 02:08:32
TRK000037771,SHP00010229,已揽收,重庆,2026-06-04 04:38:19
TRK000037772,SHP00010229,运输中,重庆,2026-06-04 16:38:19
TRK000037773,SHP00010229,派送中,重庆,2026-06-05 22:38:19
TRK000037774,SHP00010229,已签收,重庆,2026-06-06 04:38:19
TRK000037775,SHP00010230,已揽收,成都,2026-03-05 00:57:21
TRK000037776,SHP00010230,运输中,成都,2026-03-05 12:57:21
TRK000037777,SHP00010230,派送中,成都,2026-03-06 18:57:21
TRK000037778,SHP00010230,已签收,成都,2026-03-07 00:57:21
TRK000037779,SHP00010231,已揽收,杭州,2026-04-15 18:32:10
TRK000037780,SHP00010231,运输中,杭州,2026-04-16 06:32:10
TRK000037781,SHP00010231,派送中,杭州,2026-04-20 12:32:10
TRK000037782,SHP00010231,已签收,杭州,2026-04-20 18:32:10
TRK000037783,SHP00010232,已揽收,杭州,2025-10-13 06:51:55
TRK000037784,SHP00010232,运输中,杭州,2025-10-13 18:51:55
TRK000037785,SHP00010232,派送中,杭州,2025-10-17 00:51:55
TRK000037786,SHP00010232,已签收,杭州,2025-10-17 06:51:55
TRK000037787,SHP00010233,已揽收,南昌,2025-11-04 15:11:36
TRK000037788,SHP00010233,运输中,南昌,2025-11-05 03:11:36
TRK000037789,SHP00010233,派送中,南昌,2025-11-06 09:11:36
TRK000037790,SHP00010233,已签收,南昌,2025-11-06 15:11:36
TRK000037791,SHP00010234,已揽收,青岛,2026-07-26 12:28:19
TRK000037792,SHP00010234,运输中,青岛,2026-07-27 00:28:19
TRK000037793,SHP00010234,派送中,青岛,2026-07-31 06:28:19
TRK000037794,SHP00010234,已签收,青岛,2026-07-31 12:28:19
TRK000037795,SHP00010235,已揽收,杭州,2025-02-20 13:57:44
TRK000037796,SHP00010235,运输中,杭州,2025-02-21 01:57:44
TRK000037797,SHP00010236,已揽收,深圳,2025-08-04 02:14:28
TRK000037798,SHP00010236,运输中,深圳,2025-08-04 14:14:28
TRK000037799,SHP00010236,派送中,深圳,2025-08-09 20:14:28
TRK000037800,SHP00010236,已签收,深圳,2025-08-10 02:14:28
TRK000037801,SHP00010237,已揽收,杭州,2025-12-12 05:38:14
TRK000037802,SHP00010237,运输中,杭州,2025-12-12 17:38:14
TRK000037803,SHP00010237,派送中,杭州,2025-12-15 23:38:14
TRK000037804,SHP00010237,已签收,杭州,2025-12-16 05:38:14
TRK000037805,SHP00010238,已揽收,南宁,2026-03-29 14:42:07
TRK000037806,SHP00010238,运输中,南宁,2026-03-30 02:42:07
TRK000037807,SHP00010238,派送中,南宁,2026-04-03 08:42:07
TRK000037808,SHP00010238,已签收,南宁,2026-04-03 14:42:07
TRK000037809,SHP00010239,已揽收,南京,2026-07-06 09:51:36
TRK000037810,SHP00010239,运输中,南京,2026-07-06 21:51:36
TRK000037811,SHP00010239,派送中,南京,2026-07-10 03:51:36
TRK000037812,SHP00010239,已签收,南京,2026-07-10 09:51:36
TRK000037813,SHP00010240,已揽收,武汉,2026-01-02 15:29:18
TRK000037814,SHP00010240,运输中,武汉,2026-01-03 03:29:18
TRK000037815,SHP00010240,派送中,武汉,2026-01-07 09:29:18
TRK000037816,SHP00010240,已签收,武汉,2026-01-07 15:29:18
TRK000037817,SHP00010241,已揽收,石家庄,2025-10-20 21:44:03
TRK000037818,SHP00010241,运输中,石家庄,2025-10-21 09:44:03
TRK000037819,SHP00010241,派送中,石家庄,2025-10-25 15:44:03
TRK000037820,SHP00010241,已签收,石家庄,2025-10-25 21:44:03
TRK000037821,SHP00010242,已揽收,厦门,2026-07-22 23:53:31
TRK000037822,SHP00010242,运输中,厦门,2026-07-23 11:53:31
TRK000037823,SHP00010242,派送中,厦门,2026-07-23 17:53:31
TRK000037824,SHP00010242,已签收,厦门,2026-07-23 23:53:31
TRK000037825,SHP00010243,已揽收,郑州,2026-05-01 13:33:23
TRK000037826,SHP00010243,运输中,郑州,2026-05-02 01:33:23
TRK000037827,SHP00010243,派送中,郑州,2026-05-07 07:33:23
TRK000037828,SHP00010243,已签收,郑州,2026-05-07 13:33:23
TRK000037829,SHP00010244,已揽收,杭州,2025-03-24 10:16:35
TRK000037830,SHP00010244,运输中,杭州,2025-03-24 22:16:35
TRK000037831,SHP00010245,已揽收,成都,2025-10-30 17:57:04
TRK000037832,SHP00010245,运输中,成都,2025-10-31 05:57:04
TRK000037833,SHP00010245,派送中,成都,2025-11-01 11:57:04
TRK000037834,SHP00010245,已签收,成都,2025-11-01 17:57:04
TRK000037835,SHP00010246,已揽收,太原,2025-07-29 10:55:17
TRK000037836,SHP00010246,运输中,太原,2025-07-29 22:55:17
TRK000037837,SHP00010246,派送中,太原,2025-07-30 04:55:17
TRK000037838,SHP00010246,已签收,太原,2025-07-30 10:55:17
TRK000037839,SHP00010247,已揽收,广州,2026-07-13 15:25:55
TRK000037840,SHP00010247,运输中,广州,2026-07-14 03:25:55
TRK000037841,SHP00010247,派送中,广州,2026-07-14 09:25:55
TRK000037842,SHP00010247,已签收,广州,2026-07-14 15:25:55
TRK000037843,SHP00010248,已揽收,南京,2025-09-26 06:14:13
TRK000037844,SHP00010248,运输中,南京,2025-09-26 18:14:13
TRK000037845,SHP00010248,派送中,南京,2025-09-28 00:14:13
TRK000037846,SHP00010248,已签收,南京,2025-09-28 06:14:13
TRK000037847,SHP00010249,已揽收,南京,2026-03-09 19:15:49
TRK000037848,SHP00010249,运输中,南京,2026-03-10 07:15:49
TRK000037849,SHP00010249,派送中,南京,2026-03-13 13:15:49
TRK000037850,SHP00010249,已签收,南京,2026-03-13 19:15:49
TRK000037851,SHP00010250,已揽收,上海,2025-07-08 09:27:42
TRK000037852,SHP00010250,运输中,上海,2025-07-08 21:27:42
TRK000037853,SHP00010250,派送中,上海,2025-07-09 03:27:42
TRK000037854,SHP00010250,已签收,上海,2025-07-09 09:27:42
TRK000037855,SHP00010251,已揽收,青岛,2026-01-02 04:25:50
TRK000037856,SHP00010251,运输中,青岛,2026-01-02 16:25:50
TRK000037857,SHP00010251,派送中,青岛,2026-01-02 22:25:50
TRK000037858,SHP00010251,已签收,青岛,2026-01-03 04:25:50
TRK000037859,SHP00010252,已揽收,南京,2026-06-03 17:59:31
TRK000037860,SHP00010252,运输中,南京,2026-06-04 05:59:31
TRK000037861,SHP00010252,派送中,南京,2026-06-05 11:59:31
TRK000037862,SHP00010252,已签收,南京,2026-06-05 17:59:31
TRK000037863,SHP00010253,已揽收,成都,2025-06-05 19:41:20
TRK000037864,SHP00010253,运输中,成都,2025-06-06 07:41:20
TRK000037865,SHP00010254,已揽收,杭州,2025-01-25 16:40:08
TRK000037866,SHP00010254,运输中,杭州,2025-01-26 04:40:08
TRK000037867,SHP00010254,派送中,杭州,2025-01-31 10:40:08
TRK000037868,SHP00010254,已签收,杭州,2025-01-31 16:40:08
TRK000037869,SHP00010255,已揽收,杭州,2026-05-28 19:12:00
TRK000037870,SHP00010255,运输中,杭州,2026-05-29 07:12:00
TRK000037871,SHP00010256,已揽收,上海,2026-03-18 17:03:10
TRK000037872,SHP00010256,运输中,上海,2026-03-19 05:03:10
TRK000037873,SHP00010256,派送中,上海,2026-03-21 11:03:10
TRK000037874,SHP00010256,已签收,上海,2026-03-21 17:03:10
TRK000037875,SHP00010257,已揽收,上海,2025-09-20 09:58:55
TRK000037876,SHP00010257,运输中,上海,2025-09-20 21:58:55
TRK000037877,SHP00010257,派送中,上海,2025-09-24 03:58:55
TRK000037878,SHP00010257,已签收,上海,2025-09-24 09:58:55
TRK000037879,SHP00010258,已揽收,杭州,2025-11-26 04:19:29
TRK000037880,SHP00010258,运输中,杭州,2025-11-26 16:19:29
