receipt_id,coupon_id,user_id,received_at,receipt_status,source
CR00005823,CP00169,U004289,2025-07-02 11:25:00,unused,campaign
CR00005824,CP00051,U001601,2025-11-30 10:11:03,expired,push
CR00005825,CP00144,U003214,2026-06-22 09:56:31,used,campaign
CR00005826,CP00042,U001746,2026-01-06 08:55:42,used,new_user
CR00005827,CP00063,U001769,2026-01-17 02:06:12,used,member_center
CR00005828,CP00031,U000793,2026-05-18 06:28:39,expired,new_user
CR00005829,CP00018,U003434,2026-04-06 21:18:55,unused,member_center
CR00005830,CP00035,U003897,2026-01-28 05:48:08,used,member_center
CR00005831,CP00086,U004664,2025-02-22 17:45:48,unused,campaign
CR00005832,CP00144,U002838,2026-06-26 15:47:34,expired,campaign
CR00005833,CP00069,U004680,2026-08-22 22:23:17,used,campaign
CR00005834,CP00163,U001007,2026-06-15 11:31:02,expired,campaign
CR00005835,CP00179,U004977,2026-03-19 17:20:32,used,push
CR00005836,CP00174,U003483,2025-09-16 20:00:41,used,push
CR00005837,CP00055,U002355,2026-02-28 00:05:42,used,campaign
CR00005838,CP00006,U002278,2025-07-26 11:51:33,expired,campaign
CR00005839,CP00023,U001515,2025-01-18 16:08:35,used,campaign
CR00005840,CP00021,U002483,2026-02-01 22:38:25,used,new_user
CR00005841,CP00073,U003764,2026-05-28 19:25:13,used,campaign
CR00005842,CP00001,U004791,2025-07-05 16:16:25,expired,push
CR00005843,CP00099,U002943,2025-05-19 02:28:29,used,campaign
CR00005844,CP00044,U003388,2025-08-16 03:06:28,expired,campaign
CR00005845,CP00082,U004342,2026-03-26 23:42:31,used,campaign
CR00005846,CP00045,U002180,2026-07-24 12:57:17,unused,new_user
CR00005847,CP00149,U001547,2026-01-04 09:57:29,used,campaign
CR00005848,CP00148,U001351,2025-07-23 23:25:33,used,member_center
CR00005849,CP00059,U003042,2026-08-22 05:31:18,unused,campaign
CR00005850,CP00059,U000733,2026-08-22 15:54:52,unused,push
CR00005851,CP00155,U004892,2026-08-21 21:01:56,used,member_center
CR00005852,CP00022,U003876,2026-04-01 11:13:30,expired,member_center
CR00005853,CP00087,U001981,2025-08-25 02:52:48,used,new_user
CR00005854,CP00083,U000740,2026-04-13 20:20:07,expired,new_user
CR00005855,CP00078,U001389,2026-08-14 03:48:35,used,push
CR00005856,CP00050,U000089,2025-09-04 04:40:29,used,push
CR00005857,CP00143,U001997,2025-02-15 05:11:08,used,new_user
CR00005858,CP00019,U002336,2026-05-03 00:38:40,unused,campaign
CR00005859,CP00070,U001555,2025-06-20 11:48:09,used,campaign
CR00005860,CP00003,U003569,2025-09-26 21:55:23,used,push
CR00005861,CP00171,U001621,2025-11-03 22:21:47,expired,push
CR00005862,CP00043,U000243,2025-03-17 23:43:57,used,campaign
CR00005863,CP00042,U003001,2026-01-06 21:27:41,used,campaign
CR00005864,CP00010,U002698,2025-11-07 22:37:32,expired,push
CR00005865,CP00036,U001411,2026-08-13 10:27:26,unused,campaign
CR00005866,CP00018,U003747,2026-04-09 18:39:14,used,push
CR00005867,CP00122,U002935,2025-02-05 15:06:24,unused,push
CR00005868,CP00016,U003212,2025-12-31 21:54:19,expired,campaign
CR00005869,CP00121,U003053,2026-03-21 08:18:09,unused,member_center
CR00005870,CP00042,U003975,2026-01-12 14:07:39,used,campaign
CR00005871,CP00093,U004438,2026-07-15 05:04:01,used,campaign
CR00005872,CP00135,U000374,2025-11-16 07:24:34,expired,new_user
CR00005873,CP00030,U002629,2025-08-05 21:37:34,used,member_center
CR00005874,CP00064,U000777,2026-02-23 23:18:03,used,member_center
CR00005875,CP00140,U002808,2025-06-23 17:53:08,unused,member_center
CR00005876,CP00052,U000359,2026-03-16 15:52:07,used,push
CR00005877,CP00124,U002576,2026-06-09 22:23:25,used,campaign
CR00005878,CP00022,U001710,2026-04-03 12:09:54,used,campaign
CR00005879,CP00007,U003100,2026-05-04 00:57:44,unused,campaign
CR00005880,CP00009,U000738,2025-06-21 07:55:14,unused,push
CR00005881,CP00035,U000296,2026-02-09 13:26:06,expired,campaign
CR00005882,CP00064,U003997,2026-03-02 22:49:27,unused,campaign
CR00005883,CP00159,U001373,2026-03-14 01:04:57,expired,push
CR00005884,CP00124,U001677,2026-06-23 12:06:27,expired,member_center
CR00005885,CP00074,U004042,2025-12-01 00:55:33,expired,campaign
CR00005886,CP00144,U004331,2026-06-09 02:40:31,unused,member_center
CR00005887,CP00119,U004632,2026-05-15 00:14:05,expired,new_user
CR00005888,CP00138,U000372,2025-05-03 20:12:41,used,campaign
CR00005889,CP00152,U000009,2026-01-06 07:39:35,used,campaign
CR00005890,CP00090,U002672,2025-04-30 02:08:44,unused,new_user
CR00005891,CP00094,U004899,2025-03-27 05:21:52,used,campaign
CR00005892,CP00031,U004097,2026-05-13 18:29:06,expired,campaign
CR00005893,CP00153,U001270,2025-09-01 12:21:57,expired,campaign
CR00005894,CP00082,U003431,2026-03-15 04:59:51,used,push
CR00005895,CP00159,U001401,2026-03-15 21:37:23,used,new_user
CR00005896,CP00022,U000120,2026-04-06 12:58:10,used,member_center
CR00005897,CP00041,U004427,2025-01-29 09:20:22,unused,campaign
CR00005898,CP00116,U001688,2026-06-08 06:26:49,used,member_center
CR00005899,CP00099,U004502,2025-04-30 13:36:31,used,push
CR00005900,CP00129,U000382,2026-03-24 19:00:19,used,new_user
CR00005901,CP00021,U003071,2026-01-26 10:09:23,expired,push
CR00005902,CP00002,U000678,2026-08-16 08:15:08,used,member_center
CR00005903,CP00162,U004420,2025-01-24 03:11:37,unused,member_center
CR00005904,CP00046,U001724,2026-08-15 18:26:24,used,new_user
CR00005905,CP00027,U002221,2026-03-29 03:52:09,unused,campaign
CR00005906,CP00143,U002308,2025-02-08 13:57:00,used,member_center
CR00005907,CP00163,U000351,2026-06-09 02:58:51,unused,push
CR00005908,CP00106,U002850,2025-01-20 01:25:27,expired,member_center
CR00005909,CP00068,U002099,2026-06-12 19:25:27,expired,campaign
CR00005910,CP00143,U003965,2025-03-11 07:12:47,used,new_user
CR00005911,CP00090,U000183,2025-04-12 14:46:47,used,push
CR00005912,CP00034,U000071,2026-05-14 11:44:38,used,member_center
CR00005913,CP00120,U004207,2026-05-29 11:28:59,used,push
CR00005914,CP00016,U001816,2026-01-04 22:31:57,unused,member_center
CR00005915,CP00177,U001010,2025-06-25 08:50:26,used,member_center
CR00005916,CP00042,U000036,2026-01-08 13:00:31,expired,member_center
CR00005917,CP00117,U003838,2025-09-12 18:40:13,used,member_center
CR00005918,CP00044,U002484,2025-09-17 23:54:14,used,member_center
CR00005919,CP00016,U004470,2025-12-26 19:24:04,used,campaign
CR00005920,CP00171,U003907,2025-10-29 20:30:05,used,campaign
CR00005921,CP00097,U000011,2025-04-06 05:04:28,used,push
CR00005922,CP00173,U000044,2025-07-15 04:12:39,expired,push
CR00005923,CP00110,U004958,2025-09-16 16:58:12,expired,campaign
CR00005924,CP00141,U004630,2025-12-31 21:18:21,unused,campaign
CR00005925,CP00061,U000037,2025-09-09 18:51:49,expired,campaign
CR00005926,CP00103,U002173,2025-09-09 08:12:31,unused,new_user
CR00005927,CP00006,U003062,2025-07-21 23:45:21,expired,new_user
CR00005928,CP00073,U004515,2026-05-16 06:18:55,used,campaign
CR00005929,CP00047,U004908,2026-07-23 03:52:43,used,member_center
CR00005930,CP00056,U002970,2026-07-04 20:14:49,expired,campaign
CR00005931,CP00056,U002323,2026-06-02 12:56:52,used,campaign
CR00005932,CP00082,U003867,2026-04-12 23:52:22,used,campaign
CR00005933,CP00002,U003856,2026-08-09 11:40:38,used,new_user
CR00005934,CP00089,U000495,2026-08-03 10:13:42,used,member_center
CR00005935,CP00144,U000198,2026-06-29 01:52:51,unused,campaign
CR00005936,CP00089,U001401,2026-08-19 17:51:45,used,campaign
CR00005937,CP00145,U003642,2025-12-19 14:25:02,used,new_user
CR00005938,CP00130,U003047,2026-07-05 16:05:57,unused,member_center
CR00005939,CP00175,U003225,2026-08-17 18:19:59,used,push
CR00005940,CP00045,U003645,2026-08-07 18:47:22,unused,member_center
CR00005941,CP00041,U000024,2025-01-22 14:37:00,used,member_center
CR00005942,CP00040,U004993,2025-04-21 06:03:25,used,member_center
CR00005943,CP00075,U003746,2025-02-16 13:15:33,used,push
CR00005944,CP00169,U001080,2025-06-05 09:35:36,expired,campaign
CR00005945,CP00110,U000138,2025-09-30 10:41:38,expired,push
CR00005946,CP00124,U001546,2026-05-27 02:22:39,used,campaign
CR00005947,CP00053,U003611,2025-04-16 03:56:12,used,member_center
CR00005948,CP00053,U000511,2025-04-24 06:06:17,expired,new_user
CR00005949,CP00156,U002945,2025-04-03 04:08:48,expired,new_user
CR00005950,CP00053,U002506,2025-04-16 12:23:21,used,campaign
CR00005951,CP00039,U003166,2026-01-26 08:10:24,unused,new_user
CR00005952,CP00048,U003332,2026-08-20 20:15:22,expired,campaign
CR00005953,CP00083,U000203,2026-04-09 20:42:19,expired,new_user
CR00005954,CP00033,U001017,2025-04-02 07:51:44,used,campaign
CR00005955,CP00053,U002843,2025-05-06 10:51:29,used,new_user
CR00005956,CP00164,U000930,2025-12-14 09:17:52,expired,campaign
CR00005957,CP00013,U004253,2026-08-16 13:06:02,expired,member_center
CR00005958,CP00025,U004270,2025-08-23 16:15:44,unused,campaign
CR00005959,CP00126,U000563,2026-08-22 04:28:24,expired,member_center
CR00005960,CP00043,U004726,2025-03-20 21:33:10,used,campaign
CR00005961,CP00088,U000350,2026-06-21 19:42:24,expired,campaign
CR00005962,CP00165,U004137,2026-05-28 05:06:08,used,new_user
CR00005963,CP00006,U003292,2025-07-26 01:08:52,used,new_user
CR00005964,CP00046,U000588,2026-08-22 18:37:48,used,campaign
CR00005965,CP00167,U001336,2025-06-21 17:05:28,unused,push
CR00005966,CP00067,U004912,2025-08-10 09:23:18,unused,campaign
CR00005967,CP00035,U002294,2026-02-05 22:07:49,used,campaign
CR00005968,CP00125,U000684,2025-12-11 17:32:56,used,member_center
CR00005969,CP00038,U001760,2026-05-25 08:07:58,expired,push
CR00005970,CP00178,U004508,2025-09-30 09:56:47,used,campaign
CR00005971,CP00038,U000046,2026-05-17 04:16:26,unused,push
CR00005972,CP00155,U003961,2026-08-22 16:57:40,used,campaign
CR00005973,CP00077,U001125,2025-02-03 19:31:13,used,new_user
CR00005974,CP00175,U001491,2026-08-11 17:15:49,unused,new_user
CR00005975,CP00156,U001965,2025-04-04 06:58:26,expired,push
CR00005976,CP00174,U001068,2025-09-17 21:26:25,used,campaign
CR00005977,CP00177,U000131,2025-06-27 15:22:34,used,member_center
CR00005978,CP00097,U001664,2025-04-13 19:22:03,expired,push
CR00005979,CP00120,U000385,2026-06-15 14:03:09,used,new_user
CR00005980,CP00032,U004263,2026-01-24 22:30:33,used,push
CR00005981,CP00043,U004542,2025-03-20 20:06:22,unused,campaign
CR00005982,CP00117,U000155,2025-09-20 13:34:34,expired,campaign
CR00005983,CP00122,U001959,2025-02-08 10:48:40,used,campaign
CR00005984,CP00005,U000737,2025-10-16 09:41:35,expired,member_center
CR00005985,CP00156,U003566,2025-03-30 10:28:26,expired,campaign
CR00005986,CP00148,U003767,2025-07-22 04:05:11,used,member_center
CR00005987,CP00120,U001084,2026-05-24 22:42:43,used,campaign
CR00005988,CP00023,U002193,2025-01-29 16:20:24,used,new_user
CR00005989,CP00134,U004076,2025-07-12 14:02:38,used,campaign
CR00005990,CP00090,U002698,2025-04-26 15:40:49,unused,member_center
CR00005991,CP00084,U004143,2025-10-11 23:57:28,used,push
CR00005992,CP00048,U000466,2026-08-07 21:26:02,expired,push
CR00005993,CP00165,U000566,2026-05-29 07:52:37,unused,campaign
CR00005994,CP00071,U000483,2025-02-11 06:40:55,expired,push
CR00005995,CP00026,U003034,2025-03-02 21:31:36,used,new_user
CR00005996,CP00088,U003575,2026-07-08 08:00:59,used,campaign
CR00005997,CP00047,U001589,2026-08-07 04:06:38,expired,member_center
CR00005998,CP00122,U004078,2025-02-15 05:58:44,unused,new_user
CR00005999,CP00140,U002759,2025-06-12 00:05:27,unused,campaign
CR00006000,CP00081,U003868,2025-10-23 04:15:58,used,campaign
CR00006001,CP00172,U002424,2026-02-06 16:04:21,used,campaign
CR00006002,CP00139,U001361,2025-11-28 03:00:27,expired,member_center
CR00006003,CP00070,U004077,2025-06-21 18:40:01,expired,new_user
CR00006004,CP00149,U000954,2025-12-11 13:43:45,expired,campaign
CR00006005,CP00015,U004752,2026-04-14 09:23:15,unused,campaign
CR00006006,CP00092,U004148,2025-03-21 19:12:58,unused,campaign
CR00006007,CP00163,U001858,2026-06-12 04:28:25,expired,campaign
CR00006008,CP00118,U004485,2025-11-29 09:55:35,expired,new_user
CR00006009,CP00126,U002453,2026-08-20 08:06:09,used,campaign
CR00006010,CP00104,U003878,2025-10-18 11:40:22,used,campaign
CR00006011,CP00008,U003332,2025-06-06 04:09:31,unused,campaign
CR00006012,CP00051,U004537,2025-12-01 12:32:44,unused,push
CR00006013,CP00123,U000202,2025-08-05 02:40:32,used,campaign
CR00006014,CP00129,U001714,2026-03-12 21:52:18,used,campaign
CR00006015,CP00128,U003268,2026-07-26 03:13:18,unused,campaign
CR00006016,CP00022,U001418,2026-04-08 16:21:04,unused,new_user
CR00006017,CP00085,U000609,2025-03-31 19:41:27,used,new_user
CR00006018,CP00004,U002045,2025-06-19 14:41:21,used,member_center
CR00006019,CP00027,U000439,2026-03-25 05:19:16,expired,campaign
CR00006020,CP00158,U003206,2025-08-30 22:14:13,expired,member_center
CR00006021,CP00038,U002222,2026-05-27 22:10:14,used,member_center
CR00006022,CP00108,U004244,2026-08-03 10:00:32,unused,campaign
CR00006023,CP00090,U004982,2025-05-01 05:01:46,used,member_center
CR00006024,CP00031,U004874,2026-05-19 17:29:21,used,campaign
CR00006025,CP00133,U002446,2026-06-13 16:50:14,used,member_center
CR00006026,CP00036,U002214,2026-08-09 03:04:06,used,member_center
CR00006027,CP00137,U003939,2026-06-29 03:39:30,expired,campaign
CR00006028,CP00061,U000914,2025-09-25 14:15:59,used,member_center
CR00006029,CP00030,U000171,2025-07-26 13:59:55,expired,new_user
CR00006030,CP00062,U004096,2026-04-12 15:16:19,used,member_center
CR00006031,CP00126,U002176,2026-08-12 23:55:34,used,push
CR00006032,CP00012,U004845,2025-07-22 13:07:21,expired,campaign
CR00006033,CP00146,U002584,2025-12-20 12:29:20,expired,push
CR00006034,CP00003,U003817,2025-09-23 10:00:00,used,new_user
CR00006035,CP00011,U000248,2026-01-16 15:54:45,expired,campaign
CR00006036,CP00042,U002227,2026-01-03 10:25:27,expired,push
CR00006037,CP00129,U002926,2026-03-07 10:31:02,used,campaign
CR00006038,CP00139,U003129,2025-11-16 12:12:20,expired,new_user
CR00006039,CP00067,U003118,2025-08-09 03:19:32,expired,push
CR00006040,CP00159,U000199,2026-03-30 09:43:22,used,campaign
CR00006041,CP00132,U001990,2026-06-06 10:46:45,used,campaign
CR00006042,CP00099,U001198,2025-05-11 02:22:07,expired,push
CR00006043,CP00145,U004507,2025-12-14 18:10:00,used,push
CR00006044,CP00036,U004170,2026-08-04 04:12:28,used,campaign
CR00006045,CP00002,U004605,2026-08-13 06:19:04,expired,campaign
CR00006046,CP00029,U000764,2025-09-20 12:23:22,expired,new_user
CR00006047,CP00155,U003248,2026-08-22 03:57:37,unused,new_user
CR00006048,CP00009,U003231,2025-06-22 16:12:10,expired,campaign
CR00006049,CP00038,U001544,2026-06-04 02:25:14,used,campaign
CR00006050,CP00055,U000578,2026-02-23 22:07:06,expired,push
CR00006051,CP00046,U001579,2026-08-09 03:17:07,used,campaign
CR00006052,CP00046,U001609,2026-08-20 00:39:27,expired,push
CR00006053,CP00147,U001208,2025-04-05 13:19:42,used,new_user
CR00006054,CP00146,U002685,2025-12-10 12:41:01,unused,campaign
CR00006055,CP00174,U002540,2025-09-08 12:19:33,expired,campaign
CR00006056,CP00018,U002018,2026-04-18 18:21:01,expired,push
CR00006057,CP00124,U002778,2026-06-06 11:20:39,used,member_center
CR00006058,CP00034,U004588,2026-05-24 11:17:19,unused,push
CR00006059,CP00020,U001092,2025-03-31 19:19:40,expired,campaign
CR00006060,CP00159,U000437,2026-03-03 00:42:25,used,campaign
CR00006061,CP00060,U003957,2025-04-10 15:09:00,used,campaign
CR00006062,CP00085,U004865,2025-03-30 22:57:49,unused,campaign
CR00006063,CP00101,U003330,2025-05-22 22:32:21,expired,new_user
CR00006064,CP00168,U004919,2026-02-14 20:35:30,unused,campaign
CR00006065,CP00139,U002400,2025-11-24 09:36:37,used,member_center
CR00006066,CP00155,U002490,2026-08-22 12:46:36,used,campaign
CR00006067,CP00149,U001109,2025-12-27 07:35:56,used,new_user
CR00006068,CP00081,U004600,2025-10-28 06:39:23,used,campaign
CR00006069,CP00069,U000906,2026-08-20 04:50:39,expired,campaign
CR00006070,CP00124,U003294,2026-06-22 23:20:32,expired,new_user
CR00006071,CP00119,U001958,2026-05-27 17:48:15,unused,push
CR00006072,CP00178,U003643,2025-09-20 20:50:46,expired,campaign
CR00006073,CP00149,U003722,2025-12-22 01:43:53,used,campaign
CR00006074,CP00026,U002911,2025-03-14 07:23:44,unused,campaign
CR00006075,CP00028,U001991,2025-11-08 12:59:13,used,push
CR00006076,CP00175,U001806,2026-08-21 21:54:17,expired,push
CR00006077,CP00029,U004419,2025-09-24 08:09:47,used,new_user
CR00006078,CP00154,U000422,2026-03-11 17:12:31,used,campaign
CR00006079,CP00113,U002037,2025-12-28 03:22:17,used,campaign
CR00006080,CP00148,U001854,2025-07-23 21:54:50,unused,push
CR00006081,CP00007,U001750,2026-05-20 18:43:28,used,member_center
CR00006082,CP00144,U004060,2026-07-06 22:09:50,used,member_center
CR00006083,CP00014,U002620,2025-10-23 10:28:58,expired,new_user
CR00006084,CP00102,U000776,2025-03-14 10:29:01,used,new_user
CR00006085,CP00167,U003792,2025-06-18 16:00:59,unused,campaign
CR00006086,CP00050,U000292,2025-09-03 07:47:47,used,campaign
CR00006087,CP00084,U002867,2025-10-11 00:19:52,expired,push
CR00006088,CP00132,U001575,2026-06-12 11:17:09,used,member_center
CR00006089,CP00110,U000146,2025-10-11 08:00:48,unused,push
CR00006090,CP00016,U004459,2026-01-02 18:24:29,used,campaign
CR00006091,CP00010,U002616,2025-11-13 20:37:33,used,member_center
CR00006092,CP00097,U004460,2025-04-10 01:59:47,used,push
CR00006093,CP00128,U003303,2026-07-11 21:05:20,used,campaign
CR00006094,CP00136,U004100,2026-01-23 13:06:37,unused,campaign
CR00006095,CP00049,U003995,2025-04-01 14:04:41,used,new_user
CR00006096,CP00057,U004670,2025-06-06 11:33:22,used,campaign
CR00006097,CP00107,U002819,2026-07-07 18:31:15,expired,campaign
CR00006098,CP00011,U004292,2026-01-16 12:52:18,unused,push
CR00006099,CP00107,U003330,2026-07-06 06:32:33,used,member_center
CR00006100,CP00138,U001962,2025-05-05 14:29:38,used,new_user
CR00006101,CP00134,U000013,2025-07-07 08:42:38,unused,campaign
CR00006102,CP00031,U004330,2026-05-18 00:57:40,unused,campaign
CR00006103,CP00079,U002418,2026-02-02 21:15:53,used,campaign
CR00006104,CP00177,U004524,2025-07-01 08:37:30,unused,member_center
CR00006105,CP00047,U000521,2026-07-27 23:01:40,used,member_center
CR00006106,CP00103,U002201,2025-09-15 02:11:34,unused,push
CR00006107,CP00055,U003871,2026-02-05 05:37:56,unused,campaign
CR00006108,CP00060,U003780,2025-04-11 22:27:15,expired,campaign
CR00006109,CP00036,U001591,2026-08-14 15:23:44,unused,campaign
CR00006110,CP00051,U002026,2025-11-27 11:06:36,unused,campaign
CR00006111,CP00087,U002417,2025-08-28 18:59:57,unused,member_center
CR00006112,CP00042,U003673,2026-01-04 18:41:35,used,member_center
CR00006113,CP00017,U004061,2025-06-28 18:29:26,used,member_center
CR00006114,CP00119,U000411,2026-05-01 16:33:46,expired,campaign
CR00006115,CP00016,U001130,2026-01-06 21:37:05,unused,push
CR00006116,CP00045,U003231,2026-07-25 11:48:42,unused,push
CR00006117,CP00156,U002250,2025-03-28 22:45:54,used,new_user
CR00006118,CP00076,U001315,2025-02-09 18:08:10,used,campaign
CR00006119,CP00043,U003928,2025-03-19 05:24:35,used,campaign
CR00006120,CP00147,U002112,2025-03-28 05:40:27,used,campaign
CR00006121,CP00158,U003206,2025-08-23 19:08:57,used,member_center
CR00006122,CP00038,U001713,2026-05-24 05:58:36,unused,member_center
CR00006123,CP00087,U003733,2025-09-03 03:59:12,expired,campaign
CR00006124,CP00107,U000980,2026-07-04 14:19:08,expired,new_user
CR00006125,CP00055,U003166,2026-02-17 15:28:28,used,campaign
CR00006126,CP00051,U002441,2025-12-06 00:13:43,expired,campaign
CR00006127,CP00005,U001446,2025-10-26 17:25:52,unused,campaign
CR00006128,CP00132,U003867,2026-06-12 04:26:09,used,new_user
CR00006129,CP00054,U000034,2025-06-21 01:53:08,expired,campaign
CR00006130,CP00104,U004810,2025-10-16 22:03:37,expired,new_user
CR00006131,CP00116,U001499,2026-06-05 20:03:41,expired,member_center
CR00006132,CP00034,U000007,2026-05-17 19:23:25,unused,campaign
CR00006133,CP00116,U004385,2026-06-07 16:58:43,used,member_center
CR00006134,CP00174,U003364,2025-09-03 23:37:43,expired,campaign
CR00006135,CP00037,U004607,2026-04-30 09:42:15,expired,member_center
CR00006136,CP00156,U004228,2025-04-11 11:33:53,used,member_center
CR00006137,CP00176,U000175,2025-05-24 21:56:15,used,push
CR00006138,CP00116,U003215,2026-06-04 17:35:50,unused,push
CR00006139,CP00083,U002004,2026-04-14 12:43:26,unused,new_user
CR00006140,CP00142,U001968,2026-04-29 02:04:57,unused,campaign
CR00006141,CP00119,U004653,2026-05-24 04:30:51,unused,member_center
CR00006142,CP00049,U000567,2025-04-12 00:44:15,expired,campaign
CR00006143,CP00169,U001526,2025-06-23 08:29:26,used,member_center
CR00006144,CP00172,U002319,2026-02-17 08:57:31,expired,new_user
CR00006145,CP00001,U003582,2025-07-09 09:02:17,unused,push
CR00006146,CP00112,U003422,2025-12-05 13:51:13,used,member_center
CR00006147,CP00064,U002593,2026-03-05 23:02:36,unused,push
CR00006148,CP00009,U004360,2025-06-10 23:45:34,used,new_user
CR00006149,CP00086,U002529,2025-03-17 09:18:24,expired,new_user
CR00006150,CP00106,U002285,2025-01-25 10:36:02,unused,campaign
CR00006151,CP00144,U003234,2026-06-23 07:17:10,used,member_center
CR00006152,CP00061,U003202,2025-09-11 17:04:57,expired,member_center
CR00006153,CP00047,U001866,2026-08-13 16:11:27,unused,member_center
CR00006154,CP00169,U004635,2025-06-18 20:38:53,used,member_center
CR00006155,CP00094,U004164,2025-04-07 16:38:36,used,new_user
CR00006156,CP00025,U001096,2025-08-24 12:07:27,unused,campaign
CR00006157,CP00131,U001101,2025-09-19 08:33:02,unused,campaign
CR00006158,CP00008,U003006,2025-06-25 12:17:00,used,push
CR00006159,CP00097,U001226,2025-04-13 02:23:26,used,campaign
CR00006160,CP00080,U003629,2025-12-28 20:44:44,unused,campaign
CR00006161,CP00154,U003728,2026-03-02 00:45:47,expired,campaign
CR00006162,CP00045,U003043,2026-08-06 08:07:26,expired,new_user
CR00006163,CP00087,U002406,2025-08-25 11:20:49,expired,campaign
CR00006164,CP00036,U002769,2026-08-12 12:53:09,unused,member_center
CR00006165,CP00065,U004749,2025-05-14 09:54:37,used,campaign
CR00006166,CP00070,U004786,2025-06-23 02:34:20,used,new_user
CR00006167,CP00083,U002524,2026-04-15 01:48:56,unused,member_center
CR00006168,CP00078,U001286,2026-08-03 23:15:41,used,campaign
CR00006169,CP00071,U004114,2025-02-10 06:37:56,expired,member_center
CR00006170,CP00103,U002810,2025-09-04 14:13:52,used,member_center
CR00006171,CP00047,U004239,2026-08-12 11:58:34,used,push
CR00006172,CP00131,U003504,2025-09-19 04:50:56,used,member_center
CR00006173,CP00075,U000997,2025-02-09 09:23:04,unused,member_center
CR00006174,CP00028,U004187,2025-11-09 17:34:38,expired,campaign
CR00006175,CP00032,U002862,2026-01-14 02:50:06,used,campaign
CR00006176,CP00005,U000672,2025-10-24 07:53:18,unused,push
CR00006177,CP00067,U004370,2025-08-07 21:14:08,expired,push
CR00006178,CP00013,U001942,2026-08-09 07:49:31,unused,campaign
CR00006179,CP00154,U002717,2026-03-30 00:11:55,used,member_center
CR00006180,CP00005,U001216,2025-11-07 16:44:08,expired,member_center
CR00006181,CP00177,U003515,2025-07-14 08:08:39,expired,campaign
CR00006182,CP00141,U003674,2025-12-17 19:43:36,unused,push
CR00006183,CP00039,U004695,2026-01-18 19:30:10,expired,member_center
CR00006184,CP00075,U003354,2025-02-07 23:19:24,expired,campaign
CR00006185,CP00069,U004049,2026-08-22 15:54:09,expired,campaign
CR00006186,CP00179,U001772,2026-03-15 12:11:29,unused,push
CR00006187,CP00038,U004686,2026-06-08 13:16:36,used,member_center
CR00006188,CP00076,U004136,2025-02-10 05:33:21,unused,member_center
CR00006189,CP00050,U004504,2025-08-29 11:45:00,expired,campaign
CR00006190,CP00056,U004928,2026-06-24 05:45:31,unused,push
CR00006191,CP00158,U002154,2025-08-19 04:17:07,used,member_center
CR00006192,CP00132,U003276,2026-06-10 05:00:12,used,member_center
CR00006193,CP00037,U003428,2026-04-28 14:36:36,used,campaign
CR00006194,CP00130,U004296,2026-07-11 21:07:18,unused,push
CR00006195,CP00172,U001404,2026-02-26 18:22:43,unused,member_center
CR00006196,CP00019,U000960,2026-05-08 11:04:56,expired,new_user
CR00006197,CP00129,U000377,2026-03-24 12:41:55,unused,campaign
CR00006198,CP00160,U001948,2026-06-09 12:37:15,used,member_center
CR00006199,CP00170,U002414,2025-06-18 05:58:31,used,campaign
CR00006200,CP00046,U004700,2026-08-10 13:10:58,used,new_user
CR00006201,CP00067,U000861,2025-08-08 11:28:33,expired,campaign
CR00006202,CP00179,U000346,2026-04-01 15:25:22,unused,campaign
CR00006203,CP00137,U002669,2026-07-20 12:36:49,unused,member_center
CR00006204,CP00052,U002113,2026-03-24 00:59:25,expired,member_center
CR00006205,CP00081,U002209,2025-10-24 01:16:47,expired,campaign
CR00006206,CP00061,U000032,2025-09-22 00:39:16,used,campaign
CR00006207,CP00050,U000290,2025-08-24 08:25:05,expired,push
CR00006208,CP00112,U003015,2025-12-19 15:19:06,used,campaign
CR00006209,CP00136,U001664,2026-01-24 18:30:58,used,member_center
CR00006210,CP00161,U002039,2026-03-31 22:27:35,used,campaign
CR00006211,CP00092,U000112,2025-03-30 20:44:54,used,member_center
CR00006212,CP00095,U004373,2025-01-25 06:38:25,used,member_center
CR00006213,CP00003,U001315,2025-09-29 12:12:57,used,new_user
CR00006214,CP00063,U004312,2026-01-22 09:03:45,unused,campaign
CR00006215,CP00089,U003722,2026-08-20 20:26:49,unused,new_user
CR00006216,CP00111,U001067,2025-10-14 12:48:25,expired,campaign
CR00006217,CP00036,U004895,2026-08-12 00:06:31,used,new_user
CR00006218,CP00017,U003171,2025-07-16 05:49:41,used,campaign
CR00006219,CP00179,U001833,2026-04-07 22:48:11,unused,new_user
CR00006220,CP00118,U004842,2025-12-08 15:04:10,unused,push
CR00006221,CP00162,U000660,2025-01-18 17:07:16,used,campaign
CR00006222,CP00070,U002085,2025-06-20 16:23:41,used,campaign
CR00006223,CP00018,U000712,2026-04-23 09:20:16,unused,new_user
CR00006224,CP00054,U002490,2025-06-17 20:31:03,used,campaign
CR00006225,CP00180,U002590,2026-06-05 16:30:38,used,push
CR00006226,CP00027,U003559,2026-03-31 16:31:29,used,campaign
CR00006227,CP00126,U001977,2026-08-15 13:10:25,unused,campaign
CR00006228,CP00047,U001224,2026-08-05 12:14:41,used,new_user
CR00006229,CP00041,U000195,2025-02-10 18:23:25,used,campaign
CR00006230,CP00076,U003674,2025-02-22 21:10:16,used,member_center
CR00006231,CP00009,U002759,2025-07-11 19:14:16,used,push
