shipment_id,order_id,warehouse_id,carrier_name,tracking_no,shipped_at,delivered_at,shipment_status,package_count
SHP00008361,O00009606,W016,圆通速递,MOCK000000008361,2025-10-04 07:37:49,2025-10-09 07:37:49,delivered,2
SHP00008362,O00009607,W012,圆通速递,MOCK000000008362,2025-05-06 21:22:53,2025-05-09 21:22:53,delivered,2
SHP00008363,O00009608,W002,韵达快递,MOCK000000008363,2026-08-15 02:22:29,2026-08-21 02:22:29,delivered,4
SHP00008364,O00009609,W004,中通快递,MOCK000000008364,2026-07-16 05:54:19,2026-07-22 05:54:19,delivered,3
SHP00008365,O00009610,W014,圆通速递,MOCK000000008365,2026-03-23 20:54:29,2026-03-24 20:54:29,delivered,4
SHP00008366,O00009611,W006,京东物流,MOCK000000008366,2025-04-06 17:56:34,2025-04-07 17:56:34,delivered,1
SHP00008367,O00009612,W009,中通快递,MOCK000000008367,2025-07-14 17:45:11,2025-07-16 17:45:11,delivered,2
SHP00008368,O00009614,W011,顺丰速运,MOCK000000008368,2026-08-08 09:26:28,2026-08-12 09:26:28,delivered,1
SHP00008369,O00009615,W009,圆通速递,MOCK000000008369,2025-02-04 19:41:04,2025-02-07 19:41:04,delivered,3
SHP00008370,O00009616,W004,中通快递,MOCK000000008370,2025-07-19 12:59:20,2025-07-25 12:59:20,delivered,4
SHP00008371,O00009618,W002,韵达快递,MOCK000000008371,2025-06-10 13:46:25,2025-06-14 13:46:25,delivered,1
SHP00008372,O00009619,W012,京东物流,MOCK000000008372,2026-03-10 16:45:40,2026-03-13 16:45:40,delivered,1
SHP00008373,O00009620,W010,韵达快递,MOCK000000008373,2026-04-07 07:34:15,2026-04-10 07:34:15,delivered,4
SHP00008374,O00009621,W016,圆通速递,MOCK000000008374,2025-01-19 19:45:56,2025-01-23 19:45:56,delivered,4
SHP00008375,O00009623,W016,圆通速递,MOCK000000008375,2026-04-28 02:08:57,2026-04-29 02:08:57,delivered,1
SHP00008376,O00009624,W016,韵达快递,MOCK000000008376,2025-11-08 19:35:12,2025-11-09 19:35:12,delivered,1
SHP00008377,O00009625,W009,京东物流,MOCK000000008377,2025-05-21 08:54:09,2025-05-22 08:54:09,delivered,4
SHP00008378,O00009626,W001,韵达快递,MOCK000000008378,2025-12-15 16:24:18,2025-12-21 16:24:18,delivered,4
SHP00008379,O00009627,W014,韵达快递,MOCK000000008379,2025-01-20 20:15:29,2025-01-21 20:15:29,delivered,1
SHP00008380,O00009628,W002,中通快递,MOCK000000008380,2025-09-24 13:12:11,2025-09-30 13:12:11,delivered,4
SHP00008381,O00009629,W003,中通快递,MOCK000000008381,2026-03-28 23:34:19,2026-03-29 23:34:19,delivered,1
SHP00008382,O00009630,W003,中通快递,MOCK000000008382,2026-06-02 18:26:09,2026-06-03 18:26:09,delivered,3
SHP00008383,O00009632,W007,韵达快递,MOCK000000008383,2025-04-22 19:50:57,2025-04-27 19:50:57,delivered,1
SHP00008384,O00009633,W015,京东物流,MOCK000000008384,2025-08-15 22:36:30,,in_transit,2
SHP00008385,O00009634,W015,圆通速递,MOCK000000008385,2026-01-19 06:50:19,2026-01-24 06:50:19,delivered,1
SHP00008386,O00009635,W011,顺丰速运,MOCK000000008386,2026-05-06 03:27:50,2026-05-07 03:27:50,delivered,1
SHP00008387,O00009636,W015,韵达快递,MOCK000000008387,2025-12-29 10:58:28,2026-01-04 10:58:28,delivered,4
SHP00008388,O00009637,W014,中通快递,MOCK000000008388,2025-03-01 05:49:22,2025-03-02 05:49:22,delivered,2
SHP00008389,O00009638,W009,韵达快递,MOCK000000008389,2026-04-05 10:39:13,2026-04-09 10:39:13,delivered,1
SHP00008390,O00009639,W005,韵达快递,MOCK000000008390,2026-08-14 23:30:10,2026-08-15 23:30:10,delivered,3
SHP00008391,O00009640,W001,中通快递,MOCK000000008391,2025-02-01 20:49:02,2025-02-05 20:49:02,delivered,4
SHP00008392,O00009641,W012,京东物流,MOCK000000008392,2026-02-10 15:17:36,2026-02-11 15:17:36,delivered,2
SHP00008393,O00009643,W007,中通快递,MOCK000000008393,2026-01-07 21:38:45,2026-01-13 21:38:45,delivered,3
SHP00008394,O00009645,W007,圆通速递,MOCK000000008394,2026-05-04 15:41:29,2026-05-05 15:41:29,delivered,2
SHP00008395,O00009646,W002,中通快递,MOCK000000008395,2025-01-11 20:14:34,2025-01-13 20:14:34,delivered,1
SHP00008396,O00009648,W009,中通快递,MOCK000000008396,2025-04-18 13:00:24,2025-04-23 13:00:24,delivered,1
SHP00008397,O00009650,W003,京东物流,MOCK000000008397,2025-02-02 18:19:40,2025-02-08 18:19:40,delivered,1
SHP00008398,O00009651,W003,中通快递,MOCK000000008398,2026-05-16 11:37:25,2026-05-18 11:37:25,delivered,1
SHP00008399,O00009652,W015,圆通速递,MOCK000000008399,2026-02-11 10:11:36,2026-02-12 10:11:36,delivered,4
SHP00008400,O00009655,W010,京东物流,MOCK000000008400,2025-02-06 18:33:25,2025-02-12 18:33:25,delivered,1
SHP00008401,O00009656,W008,京东物流,MOCK000000008401,2025-10-31 01:20:43,2025-11-06 01:20:43,delivered,3
SHP00008402,O00009658,W003,圆通速递,MOCK000000008402,2025-10-15 07:17:14,2025-10-18 07:17:14,delivered,4
SHP00008403,O00009659,W001,韵达快递,MOCK000000008403,2026-03-27 16:27:27,,in_transit,2
SHP00008404,O00009660,W006,京东物流,MOCK000000008404,2026-04-21 10:35:28,2026-04-22 10:35:28,delivered,2
SHP00008405,O00009662,W002,顺丰速运,MOCK000000008405,2025-04-18 20:11:19,2025-04-23 20:11:19,delivered,2
SHP00008406,O00009663,W001,韵达快递,MOCK000000008406,2025-08-26 23:59:30,2025-08-30 23:59:30,delivered,1
SHP00008407,O00009664,W015,中通快递,MOCK000000008407,2026-01-09 05:36:44,2026-01-15 05:36:44,delivered,4
SHP00008408,O00009665,W007,圆通速递,MOCK000000008408,2025-05-21 14:13:18,2025-05-23 14:13:18,delivered,2
SHP00008409,O00009666,W014,圆通速递,MOCK000000008409,2026-02-04 23:13:37,,in_transit,1
SHP00008410,O00009667,W005,韵达快递,MOCK000000008410,2026-05-13 12:36:18,2026-05-17 12:36:18,delivered,2
SHP00008411,O00009668,W010,中通快递,MOCK000000008411,2025-09-21 04:57:58,2025-09-27 04:57:58,delivered,4
SHP00008412,O00009669,W016,中通快递,MOCK000000008412,2026-07-27 17:34:19,2026-07-31 17:34:19,delivered,1
SHP00008413,O00009670,W008,顺丰速运,MOCK000000008413,2025-01-26 18:43:27,2025-01-30 18:43:27,delivered,4
SHP00008414,O00009671,W006,韵达快递,MOCK000000008414,2025-10-23 15:07:57,,in_transit,1
SHP00008415,O00009672,W002,中通快递,MOCK000000008415,2025-05-12 07:15:38,,in_transit,4
SHP00008416,O00009674,W002,中通快递,MOCK000000008416,2025-11-04 21:15:10,2025-11-08 21:15:10,delivered,3
SHP00008417,O00009675,W010,京东物流,MOCK000000008417,2026-02-21 15:44:42,2026-02-24 15:44:42,delivered,1
SHP00008418,O00009676,W015,顺丰速运,MOCK000000008418,2026-05-01 14:37:01,2026-05-06 14:37:01,delivered,4
SHP00008419,O00009677,W002,韵达快递,MOCK000000008419,2026-02-21 07:34:49,2026-02-24 07:34:49,delivered,4
SHP00008420,O00009678,W010,中通快递,MOCK000000008420,2026-06-13 00:00:18,2026-06-19 00:00:18,delivered,2
SHP00008421,O00009679,W008,京东物流,MOCK000000008421,2025-07-01 22:52:16,2025-07-06 22:52:16,delivered,2
SHP00008422,O00009680,W015,圆通速递,MOCK000000008422,2025-01-18 21:31:00,,in_transit,3
SHP00008423,O00009681,W004,顺丰速运,MOCK000000008423,2026-04-07 23:05:39,,in_transit,1
SHP00008424,O00009682,W001,韵达快递,MOCK000000008424,2025-07-31 11:11:19,2025-08-01 11:11:19,delivered,2
SHP00008425,O00009683,W008,顺丰速运,MOCK000000008425,2025-12-10 18:31:13,2025-12-13 18:31:13,delivered,1
SHP00008426,O00009686,W004,韵达快递,MOCK000000008426,2025-04-03 20:26:24,2025-04-06 20:26:24,delivered,1
SHP00008427,O00009687,W008,顺丰速运,MOCK000000008427,2025-11-06 01:25:52,2025-11-07 01:25:52,delivered,1
SHP00008428,O00009688,W013,圆通速递,MOCK000000008428,2025-12-21 19:23:43,2025-12-27 19:23:43,delivered,1
SHP00008429,O00009689,W006,韵达快递,MOCK000000008429,2025-11-21 04:00:00,2025-11-24 04:00:00,delivered,3
SHP00008430,O00009690,W003,中通快递,MOCK000000008430,2025-08-04 12:55:17,2025-08-07 12:55:17,delivered,3
SHP00008431,O00009691,W002,中通快递,MOCK000000008431,2026-06-19 01:17:32,2026-06-20 01:17:32,delivered,3
SHP00008432,O00009692,W013,圆通速递,MOCK000000008432,2026-05-17 22:49:12,2026-05-20 22:49:12,delivered,1
SHP00008433,O00009693,W003,韵达快递,MOCK000000008433,2026-03-06 04:37:56,2026-03-11 04:37:56,delivered,4
SHP00008434,O00009694,W016,圆通速递,MOCK000000008434,2025-11-18 11:59:32,2025-11-23 11:59:32,delivered,4
SHP00008435,O00009695,W010,中通快递,MOCK000000008435,2026-07-05 07:05:57,2026-07-10 07:05:57,delivered,3
SHP00008436,O00009696,W012,顺丰速运,MOCK000000008436,2025-11-06 20:52:14,,in_transit,2
SHP00008437,O00009697,W006,中通快递,MOCK000000008437,2025-07-26 21:02:58,2025-07-30 21:02:58,delivered,3
SHP00008438,O00009699,W010,京东物流,MOCK000000008438,2026-02-13 03:20:33,2026-02-14 03:20:33,delivered,1
SHP00008439,O00009701,W004,中通快递,MOCK000000008439,2026-01-28 23:44:19,2026-02-03 23:44:19,delivered,2
SHP00008440,O00009702,W008,顺丰速运,MOCK000000008440,2025-06-03 15:04:41,2025-06-07 15:04:41,delivered,2
SHP00008441,O00009703,W002,中通快递,MOCK000000008441,2025-03-18 15:10:44,2025-03-24 15:10:44,delivered,2
SHP00008442,O00009704,W013,圆通速递,MOCK000000008442,2025-08-26 04:05:06,,in_transit,2
SHP00008443,O00009705,W016,圆通速递,MOCK000000008443,2026-01-21 08:49:33,2026-01-24 08:49:33,delivered,3
SHP00008444,O00009706,W010,圆通速递,MOCK000000008444,2025-09-06 06:29:55,2025-09-12 06:29:55,delivered,4
SHP00008445,O00009707,W003,中通快递,MOCK000000008445,2025-07-30 11:41:46,2025-08-02 11:41:46,delivered,1
SHP00008446,O00009708,W004,京东物流,MOCK000000008446,2025-05-15 12:09:44,2025-05-18 12:09:44,delivered,1
SHP00008447,O00009709,W010,韵达快递,MOCK000000008447,2025-01-27 21:34:24,2025-02-01 21:34:24,delivered,1
SHP00008448,O00009710,W003,韵达快递,MOCK000000008448,2026-06-18 21:28:53,2026-06-21 21:28:53,delivered,4
SHP00008449,O00009711,W005,韵达快递,MOCK000000008449,2025-03-17 04:43:54,2025-03-22 04:43:54,delivered,3
SHP00008450,O00009712,W009,京东物流,MOCK000000008450,2025-05-31 22:54:59,2025-06-03 22:54:59,delivered,1
SHP00008451,O00009713,W013,顺丰速运,MOCK000000008451,2025-03-11 04:43:41,,in_transit,4
SHP00008452,O00009715,W015,中通快递,MOCK000000008452,2026-03-28 16:39:04,2026-03-31 16:39:04,delivered,1
SHP00008453,O00009716,W005,京东物流,MOCK000000008453,2025-01-24 15:41:26,,in_transit,2
SHP00008454,O00009717,W007,顺丰速运,MOCK000000008454,2025-07-05 19:01:52,2025-07-11 19:01:52,delivered,2
SHP00008455,O00009718,W009,京东物流,MOCK000000008455,2026-07-20 17:03:19,2026-07-26 17:03:19,delivered,3
SHP00008456,O00009720,W015,京东物流,MOCK000000008456,2025-07-24 09:40:48,2025-07-29 09:40:48,delivered,3
SHP00008457,O00009721,W003,中通快递,MOCK000000008457,2025-04-12 03:04:42,2025-04-14 03:04:42,delivered,4
SHP00008458,O00009722,W010,中通快递,MOCK000000008458,2025-02-22 22:36:24,,in_transit,4
SHP00008459,O00009723,W006,中通快递,MOCK000000008459,2025-11-01 09:36:29,,in_transit,1
SHP00008460,O00009724,W009,韵达快递,MOCK000000008460,2025-06-03 05:51:51,2025-06-07 05:51:51,delivered,2
SHP00008461,O00009725,W010,韵达快递,MOCK000000008461,2025-03-12 17:52:11,2025-03-18 17:52:11,delivered,2
SHP00008462,O00009727,W004,圆通速递,MOCK000000008462,2025-11-26 16:08:55,2025-11-27 16:08:55,delivered,2
SHP00008463,O00009728,W004,顺丰速运,MOCK000000008463,2025-06-30 22:16:16,2025-07-03 22:16:16,delivered,3
SHP00008464,O00009729,W004,圆通速递,MOCK000000008464,2026-02-06 04:09:28,2026-02-12 04:09:28,delivered,1
SHP00008465,O00009730,W016,圆通速递,MOCK000000008465,2025-12-19 06:27:07,2025-12-20 06:27:07,delivered,1
SHP00008466,O00009731,W012,顺丰速运,MOCK000000008466,2026-01-09 02:00:19,2026-01-12 02:00:19,delivered,2
SHP00008467,O00009732,W016,韵达快递,MOCK000000008467,2026-04-04 21:27:11,2026-04-08 21:27:11,delivered,2
SHP00008468,O00009734,W011,顺丰速运,MOCK000000008468,2026-07-30 07:01:19,2026-08-01 07:01:19,delivered,3
SHP00008469,O00009735,W015,京东物流,MOCK000000008469,2025-12-04 19:20:59,2025-12-10 19:20:59,delivered,2
SHP00008470,O00009736,W007,中通快递,MOCK000000008470,2026-07-21 10:37:21,2026-07-26 10:37:21,delivered,1
SHP00008471,O00009737,W012,顺丰速运,MOCK000000008471,2025-03-04 20:28:33,,in_transit,3
SHP00008472,O00009738,W010,韵达快递,MOCK000000008472,2026-02-20 02:22:28,2026-02-24 02:22:28,delivered,4
SHP00008473,O00009739,W010,顺丰速运,MOCK000000008473,2025-07-09 23:00:49,2025-07-10 23:00:49,delivered,1
SHP00008474,O00009740,W003,中通快递,MOCK000000008474,2025-03-20 19:17:27,2025-03-23 19:17:27,delivered,3
SHP00008475,O00009741,W004,中通快递,MOCK000000008475,2025-09-17 18:52:13,2025-09-18 18:52:13,delivered,3
SHP00008476,O00009742,W008,韵达快递,MOCK000000008476,2025-03-03 06:44:40,,in_transit,3
SHP00008477,O00009743,W003,京东物流,MOCK000000008477,2025-04-08 15:04:33,2025-04-14 15:04:33,delivered,3
SHP00008478,O00009744,W001,圆通速递,MOCK000000008478,2025-02-05 17:48:30,2025-02-06 17:48:30,delivered,3
SHP00008479,O00009746,W010,京东物流,MOCK000000008479,2025-10-30 18:07:10,2025-11-03 18:07:10,delivered,2
SHP00008480,O00009748,W006,京东物流,MOCK000000008480,2026-06-05 01:38:47,2026-06-11 01:38:47,delivered,4
SHP00008481,O00009749,W002,中通快递,MOCK000000008481,2025-06-12 05:08:36,2025-06-18 05:08:36,delivered,3
SHP00008482,O00009751,W005,圆通速递,MOCK000000008482,2026-07-26 19:46:50,2026-07-27 19:46:50,delivered,3
SHP00008483,O00009752,W011,圆通速递,MOCK000000008483,2025-02-21 07:06:17,2025-02-25 07:06:17,delivered,2
SHP00008484,O00009755,W009,韵达快递,MOCK000000008484,2025-06-26 17:05:54,,in_transit,3
SHP00008485,O00009756,W006,顺丰速运,MOCK000000008485,2025-11-06 15:17:58,2025-11-08 15:17:58,delivered,3
SHP00008486,O00009757,W006,圆通速递,MOCK000000008486,2025-11-03 05:29:46,2025-11-06 05:29:46,delivered,3
SHP00008487,O00009758,W015,京东物流,MOCK000000008487,2025-11-20 19:38:12,2025-11-21 19:38:12,delivered,3
SHP00008488,O00009759,W005,中通快递,MOCK000000008488,2025-06-05 10:11:37,2025-06-08 10:11:37,delivered,1
SHP00008489,O00009760,W008,韵达快递,MOCK000000008489,2025-09-15 00:23:48,2025-09-19 00:23:48,delivered,1
SHP00008490,O00009761,W012,中通快递,MOCK000000008490,2025-04-08 22:13:33,2025-04-12 22:13:33,delivered,1
SHP00008491,O00009762,W002,圆通速递,MOCK000000008491,2025-03-23 16:47:07,2025-03-29 16:47:07,delivered,2
SHP00008492,O00009763,W009,顺丰速运,MOCK000000008492,2025-07-15 10:28:03,,in_transit,1
SHP00008493,O00009764,W013,顺丰速运,MOCK000000008493,2025-10-27 07:10:15,2025-11-02 07:10:15,delivered,3
SHP00008494,O00009765,W008,圆通速递,MOCK000000008494,2026-06-05 11:50:13,2026-06-07 11:50:13,delivered,4
SHP00008495,O00009766,W011,圆通速递,MOCK000000008495,2025-08-20 16:21:44,2025-08-24 16:21:44,delivered,1
SHP00008496,O00009767,W003,京东物流,MOCK000000008496,2026-03-28 01:43:55,2026-04-02 01:43:55,delivered,2
SHP00008497,O00009769,W015,京东物流,MOCK000000008497,2025-10-11 01:19:31,2025-10-12 01:19:31,delivered,4
SHP00008498,O00009770,W016,中通快递,MOCK000000008498,2025-11-11 00:37:39,2025-11-12 00:37:39,delivered,4
SHP00008499,O00009771,W016,京东物流,MOCK000000008499,2026-03-24 09:00:28,,in_transit,3
SHP00008500,O00009773,W006,顺丰速运,MOCK000000008500,2026-03-06 15:53:13,2026-03-09 15:53:13,delivered,4
SHP00008501,O00009774,W007,中通快递,MOCK000000008501,2025-08-24 04:29:11,2025-08-29 04:29:11,delivered,4
SHP00008502,O00009775,W006,中通快递,MOCK000000008502,2025-01-21 13:23:40,,in_transit,1
SHP00008503,O00009777,W010,顺丰速运,MOCK000000008503,2025-02-15 15:12:56,,in_transit,2
SHP00008504,O00009778,W002,京东物流,MOCK000000008504,2025-01-05 06:37:07,2025-01-06 06:37:07,delivered,4
SHP00008505,O00009780,W008,圆通速递,MOCK000000008505,2026-03-17 16:18:28,2026-03-22 16:18:28,delivered,2
SHP00008506,O00009781,W004,顺丰速运,MOCK000000008506,2025-04-20 12:47:01,2025-04-26 12:47:01,delivered,2
SHP00008507,O00009782,W008,顺丰速运,MOCK000000008507,2025-02-24 22:28:23,2025-03-02 22:28:23,delivered,3
SHP00008508,O00009783,W004,中通快递,MOCK000000008508,2025-12-09 02:21:12,2025-12-11 02:21:12,delivered,1
SHP00008509,O00009784,W008,中通快递,MOCK000000008509,2026-06-15 22:19:25,2026-06-20 22:19:25,delivered,4
SHP00008510,O00009785,W011,圆通速递,MOCK000000008510,2025-07-31 04:04:59,,in_transit,3
SHP00008511,O00009786,W013,顺丰速运,MOCK000000008511,2026-02-02 21:11:21,2026-02-05 21:11:21,delivered,1
SHP00008512,O00009788,W007,顺丰速运,MOCK000000008512,2025-05-12 17:39:54,2025-05-18 17:39:54,delivered,4
SHP00008513,O00009789,W005,韵达快递,MOCK000000008513,2025-03-25 07:44:21,2025-03-29 07:44:21,delivered,4
SHP00008514,O00009790,W009,中通快递,MOCK000000008514,2025-11-08 17:04:27,2025-11-14 17:04:27,delivered,1
SHP00008515,O00009791,W014,韵达快递,MOCK000000008515,2026-05-14 18:44:58,2026-05-15 18:44:58,delivered,1
SHP00008516,O00009792,W015,圆通速递,MOCK000000008516,2026-08-14 21:01:45,2026-08-15 21:01:45,delivered,4
SHP00008517,O00009793,W002,圆通速递,MOCK000000008517,2025-11-12 20:28:04,2025-11-13 20:28:04,delivered,3
SHP00008518,O00009794,W009,韵达快递,MOCK000000008518,2025-04-16 14:01:02,2025-04-19 14:01:02,delivered,4
SHP00008519,O00009795,W007,中通快递,MOCK000000008519,2025-09-13 00:07:23,2025-09-19 00:07:23,delivered,3
SHP00008520,O00009796,W010,京东物流,MOCK000000008520,2025-08-27 06:18:01,2025-08-30 06:18:01,delivered,3
SHP00008521,O00009797,W007,中通快递,MOCK000000008521,2025-08-09 11:19:55,2025-08-11 11:19:55,delivered,1
SHP00008522,O00009798,W012,圆通速递,MOCK000000008522,2025-02-18 10:18:19,2025-02-24 10:18:19,delivered,2
SHP00008523,O00009799,W011,京东物流,MOCK000000008523,2026-05-19 11:41:05,,in_transit,2
SHP00008524,O00009800,W012,韵达快递,MOCK000000008524,2025-06-14 22:52:28,2025-06-19 22:52:28,delivered,3
SHP00008525,O00009801,W011,顺丰速运,MOCK000000008525,2025-02-20 19:07:48,2025-02-21 19:07:48,delivered,3
SHP00008526,O00009802,W013,顺丰速运,MOCK000000008526,2025-08-29 00:10:46,2025-08-31 00:10:46,delivered,1
SHP00008527,O00009803,W010,中通快递,MOCK000000008527,2026-04-04 16:00:48,2026-04-06 16:00:48,delivered,3
SHP00008528,O00009804,W010,中通快递,MOCK000000008528,2025-10-31 13:24:17,2025-11-02 13:24:17,delivered,3
SHP00008529,O00009805,W006,中通快递,MOCK000000008529,2026-07-14 20:27:48,,in_transit,2
SHP00008530,O00009807,W001,中通快递,MOCK000000008530,2026-05-15 07:52:07,,in_transit,1
SHP00008531,O00009808,W015,京东物流,MOCK000000008531,2025-07-16 21:09:09,2025-07-20 21:09:09,delivered,3
SHP00008532,O00009809,W013,韵达快递,MOCK000000008532,2025-01-09 16:16:18,2025-01-11 16:16:18,delivered,1
SHP00008533,O00009810,W011,京东物流,MOCK000000008533,2025-02-19 12:59:10,,in_transit,1
SHP00008534,O00009811,W004,中通快递,MOCK000000008534,2025-02-21 14:08:16,,in_transit,4
SHP00008535,O00009812,W013,韵达快递,MOCK000000008535,2025-12-22 20:43:46,2025-12-26 20:43:46,delivered,2
SHP00008536,O00009813,W015,中通快递,MOCK000000008536,2026-03-04 22:34:05,2026-03-07 22:34:05,delivered,2
SHP00008537,O00009814,W005,中通快递,MOCK000000008537,2025-09-09 20:37:02,2025-09-11 20:37:02,delivered,1
SHP00008538,O00009815,W001,中通快递,MOCK000000008538,2026-06-18 08:31:23,2026-06-22 08:31:23,delivered,1
SHP00008539,O00009816,W015,顺丰速运,MOCK000000008539,2026-07-24 12:33:34,2026-07-25 12:33:34,delivered,4
SHP00008540,O00009817,W012,圆通速递,MOCK000000008540,2026-06-10 11:20:42,2026-06-13 11:20:42,delivered,3
SHP00008541,O00009818,W007,圆通速递,MOCK000000008541,2026-07-21 09:08:45,2026-07-23 09:08:45,delivered,1
SHP00008542,O00009819,W014,京东物流,MOCK000000008542,2026-08-05 20:16:43,,in_transit,1
SHP00008543,O00009820,W003,中通快递,MOCK000000008543,2025-06-09 21:56:04,2025-06-13 21:56:04,delivered,2
SHP00008544,O00009821,W011,圆通速递,MOCK000000008544,2026-03-31 05:43:56,2026-04-05 05:43:56,delivered,1
SHP00008545,O00009822,W008,京东物流,MOCK000000008545,2025-08-29 11:07:09,,in_transit,2
SHP00008546,O00009823,W011,中通快递,MOCK000000008546,2025-10-18 21:54:06,2025-10-24 21:54:06,delivered,4
SHP00008547,O00009824,W007,圆通速递,MOCK000000008547,2026-01-15 20:26:37,2026-01-16 20:26:37,delivered,3
SHP00008548,O00009825,W003,顺丰速运,MOCK000000008548,2025-04-19 23:11:52,,in_transit,1
SHP00008549,O00009826,W001,中通快递,MOCK000000008549,2026-07-27 10:42:27,2026-08-02 10:42:27,delivered,3
SHP00008550,O00009827,W016,京东物流,MOCK000000008550,2026-06-08 10:06:46,,in_transit,2
SHP00008551,O00009828,W007,圆通速递,MOCK000000008551,2026-07-22 09:39:35,2026-07-24 09:39:35,delivered,2
SHP00008552,O00009829,W010,圆通速递,MOCK000000008552,2025-07-06 13:13:31,2025-07-07 13:13:31,delivered,4
SHP00008553,O00009830,W007,韵达快递,MOCK000000008553,2026-07-29 17:46:27,,in_transit,3
SHP00008554,O00009832,W002,韵达快递,MOCK000000008554,2026-03-15 11:24:22,2026-03-18 11:24:22,delivered,1
SHP00008555,O00009833,W014,韵达快递,MOCK000000008555,2026-05-13 21:26:40,2026-05-19 21:26:40,delivered,3
SHP00008556,O00009834,W003,韵达快递,MOCK000000008556,2025-12-26 12:46:52,2025-12-31 12:46:52,delivered,3
SHP00008557,O00009835,W014,圆通速递,MOCK000000008557,2025-03-05 00:35:38,2025-03-09 00:35:38,delivered,2
SHP00008558,O00009836,W001,中通快递,MOCK000000008558,2025-06-18 16:05:42,2025-06-21 16:05:42,delivered,2
SHP00008559,O00009837,W009,中通快递,MOCK000000008559,2026-08-01 21:18:35,2026-08-04 21:18:35,delivered,1
SHP00008560,O00009838,W004,顺丰速运,MOCK000000008560,2025-12-20 06:18:38,2025-12-22 06:18:38,delivered,2
SHP00008561,O00009839,W009,韵达快递,MOCK000000008561,2025-05-02 01:33:49,2025-05-03 01:33:49,delivered,4
SHP00008562,O00009840,W012,中通快递,MOCK000000008562,2025-11-22 11:12:29,,in_transit,4
SHP00008563,O00009841,W001,顺丰速运,MOCK000000008563,2026-03-12 12:04:22,,in_transit,2
SHP00008564,O00009842,W003,中通快递,MOCK000000008564,2026-01-10 13:18:25,2026-01-14 13:18:25,delivered,3
SHP00008565,O00009843,W011,韵达快递,MOCK000000008565,2025-01-31 08:18:35,2025-02-06 08:18:35,delivered,3
SHP00008566,O00009844,W004,圆通速递,MOCK000000008566,2026-02-04 13:47:57,2026-02-06 13:47:57,delivered,1
SHP00008567,O00009845,W010,圆通速递,MOCK000000008567,2025-08-11 02:41:45,2025-08-16 02:41:45,delivered,2
SHP00008568,O00009846,W009,韵达快递,MOCK000000008568,2025-02-02 07:18:05,2025-02-04 07:18:05,delivered,2
SHP00008569,O00009848,W011,京东物流,MOCK000000008569,2026-04-28 08:17:20,2026-05-01 08:17:20,delivered,1
SHP00008570,O00009849,W003,京东物流,MOCK000000008570,2025-05-10 10:45:46,,in_transit,2
SHP00008571,O00009850,W010,京东物流,MOCK000000008571,2025-05-19 15:31:47,,in_transit,3
SHP00008572,O00009851,W011,圆通速递,MOCK000000008572,2025-03-20 21:54:37,2025-03-21 21:54:37,delivered,1
SHP00008573,O00009852,W014,韵达快递,MOCK000000008573,2025-05-15 17:38:10,2025-05-18 17:38:10,delivered,3
SHP00008574,O00009853,W004,顺丰速运,MOCK000000008574,2026-07-28 23:57:00,2026-07-29 23:57:00,delivered,2
SHP00008575,O00009854,W016,韵达快递,MOCK000000008575,2026-04-08 01:43:20,2026-04-13 01:43:20,delivered,1
SHP00008576,O00009855,W003,京东物流,MOCK000000008576,2025-11-19 12:55:17,2025-11-21 12:55:17,delivered,1
SHP00008577,O00009856,W002,中通快递,MOCK000000008577,2025-07-24 14:14:39,2025-07-30 14:14:39,delivered,1
SHP00008578,O00009857,W015,韵达快递,MOCK000000008578,2026-04-03 01:49:15,2026-04-09 01:49:15,delivered,3
SHP00008579,O00009858,W009,京东物流,MOCK000000008579,2025-06-21 14:43:26,2025-06-26 14:43:26,delivered,1
SHP00008580,O00009859,W012,京东物流,MOCK000000008580,2025-08-20 20:34:29,2025-08-22 20:34:29,delivered,4
SHP00008581,O00009860,W008,京东物流,MOCK000000008581,2026-08-06 21:39:58,2026-08-09 21:39:58,delivered,4
SHP00008582,O00009861,W016,韵达快递,MOCK000000008582,2026-04-09 11:38:39,2026-04-15 11:38:39,delivered,4
SHP00008583,O00009862,W015,中通快递,MOCK000000008583,2025-08-04 03:35:44,2025-08-06 03:35:44,delivered,2
SHP00008584,O00009863,W008,顺丰速运,MOCK000000008584,2025-08-02 01:39:50,2025-08-04 01:39:50,delivered,1
SHP00008585,O00009864,W009,圆通速递,MOCK000000008585,2026-04-05 05:21:47,2026-04-07 05:21:47,delivered,4
SHP00008586,O00009865,W007,韵达快递,MOCK000000008586,2025-02-02 18:28:56,2025-02-07 18:28:56,delivered,3
SHP00008587,O00009866,W009,顺丰速运,MOCK000000008587,2025-12-31 18:50:51,,in_transit,2
SHP00008588,O00009867,W011,京东物流,MOCK000000008588,2026-07-20 04:10:38,2026-07-21 04:10:38,delivered,4
SHP00008589,O00009868,W002,中通快递,MOCK000000008589,2025-12-22 11:26:01,2025-12-28 11:26:01,delivered,3
SHP00008590,O00009869,W009,京东物流,MOCK000000008590,2026-08-19 05:43:17,2026-08-20 05:43:17,delivered,4
SHP00008591,O00009870,W004,京东物流,MOCK000000008591,2026-07-15 19:45:48,2026-07-20 19:45:48,delivered,3
SHP00008592,O00009871,W008,圆通速递,MOCK000000008592,2026-02-24 21:07:35,2026-02-25 21:07:35,delivered,3
