cart_id,user_id,updated_at,cart_status,platform
CART0004602,U004369,2026-02-15 17:29:53,active,mini_program
CART0004603,U000106,2025-02-28 17:32:26,active,app
CART0004604,U003415,2026-07-04 02:28:38,active,web
CART0004605,U000350,2025-09-11 12:45:20,converted,app
CART0004606,U002075,2025-05-21 06:48:13,converted,app
CART0004607,U000623,2026-03-10 06:40:20,converted,app
CART0004608,U003153,2026-07-23 16:09:25,active,app
CART0004609,U001325,2026-03-08 01:22:53,abandoned,app
CART0004610,U003332,2025-01-24 09:22:27,abandoned,app
CART0004611,U000291,2025-08-24 02:59:29,converted,app
CART0004612,U004591,2026-06-24 02:22:14,active,app
CART0004613,U002065,2025-06-13 19:50:57,active,app
CART0004614,U003905,2025-06-13 19:16:53,converted,app
CART0004615,U001366,2025-04-17 07:56:49,converted,app
CART0004616,U003375,2026-05-25 08:56:12,abandoned,web
CART0004617,U003316,2025-12-12 09:17:24,converted,app
CART0004618,U004637,2025-03-24 03:59:46,converted,web
CART0004619,U004077,2026-03-26 12:15:12,abandoned,mini_program
CART0004620,U001356,2026-07-02 04:21:37,converted,mini_program
CART0004621,U000780,2025-05-14 13:41:09,converted,web
CART0004622,U000837,2026-03-05 23:57:34,converted,mini_program
CART0004623,U003046,2026-01-18 15:47:31,converted,mini_program
CART0004624,U004953,2025-11-21 06:41:31,active,app
CART0004625,U003038,2025-01-19 20:06:45,active,app
CART0004626,U000941,2025-08-27 06:23:20,converted,app
CART0004627,U001693,2025-05-16 23:31:42,abandoned,web
CART0004628,U001092,2025-05-31 01:14:17,converted,app
CART0004629,U004635,2026-05-20 16:40:36,converted,app
CART0004630,U004812,2025-09-18 04:51:40,converted,web
CART0004631,U000965,2025-06-22 21:56:40,converted,mini_program
CART0004632,U000544,2025-06-28 02:20:24,converted,app
CART0004633,U001508,2025-08-24 04:12:21,active,app
CART0004634,U003933,2026-03-19 03:02:10,converted,app
CART0004635,U002577,2025-11-13 18:35:29,converted,app
CART0004636,U002497,2025-04-30 00:21:16,converted,app
CART0004637,U002454,2026-07-09 21:24:26,converted,app
CART0004638,U003841,2025-06-04 15:58:42,active,app
CART0004639,U004894,2025-06-29 13:33:32,converted,mini_program
CART0004640,U004301,2025-02-06 00:55:55,converted,web
CART0004641,U002367,2026-03-30 14:02:57,converted,web
CART0004642,U002834,2025-08-08 18:24:31,abandoned,app
CART0004643,U002839,2026-04-11 08:06:44,converted,app
CART0004644,U003533,2025-08-14 05:01:40,abandoned,app
CART0004645,U004371,2025-07-08 13:18:52,active,app
CART0004646,U002464,2025-12-09 10:45:12,abandoned,app
CART0004647,U002743,2025-11-14 18:49:02,converted,mini_program
CART0004648,U003315,2026-01-12 20:46:20,active,app
CART0004649,U000426,2026-01-27 12:49:58,converted,app
CART0004650,U003635,2026-01-12 19:35:50,abandoned,app
CART0004651,U000066,2025-05-19 21:23:51,abandoned,app
CART0004652,U000840,2026-06-09 10:56:08,abandoned,web
CART0004653,U000966,2026-08-22 05:35:53,converted,web
CART0004654,U004148,2025-06-24 11:09:11,converted,app
CART0004655,U003130,2026-01-31 19:33:53,abandoned,app
CART0004656,U002910,2026-04-23 07:59:17,converted,app
CART0004657,U001888,2026-07-02 19:16:26,active,mini_program
CART0004658,U002982,2025-08-07 17:19:51,converted,app
CART0004659,U003339,2026-02-12 08:22:11,abandoned,app
CART0004660,U002290,2025-10-17 12:47:43,abandoned,mini_program
CART0004661,U002543,2026-07-28 12:35:15,abandoned,app
CART0004662,U001160,2025-07-20 01:03:52,converted,app
CART0004663,U000010,2025-06-10 23:03:44,converted,mini_program
CART0004664,U003874,2026-05-08 00:04:01,abandoned,web
CART0004665,U001876,2025-04-16 15:59:18,converted,app
CART0004666,U004469,2026-01-12 02:28:46,abandoned,web
CART0004667,U001838,2025-02-14 22:00:36,converted,app
CART0004668,U001726,2026-01-01 10:58:53,converted,web
CART0004669,U001288,2025-08-31 12:14:56,abandoned,app
CART0004670,U002425,2025-02-22 10:39:02,converted,app
CART0004671,U003591,2025-11-23 18:37:27,converted,web
CART0004672,U003076,2025-05-02 20:25:55,active,app
CART0004673,U000154,2026-07-13 17:28:52,abandoned,app
CART0004674,U000955,2025-02-24 18:25:02,abandoned,web
CART0004675,U004271,2026-06-22 07:05:09,active,app
CART0004676,U003310,2025-01-23 23:31:09,converted,app
CART0004677,U004635,2025-01-16 02:30:01,converted,web
CART0004678,U002821,2026-02-11 16:08:49,active,mini_program
CART0004679,U001589,2026-07-29 09:26:25,converted,mini_program
CART0004680,U000531,2026-01-17 02:30:22,abandoned,app
CART0004681,U004527,2026-03-06 09:56:01,converted,app
CART0004682,U000035,2025-01-03 19:14:21,active,mini_program
CART0004683,U001254,2025-12-24 20:15:07,active,app
CART0004684,U004872,2025-06-07 06:43:08,active,mini_program
CART0004685,U002072,2025-06-23 01:36:41,converted,app
CART0004686,U003787,2025-11-06 07:52:42,converted,app
CART0004687,U003995,2026-04-27 23:43:29,abandoned,mini_program
CART0004688,U000318,2025-06-13 11:31:25,converted,app
CART0004689,U001732,2025-10-10 13:40:06,converted,app
CART0004690,U002443,2025-02-15 08:29:02,converted,web
CART0004691,U004966,2025-04-19 07:22:17,converted,app
CART0004692,U001919,2026-02-06 19:11:13,converted,web
CART0004693,U004024,2025-11-12 08:03:02,active,mini_program
CART0004694,U003512,2025-12-05 05:41:56,converted,app
CART0004695,U002425,2025-04-02 07:02:49,abandoned,app
CART0004696,U004995,2025-07-22 19:44:30,converted,mini_program
CART0004697,U001749,2025-04-10 00:59:05,active,web
CART0004698,U001136,2026-03-22 18:57:43,active,web
CART0004699,U003661,2026-02-12 05:10:16,converted,web
CART0004700,U004137,2026-04-21 05:25:14,abandoned,app
CART0004701,U002204,2025-09-03 03:11:07,converted,app
CART0004702,U000372,2025-03-02 19:37:21,converted,web
CART0004703,U002560,2025-03-19 08:54:49,abandoned,app
CART0004704,U004602,2025-01-19 21:31:16,active,app
CART0004705,U003445,2025-11-14 10:54:42,converted,mini_program
CART0004706,U002263,2025-08-15 04:57:12,active,app
CART0004707,U000478,2025-03-14 23:04:57,converted,web
CART0004708,U000170,2025-05-31 16:09:34,converted,app
CART0004709,U004029,2025-08-24 23:08:22,active,app
CART0004710,U001508,2026-03-06 21:43:21,active,app
CART0004711,U003965,2025-05-27 05:34:25,converted,app
CART0004712,U003082,2025-03-23 03:33:16,abandoned,web
CART0004713,U004055,2026-05-17 05:37:10,converted,app
CART0004714,U001614,2025-05-28 02:08:16,abandoned,app
CART0004715,U003851,2025-07-08 14:52:30,abandoned,mini_program
CART0004716,U002873,2025-05-02 00:29:29,converted,mini_program
CART0004717,U001974,2025-04-12 16:05:19,active,app
CART0004718,U002044,2026-06-07 10:02:02,converted,app
CART0004719,U003544,2025-04-22 00:52:51,converted,web
CART0004720,U000037,2025-09-21 09:42:03,converted,app
CART0004721,U002082,2025-11-11 14:59:37,active,mini_program
CART0004722,U004597,2025-12-21 16:20:48,active,app
CART0004723,U001986,2026-06-10 14:10:35,converted,app
CART0004724,U001340,2026-08-19 05:42:29,converted,app
CART0004725,U002607,2025-10-17 18:53:26,converted,app
CART0004726,U003591,2025-05-17 19:27:52,abandoned,app
CART0004727,U004069,2025-06-04 22:27:27,active,app
CART0004728,U001178,2025-12-28 06:34:55,active,web
CART0004729,U000699,2025-11-29 01:25:41,converted,app
CART0004730,U001952,2026-05-26 04:38:34,active,app
CART0004731,U002897,2026-04-05 02:28:43,converted,app
CART0004732,U001436,2025-11-21 04:36:06,abandoned,web
CART0004733,U004667,2025-04-06 00:16:28,converted,web
CART0004734,U003002,2026-02-01 07:04:48,abandoned,app
CART0004735,U002559,2025-03-21 18:12:44,converted,web
CART0004736,U003703,2025-10-10 16:27:27,active,mini_program
CART0004737,U004902,2025-02-10 12:46:18,converted,web
CART0004738,U004091,2026-01-12 20:08:07,abandoned,app
CART0004739,U004299,2025-11-18 04:18:16,active,app
CART0004740,U004409,2025-08-19 17:32:16,active,app
CART0004741,U004751,2026-03-30 03:27:46,active,app
CART0004742,U000187,2025-09-10 05:51:59,active,app
CART0004743,U000089,2026-04-13 07:08:34,converted,app
CART0004744,U003215,2025-07-03 13:58:27,abandoned,app
CART0004745,U000268,2025-12-15 23:34:33,abandoned,web
CART0004746,U002085,2026-08-15 12:54:55,abandoned,app
CART0004747,U004262,2025-12-04 15:44:08,converted,web
CART0004748,U003156,2026-08-12 04:20:06,converted,app
CART0004749,U002439,2025-10-04 06:13:06,active,app
CART0004750,U001984,2025-02-02 11:43:05,converted,mini_program
CART0004751,U001247,2026-05-20 13:33:29,active,mini_program
CART0004752,U002562,2025-03-27 14:25:51,active,mini_program
CART0004753,U001220,2026-02-04 22:36:39,active,app
CART0004754,U003077,2025-10-30 22:11:30,converted,app
CART0004755,U000457,2025-03-20 03:07:58,converted,app
CART0004756,U004833,2025-08-06 20:40:00,active,app
CART0004757,U001325,2025-12-19 04:20:03,converted,app
CART0004758,U003810,2025-03-07 22:21:49,active,web
CART0004759,U001824,2025-07-07 02:12:21,abandoned,app
CART0004760,U002700,2025-11-06 09:12:15,active,web
CART0004761,U000082,2025-12-25 04:42:53,abandoned,web
CART0004762,U000422,2025-04-28 23:32:55,active,app
CART0004763,U003819,2026-07-29 09:04:22,converted,app
CART0004764,U002438,2025-05-31 13:14:11,converted,app
CART0004765,U003375,2025-02-09 02:08:32,abandoned,mini_program
CART0004766,U002089,2026-08-09 23:56:21,converted,mini_program
CART0004767,U000346,2025-06-21 19:43:23,active,app
CART0004768,U002161,2025-01-11 12:45:27,active,app
CART0004769,U001947,2026-07-23 09:51:55,active,app
CART0004770,U002252,2026-07-30 15:04:43,converted,app
CART0004771,U004258,2026-06-03 18:55:13,converted,web
CART0004772,U003988,2026-05-26 08:41:38,converted,app
CART0004773,U000121,2025-06-18 23:56:20,active,app
CART0004774,U003048,2025-08-22 12:08:50,converted,mini_program
CART0004775,U001584,2025-11-11 13:07:15,active,app
CART0004776,U001326,2025-10-30 03:49:18,converted,web
CART0004777,U003458,2026-03-11 02:26:58,abandoned,app
CART0004778,U003218,2025-05-12 12:46:49,converted,app
CART0004779,U003845,2026-01-10 02:34:11,converted,app
CART0004780,U001906,2025-11-22 22:14:22,converted,app
CART0004781,U004261,2026-01-24 10:15:57,active,web
CART0004782,U004195,2025-12-08 04:28:06,converted,app
CART0004783,U001576,2026-07-12 05:22:30,active,app
CART0004784,U003607,2026-03-05 06:01:05,converted,app
CART0004785,U004694,2025-02-14 06:17:09,converted,app
CART0004786,U000174,2025-08-24 06:38:20,active,app
CART0004787,U002215,2026-01-12 02:43:17,abandoned,app
CART0004788,U004962,2025-05-20 09:51:22,active,app
CART0004789,U001254,2026-01-30 18:18:36,abandoned,app
CART0004790,U000108,2025-06-04 22:12:40,abandoned,web
CART0004791,U003273,2025-03-02 14:11:46,converted,app
CART0004792,U001378,2025-11-25 13:00:25,active,app
CART0004793,U002077,2026-07-07 22:55:37,active,web
CART0004794,U003835,2026-04-29 06:07:35,active,app
CART0004795,U003948,2025-07-31 22:54:11,converted,app
CART0004796,U002639,2025-10-05 15:03:29,converted,app
CART0004797,U001076,2025-05-26 03:04:10,converted,web
CART0004798,U000668,2025-04-01 20:19:26,active,mini_program
CART0004799,U001896,2025-08-13 06:00:29,abandoned,web
CART0004800,U002584,2026-05-17 22:23:14,active,app
CART0004801,U002697,2025-08-05 03:43:19,converted,app
CART0004802,U003395,2026-02-15 10:42:56,active,app
CART0004803,U002151,2026-07-28 19:52:21,active,mini_program
CART0004804,U000799,2025-07-13 17:53:55,converted,web
CART0004805,U003374,2025-01-05 16:57:03,abandoned,app
CART0004806,U003878,2025-07-09 23:53:39,abandoned,app
CART0004807,U002892,2026-03-11 17:13:51,active,app
CART0004808,U002547,2026-03-17 11:16:36,active,web
CART0004809,U003453,2025-10-01 03:27:41,active,mini_program
CART0004810,U001506,2025-12-16 01:59:10,abandoned,app
CART0004811,U002763,2026-07-07 01:26:16,active,web
CART0004812,U004379,2025-04-17 20:16:00,active,mini_program
CART0004813,U000801,2025-01-21 06:51:38,active,app
CART0004814,U002870,2025-03-19 22:02:49,active,mini_program
CART0004815,U003728,2025-02-26 15:18:56,abandoned,app
CART0004816,U000678,2026-05-07 08:28:02,active,app
CART0004817,U001176,2026-08-14 13:44:19,converted,app
CART0004818,U000175,2025-04-12 00:24:46,active,web
CART0004819,U001726,2025-08-19 15:36:02,active,web
CART0004820,U003577,2026-02-05 07:12:20,abandoned,mini_program
CART0004821,U001239,2025-09-10 11:20:08,active,app
CART0004822,U004594,2025-09-03 18:00:23,converted,app
CART0004823,U000806,2025-02-22 01:28:28,active,mini_program
CART0004824,U001224,2025-06-26 16:47:52,abandoned,mini_program
CART0004825,U003507,2025-01-09 22:08:09,converted,mini_program
CART0004826,U000939,2025-10-05 01:50:40,converted,app
CART0004827,U003552,2025-03-03 17:29:54,active,app
CART0004828,U001486,2025-02-07 00:04:34,active,app
CART0004829,U001425,2026-05-25 19:19:00,converted,app
CART0004830,U004000,2026-02-20 14:19:08,active,mini_program
CART0004831,U004989,2026-01-14 17:02:20,converted,app
CART0004832,U003281,2026-03-04 10:16:43,active,mini_program
CART0004833,U004815,2025-03-04 20:48:04,converted,web
CART0004834,U001320,2025-03-07 07:27:57,active,app
CART0004835,U000698,2025-12-10 16:59:13,abandoned,web
CART0004836,U002496,2025-09-05 20:35:18,active,web
CART0004837,U002141,2025-06-16 00:22:46,abandoned,app
CART0004838,U001881,2025-08-23 01:35:58,converted,web
CART0004839,U004095,2026-06-23 10:29:02,active,web
CART0004840,U003784,2025-01-04 20:51:20,abandoned,app
CART0004841,U004055,2026-02-23 01:43:48,converted,mini_program
CART0004842,U001959,2025-04-29 17:48:02,abandoned,app
CART0004843,U004811,2025-02-01 16:04:37,active,web
CART0004844,U003255,2026-04-08 22:43:50,converted,app
CART0004845,U001298,2025-06-11 15:55:55,converted,app
CART0004846,U000185,2025-02-13 06:56:35,active,app
CART0004847,U004816,2026-07-08 05:01:18,converted,web
CART0004848,U002292,2025-11-05 10:06:23,active,app
CART0004849,U000740,2025-06-19 06:39:05,converted,app
CART0004850,U000805,2026-04-22 09:47:38,abandoned,mini_program
CART0004851,U003569,2025-03-08 02:10:58,active,app
CART0004852,U000809,2026-03-21 23:04:59,converted,mini_program
CART0004853,U000109,2025-03-30 07:22:00,active,app
CART0004854,U004334,2025-05-13 03:35:19,converted,app
CART0004855,U000005,2025-01-08 00:09:15,active,app
CART0004856,U002901,2026-03-30 11:38:42,abandoned,app
CART0004857,U002147,2026-02-15 00:24:06,active,app
CART0004858,U001102,2025-02-21 19:51:12,converted,app
CART0004859,U003295,2026-06-12 10:46:47,active,app
CART0004860,U002133,2026-05-30 15:16:49,converted,web
CART0004861,U003835,2025-02-04 02:13:36,abandoned,app
CART0004862,U001732,2025-02-06 21:48:02,active,app
CART0004863,U000264,2025-05-31 21:47:15,abandoned,mini_program
CART0004864,U002049,2025-08-28 02:17:51,abandoned,web
CART0004865,U002592,2026-02-18 01:55:19,active,app
CART0004866,U004314,2025-01-26 15:05:49,converted,app
CART0004867,U001981,2025-12-14 19:13:34,converted,app
CART0004868,U003481,2025-11-18 17:47:25,active,app
CART0004869,U003106,2026-07-28 21:41:43,active,app
CART0004870,U003540,2025-05-01 13:39:04,active,app
CART0004871,U001191,2026-05-15 12:41:27,converted,app
CART0004872,U003917,2026-04-18 15:05:14,abandoned,app
CART0004873,U004701,2025-02-19 01:40:53,abandoned,app
CART0004874,U000747,2025-07-30 06:56:30,converted,app
CART0004875,U001183,2026-06-24 05:40:57,active,mini_program
CART0004876,U004001,2026-05-26 15:10:52,active,app
CART0004877,U002504,2025-12-07 14:56:11,active,app
CART0004878,U002987,2026-01-25 21:10:07,converted,mini_program
CART0004879,U000472,2025-04-11 21:44:44,active,mini_program
CART0004880,U001349,2025-05-14 04:27:57,abandoned,app
CART0004881,U000083,2025-07-16 17:12:25,active,app
CART0004882,U003274,2026-07-05 08:56:57,abandoned,web
CART0004883,U002196,2026-06-29 20:30:01,converted,app
CART0004884,U000760,2025-12-27 09:55:51,active,app
CART0004885,U001724,2025-04-29 08:56:47,active,web
CART0004886,U003986,2025-03-19 01:01:38,converted,web
CART0004887,U000385,2025-01-01 15:09:05,active,app
CART0004888,U001139,2026-05-17 16:54:59,active,app
CART0004889,U004394,2025-11-29 20:25:16,active,app
CART0004890,U004597,2025-05-17 05:17:49,converted,app
CART0004891,U002565,2025-09-12 03:59:16,converted,app
CART0004892,U004659,2025-03-13 15:24:54,converted,app
CART0004893,U000561,2025-10-10 17:13:34,abandoned,app
CART0004894,U003368,2025-07-27 20:52:25,converted,app
CART0004895,U003537,2026-01-17 22:03:02,active,web
CART0004896,U001062,2026-06-04 03:10:21,converted,app
CART0004897,U004984,2025-01-23 04:39:02,active,mini_program
CART0004898,U004996,2026-05-07 14:42:55,active,app
CART0004899,U002435,2025-01-29 06:07:20,converted,mini_program
CART0004900,U000817,2025-07-09 21:11:44,active,app
CART0004901,U003751,2025-03-05 11:35:18,active,app
CART0004902,U002658,2026-06-09 09:14:16,active,app
CART0004903,U001190,2026-03-14 08:15:12,active,app
CART0004904,U001372,2026-06-16 12:26:58,active,app
CART0004905,U001733,2026-08-12 01:08:00,active,app
CART0004906,U001564,2025-06-29 10:42:14,active,web
CART0004907,U001242,2025-10-04 12:32:06,converted,app
CART0004908,U002716,2026-04-23 22:21:56,converted,app
CART0004909,U004110,2026-03-16 10:51:42,converted,app
CART0004910,U002146,2025-06-22 06:48:13,abandoned,app
CART0004911,U000825,2026-08-01 02:52:11,abandoned,app
CART0004912,U003926,2026-05-14 16:49:07,converted,web
CART0004913,U000060,2025-12-15 22:20:57,converted,app
CART0004914,U001910,2025-04-23 12:02:53,converted,mini_program
CART0004915,U004944,2025-01-04 23:55:30,active,mini_program
CART0004916,U002717,2026-07-23 02:26:02,converted,app
CART0004917,U004254,2025-11-18 12:18:12,abandoned,mini_program
CART0004918,U004691,2025-09-28 21:01:29,active,mini_program
CART0004919,U003544,2026-05-03 17:35:08,abandoned,mini_program
CART0004920,U002258,2025-10-06 02:18:18,active,app
CART0004921,U003421,2026-02-17 05:07:59,abandoned,app
CART0004922,U003743,2026-01-20 22:15:58,active,app
CART0004923,U001891,2025-10-05 23:56:27,active,web
CART0004924,U003030,2025-09-29 21:32:50,converted,web
CART0004925,U001751,2025-06-20 13:18:14,converted,mini_program
CART0004926,U001130,2025-09-17 14:26:10,active,web
CART0004927,U003235,2026-07-19 15:05:04,abandoned,mini_program
CART0004928,U000710,2025-08-10 14:56:40,abandoned,app
CART0004929,U001364,2025-02-21 19:51:18,active,web
CART0004930,U001429,2025-04-14 19:06:33,active,app
CART0004931,U004295,2026-04-23 20:42:04,converted,app
CART0004932,U002524,2026-01-24 11:45:04,converted,app
CART0004933,U003522,2025-10-04 13:12:03,converted,app
CART0004934,U000597,2025-05-10 07:20:04,abandoned,mini_program
CART0004935,U003459,2026-04-25 03:30:20,converted,web
CART0004936,U003286,2025-12-30 02:22:02,abandoned,app
CART0004937,U004533,2025-01-30 08:36:09,abandoned,mini_program
CART0004938,U000572,2026-05-25 16:29:06,converted,web
CART0004939,U000781,2025-07-23 06:00:01,abandoned,app
CART0004940,U002990,2025-01-03 09:49:35,abandoned,app
CART0004941,U002383,2026-03-19 13:07:25,converted,app
CART0004942,U003155,2026-02-28 13:34:11,converted,web
CART0004943,U004275,2025-07-07 17:38:45,converted,app
CART0004944,U003745,2025-11-27 10:17:47,active,app
CART0004945,U003860,2025-07-31 10:29:32,converted,web
CART0004946,U002974,2025-03-03 16:19:14,abandoned,app
CART0004947,U002023,2026-08-01 23:25:13,converted,web
CART0004948,U001006,2025-09-04 08:53:04,active,app
CART0004949,U001964,2026-03-14 23:06:44,converted,app
CART0004950,U000934,2026-01-22 19:46:51,converted,app
CART0004951,U004668,2026-02-03 19:44:33,active,app
CART0004952,U000799,2025-08-16 04:27:04,active,app
CART0004953,U001872,2025-03-18 01:16:03,converted,app
CART0004954,U002889,2025-01-31 02:40:16,converted,mini_program
CART0004955,U004564,2026-01-05 10:20:41,active,app
CART0004956,U000169,2025-07-31 03:47:05,converted,app
CART0004957,U000024,2026-07-15 09:13:31,converted,app
CART0004958,U000473,2025-08-05 21:15:19,abandoned,mini_program
CART0004959,U004350,2025-02-11 14:58:48,abandoned,app
CART0004960,U004616,2025-06-12 01:05:27,active,app
CART0004961,U004217,2025-03-08 16:51:39,active,app
CART0004962,U000173,2025-12-26 17:00:28,abandoned,app
CART0004963,U004263,2025-06-18 02:37:15,converted,app
CART0004964,U003309,2026-05-25 10:31:12,converted,web
CART0004965,U001841,2025-12-21 17:03:46,abandoned,web
CART0004966,U001027,2025-09-14 05:57:08,converted,mini_program
CART0004967,U003756,2025-06-28 00:33:16,converted,web
CART0004968,U000314,2026-08-05 11:49:07,converted,app
CART0004969,U003019,2026-05-05 11:30:18,active,app
CART0004970,U002733,2025-11-07 19:39:24,active,app
CART0004971,U002058,2025-03-01 02:59:33,abandoned,web
CART0004972,U000015,2025-11-12 18:18:23,converted,mini_program
CART0004973,U000793,2025-01-15 16:43:26,converted,app
CART0004974,U003114,2025-08-09 11:44:32,active,web
CART0004975,U002141,2025-10-22 13:30:33,active,app
CART0004976,U004419,2025-03-19 21:18:43,converted,app
CART0004977,U001601,2025-04-24 22:43:17,converted,app
CART0004978,U001991,2025-02-01 19:56:02,active,app
CART0004979,U001542,2025-02-02 01:38:06,converted,app
CART0004980,U003814,2025-09-16 01:11:17,active,app
CART0004981,U004127,2025-07-16 02:50:46,converted,app
CART0004982,U001278,2025-07-04 08:43:38,abandoned,app
CART0004983,U004743,2025-06-27 13:40:32,abandoned,app
CART0004984,U003900,2026-07-20 02:37:25,abandoned,app
CART0004985,U002341,2026-06-27 04:19:14,abandoned,web
CART0004986,U003947,2026-03-05 00:09:25,converted,web
CART0004987,U004019,2025-12-29 12:12:09,active,app
CART0004988,U002911,2026-05-07 03:03:31,converted,web
CART0004989,U002720,2026-03-29 17:44:25,converted,app
CART0004990,U001199,2026-07-22 15:11:37,active,web
CART0004991,U003876,2025-03-21 01:52:02,active,app
CART0004992,U000946,2025-08-10 21:37:12,active,web
CART0004993,U000419,2026-04-15 13:54:52,abandoned,app
CART0004994,U004550,2025-12-07 14:40:18,active,app
CART0004995,U004957,2026-03-31 07:38:09,active,web
CART0004996,U000790,2026-01-16 12:44:54,converted,mini_program
CART0004997,U004556,2026-04-23 00:17:25,converted,app
CART0004998,U004384,2025-09-26 11:23:53,active,web
CART0004999,U002208,2025-10-06 21:24:26,active,web
CART0005000,U003346,2025-05-05 15:23:40,converted,mini_program
CART0005001,U001335,2025-11-29 10:57:41,converted,mini_program
CART0005002,U004504,2025-06-06 12:51:19,abandoned,web
CART0005003,U002717,2025-02-13 10:44:46,converted,app
CART0005004,U000670,2025-02-08 00:06:35,abandoned,mini_program
CART0005005,U004101,2025-02-25 04:24:40,converted,web
CART0005006,U004647,2026-08-11 17:38:47,converted,app
CART0005007,U004010,2025-04-21 02:41:36,converted,app
CART0005008,U002293,2025-06-06 23:24:18,abandoned,app
CART0005009,U001657,2025-03-28 19:12:02,active,app
CART0005010,U004846,2026-02-20 14:00:03,abandoned,mini_program
CART0005011,U004783,2026-06-03 10:52:43,active,web
CART0005012,U003308,2026-03-20 11:46:56,converted,mini_program
CART0005013,U004355,2026-03-11 21:54:47,converted,app
CART0005014,U003609,2025-02-08 03:15:49,abandoned,app
CART0005015,U004673,2026-06-06 17:24:49,active,app
CART0005016,U004056,2026-03-24 04:08:07,abandoned,app
CART0005017,U003332,2025-05-27 22:33:00,active,app
CART0005018,U000107,2026-02-04 00:35:14,converted,app
CART0005019,U000793,2025-06-14 10:55:52,converted,mini_program
CART0005020,U000193,2025-01-29 18:30:53,active,mini_program
CART0005021,U003835,2026-03-19 09:29:26,abandoned,app
CART0005022,U001000,2025-02-18 00:39:38,active,web
CART0005023,U002212,2026-06-22 17:50:42,converted,web
CART0005024,U000636,2026-02-26 12:47:03,active,app
CART0005025,U001140,2025-06-11 20:09:55,abandoned,app
CART0005026,U004261,2026-01-23 02:55:33,active,app
CART0005027,U004595,2025-04-07 19:28:06,abandoned,app
CART0005028,U001586,2026-02-16 00:42:55,abandoned,app
CART0005029,U000620,2026-01-11 03:13:21,active,app
CART0005030,U004522,2026-06-04 05:59:05,converted,app
CART0005031,U001994,2025-08-17 05:34:59,active,mini_program
CART0005032,U001660,2025-11-02 23:33:36,active,mini_program
CART0005033,U001568,2025-04-20 13:42:35,converted,app
CART0005034,U003175,2025-04-14 18:30:56,converted,app
CART0005035,U001799,2026-04-22 18:02:52,converted,app
CART0005036,U003711,2025-11-21 22:03:21,abandoned,app
CART0005037,U001125,2025-07-20 06:28:37,active,mini_program
CART0005038,U001644,2025-09-29 05:22:42,abandoned,app
CART0005039,U001838,2025-05-21 17:55:32,abandoned,web
CART0005040,U001976,2026-01-13 17:58:39,abandoned,mini_program
CART0005041,U004047,2025-02-21 05:57:34,converted,web
CART0005042,U000721,2026-05-19 08:58:40,active,mini_program
CART0005043,U001866,2025-10-10 16:13:00,converted,app
CART0005044,U004324,2026-01-18 17:32:05,abandoned,app
CART0005045,U002657,2025-05-11 20:49:21,converted,app
CART0005046,U004340,2025-11-24 23:18:32,converted,app
CART0005047,U001487,2026-08-01 09:47:26,active,app
CART0005048,U003419,2026-07-04 18:45:06,converted,web
CART0005049,U003453,2026-05-03 18:43:57,converted,web
CART0005050,U004100,2026-02-04 16:04:08,converted,app
CART0005051,U004558,2026-02-11 22:05:20,converted,app
CART0005052,U004826,2025-02-16 13:39:09,abandoned,app
CART0005053,U001819,2025-04-19 11:51:31,active,app
CART0005054,U001479,2025-09-03 03:21:37,abandoned,app
CART0005055,U004989,2026-06-25 10:32:17,converted,mini_program
CART0005056,U003456,2026-01-06 19:27:20,converted,mini_program
CART0005057,U003055,2026-03-17 09:46:20,converted,mini_program
CART0005058,U000235,2026-07-21 07:49:32,converted,app
CART0005059,U002057,2026-05-09 03:59:02,abandoned,app
CART0005060,U003825,2025-12-04 14:17:57,converted,app
CART0005061,U003366,2025-01-19 00:26:41,converted,app
CART0005062,U002568,2025-04-01 01:04:57,abandoned,app
CART0005063,U000768,2026-07-06 20:28:49,active,web
CART0005064,U003168,2025-01-31 02:07:38,converted,web
CART0005065,U002131,2025-10-14 00:51:48,active,app
CART0005066,U004857,2026-06-17 11:50:06,abandoned,app
CART0005067,U001876,2025-11-19 12:37:27,converted,web
CART0005068,U000118,2025-11-18 22:34:56,converted,web
CART0005069,U004795,2026-04-27 19:35:48,abandoned,app
CART0005070,U002036,2025-09-02 04:52:49,active,mini_program
CART0005071,U001442,2026-02-05 10:57:52,converted,app
CART0005072,U002383,2026-05-30 03:14:29,abandoned,web
CART0005073,U003654,2026-04-27 14:47:35,converted,app
CART0005074,U001826,2025-10-06 00:43:56,converted,web
CART0005075,U002967,2025-06-13 02:41:48,converted,app
CART0005076,U004640,2025-03-12 22:44:15,active,mini_program
CART0005077,U004101,2025-06-11 13:05:34,abandoned,app
CART0005078,U001704,2025-08-31 22:46:47,active,app
CART0005079,U002890,2026-01-30 15:22:22,active,app
CART0005080,U003757,2026-01-01 03:24:22,converted,app
CART0005081,U001099,2025-07-03 09:17:38,active,web
CART0005082,U000405,2026-02-15 15:51:39,converted,app
CART0005083,U003382,2025-11-06 05:00:14,converted,mini_program
CART0005084,U001012,2026-03-02 14:15:45,converted,app
CART0005085,U002730,2025-03-15 09:28:12,abandoned,app
CART0005086,U003168,2026-08-04 07:34:02,active,web
CART0005087,U001116,2025-11-17 16:00:12,converted,mini_program
CART0005088,U003888,2025-03-25 11:51:57,active,web
CART0005089,U004950,2025-04-17 20:12:55,active,app
