purchase_item_id,purchase_order_id,sku_id,ordered_qty,received_qty,unit_cost,line_amount
POI0001327,PO000527,SKU0000505,58,58,35.67,2068.86
POI0001328,PO000528,SKU0002032,131,131,966.7,126637.7
POI0001329,PO000529,SKU0000455,41,41,436.65,17902.65
POI0001330,PO000530,SKU0002278,114,114,1599.82,182379.48
POI0001331,PO000531,SKU0000640,41,41,79.47,3258.27
POI0001332,PO000532,SKU0002140,250,250,1486.66,371665.0
POI0001333,PO000533,SKU0000697,317,317,445.36,141179.12
POI0001334,PO000534,SKU0000567,95,95,1672.14,158853.3
POI0001335,PO000535,SKU0002346,297,0,1119.74,332562.78
POI0001336,PO000536,SKU0001620,182,182,1878.02,341799.64
POI0001337,PO000537,SKU0001556,336,0,38.79,13033.44
POI0001338,PO000538,SKU0000491,112,112,665.43,74528.16
POI0001339,PO000539,SKU0000910,45,23,406.41,18288.45
POI0001340,PO000540,SKU0002306,448,448,334.02,149640.96
POI0001341,PO000541,SKU0001889,334,334,386.17,128980.78
POI0001342,PO000542,SKU0000335,124,124,408.0,50592.0
POI0001343,PO000543,SKU0002930,317,0,1327.52,420823.84
POI0001344,PO000544,SKU0001080,89,89,379.32,33759.48
POI0001345,PO000545,SKU0002850,463,0,635.11,294055.93
POI0001346,PO000546,SKU0000941,85,85,420.62,35752.7
POI0001347,PO000547,SKU0001046,492,492,50.09,24644.28
POI0001348,PO000548,SKU0001294,244,188,247.44,60375.36
POI0001349,PO000549,SKU0002963,264,264,658.52,173849.28
POI0001350,PO000550,SKU0002014,359,359,1266.55,454691.45
POI0001351,PO000551,SKU0002017,200,200,1433.78,286756.0
POI0001352,PO000552,SKU0001823,328,328,1713.13,561906.64
POI0001353,PO000553,SKU0000438,445,445,1705.4,758903.0
POI0001354,PO000554,SKU0001961,211,211,890.28,187849.08
POI0001355,PO000555,SKU0001374,445,445,640.26,284915.7
POI0001356,PO000556,SKU0001771,418,418,2123.52,887631.36
POI0001357,PO000557,SKU0000078,254,254,268.34,68158.36
POI0001358,PO000558,SKU0001509,76,76,1747.69,132824.44
POI0001359,PO000559,SKU0000317,462,462,494.36,228394.32
POI0001360,PO000560,SKU0001551,99,22,1469.98,145528.02
POI0001361,PO000561,SKU0002829,28,28,961.65,26926.2
POI0001362,PO000562,SKU0002222,94,94,1031.39,96950.66
POI0001363,PO000563,SKU0001741,212,212,1664.5,352874.0
POI0001364,PO000564,SKU0000536,22,0,1264.01,27808.22
POI0001365,PO000565,SKU0001154,368,368,1251.08,460397.44
POI0001366,PO000566,SKU0000738,111,111,1090.47,121042.17
POI0001367,PO000567,SKU0001005,76,76,1531.09,116362.84
POI0001368,PO000568,SKU0000686,272,272,82.76,22510.72
POI0001369,PO000569,SKU0000307,190,190,347.47,66019.3
POI0001370,PO000570,SKU0002811,440,440,470.98,207231.2
POI0001371,PO000571,SKU0002149,295,295,1324.0,390580.0
POI0001372,PO000572,SKU0001028,417,417,1737.82,724670.94
POI0001373,PO000573,SKU0000166,305,305,929.9,283619.5
POI0001374,PO000574,SKU0000494,98,0,460.08,45087.84
POI0001375,PO000575,SKU0002831,325,325,1851.86,601854.5
POI0001376,PO000576,SKU0002412,407,388,587.25,239010.75
POI0001377,PO000577,SKU0001921,308,308,179.6,55316.8
POI0001378,PO000578,SKU0002702,440,440,1547.95,681098.0
POI0001379,PO000579,SKU0000633,450,450,998.19,449185.5
POI0001380,PO000580,SKU0002024,25,25,306.71,7667.75
POI0001381,PO000581,SKU0001634,403,403,1752.8,706378.4
POI0001382,PO000582,SKU0000971,244,244,626.43,152848.92
POI0001383,PO000583,SKU0000972,435,435,499.43,217252.05
POI0001384,PO000584,SKU0000056,472,472,1122.81,529966.32
POI0001385,PO000585,SKU0001334,227,96,1765.83,400843.41
POI0001386,PO000586,SKU0001118,222,222,1360.25,301975.5
POI0001387,PO000587,SKU0001350,329,329,1821.73,599349.17
POI0001388,PO000588,SKU0002306,176,118,312.58,55014.08
POI0001389,PO000589,SKU0001496,447,447,1200.04,536417.88
POI0001390,PO000590,SKU0000915,206,206,596.23,122823.38
POI0001391,PO000591,SKU0002322,474,474,1691.46,801752.04
POI0001392,PO000592,SKU0000714,419,419,1843.92,772602.48
POI0001393,PO000593,SKU0002621,38,38,99.88,3795.44
POI0001394,PO000594,SKU0000401,129,129,1628.38,210061.02
POI0001395,PO000595,SKU0001235,165,165,355.97,58735.05
POI0001396,PO000596,SKU0001910,275,145,392.2,107855.0
POI0001397,PO000597,SKU0001891,231,0,2260.22,522110.82
POI0001398,PO000598,SKU0001273,289,289,771.8,223050.2
POI0001399,PO000599,SKU0000117,157,157,709.34,111366.38
POI0001400,PO000600,SKU0000662,450,450,1687.08,759186.0
POI0001401,PO000601,SKU0000587,95,95,1192.13,113252.35
POI0001402,PO000602,SKU0001053,407,407,682.88,277932.16
POI0001403,PO000603,SKU0000531,494,0,241.95,119523.3
POI0001404,PO000604,SKU0002460,489,489,237.8,116284.2
POI0001405,PO000605,SKU0002053,445,445,236.21,105113.45
POI0001406,PO000606,SKU0001935,368,368,920.99,338924.32
POI0001407,PO000607,SKU0002247,301,301,1001.96,301589.96
POI0001408,PO000608,SKU0000196,92,92,483.02,44437.84
POI0001409,PO000609,SKU0000141,378,378,1813.78,685608.84
POI0001410,PO000610,SKU0002123,249,249,593.49,147779.01
POI0001411,PO000611,SKU0002609,153,153,550.09,84163.77
POI0001412,PO000612,SKU0000554,446,0,1065.92,475400.32
POI0001413,PO000613,SKU0000843,187,187,1032.37,193053.19
POI0001414,PO000614,SKU0001003,166,0,1494.32,248057.12
POI0001415,PO000615,SKU0002211,312,312,1462.08,456168.96
POI0001416,PO000616,SKU0001015,470,0,1651.52,776214.4
POI0001417,PO000617,SKU0001876,93,93,578.9,53837.7
POI0001418,PO000618,SKU0001922,235,235,207.01,48647.35
POI0001419,PO000619,SKU0001165,94,94,1921.9,180658.6
POI0001420,PO000620,SKU0001001,396,396,737.62,292097.52
POI0001421,PO000621,SKU0001305,323,323,1823.38,588951.74
POI0001422,PO000622,SKU0002933,133,133,1767.19,235036.27
POI0001423,PO000623,SKU0002315,212,212,1705.33,361529.96
POI0001424,PO000624,SKU0001624,374,374,1330.65,497663.1
POI0001425,PO000625,SKU0000614,225,225,1394.28,313713.0
POI0001426,PO000626,SKU0002508,110,19,1976.15,217376.5
POI0001427,PO000627,SKU0001170,232,195,99.86,23167.52
POI0001428,PO000628,SKU0001465,466,326,21.93,10219.38
POI0001429,PO000629,SKU0000511,337,337,1253.14,422308.18
POI0001430,PO000630,SKU0002952,395,395,330.96,130729.2
POI0001431,PO000631,SKU0001213,100,100,1557.57,155757.0
POI0001432,PO000632,SKU0001596,180,180,80.21,14437.8
POI0001433,PO000633,SKU0002821,440,440,708.79,311867.6
POI0001434,PO000634,SKU0002306,306,93,323.31,98932.86
POI0001435,PO000635,SKU0001838,24,24,1467.81,35227.44
POI0001436,PO000636,SKU0000425,155,155,1714.86,265803.3
POI0001437,PO000637,SKU0000501,142,0,2132.03,302748.26
POI0001438,PO000638,SKU0000725,23,23,291.95,6714.85
POI0001439,PO000639,SKU0000154,28,28,1753.76,49105.28
POI0001440,PO000640,SKU0001323,161,0,1389.57,223720.77
POI0001441,PO000641,SKU0002709,298,298,320.79,95595.42
POI0001442,PO000642,SKU0000865,295,21,64.84,19127.8
POI0001443,PO000643,SKU0002172,135,135,992.36,133968.6
POI0001444,PO000644,SKU0001737,200,200,559.73,111946.0
POI0001445,PO000645,SKU0000487,391,391,1682.48,657849.68
POI0001446,PO000646,SKU0001554,221,221,183.67,40591.07
POI0001447,PO000647,SKU0000592,384,384,1317.29,505839.36
POI0001448,PO000648,SKU0002589,129,129,1627.03,209886.87
POI0001449,PO000649,SKU0002919,69,69,1466.74,101205.06
POI0001450,PO000650,SKU0002719,223,223,1076.17,239985.91
POI0001451,PO000651,SKU0000197,199,199,763.91,152018.09
POI0001452,PO000652,SKU0002304,254,254,84.66,21503.64
POI0001453,PO000653,SKU0000427,91,0,11.47,1043.77
POI0001454,PO000654,SKU0000073,188,171,32.18,6049.84
POI0001455,PO000655,SKU0001757,313,264,473.2,148111.6
POI0001456,PO000656,SKU0001041,297,297,990.76,294255.72
POI0001457,PO000657,SKU0001578,205,205,1805.05,370035.25
POI0001458,PO000658,SKU0001503,357,0,2260.23,806902.11
POI0001459,PO000659,SKU0002833,337,0,1844.59,621626.83
POI0001460,PO000660,SKU0001918,458,458,746.1,341713.8
POI0001461,PO000661,SKU0002275,436,0,111.42,48579.12
POI0001462,PO000662,SKU0002742,423,423,824.63,348818.49
POI0001463,PO000663,SKU0000604,491,491,1371.34,673327.94
POI0001464,PO000664,SKU0002516,372,372,731.53,272129.16
POI0001465,PO000665,SKU0001242,477,92,1212.34,578286.18
POI0001466,PO000666,SKU0000673,266,266,1268.1,337314.6
POI0001467,PO000667,SKU0002605,68,68,1849.49,125765.32
POI0001468,PO000668,SKU0001686,465,465,1543.92,717922.8
POI0001469,PO000669,SKU0000342,123,123,1421.75,174875.25
POI0001470,PO000670,SKU0000181,480,0,1877.09,901003.2
POI0001471,PO000671,SKU0001996,213,213,770.86,164193.18
POI0001472,PO000672,SKU0000983,358,358,1184.9,424194.2
POI0001473,PO000673,SKU0000514,268,268,788.65,211358.2
POI0001474,PO000674,SKU0002844,186,0,611.18,113679.48
POI0001475,PO000675,SKU0000977,344,344,942.68,324281.92
POI0001476,PO000676,SKU0000559,98,98,538.61,52783.78
POI0001477,PO000677,SKU0001514,211,122,319.46,67406.06
POI0001478,PO000678,SKU0002114,130,124,196.23,25509.9
POI0001479,PO000679,SKU0000606,256,256,273.94,70128.64
POI0001480,PO000680,SKU0002423,488,128,705.74,344401.12
POI0001481,PO000681,SKU0001361,418,418,882.68,368960.24
POI0001482,PO000682,SKU0002496,426,426,1382.46,588927.96
POI0001483,PO000683,SKU0000160,500,500,1880.61,940305.0
POI0001484,PO000684,SKU0002831,296,0,1742.43,515759.28
POI0001485,PO000685,SKU0001062,182,182,990.16,180209.12
POI0001486,PO000686,SKU0000466,299,160,1554.05,464660.95
POI0001487,PO000687,SKU0001722,197,197,798.32,157269.04
POI0001488,PO000688,SKU0001033,222,222,1959.81,435077.82
POI0001489,PO000689,SKU0001079,363,363,332.07,120541.41
POI0001490,PO000690,SKU0000356,29,8,2364.08,68558.32
POI0001491,PO000691,SKU0000317,186,0,503.78,93703.08
POI0001492,PO000692,SKU0002442,283,283,141.23,39968.09
POI0001493,PO000693,SKU0001137,323,323,487.71,157530.33
POI0001494,PO000694,SKU0001840,349,349,637.48,222480.52
POI0001495,PO000695,SKU0000553,479,479,1523.06,729545.74
POI0001496,PO000696,SKU0002051,318,318,1380.98,439151.64
POI0001497,PO000697,SKU0001797,391,391,762.47,298125.77
POI0001498,PO000698,SKU0002744,393,393,819.98,322252.14
POI0001499,PO000699,SKU0000133,481,481,2041.79,982100.99
POI0001500,PO000700,SKU0001935,277,277,843.11,233541.47
POI0001501,PO000701,SKU0001791,276,0,936.02,258341.52
POI0001502,PO000702,SKU0001503,356,356,2356.96,839077.76
POI0001503,PO000703,SKU0000585,35,35,2349.45,82230.75
POI0001504,PO000704,SKU0000090,421,421,558.06,234943.26
POI0001505,PO000705,SKU0002514,410,410,993.81,407462.1
POI0001506,PO000706,SKU0002824,139,139,2001.35,278187.65
POI0001507,PO000707,SKU0002365,67,67,1118.64,74948.88
POI0001508,PO000708,SKU0002353,302,302,447.67,135196.34
POI0001509,PO000709,SKU0001515,41,41,928.07,38050.87
POI0001510,PO000710,SKU0001243,159,159,294.03,46750.77
POI0001511,PO000711,SKU0001533,215,0,1029.12,221260.8
POI0001512,PO000712,SKU0002375,371,206,627.03,232628.13
POI0001513,PO000713,SKU0000152,294,294,1179.51,346775.94
POI0001514,PO000714,SKU0000349,425,425,815.36,346528.0
POI0001515,PO000715,SKU0002656,121,121,1133.26,137124.46
POI0001516,PO000716,SKU0002357,364,364,1173.34,427095.76
POI0001517,PO000717,SKU0002084,499,499,1240.43,618974.57
POI0001518,PO000718,SKU0002771,38,16,2283.5,86773.0
POI0001519,PO000719,SKU0002861,353,353,1900.08,670728.24
POI0001520,PO000720,SKU0001854,317,317,75.56,23952.52
POI0001521,PO000721,SKU0002466,123,123,45.35,5578.05
POI0001522,PO000722,SKU0001973,372,286,1194.54,444368.88
POI0001523,PO000723,SKU0000652,50,50,892.22,44611.0
POI0001524,PO000724,SKU0000462,177,177,417.43,73885.11
POI0001525,PO000725,SKU0002944,90,90,116.62,10495.8
POI0001526,PO000726,SKU0000345,293,293,1636.07,479368.51
POI0001527,PO000727,SKU0002796,220,220,743.52,163574.4
POI0001528,PO000728,SKU0001110,493,62,570.7,281355.1
POI0001529,PO000729,SKU0001354,191,0,1405.63,268475.33
POI0001530,PO000730,SKU0001517,216,216,827.76,178796.16
POI0001531,PO000731,SKU0002436,134,134,1371.82,183823.88
POI0001532,PO000732,SKU0000874,48,26,643.22,30874.56
POI0001533,PO000733,SKU0001606,480,0,1195.71,573940.8
POI0001534,PO000734,SKU0002074,347,347,135.26,46935.22
POI0001535,PO000735,SKU0000237,290,290,1861.74,539904.6
POI0001536,PO000736,SKU0002352,98,98,964.03,94474.94
POI0001537,PO000737,SKU0002599,103,0,1433.88,147689.64
POI0001538,PO000738,SKU0001712,411,411,832.69,342235.59
POI0001539,PO000739,SKU0001760,288,288,2043.27,588461.76
POI0001540,PO000740,SKU0000150,434,434,651.05,282555.7
POI0001541,PO000741,SKU0001653,157,157,1109.01,174114.57
POI0001542,PO000742,SKU0002124,150,128,511.19,76678.5
POI0001543,PO000743,SKU0002916,65,65,332.68,21624.2
POI0001544,PO000744,SKU0000490,175,156,572.67,100217.25
POI0001545,PO000745,SKU0000857,65,65,1648.67,107163.55
POI0001546,PO000746,SKU0000670,482,482,2392.15,1153016.3
POI0001547,PO000747,SKU0000084,311,311,86.87,27016.57
POI0001548,PO000748,SKU0000749,206,206,1495.78,308130.68
POI0001549,PO000749,SKU0001227,401,0,1108.53,444520.53
POI0001550,PO000750,SKU0001566,389,389,1263.5,491501.5
POI0001551,PO000751,SKU0001953,363,89,966.05,350676.15
POI0001552,PO000752,SKU0001534,365,365,824.71,301019.15
POI0001553,PO000753,SKU0002294,453,453,1070.95,485140.35
POI0001554,PO000754,SKU0000899,309,0,214.87,66394.83
POI0001555,PO000755,SKU0000514,262,262,761.84,199602.08
POI0001556,PO000756,SKU0000328,445,445,1059.47,471464.15
POI0001557,PO000757,SKU0000213,279,85,1255.72,350345.88
POI0001558,PO000758,SKU0000171,32,0,372.42,11917.44
POI0001559,PO000759,SKU0000889,334,0,327.04,109231.36
POI0001560,PO000760,SKU0001944,143,0,1719.45,245881.35
POI0001561,PO000761,SKU0001102,65,1,1171.63,76155.95
POI0001562,PO000762,SKU0002715,72,72,1122.63,80829.36
POI0001563,PO000763,SKU0002395,143,123,1484.97,212350.71
POI0001564,PO000764,SKU0000949,64,64,2124.3,135955.2
POI0001565,PO000765,SKU0002758,259,259,1032.55,267430.45
POI0001566,PO000766,SKU0002717,35,35,1111.33,38896.55
POI0001567,PO000767,SKU0002210,310,310,1931.25,598687.5
POI0001568,PO000768,SKU0000796,388,388,834.69,323859.72
POI0001569,PO000769,SKU0000158,315,223,2160.58,680582.7
POI0001570,PO000770,SKU0000319,134,0,899.32,120508.88
POI0001571,PO000771,SKU0001481,391,391,132.33,51741.03
POI0001572,PO000772,SKU0001113,495,495,1373.82,680040.9
POI0001573,PO000773,SKU0001809,164,164,1004.2,164688.8
POI0001574,PO000774,SKU0000856,166,166,979.33,162568.78
POI0001575,PO000775,SKU0001548,103,103,1194.96,123080.88
POI0001576,PO000776,SKU0000879,202,202,923.43,186532.86
POI0001577,PO000777,SKU0002800,312,312,955.66,298165.92
POI0001578,PO000778,SKU0001552,127,127,1242.23,157763.21
POI0001579,PO000779,SKU0001379,270,270,1944.68,525063.6
POI0001580,PO000780,SKU0002162,224,224,1182.16,264803.84
POI0001581,PO000781,SKU0000267,170,170,1882.91,320094.7
POI0001582,PO000782,SKU0000593,305,0,1957.48,597031.4
POI0001583,PO000783,SKU0001920,482,482,85.33,41129.06
POI0001584,PO000784,SKU0001855,48,48,691.32,33183.36
POI0001585,PO000785,SKU0002782,60,60,1504.85,90291.0
POI0001586,PO000786,SKU0000935,498,498,148.48,73943.04
POI0001587,PO000787,SKU0001076,357,357,706.21,252116.97
POI0001588,PO000788,SKU0001266,204,204,107.04,21836.16
POI0001589,PO000789,SKU0001607,449,449,1606.02,721102.98
POI0001590,PO000790,SKU0002944,69,69,111.76,7711.44
POI0001591,PO000791,SKU0000360,282,282,614.19,173201.58
POI0001592,PO000792,SKU0002308,319,319,338.0,107822.0
POI0001593,PO000793,SKU0002775,150,150,890.34,133551.0
POI0001594,PO000794,SKU0000409,379,379,1037.17,393087.43
POI0001595,PO000795,SKU0002657,414,414,1429.94,591995.16
POI0001596,PO000796,SKU0000818,270,270,1413.23,381572.1
POI0001597,PO000797,SKU0002502,197,197,184.84,36413.48
POI0001598,PO000798,SKU0001780,262,262,152.51,39957.62
POI0001599,PO000799,SKU0001285,159,159,1588.56,252581.04
POI0001600,PO000800,SKU0000666,490,490,2240.35,1097771.5
POI0001601,PO000001,SKU0002723,272,272,2574.05,700141.6
POI0001602,PO000002,SKU0002770,112,112,2154.01,241249.12
POI0001603,PO000003,SKU0001111,299,299,1904.11,569328.89
POI0001604,PO000004,SKU0001951,342,342,1595.33,545602.86
POI0001605,PO000005,SKU0002436,393,393,1255.83,493541.19
POI0001606,PO000006,SKU0002887,422,422,1563.99,660003.78
POI0001607,PO000007,SKU0002434,65,65,131.4,8541.0
POI0001608,PO000008,SKU0001647,415,415,472.3,196004.5
POI0001609,PO000009,SKU0001459,445,445,996.56,443469.2
POI0001610,PO000010,SKU0002831,76,47,1868.19,141982.44
POI0001611,PO000011,SKU0000614,366,366,1394.62,510430.92
POI0001612,PO000012,SKU0000233,486,486,1159.39,563463.54
POI0001613,PO000013,SKU0000297,229,229,466.94,106929.26
POI0001614,PO000014,SKU0002141,162,0,1358.0,219996.0
POI0001615,PO000015,SKU0001110,409,409,547.69,224005.21
POI0001616,PO000016,SKU0000125,36,36,634.85,22854.6
POI0001617,PO000017,SKU0001186,76,76,1962.24,149130.24
POI0001618,PO000018,SKU0002226,282,282,1357.78,382893.96
POI0001619,PO000019,SKU0000802,96,0,1556.97,149469.12
POI0001620,PO000020,SKU0002624,46,46,958.1,44072.6
POI0001621,PO000021,SKU0001158,397,397,1573.03,624492.91
POI0001622,PO000022,SKU0002408,406,0,533.62,216649.72
POI0001623,PO000023,SKU0002150,379,379,1532.69,580889.51
POI0001624,PO000024,SKU0000060,46,0,604.38,27801.48
POI0001625,PO000025,SKU0001795,378,378,600.4,226951.2
POI0001626,PO000026,SKU0000969,318,0,432.58,137560.44
POI0001627,PO000027,SKU0000137,393,393,1554.91,611079.63
POI0001628,PO000028,SKU0002534,141,141,278.85,39317.85
POI0001629,PO000029,SKU0002725,41,0,299.46,12277.86
POI0001630,PO000030,SKU0002234,495,495,632.97,313320.15
POI0001631,PO000031,SKU0002686,318,0,14.98,4763.64
POI0001632,PO000032,SKU0000170,222,195,1530.54,339779.88
POI0001633,PO000033,SKU0000249,56,56,1341.25,75110.0
POI0001634,PO000034,SKU0000283,476,0,444.09,211386.84
POI0001635,PO000035,SKU0001009,247,247,376.09,92894.23
POI0001636,PO000036,SKU0000108,390,390,899.01,350613.9
POI0001637,PO000037,SKU0001523,52,0,846.06,43995.12
POI0001638,PO000038,SKU0001029,438,438,2103.33,921258.54
POI0001639,PO000039,SKU0000007,118,118,594.24,70120.32
POI0001640,PO000040,SKU0002769,376,0,1608.84,604923.84
POI0001641,PO000041,SKU0002635,366,0,1317.44,482183.04
POI0001642,PO000042,SKU0002444,476,0,429.07,204237.32
POI0001643,PO000043,SKU0002859,432,0,517.04,223361.28
POI0001644,PO000044,SKU0002477,131,19,1454.35,190519.85
POI0001645,PO000045,SKU0000397,92,92,1076.27,99016.84
POI0001646,PO000046,SKU0002604,258,258,129.78,33483.24
POI0001647,PO000047,SKU0001550,313,313,1864.02,583438.26
POI0001648,PO000048,SKU0002668,480,480,449.83,215918.4
POI0001649,PO000049,SKU0000043,214,214,462.27,98925.78
POI0001650,PO000050,SKU0002076,408,408,207.16,84521.28
POI0001651,PO000051,SKU0000682,188,188,203.49,38256.12
POI0001652,PO000052,SKU0001553,115,115,140.59,16167.85
POI0001653,PO000053,SKU0002990,31,31,336.75,10439.25
POI0001654,PO000054,SKU0002596,157,157,2011.76,315846.32
POI0001655,PO000055,SKU0000031,217,217,1280.97,277970.49
POI0001656,PO000056,SKU0002797,228,228,1167.64,266221.92
POI0001657,PO000057,SKU0001031,202,202,655.27,132364.54
POI0001658,PO000058,SKU0000541,249,249,421.93,105060.57
POI0001659,PO000059,SKU0002637,164,164,863.32,141584.48
POI0001660,PO000060,SKU0000134,88,88,1486.17,130782.96
POI0001661,PO000061,SKU0002405,90,90,1701.44,153129.6
POI0001662,PO000062,SKU0002213,23,23,871.77,20050.71
POI0001663,PO000063,SKU0002097,487,487,1014.46,494042.02
POI0001664,PO000064,SKU0000703,21,21,260.2,5464.2
POI0001665,PO000065,SKU0000607,110,110,1866.8,205348.0
POI0001666,PO000066,SKU0000813,87,87,478.62,41639.94
POI0001667,PO000067,SKU0002422,281,281,1113.74,312960.94
POI0001668,PO000068,SKU0000651,82,82,1306.33,107119.06
POI0001669,PO000069,SKU0002213,74,74,765.27,56629.98
POI0001670,PO000070,SKU0001953,188,188,976.88,183653.44
POI0001671,PO000071,SKU0002842,134,134,1306.84,175116.56
POI0001672,PO000072,SKU0002032,412,0,983.15,405057.8
POI0001673,PO000073,SKU0000193,397,397,334.16,132661.52
POI0001674,PO000074,SKU0001528,236,236,1150.87,271605.32
POI0001675,PO000075,SKU0001825,57,57,610.47,34796.79
POI0001676,PO000076,SKU0000076,407,407,2075.58,844761.06
POI0001677,PO000077,SKU0002117,63,63,376.78,23737.14
POI0001678,PO000078,SKU0001524,317,317,742.27,235299.59
POI0001679,PO000079,SKU0000584,420,420,1706.65,716793.0
POI0001680,PO000080,SKU0002243,406,406,1204.52,489035.12
POI0001681,PO000081,SKU0001745,322,322,117.05,37690.1
POI0001682,PO000082,SKU0001501,152,0,1936.1,294287.2
POI0001683,PO000083,SKU0001547,65,65,1374.33,89331.45
POI0001684,PO000084,SKU0002240,329,0,771.86,253941.94
POI0001685,PO000085,SKU0000611,68,68,2262.05,153819.4
POI0001686,PO000086,SKU0000953,449,449,76.89,34523.61
POI0001687,PO000087,SKU0000691,434,434,1432.27,621605.18
POI0001688,PO000088,SKU0002157,134,134,297.23,39828.82
POI0001689,PO000089,SKU0002739,438,438,1000.98,438429.24
POI0001690,PO000090,SKU0002503,359,359,1494.17,536407.03
POI0001691,PO000091,SKU0001749,434,0,325.97,141470.98
POI0001692,PO000092,SKU0000697,62,0,427.71,26518.02
POI0001693,PO000093,SKU0001771,428,428,2096.16,897156.48
POI0001694,PO000094,SKU0000926,288,288,324.56,93473.28
POI0001695,PO000095,SKU0002623,193,193,969.07,187030.51
POI0001696,PO000096,SKU0002296,359,359,611.83,219646.97
POI0001697,PO000097,SKU0001644,178,91,820.34,146020.52
POI0001698,PO000098,SKU0001218,334,334,1582.06,528408.04
POI0001699,PO000099,SKU0000599,410,0,1547.57,634503.7
POI0001700,PO000100,SKU0000367,31,31,1470.9,45597.9
POI0001701,PO000101,SKU0000714,87,87,1992.57,173353.59
POI0001702,PO000102,SKU0000220,261,261,1078.64,281525.04
POI0001703,PO000103,SKU0002128,410,410,1789.14,733547.4
POI0001704,PO000104,SKU0000634,407,0,1070.93,435868.51
POI0001705,PO000105,SKU0002058,299,299,652.55,195112.45
POI0001706,PO000106,SKU0000037,380,380,1787.84,679379.2
POI0001707,PO000107,SKU0002941,268,268,897.54,240540.72
POI0001708,PO000108,SKU0000419,253,253,2155.13,545247.89
POI0001709,PO000109,SKU0002142,44,23,1340.6,58986.4
POI0001710,PO000110,SKU0001413,260,260,319.93,83181.8
POI0001711,PO000111,SKU0000635,38,38,792.37,30110.06
POI0001712,PO000112,SKU0001397,342,342,414.19,141652.98
POI0001713,PO000113,SKU0000737,99,99,1210.66,119855.34
POI0001714,PO000114,SKU0001836,269,0,1627.28,437738.32
POI0001715,PO000115,SKU0001768,207,207,1433.04,296639.28
POI0001716,PO000116,SKU0001784,58,58,1387.25,80460.5
POI0001717,PO000117,SKU0001590,292,292,280.61,81938.12
POI0001718,PO000118,SKU0000169,63,0,1067.85,67274.55
POI0001719,PO000119,SKU0002789,431,431,2301.66,992015.46
POI0001720,PO000120,SKU0002416,357,357,42.46,15158.22
POI0001721,PO000121,SKU0001609,238,0,1123.14,267307.32
POI0001722,PO000122,SKU0000084,126,126,86.51,10900.26
POI0001723,PO000123,SKU0001130,338,0,257.37,86991.06
POI0001724,PO000124,SKU0000790,470,470,2428.84,1141554.8
POI0001725,PO000125,SKU0000090,89,89,536.7,47766.3
POI0001726,PO000126,SKU0000827,110,110,1059.23,116515.3
POI0001727,PO000127,SKU0000726,317,54,356.5,113010.5
POI0001728,PO000128,SKU0000396,102,17,483.34,49300.68
POI0001729,PO000129,SKU0001307,159,0,1053.5,167506.5
POI0001730,PO000130,SKU0002168,100,100,953.73,95373.0
POI0001731,PO000131,SKU0000076,222,222,2197.43,487829.46
POI0001732,PO000132,SKU0001597,425,425,459.65,195351.25
POI0001733,PO000133,SKU0001014,23,23,680.61,15654.03
POI0001734,PO000134,SKU0000027,473,0,1573.69,744355.37
POI0001735,PO000135,SKU0002440,68,68,808.65,54988.2
POI0001736,PO000136,SKU0000420,33,33,2041.41,67366.53
POI0001737,PO000137,SKU0000397,178,178,1106.93,197033.54
POI0001738,PO000138,SKU0000256,170,170,466.75,79347.5
POI0001739,PO000139,SKU0000417,250,250,1088.88,272220.0
POI0001740,PO000140,SKU0001647,405,0,525.39,212782.95
POI0001741,PO000141,SKU0001731,364,364,1726.25,628355.0
POI0001742,PO000142,SKU0000891,255,255,258.06,65805.3
POI0001743,PO000143,SKU0000272,178,178,823.24,146536.72
POI0001744,PO000144,SKU0001655,263,0,107.08,28162.04
POI0001745,PO000145,SKU0001411,322,0,170.44,54881.68
POI0001746,PO000146,SKU0002049,309,0,327.61,101231.49
POI0001747,PO000147,SKU0002344,335,335,237.36,79515.6
POI0001748,PO000148,SKU0000579,494,494,967.48,477935.12
POI0001749,PO000149,SKU0001005,432,432,1537.42,664165.44
POI0001750,PO000150,SKU0001213,94,94,1521.8,143049.2
POI0001751,PO000151,SKU0002009,400,0,1610.92,644368.0
POI0001752,PO000152,SKU0002255,54,54,2079.06,112269.24
POI0001753,PO000153,SKU0002102,486,257,300.71,146145.06
POI0001754,PO000154,SKU0001719,165,0,867.73,143175.45
POI0001755,PO000155,SKU0001763,138,138,774.38,106864.44
POI0001756,PO000156,SKU0002918,342,342,584.61,199936.62
POI0001757,PO000157,SKU0000539,304,304,714.91,217332.64
POI0001758,PO000158,SKU0001790,72,0,140.47,10113.84
POI0001759,PO000159,SKU0002109,401,401,1767.67,708835.67
POI0001760,PO000160,SKU0000556,281,281,915.06,257131.86
POI0001761,PO000161,SKU0001761,390,390,330.62,128941.8
POI0001762,PO000162,SKU0002176,407,0,1684.65,685652.55
POI0001763,PO000163,SKU0000729,377,377,1010.54,380973.58
POI0001764,PO000164,SKU0000664,453,453,376.91,170740.23
POI0001765,PO000165,SKU0001981,358,358,2081.72,745255.76
POI0001766,PO000166,SKU0000640,429,429,83.06,35632.74
POI0001767,PO000167,SKU0002660,93,93,1026.01,95418.93
POI0001768,PO000168,SKU0001568,348,348,821.7,285951.6
POI0001769,PO000169,SKU0002858,360,360,48.68,17524.8
