order_id,user_id,store_id,channel_id,ordered_at,order_status,item_amount,discount_amount,shipping_fee,payable_amount,paid_amount,region,province,city
O00010553,U002607,S0079,CH11,2026-05-10 06:44:42,completed,4483.41,626.79,0,3856.62,3856.62,华北,河北,石家庄
O00010554,U001649,S0079,CH03,2025-02-16 03:30:59,completed,909.25,19.2,0,890.05,890.05,华南,广东,广州
O00010555,U003670,S0019,CH01,2025-08-17 10:03:19,cancelled,4371.0,215.61,0,4155.39,0,华东,山东,青岛
O00010556,U001095,S0010,CH01,2025-03-21 22:08:15,completed,7883.41,921.58,0,6961.83,6961.83,华东,上海,上海
O00010557,U002573,S0039,CH05,2026-03-24 11:18:48,shipped,1706.64,284.16,0,1422.48,1422.48,华北,山西,太原
O00010558,U001411,S0078,CH01,2025-06-09 21:03:55,completed,1073.36,156.95,0,916.41,916.41,华北,河北,石家庄
O00010559,U000912,S0022,CH04,2026-02-13 20:21:57,completed,6961.46,415.36,0,6546.1,6546.1,西南,四川,成都
O00010560,U000595,S0055,CH04,2025-05-10 01:49:39,completed,4117.4,682.32,0,3435.08,3435.08,华东,山东,青岛
O00010561,U003606,S0053,CH01,2025-10-16 06:23:07,shipped,3773.64,526.85,0,3246.79,3246.79,华东,江苏,南京
O00010562,U003779,S0058,CH08,2026-06-03 10:43:30,completed,4561.95,328.07,0,4233.88,4233.88,华东,江苏,南京
O00010563,U003356,S0078,CH10,2025-12-17 13:22:27,refunded,5178.34,734.31,0,4444.03,4444.03,华中,江西,南昌
O00010564,U001457,S0033,CH06,2025-01-14 23:46:22,cancelled,1416.77,197.5,0,1219.27,0,华南,福建,厦门
O00010565,U003778,S0004,CH09,2026-07-16 21:00:09,completed,4035.74,1.75,0,4033.99,4033.99,华北,北京,北京
O00010566,U002706,S0051,CH04,2025-01-03 00:53:01,completed,940.51,65.11,0,875.4,875.4,华南,广西,南宁
O00010567,U001390,S0077,CH11,2025-08-06 23:20:34,shipped,1013.83,84.23,0,929.6,929.6,华北,河北,石家庄
O00010568,U003422,S0041,CH04,2025-03-30 04:18:06,shipped,4711.03,353.18,0,4357.85,4357.85,华南,福建,厦门
O00010569,U001234,S0033,CH10,2026-04-01 02:26:52,shipped,89.76,6.16,6,89.6,89.6,华南,广东,深圳
O00010570,U001116,S0044,CH09,2026-07-31 16:20:34,refunded,16570.02,568.67,0,16001.35,16001.35,华东,江苏,南京
O00010571,U002356,S0072,CH01,2025-11-26 10:10:20,completed,2505.88,121.86,0,2384.02,2384.02,华东,浙江,杭州
O00010572,U000274,S0030,CH06,2025-06-27 13:55:07,completed,1688.12,233.49,0,1454.63,1454.63,华东,山东,青岛
O00010573,U001546,S0077,CH09,2025-11-26 19:08:58,refunded,211.26,36.21,0,175.05,175.05,华南,广东,深圳
O00010574,U003348,S0068,CH07,2025-09-29 01:08:52,shipped,5519.79,216.79,0,5303.0,5303.0,华中,江西,南昌
O00010575,U000614,S0036,CH12,2026-01-20 04:29:33,completed,419.78,24.02,0,395.76,395.76,华北,北京,北京
O00010576,U003670,S0070,CH04,2025-09-23 09:53:34,completed,1296.73,68.57,0,1228.16,1228.16,华东,山东,青岛
O00010577,U002529,S0037,CH01,2026-06-01 21:56:48,completed,262.29,15.39,0,246.9,246.9,华中,江西,南昌
O00010578,U003888,S0001,CH02,2026-07-31 20:07:58,paid,3784.96,285.67,0,3499.29,3499.29,华东,山东,青岛
O00010579,U002289,S0025,CH03,2026-03-18 08:36:55,cancelled,1498.96,199.08,0,1299.88,0,华南,广西,南宁
O00010580,U001852,S0071,CH04,2025-01-02 14:37:02,completed,1155.28,156.39,0,998.89,998.89,华北,河北,石家庄
O00010581,U003748,S0001,CH05,2026-04-12 17:04:17,refunded,3160.79,337.36,0,2823.43,2823.43,华南,广东,深圳
O00010582,U001035,S0021,CH09,2025-08-09 08:06:44,completed,3077.75,161.01,0,2916.74,2916.74,华南,广东,广州
O00010583,U004320,S0068,CH11,2025-06-16 02:54:55,completed,4593.2,293.08,0,4300.12,4300.12,西南,贵州,贵阳
O00010584,U004503,S0054,CH10,2025-11-21 14:56:55,completed,5843.42,807.01,0,5036.41,5036.41,华东,江苏,南京
O00010585,U001583,S0075,CH03,2026-01-15 23:47:32,shipped,5266.37,370.02,0,4896.35,4896.35,华中,湖北,武汉
O00010586,U002581,S0023,CH09,2025-10-08 13:17:35,completed,4517.74,453.9,0,4063.84,4063.84,华东,上海,上海
O00010587,U003753,S0064,CH02,2025-11-23 20:58:35,completed,926.94,154.63,0,772.31,772.31,华中,湖南,长沙
O00010588,U004258,S0064,CH01,2025-11-03 11:36:14,completed,4051.67,616.45,0,3435.22,3435.22,华南,广西,南宁
O00010589,U001059,S0020,CH01,2025-06-03 18:45:25,completed,6318.52,841.17,0,5477.35,5477.35,华北,北京,北京
O00010590,U004086,S0055,CH11,2026-02-07 04:42:17,completed,3404.1,349.04,0,3055.06,3055.06,华东,上海,上海
O00010591,U003029,S0056,CH03,2026-07-05 15:24:50,completed,2961.73,190.44,0,2771.29,2771.29,西南,重庆,重庆
O00010592,U001210,S0029,CH01,2025-07-09 14:15:38,completed,6482.19,658.92,0,5823.27,5823.27,华南,广东,广州
O00010593,U000525,S0022,CH06,2025-07-26 21:56:57,completed,6231.83,364.0,0,5867.83,5867.83,华中,江西,南昌
O00010594,U001642,S0027,CH02,2026-03-13 03:27:15,refunded,2344.29,370.38,0,1973.91,1973.91,华南,广东,深圳
O00010595,U004847,S0014,CH10,2026-06-09 12:15:17,completed,1185.49,211.04,0,974.45,974.45,华东,浙江,杭州
O00010596,U004274,S0027,CH01,2026-04-23 16:13:43,cancelled,1195.79,95.55,0,1100.24,0,华北,天津,天津
O00010597,U001400,S0010,CH09,2025-10-25 04:58:40,completed,5638.77,524.48,0,5114.29,5114.29,西南,重庆,重庆
O00010598,U003474,S0006,CH01,2025-01-19 08:18:28,completed,13844.43,1331.44,0,12512.99,12512.99,华东,山东,青岛
O00010599,U000861,S0054,CH01,2025-10-28 10:58:41,paid,2435.73,72.8,0,2362.93,2362.93,华东,浙江,杭州
O00010600,U002907,S0035,CH05,2026-03-22 19:23:34,shipped,888.96,113.98,0,774.98,774.98,华中,河南,郑州
O00010601,U001968,S0053,CH10,2025-11-15 17:48:41,completed,5718.9,571.31,0,5147.59,5147.59,华东,上海,上海
O00010602,U004327,S0057,CH01,2026-02-21 11:32:55,completed,1480.47,170.44,0,1310.03,1310.03,华北,北京,北京
O00010603,U000872,S0078,CH01,2026-03-19 09:48:50,completed,1979.6,71.89,0,1907.71,1907.71,华东,上海,上海
O00010604,U003371,S0043,CH06,2025-06-21 00:46:25,shipped,4787.7,616.05,0,4171.65,4171.65,华中,河南,郑州
O00010605,U003226,S0017,CH02,2025-09-20 22:29:45,completed,1705.6,180.7,0,1524.9,1524.9,华东,上海,上海
O00010606,U002000,S0003,CH01,2025-01-19 13:44:28,paid,2633.02,96.99,0,2536.03,2536.03,华北,北京,北京
O00010607,U001549,S0008,CH07,2025-06-04 22:23:15,completed,3382.02,188.02,0,3194.0,3194.0,华东,山东,青岛
O00010608,U000752,S0020,CH09,2026-03-18 21:13:38,completed,3736.48,605.88,0,3130.6,3130.6,华北,天津,天津
O00010609,U000919,S0054,CH10,2026-06-24 15:07:45,completed,8308.13,698.98,0,7609.15,7609.15,华北,山西,太原
O00010610,U002078,S0075,CH09,2025-03-06 16:46:20,completed,2485.31,337.26,0,2148.05,2148.05,华南,广东,深圳
O00010611,U000123,S0033,CH01,2025-10-20 04:47:23,shipped,3030.88,308.93,0,2721.95,2721.95,西南,四川,成都
O00010612,U003375,S0037,CH02,2025-10-17 19:50:15,cancelled,4179.2,287.84,0,3891.36,0,华东,江苏,南京
O00010613,U000413,S0064,CH03,2025-11-19 15:41:52,completed,957.68,130.69,0,826.99,826.99,华东,山东,青岛
O00010614,U002047,S0074,CH07,2025-01-08 01:50:03,completed,1955.63,324.67,0,1630.96,1630.96,华南,广东,深圳
O00010615,U001141,S0046,CH05,2025-06-05 17:50:49,completed,1754.55,309.48,0,1445.07,1445.07,华北,山西,太原
O00010616,U002382,S0056,CH09,2025-11-03 15:54:10,completed,2132.52,210.45,0,1922.07,1922.07,华南,广西,南宁
O00010617,U003073,S0012,CH10,2026-08-05 13:30:25,completed,4855.87,407.74,0,4448.13,4448.13,西南,重庆,重庆
O00010618,U001584,S0036,CH04,2025-09-24 01:48:41,completed,1163.58,133.67,0,1029.91,1029.91,华北,北京,北京
O00010619,U002605,S0078,CH03,2025-06-19 21:55:23,completed,1339.43,122.48,0,1216.95,1216.95,华东,浙江,杭州
O00010620,U001566,S0037,CH05,2025-11-19 03:28:10,completed,6003.65,744.2,0,5259.45,5259.45,华北,河北,石家庄
O00010621,U002807,S0076,CH02,2025-11-05 10:16:02,completed,8411.38,470.28,0,7941.1,7941.1,华南,广东,广州
O00010622,U001073,S0079,CH08,2026-05-04 19:48:51,refunded,6008.5,985.69,0,5022.81,5022.81,华东,浙江,杭州
O00010623,U003407,S0068,CH01,2026-06-04 18:32:40,completed,477.22,60.78,0,416.44,416.44,华东,山东,青岛
O00010624,U002682,S0072,CH06,2025-11-23 22:56:36,completed,3831.0,569.78,0,3261.22,3261.22,华北,河北,石家庄
O00010625,U003694,S0002,CH05,2025-09-25 17:06:42,completed,924.0,80.13,0,843.87,843.87,华北,山西,太原
O00010626,U004806,S0078,CH08,2026-07-12 13:27:33,shipped,2514.36,304.18,0,2210.18,2210.18,西南,重庆,重庆
O00010627,U000461,S0042,CH04,2026-07-24 12:25:58,cancelled,987.73,21.79,0,965.94,0,华中,江西,南昌
O00010628,U004478,S0021,CH09,2025-01-30 06:11:59,cancelled,2184.09,109.38,0,2074.71,0,西南,云南,昆明
O00010629,U000017,S0039,CH08,2025-09-02 15:57:10,completed,2965.96,296.53,0,2669.43,2669.43,华东,江苏,南京
O00010630,U002544,S0007,CH06,2025-05-17 10:29:55,completed,1847.22,72.12,0,1775.1,1775.1,西南,贵州,贵阳
O00010631,U001229,S0057,CH04,2025-02-23 12:22:50,shipped,9706.98,1715.28,0,7991.7,7991.7,华中,湖南,长沙
O00010632,U001564,S0036,CH01,2025-05-03 06:24:26,completed,64.28,2.93,8,69.35,69.35,华南,广东,深圳
O00010633,U003697,S0026,CH01,2026-03-06 18:47:12,completed,1577.65,48.79,0,1528.86,1528.86,华北,河北,石家庄
O00010634,U000179,S0014,CH12,2025-12-17 15:46:27,completed,4464.48,103.41,0,4361.07,4361.07,华东,山东,青岛
O00010635,U000776,S0052,CH02,2026-06-12 03:01:43,refunded,3654.9,462.2,0,3192.7,3192.7,华南,广东,广州
O00010636,U003020,S0038,CH04,2026-02-25 12:19:37,completed,4764.26,332.24,0,4432.02,4432.02,华南,福建,厦门
O00010637,U000815,S0011,CH06,2026-05-23 16:50:38,shipped,1822.76,256.63,0,1566.13,1566.13,华中,湖北,武汉
O00010638,U001858,S0050,CH05,2025-12-04 18:43:49,completed,5009.6,627.96,0,4381.64,4381.64,华北,山西,太原
O00010639,U000396,S0050,CH07,2026-03-11 19:16:29,refunded,3018.88,126.29,0,2892.59,2892.59,华北,北京,北京
O00010640,U004390,S0062,CH02,2025-06-26 07:10:16,shipped,1701.61,219.47,0,1482.14,1482.14,华东,江苏,南京
O00010641,U002867,S0044,CH12,2026-02-13 19:51:17,shipped,1275.87,107.33,0,1168.54,1168.54,西南,贵州,贵阳
O00010642,U001617,S0010,CH10,2026-08-07 03:00:06,shipped,2887.95,388.0,0,2499.95,2499.95,华中,河南,郑州
O00010643,U002241,S0011,CH01,2025-02-02 19:02:19,completed,2610.62,320.74,0,2289.88,2289.88,华南,广东,深圳
O00010644,U004671,S0071,CH05,2025-12-01 11:51:09,completed,1549.54,12.19,0,1537.35,1537.35,华中,湖南,长沙
O00010645,U002036,S0003,CH05,2025-06-30 14:18:04,completed,2147.93,334.39,0,1813.54,1813.54,华南,广西,南宁
O00010646,U001059,S0068,CH02,2026-05-20 17:03:52,completed,2890.27,203.19,0,2687.08,2687.08,华北,北京,北京
O00010647,U002254,S0038,CH08,2026-06-01 05:00:28,shipped,3292.8,227.74,0,3065.06,3065.06,西南,重庆,重庆
O00010648,U001822,S0054,CH06,2025-08-11 03:19:40,completed,132.23,17.07,0,115.16,115.16,华北,天津,天津
O00010649,U001019,S0069,CH08,2026-04-22 05:29:33,shipped,2485.06,354.13,0,2130.93,2130.93,西南,贵州,贵阳
O00010650,U001477,S0032,CH02,2025-03-20 03:02:41,completed,3226.49,113.02,0,3113.47,3113.47,华东,上海,上海
O00010651,U004740,S0047,CH08,2025-02-07 22:14:51,shipped,4853.37,62.11,0,4791.26,4791.26,华南,广东,广州
O00010652,U000938,S0030,CH04,2025-05-23 10:11:58,completed,4265.86,381.22,0,3884.64,3884.64,华东,浙江,杭州
O00010653,U004937,S0021,CH06,2026-03-03 12:05:32,completed,1194.48,11.62,0,1182.86,1182.86,华北,天津,天津
O00010654,U003554,S0035,CH09,2026-04-21 19:53:15,completed,7365.05,679.63,0,6685.42,6685.42,华东,江苏,南京
O00010655,U001213,S0013,CH06,2026-07-16 21:17:40,completed,44.12,2.57,8,49.55,49.55,华南,广东,广州
O00010656,U000343,S0017,CH02,2025-05-29 20:03:27,shipped,7105.31,640.63,0,6464.68,6464.68,华东,浙江,杭州
O00010657,U000667,S0063,CH05,2025-12-02 01:26:23,refunded,7598.99,718.98,0,6880.01,6880.01,华南,广西,南宁
O00010658,U004953,S0042,CH07,2025-08-16 14:36:57,completed,6115.15,904.95,0,5210.2,5210.2,华南,福建,厦门
O00010659,U000586,S0049,CH04,2025-11-07 07:32:04,completed,1776.06,158.89,0,1617.17,1617.17,华中,江西,南昌
O00010660,U004634,S0080,CH11,2025-08-22 22:37:19,cancelled,8877.44,910.36,0,7967.08,0,华东,山东,青岛
O00010661,U004737,S0024,CH06,2026-04-03 15:38:51,completed,5640.58,767.61,0,4872.97,4872.97,华南,福建,厦门
O00010662,U001941,S0014,CH05,2026-07-28 04:00:39,completed,1540.26,251.82,0,1288.44,1288.44,华中,江西,南昌
O00010663,U002227,S0003,CH01,2025-05-04 09:39:17,completed,3446.93,479.13,0,2967.8,2967.8,华东,山东,青岛
O00010664,U001592,S0065,CH03,2025-04-16 10:21:20,shipped,3727.69,380.0,0,3347.69,3347.69,华北,北京,北京
O00010665,U004769,S0015,CH06,2025-03-11 21:08:32,refunded,5350.12,427.49,0,4922.63,4922.63,华北,天津,天津
O00010666,U004967,S0033,CH10,2026-02-09 03:37:54,refunded,771.11,110.34,0,660.77,660.77,华北,河北,石家庄
O00010667,U001828,S0060,CH01,2026-04-17 14:40:11,completed,2778.91,375.91,0,2403.0,2403.0,西南,贵州,贵阳
O00010668,U000558,S0054,CH10,2026-04-29 23:33:39,completed,3807.5,367.13,0,3440.37,3440.37,华东,江苏,南京
O00010669,U000732,S0053,CH06,2025-02-07 10:57:15,cancelled,14855.63,526.11,0,14329.52,0,华北,天津,天津
O00010670,U003576,S0011,CH06,2025-11-25 09:24:14,completed,1434.82,56.45,0,1378.37,1378.37,华东,江苏,南京
O00010671,U002122,S0066,CH07,2025-08-07 16:04:19,shipped,5048.96,369.22,0,4679.74,4679.74,华东,上海,上海
O00010672,U003309,S0001,CH04,2026-07-14 07:17:06,completed,1979.02,203.31,0,1775.71,1775.71,华东,江苏,南京
O00010673,U002109,S0049,CH07,2026-02-25 13:47:41,completed,1835.49,68.37,0,1767.12,1767.12,华南,广东,广州
O00010674,U004657,S0008,CH09,2026-01-14 19:18:09,shipped,9089.45,981.75,0,8107.7,8107.7,华南,广东,广州
O00010675,U000006,S0063,CH10,2026-05-16 05:36:52,shipped,1039.64,17.19,0,1022.45,1022.45,华东,浙江,杭州
O00010676,U002288,S0029,CH02,2025-06-22 18:24:18,cancelled,3502.83,517.61,0,2985.22,0,华北,北京,北京
O00010677,U003241,S0045,CH08,2026-02-10 16:24:46,shipped,2303.82,119.79,0,2184.03,2184.03,华南,广东,深圳
O00010678,U003102,S0024,CH02,2025-04-05 11:37:50,shipped,8295.54,723.87,0,7571.67,7571.67,华东,上海,上海
O00010679,U000291,S0068,CH03,2026-03-27 17:27:04,completed,3443.14,121.21,0,3321.93,3321.93,华南,广东,深圳
O00010680,U002604,S0001,CH07,2026-06-15 16:00:24,shipped,2610.42,448.05,0,2162.37,2162.37,西南,重庆,重庆
O00010681,U003575,S0063,CH09,2026-05-09 08:03:22,completed,3017.6,211.1,0,2806.5,2806.5,华东,江苏,南京
O00010682,U003510,S0050,CH03,2025-05-20 01:46:14,completed,2633.54,240.5,0,2393.04,2393.04,华中,河南,郑州
O00010683,U004854,S0054,CH03,2026-06-09 10:41:57,completed,3983.55,372.25,0,3611.3,3611.3,华南,广东,深圳
O00010684,U004087,S0050,CH10,2025-08-18 20:44:11,refunded,2974.98,171.04,0,2803.94,2803.94,西南,云南,昆明
O00010685,U004687,S0024,CH08,2025-06-28 22:35:42,completed,2534.1,111.32,0,2422.78,2422.78,华南,福建,厦门
O00010686,U000377,S0074,CH02,2025-12-08 13:08:28,completed,5451.5,622.37,0,4829.13,4829.13,华中,河南,郑州
O00010687,U002350,S0061,CH07,2026-03-31 07:18:56,completed,573.87,1.54,0,572.33,572.33,华北,河北,石家庄
O00010688,U000279,S0014,CH09,2026-01-30 06:55:46,completed,1534.42,248.39,0,1286.03,1286.03,华东,上海,上海
O00010689,U003582,S0048,CH07,2025-01-10 20:03:51,completed,1019.88,4.69,0,1015.19,1015.19,华南,广东,深圳
O00010690,U000499,S0056,CH03,2026-03-26 13:51:44,completed,7545.24,977.93,0,6567.31,6567.31,西南,贵州,贵阳
O00010691,U004588,S0061,CH02,2025-07-23 10:20:07,paid,2502.47,75.64,0,2426.83,2426.83,西南,贵州,贵阳
O00010692,U002100,S0063,CH03,2025-12-12 12:00:54,paid,3012.46,202.58,0,2809.88,2809.88,华东,浙江,杭州
O00010693,U003383,S0016,CH07,2026-04-17 22:18:46,completed,1173.52,134.08,0,1039.44,1039.44,西南,云南,昆明
O00010694,U002172,S0075,CH04,2025-10-10 01:08:47,completed,4227.8,140.86,0,4086.94,4086.94,华南,广东,深圳
O00010695,U001367,S0072,CH01,2026-04-25 14:24:04,completed,9372.19,1365.51,0,8006.68,8006.68,华南,广东,广州
O00010696,U003804,S0018,CH01,2025-11-26 06:58:50,completed,3995.37,454.1,0,3541.27,3541.27,西南,重庆,重庆
O00010697,U003596,S0044,CH07,2025-02-10 20:23:20,completed,11893.96,2014.95,0,9879.01,9879.01,华南,广西,南宁
O00010698,U001798,S0028,CH01,2026-02-06 16:37:59,completed,2664.44,172.59,0,2491.85,2491.85,华南,广东,深圳
O00010699,U003185,S0059,CH03,2025-03-13 10:29:14,completed,3065.04,481.01,0,2584.03,2584.03,华东,浙江,杭州
O00010700,U004537,S0010,CH01,2025-04-04 19:13:06,shipped,4345.49,233.23,0,4112.26,4112.26,西南,重庆,重庆
O00010701,U004877,S0049,CH03,2025-01-31 00:41:10,completed,5580.17,330.35,0,5249.82,5249.82,华东,浙江,杭州
O00010702,U001807,S0041,CH03,2025-04-18 17:07:07,completed,5916.07,422.74,0,5493.33,5493.33,华东,上海,上海
O00010703,U001162,S0048,CH02,2025-04-18 23:32:10,cancelled,177.25,4.77,0,172.48,0,华北,北京,北京
O00010704,U004738,S0031,CH04,2025-01-13 20:36:39,shipped,3063.44,181.88,0,2881.56,2881.56,华中,江西,南昌
O00010705,U001719,S0056,CH04,2025-08-06 05:59:01,completed,5324.61,918.78,0,4405.83,4405.83,华中,湖南,长沙
O00010706,U004869,S0024,CH05,2025-11-30 02:44:30,completed,3704.05,259.42,0,3444.63,3444.63,西南,云南,昆明
O00010707,U001802,S0031,CH10,2026-01-14 17:16:06,completed,5152.71,174.19,0,4978.52,4978.52,华东,上海,上海
O00010708,U001216,S0034,CH04,2026-05-28 06:09:03,pending_payment,553.79,99.19,0,454.6,0,华北,北京,北京
O00010709,U004499,S0056,CH09,2025-07-10 21:53:31,completed,7031.96,935.07,0,6096.89,6096.89,华东,山东,青岛
O00010710,U001936,S0067,CH09,2026-04-05 18:18:26,completed,2070.89,84.45,0,1986.44,1986.44,华北,天津,天津
O00010711,U000170,S0069,CH07,2025-04-05 16:04:59,refunded,7588.78,308.26,0,7280.52,7280.52,华东,上海,上海
O00010712,U002299,S0065,CH08,2025-01-25 12:41:25,completed,3561.8,494.88,0,3066.92,3066.92,西南,重庆,重庆
O00010713,U001647,S0017,CH02,2025-03-03 13:47:24,completed,2843.76,312.76,0,2531.0,2531.0,华东,江苏,南京
O00010714,U001880,S0055,CH07,2025-10-24 14:45:16,completed,2627.6,209.21,0,2418.39,2418.39,西南,四川,成都
O00010715,U003404,S0076,CH02,2026-02-26 11:28:28,completed,3173.69,359.86,0,2813.83,2813.83,华东,山东,青岛
O00010716,U000309,S0062,CH02,2025-06-22 05:33:12,completed,4507.45,359.8,0,4147.65,4147.65,西南,云南,昆明
O00010717,U003312,S0045,CH01,2026-07-03 14:58:50,shipped,4173.01,191.39,0,3981.62,3981.62,西南,云南,昆明
O00010718,U003487,S0034,CH09,2025-08-01 17:41:03,completed,839.04,28.47,0,810.57,810.57,华北,河北,石家庄
O00010719,U000816,S0041,CH04,2025-03-31 09:28:59,completed,4882.65,325.28,0,4557.37,4557.37,华东,江苏,南京
O00010720,U002736,S0027,CH01,2025-04-12 10:01:21,completed,2367.26,397.57,0,1969.69,1969.69,西南,四川,成都
O00010721,U000901,S0080,CH02,2025-10-11 03:48:30,completed,7457.28,1244.8,0,6212.48,6212.48,华南,广西,南宁
O00010722,U004862,S0050,CH03,2025-03-01 07:26:59,completed,9728.72,950.3,0,8778.42,8778.42,西南,重庆,重庆
O00010723,U004818,S0072,CH02,2025-05-05 00:04:20,refunded,1485.25,163.87,0,1321.38,1321.38,华北,山西,太原
O00010724,U001477,S0021,CH06,2025-08-25 18:20:16,shipped,2191.55,110.35,0,2081.2,2081.2,华东,上海,上海
O00010725,U002640,S0018,CH01,2026-03-10 04:48:23,completed,5008.9,163.39,0,4845.51,4845.51,西南,重庆,重庆
O00010726,U002614,S0064,CH03,2026-03-05 16:34:41,completed,1666.13,233.28,0,1432.85,1432.85,华中,河南,郑州
O00010727,U001635,S0016,CH02,2025-04-26 21:34:15,refunded,5191.58,318.45,0,4873.13,4873.13,华南,广东,深圳
O00010728,U003292,S0061,CH02,2026-02-23 07:44:36,cancelled,2627.18,69.36,0,2557.82,0,华中,河南,郑州
O00010729,U003983,S0061,CH03,2025-07-19 14:06:54,completed,3096.23,106.12,0,2990.11,2990.11,华南,广东,深圳
O00010730,U000190,S0067,CH02,2025-01-16 01:16:45,completed,998.53,128.77,0,869.76,869.76,华北,北京,北京
O00010731,U002719,S0016,CH10,2026-05-20 17:19:53,shipped,742.95,76.78,0,666.17,666.17,华东,江苏,南京
O00010732,U003119,S0066,CH05,2026-06-28 02:42:08,completed,1074.45,2.18,0,1072.27,1072.27,华南,广东,广州
O00010733,U000011,S0045,CH01,2026-02-07 11:18:44,pending_payment,1267.02,146.26,0,1120.76,0,华东,山东,青岛
O00010734,U000155,S0006,CH02,2025-09-22 12:14:19,completed,453.66,17.87,0,435.79,435.79,华北,河北,石家庄
O00010735,U001779,S0070,CH02,2025-03-06 04:03:25,completed,2587.12,417.29,0,2169.83,2169.83,华北,北京,北京
O00010736,U002103,S0041,CH08,2025-01-16 01:40:15,completed,2106.37,247.43,0,1858.94,1858.94,西南,贵州,贵阳
O00010737,U003193,S0051,CH01,2025-09-16 22:54:07,completed,1570.58,69.43,0,1501.15,1501.15,华东,上海,上海
O00010738,U002416,S0055,CH05,2026-03-16 03:32:26,completed,2600.49,34.7,0,2565.79,2565.79,华南,广东,深圳
O00010739,U004054,S0032,CH02,2025-11-17 17:41:59,cancelled,2383.27,89.8,0,2293.47,0,华中,湖南,长沙
O00010740,U002976,S0001,CH09,2026-04-23 02:42:41,completed,2007.06,43.27,0,1963.79,1963.79,西南,贵州,贵阳
O00010741,U004163,S0075,CH07,2026-04-15 03:24:24,shipped,3009.12,347.25,0,2661.87,2661.87,华东,江苏,南京
O00010742,U000786,S0052,CH02,2026-05-06 12:04:42,completed,2297.42,340.14,0,1957.28,1957.28,华南,广东,深圳
O00010743,U001237,S0072,CH03,2025-06-03 05:59:51,completed,304.5,32.0,0,272.5,272.5,华东,山东,青岛
O00010744,U003929,S0028,CH02,2025-01-27 03:09:10,cancelled,3158.96,311.48,0,2847.48,0,华东,山东,青岛
O00010745,U001949,S0029,CH03,2026-05-07 10:24:14,completed,553.99,8.34,0,545.65,545.65,西南,云南,昆明
O00010746,U004944,S0029,CH01,2026-02-10 13:09:07,completed,231.23,15.99,0,215.24,215.24,华东,浙江,杭州
O00010747,U004323,S0069,CH07,2025-03-19 03:53:32,completed,9009.99,1525.27,0,7484.72,7484.72,华中,河南,郑州
O00010748,U002024,S0035,CH05,2026-05-28 10:54:09,completed,9297.48,682.51,0,8614.97,8614.97,华北,北京,北京
O00010749,U002475,S0063,CH09,2025-03-20 22:50:13,completed,964.64,73.9,0,890.74,890.74,华北,天津,天津
O00010750,U001513,S0075,CH01,2026-02-08 09:55:40,completed,3878.03,440.38,0,3437.65,3437.65,华南,广西,南宁
O00010751,U000974,S0034,CH03,2026-08-18 06:42:44,completed,285.44,44.84,0,240.6,240.6,华北,天津,天津
O00010752,U001422,S0001,CH02,2025-12-20 22:33:20,cancelled,2166.07,112.63,0,2053.44,0,华东,山东,青岛
O00010753,U000088,S0052,CH07,2025-07-29 00:04:56,cancelled,5985.06,534.53,0,5450.53,0,华东,上海,上海
O00010754,U000567,S0027,CH01,2026-06-01 13:54:26,completed,1030.62,6.71,0,1023.91,1023.91,华南,广东,深圳
O00010755,U004961,S0025,CH05,2025-12-12 13:28:42,completed,5883.23,641.83,0,5241.4,5241.4,西南,四川,成都
O00010756,U000165,S0033,CH05,2025-01-27 06:40:08,completed,4333.12,274.08,0,4059.04,4059.04,华东,浙江,杭州
O00010757,U004626,S0033,CH03,2026-03-26 22:03:06,completed,3096.81,351.24,0,2745.57,2745.57,华中,湖南,长沙
O00010758,U001161,S0050,CH09,2025-08-23 13:20:44,cancelled,7224.88,203.75,0,7021.13,0,华中,湖北,武汉
O00010759,U004302,S0038,CH11,2025-03-21 14:14:34,cancelled,4613.92,255.04,0,4358.88,0,华中,江西,南昌
O00010760,U000876,S0037,CH08,2025-05-10 09:12:49,completed,271.55,29.25,0,242.3,242.3,华东,江苏,南京
O00010761,U002576,S0022,CH02,2025-11-13 17:00:07,completed,757.32,42.7,0,714.62,714.62,华东,山东,青岛
O00010762,U001306,S0069,CH03,2025-07-04 16:13:09,cancelled,4484.8,494.64,0,3990.16,0,华南,广西,南宁
O00010763,U004969,S0022,CH08,2025-05-07 02:07:29,paid,9783.13,403.99,0,9379.14,9379.14,西南,四川,成都
O00010764,U001969,S0078,CH03,2026-04-17 11:41:27,completed,2305.54,296.65,0,2008.89,2008.89,华北,天津,天津
O00010765,U004443,S0002,CH03,2025-08-20 16:14:02,shipped,5346.59,493.77,0,4852.82,4852.82,华南,广东,深圳
O00010766,U000566,S0001,CH03,2025-08-23 08:50:31,refunded,464.44,57.71,0,406.73,406.73,华东,江苏,南京
O00010767,U003425,S0080,CH01,2026-08-15 00:55:32,completed,6579.05,824.16,0,5754.89,5754.89,华南,广东,深圳
O00010768,U003130,S0030,CH07,2025-12-23 22:48:23,shipped,1324.0,213.73,0,1110.27,1110.27,西南,四川,成都
O00010769,U001779,S0067,CH03,2025-12-15 05:56:40,completed,7532.08,269.22,0,7262.86,7262.86,华北,北京,北京
O00010770,U002280,S0047,CH01,2026-02-11 02:19:05,shipped,11170.11,1746.36,0,9423.75,9423.75,华北,山西,太原
