sku_id,warehouse_id,available_qty,reserved_qty,safety_stock,max_stock,updated_at
SKU0001340,W016,565,39,30,538,2026-08-22 23:59:59
SKU0001341,W010,697,69,42,969,2026-08-22 23:59:59
SKU0001342,W011,653,10,20,800,2026-08-22 23:59:59
SKU0001343,W012,268,2,58,316,2026-08-22 23:59:59
SKU0001344,W004,298,26,31,509,2026-08-22 23:59:59
SKU0001345,W016,275,76,68,615,2026-08-22 23:59:59
SKU0001346,W012,160,57,122,630,2026-08-22 23:59:59
SKU0001347,W011,248,53,86,940,2026-08-22 23:59:59
SKU0001348,W001,159,28,52,412,2026-08-22 23:59:59
SKU0001349,W009,332,5,51,509,2026-08-22 23:59:59
SKU0001350,W014,202,73,136,393,2026-08-22 23:59:59
SKU0001351,W015,82,54,102,547,2026-08-22 23:59:59
SKU0001352,W015,680,28,97,780,2026-08-22 23:59:59
SKU0001353,W001,646,61,132,895,2026-08-22 23:59:59
SKU0001354,W014,27,11,99,678,2026-08-22 23:59:59
SKU0001355,W007,145,64,46,734,2026-08-22 23:59:59
SKU0001356,W007,730,1,106,610,2026-08-22 23:59:59
SKU0001357,W011,275,55,101,1017,2026-08-22 23:59:59
SKU0001358,W016,449,56,63,407,2026-08-22 23:59:59
SKU0001359,W012,160,59,103,1027,2026-08-22 23:59:59
SKU0001360,W015,13,1,28,480,2026-08-22 23:59:59
SKU0001361,W010,265,62,39,1055,2026-08-22 23:59:59
SKU0001362,W014,200,50,108,674,2026-08-22 23:59:59
SKU0001363,W007,291,25,125,444,2026-08-22 23:59:59
SKU0001364,W002,410,6,35,460,2026-08-22 23:59:59
SKU0001365,W011,734,30,60,301,2026-08-22 23:59:59
SKU0001366,W002,755,10,38,1050,2026-08-22 23:59:59
SKU0001367,W012,536,66,103,207,2026-08-22 23:59:59
SKU0001368,W011,499,57,20,483,2026-08-22 23:59:59
SKU0001369,W001,695,0,56,672,2026-08-22 23:59:59
SKU0001370,W009,271,0,56,247,2026-08-22 23:59:59
SKU0001371,W013,328,17,107,807,2026-08-22 23:59:59
SKU0001372,W012,746,31,24,208,2026-08-22 23:59:59
SKU0001373,W007,754,5,71,751,2026-08-22 23:59:59
SKU0001374,W016,72,63,81,265,2026-08-22 23:59:59
SKU0001375,W010,66,58,94,815,2026-08-22 23:59:59
SKU0001376,W009,755,75,39,567,2026-08-22 23:59:59
SKU0001377,W008,317,58,26,478,2026-08-22 23:59:59
SKU0001378,W006,91,66,71,870,2026-08-22 23:59:59
SKU0001379,W016,326,3,86,995,2026-08-22 23:59:59
SKU0001380,W006,160,53,61,1068,2026-08-22 23:59:59
SKU0001381,W011,733,17,51,937,2026-08-22 23:59:59
SKU0001382,W016,596,11,42,691,2026-08-22 23:59:59
SKU0001383,W013,783,56,123,216,2026-08-22 23:59:59
SKU0001384,W007,689,22,117,349,2026-08-22 23:59:59
SKU0001385,W014,497,2,127,973,2026-08-22 23:59:59
SKU0001386,W008,120,34,25,531,2026-08-22 23:59:59
SKU0001387,W006,731,7,95,280,2026-08-22 23:59:59
SKU0001388,W011,457,33,114,384,2026-08-22 23:59:59
SKU0001389,W009,303,72,96,681,2026-08-22 23:59:59
SKU0001390,W013,473,3,106,552,2026-08-22 23:59:59
SKU0001391,W012,610,56,125,792,2026-08-22 23:59:59
SKU0001392,W006,484,78,23,1027,2026-08-22 23:59:59
SKU0001393,W006,255,34,122,732,2026-08-22 23:59:59
SKU0001394,W016,76,14,42,230,2026-08-22 23:59:59
SKU0001395,W003,122,75,111,477,2026-08-22 23:59:59
SKU0001396,W013,490,29,95,655,2026-08-22 23:59:59
SKU0001397,W010,525,0,75,791,2026-08-22 23:59:59
SKU0001398,W010,718,16,25,375,2026-08-22 23:59:59
SKU0001399,W014,214,55,91,360,2026-08-22 23:59:59
SKU0001400,W011,682,72,132,1157,2026-08-22 23:59:59
SKU0001401,W008,708,60,29,242,2026-08-22 23:59:59
SKU0001402,W016,664,68,141,1035,2026-08-22 23:59:59
SKU0001403,W005,346,76,135,838,2026-08-22 23:59:59
SKU0001404,W012,476,38,21,1084,2026-08-22 23:59:59
SKU0001405,W001,772,66,76,637,2026-08-22 23:59:59
SKU0001406,W013,393,21,73,876,2026-08-22 23:59:59
SKU0001407,W007,679,39,54,815,2026-08-22 23:59:59
SKU0001408,W004,518,72,57,603,2026-08-22 23:59:59
SKU0001409,W004,792,45,96,857,2026-08-22 23:59:59
SKU0001410,W015,422,59,98,608,2026-08-22 23:59:59
SKU0001411,W006,706,64,125,446,2026-08-22 23:59:59
SKU0001412,W007,799,3,58,647,2026-08-22 23:59:59
SKU0001413,W007,726,5,73,657,2026-08-22 23:59:59
SKU0001414,W001,796,25,101,403,2026-08-22 23:59:59
SKU0001415,W011,594,50,119,560,2026-08-22 23:59:59
SKU0001416,W011,434,12,76,354,2026-08-22 23:59:59
SKU0001417,W004,605,66,67,312,2026-08-22 23:59:59
SKU0001418,W001,401,80,71,972,2026-08-22 23:59:59
SKU0001419,W012,196,80,53,1141,2026-08-22 23:59:59
SKU0001420,W014,317,34,102,1139,2026-08-22 23:59:59
SKU0001421,W016,406,10,103,1106,2026-08-22 23:59:59
SKU0001422,W003,313,71,120,997,2026-08-22 23:59:59
SKU0001423,W011,122,49,84,362,2026-08-22 23:59:59
SKU0001424,W001,121,35,99,511,2026-08-22 23:59:59
SKU0001425,W014,246,79,86,1004,2026-08-22 23:59:59
SKU0001426,W013,218,75,64,447,2026-08-22 23:59:59
SKU0001427,W007,517,40,37,686,2026-08-22 23:59:59
SKU0001428,W010,177,48,73,612,2026-08-22 23:59:59
SKU0001429,W006,369,4,38,414,2026-08-22 23:59:59
SKU0001430,W016,676,18,60,385,2026-08-22 23:59:59
SKU0001431,W011,538,8,23,1071,2026-08-22 23:59:59
SKU0001432,W015,297,56,76,699,2026-08-22 23:59:59
SKU0001433,W014,735,5,34,1067,2026-08-22 23:59:59
SKU0001434,W003,313,36,114,1099,2026-08-22 23:59:59
SKU0001435,W004,431,40,41,230,2026-08-22 23:59:59
SKU0001436,W001,326,63,85,526,2026-08-22 23:59:59
SKU0001437,W004,408,30,132,1077,2026-08-22 23:59:59
SKU0001438,W006,235,25,82,644,2026-08-22 23:59:59
SKU0001439,W010,768,56,124,702,2026-08-22 23:59:59
SKU0001440,W001,86,34,84,875,2026-08-22 23:59:59
SKU0001441,W005,592,59,78,622,2026-08-22 23:59:59
SKU0001442,W008,129,37,126,943,2026-08-22 23:59:59
SKU0001443,W001,104,55,29,1175,2026-08-22 23:59:59
SKU0001444,W011,702,45,80,959,2026-08-22 23:59:59
SKU0001445,W010,498,7,148,326,2026-08-22 23:59:59
SKU0001446,W015,47,6,83,631,2026-08-22 23:59:59
SKU0001447,W002,630,59,124,506,2026-08-22 23:59:59
SKU0001448,W005,661,40,55,1111,2026-08-22 23:59:59
SKU0001449,W001,659,11,118,465,2026-08-22 23:59:59
SKU0001450,W014,447,12,27,254,2026-08-22 23:59:59
SKU0001451,W013,259,48,56,465,2026-08-22 23:59:59
SKU0001452,W001,768,32,62,728,2026-08-22 23:59:59
SKU0001453,W015,602,73,105,564,2026-08-22 23:59:59
SKU0001454,W013,563,49,82,930,2026-08-22 23:59:59
SKU0001455,W015,427,61,135,400,2026-08-22 23:59:59
SKU0001456,W005,662,71,92,1001,2026-08-22 23:59:59
SKU0001457,W014,364,22,86,903,2026-08-22 23:59:59
SKU0001458,W010,212,61,28,655,2026-08-22 23:59:59
SKU0001459,W007,424,57,61,527,2026-08-22 23:59:59
SKU0001460,W012,77,6,43,345,2026-08-22 23:59:59
SKU0001461,W004,181,29,56,442,2026-08-22 23:59:59
SKU0001462,W003,764,79,83,962,2026-08-22 23:59:59
SKU0001463,W009,403,1,80,536,2026-08-22 23:59:59
SKU0001464,W003,509,14,105,1109,2026-08-22 23:59:59
SKU0001465,W003,534,14,62,627,2026-08-22 23:59:59
SKU0001466,W009,584,14,121,449,2026-08-22 23:59:59
SKU0001467,W010,550,9,44,330,2026-08-22 23:59:59
SKU0001468,W016,387,4,140,899,2026-08-22 23:59:59
SKU0001469,W011,772,72,82,769,2026-08-22 23:59:59
SKU0001470,W002,596,17,21,757,2026-08-22 23:59:59
SKU0001471,W003,643,55,139,978,2026-08-22 23:59:59
SKU0001472,W012,77,19,71,1144,2026-08-22 23:59:59
SKU0001473,W008,72,36,96,596,2026-08-22 23:59:59
SKU0001474,W015,357,72,94,700,2026-08-22 23:59:59
SKU0001475,W002,279,1,106,494,2026-08-22 23:59:59
SKU0001476,W004,286,51,77,281,2026-08-22 23:59:59
SKU0001477,W004,245,29,23,1182,2026-08-22 23:59:59
SKU0001478,W003,319,0,89,575,2026-08-22 23:59:59
SKU0001479,W012,498,3,36,852,2026-08-22 23:59:59
SKU0001480,W004,619,25,32,1137,2026-08-22 23:59:59
SKU0001481,W012,424,4,92,1057,2026-08-22 23:59:59
SKU0001482,W005,617,6,145,243,2026-08-22 23:59:59
SKU0001483,W008,767,58,90,993,2026-08-22 23:59:59
SKU0001484,W002,543,8,32,342,2026-08-22 23:59:59
SKU0001485,W008,485,20,129,684,2026-08-22 23:59:59
SKU0001486,W006,732,42,95,1178,2026-08-22 23:59:59
SKU0001487,W015,10,5,125,768,2026-08-22 23:59:59
SKU0001488,W010,682,45,36,379,2026-08-22 23:59:59
SKU0001489,W002,39,10,115,632,2026-08-22 23:59:59
SKU0001490,W003,241,71,53,533,2026-08-22 23:59:59
SKU0001491,W005,568,58,144,309,2026-08-22 23:59:59
SKU0001492,W008,513,68,140,820,2026-08-22 23:59:59
SKU0001493,W008,609,38,97,793,2026-08-22 23:59:59
SKU0001494,W004,185,22,68,800,2026-08-22 23:59:59
SKU0001495,W008,529,49,76,400,2026-08-22 23:59:59
SKU0001496,W009,470,66,83,699,2026-08-22 23:59:59
SKU0001497,W015,444,76,66,699,2026-08-22 23:59:59
SKU0001498,W001,507,66,96,1000,2026-08-22 23:59:59
SKU0001499,W007,584,43,60,210,2026-08-22 23:59:59
SKU0001500,W009,232,76,86,1160,2026-08-22 23:59:59
SKU0001501,W003,556,56,39,818,2026-08-22 23:59:59
SKU0001502,W003,369,27,47,1009,2026-08-22 23:59:59
SKU0001503,W008,652,23,129,1070,2026-08-22 23:59:59
SKU0001504,W006,217,76,97,1190,2026-08-22 23:59:59
SKU0001505,W002,768,67,140,683,2026-08-22 23:59:59
SKU0001506,W003,443,77,102,1161,2026-08-22 23:59:59
SKU0001507,W003,257,47,22,1062,2026-08-22 23:59:59
SKU0001508,W008,87,60,72,1045,2026-08-22 23:59:59
SKU0001509,W015,420,49,136,992,2026-08-22 23:59:59
SKU0001510,W009,747,25,107,958,2026-08-22 23:59:59
SKU0001511,W007,21,14,21,402,2026-08-22 23:59:59
SKU0001512,W015,788,0,70,359,2026-08-22 23:59:59
SKU0001513,W013,46,42,136,1190,2026-08-22 23:59:59
SKU0001514,W011,553,71,137,884,2026-08-22 23:59:59
SKU0001515,W001,364,10,119,969,2026-08-22 23:59:59
SKU0001516,W016,181,72,122,404,2026-08-22 23:59:59
SKU0001517,W006,782,28,113,252,2026-08-22 23:59:59
SKU0001518,W001,223,17,31,548,2026-08-22 23:59:59
SKU0001519,W007,180,45,140,532,2026-08-22 23:59:59
SKU0001520,W014,46,12,49,983,2026-08-22 23:59:59
SKU0001521,W003,605,2,93,328,2026-08-22 23:59:59
SKU0001522,W009,442,61,83,459,2026-08-22 23:59:59
SKU0001523,W009,582,16,87,536,2026-08-22 23:59:59
SKU0001524,W002,59,8,47,284,2026-08-22 23:59:59
SKU0001525,W002,143,35,94,629,2026-08-22 23:59:59
SKU0001526,W012,84,41,133,568,2026-08-22 23:59:59
SKU0001527,W004,474,51,129,308,2026-08-22 23:59:59
SKU0001528,W014,175,66,134,294,2026-08-22 23:59:59
SKU0001529,W001,671,8,66,523,2026-08-22 23:59:59
SKU0001530,W009,318,16,36,828,2026-08-22 23:59:59
SKU0001531,W015,644,44,35,976,2026-08-22 23:59:59
SKU0001532,W010,53,39,118,536,2026-08-22 23:59:59
SKU0001533,W005,588,11,150,1049,2026-08-22 23:59:59
SKU0001534,W011,543,68,140,756,2026-08-22 23:59:59
SKU0001535,W005,484,13,115,1007,2026-08-22 23:59:59
SKU0001536,W016,322,64,141,332,2026-08-22 23:59:59
SKU0001537,W014,386,34,47,629,2026-08-22 23:59:59
SKU0001538,W013,764,67,73,722,2026-08-22 23:59:59
SKU0001539,W014,43,30,109,480,2026-08-22 23:59:59
SKU0001540,W010,740,45,45,374,2026-08-22 23:59:59
SKU0001541,W016,473,35,40,950,2026-08-22 23:59:59
SKU0001542,W003,637,66,135,276,2026-08-22 23:59:59
SKU0001543,W001,379,22,25,582,2026-08-22 23:59:59
SKU0001544,W011,132,27,21,1086,2026-08-22 23:59:59
SKU0001545,W007,283,73,110,758,2026-08-22 23:59:59
SKU0001546,W014,650,24,65,1075,2026-08-22 23:59:59
SKU0001547,W010,377,11,40,836,2026-08-22 23:59:59
SKU0001548,W008,387,15,48,201,2026-08-22 23:59:59
SKU0001549,W010,291,79,121,359,2026-08-22 23:59:59
SKU0001550,W001,596,62,105,349,2026-08-22 23:59:59
SKU0001551,W012,564,73,44,1141,2026-08-22 23:59:59
SKU0001552,W010,510,3,52,833,2026-08-22 23:59:59
SKU0001553,W005,52,27,84,709,2026-08-22 23:59:59
SKU0001554,W009,408,0,69,594,2026-08-22 23:59:59
SKU0001555,W003,628,5,44,456,2026-08-22 23:59:59
SKU0001556,W016,81,51,48,603,2026-08-22 23:59:59
SKU0001557,W011,298,14,66,342,2026-08-22 23:59:59
SKU0001558,W016,282,19,47,204,2026-08-22 23:59:59
SKU0001559,W016,444,76,47,285,2026-08-22 23:59:59
SKU0001560,W007,689,32,133,990,2026-08-22 23:59:59
SKU0001561,W015,346,78,79,545,2026-08-22 23:59:59
SKU0001562,W005,523,61,81,464,2026-08-22 23:59:59
SKU0001563,W012,721,16,42,1065,2026-08-22 23:59:59
SKU0001564,W003,19,10,148,1083,2026-08-22 23:59:59
SKU0001565,W013,715,28,66,1117,2026-08-22 23:59:59
SKU0001566,W005,231,64,28,693,2026-08-22 23:59:59
SKU0001567,W015,515,47,26,645,2026-08-22 23:59:59
SKU0001568,W006,425,37,145,852,2026-08-22 23:59:59
SKU0001569,W014,210,31,89,285,2026-08-22 23:59:59
SKU0001570,W008,275,34,113,276,2026-08-22 23:59:59
SKU0001571,W011,559,78,63,656,2026-08-22 23:59:59
SKU0001572,W007,336,38,94,370,2026-08-22 23:59:59
SKU0001573,W016,176,68,69,831,2026-08-22 23:59:59
SKU0001574,W009,783,20,106,605,2026-08-22 23:59:59
SKU0001575,W003,499,7,103,383,2026-08-22 23:59:59
SKU0001576,W013,549,13,52,1028,2026-08-22 23:59:59
SKU0001577,W012,350,59,46,625,2026-08-22 23:59:59
SKU0001578,W005,334,32,49,974,2026-08-22 23:59:59
SKU0001579,W004,147,57,86,910,2026-08-22 23:59:59
SKU0001580,W001,603,45,65,800,2026-08-22 23:59:59
SKU0001581,W013,692,7,149,1045,2026-08-22 23:59:59
SKU0001582,W011,76,30,22,610,2026-08-22 23:59:59
SKU0001583,W008,603,47,125,318,2026-08-22 23:59:59
SKU0001584,W015,126,43,97,1037,2026-08-22 23:59:59
SKU0001585,W008,767,6,28,967,2026-08-22 23:59:59
SKU0001586,W005,283,79,60,643,2026-08-22 23:59:59
SKU0001587,W010,49,27,85,754,2026-08-22 23:59:59
SKU0001588,W002,342,50,55,226,2026-08-22 23:59:59
SKU0001589,W011,748,72,88,529,2026-08-22 23:59:59
SKU0001590,W014,650,59,40,480,2026-08-22 23:59:59
SKU0001591,W004,617,54,28,492,2026-08-22 23:59:59
SKU0001592,W002,29,23,28,734,2026-08-22 23:59:59
SKU0001593,W008,379,37,63,962,2026-08-22 23:59:59
SKU0001594,W007,515,2,134,793,2026-08-22 23:59:59
SKU0001595,W013,344,8,39,467,2026-08-22 23:59:59
SKU0001596,W010,367,29,125,1063,2026-08-22 23:59:59
SKU0001597,W016,309,36,141,913,2026-08-22 23:59:59
SKU0001598,W012,233,69,48,895,2026-08-22 23:59:59
SKU0001599,W002,396,10,68,871,2026-08-22 23:59:59
SKU0001600,W014,279,22,20,768,2026-08-22 23:59:59
SKU0001601,W002,774,79,61,611,2026-08-22 23:59:59
SKU0001602,W010,550,70,138,1015,2026-08-22 23:59:59
SKU0001603,W012,257,17,33,644,2026-08-22 23:59:59
SKU0001604,W008,597,44,51,207,2026-08-22 23:59:59
SKU0001605,W011,296,21,62,798,2026-08-22 23:59:59
SKU0001606,W010,160,14,68,618,2026-08-22 23:59:59
SKU0001607,W005,644,60,110,387,2026-08-22 23:59:59
SKU0001608,W009,730,68,68,1097,2026-08-22 23:59:59
SKU0001609,W013,126,70,65,495,2026-08-22 23:59:59
SKU0001610,W002,787,50,101,437,2026-08-22 23:59:59
SKU0001611,W006,450,12,83,827,2026-08-22 23:59:59
SKU0001612,W004,103,2,87,208,2026-08-22 23:59:59
SKU0001613,W013,14,6,45,1096,2026-08-22 23:59:59
SKU0001614,W015,270,67,41,241,2026-08-22 23:59:59
SKU0001615,W003,46,27,107,807,2026-08-22 23:59:59
SKU0001616,W003,213,33,85,472,2026-08-22 23:59:59
SKU0001617,W002,375,34,29,459,2026-08-22 23:59:59
SKU0001618,W003,127,1,25,992,2026-08-22 23:59:59
SKU0001619,W006,174,45,86,1175,2026-08-22 23:59:59
SKU0001620,W001,480,41,54,591,2026-08-22 23:59:59
SKU0001621,W007,325,50,98,1151,2026-08-22 23:59:59
SKU0001622,W005,571,45,91,353,2026-08-22 23:59:59
SKU0001623,W005,208,4,43,413,2026-08-22 23:59:59
SKU0001624,W001,438,22,108,301,2026-08-22 23:59:59
SKU0001625,W006,22,17,43,1121,2026-08-22 23:59:59
SKU0001626,W016,488,61,122,910,2026-08-22 23:59:59
SKU0001627,W011,754,33,56,899,2026-08-22 23:59:59
SKU0001628,W010,135,43,52,1092,2026-08-22 23:59:59
SKU0001629,W016,687,48,105,1065,2026-08-22 23:59:59
SKU0001630,W009,271,64,85,1145,2026-08-22 23:59:59
SKU0001631,W004,169,19,55,1043,2026-08-22 23:59:59
SKU0001632,W008,681,9,93,745,2026-08-22 23:59:59
SKU0001633,W002,799,55,130,428,2026-08-22 23:59:59
SKU0001634,W008,341,54,85,677,2026-08-22 23:59:59
SKU0001635,W014,534,19,20,993,2026-08-22 23:59:59
SKU0001636,W015,491,29,68,343,2026-08-22 23:59:59
SKU0001637,W006,89,74,137,1197,2026-08-22 23:59:59
SKU0001638,W003,72,30,42,1126,2026-08-22 23:59:59
SKU0001639,W009,316,32,72,459,2026-08-22 23:59:59
SKU0001640,W010,262,10,93,785,2026-08-22 23:59:59
SKU0001641,W006,791,60,55,420,2026-08-22 23:59:59
SKU0001642,W005,192,70,114,1075,2026-08-22 23:59:59
SKU0001643,W004,563,78,48,659,2026-08-22 23:59:59
SKU0001644,W009,752,47,65,1091,2026-08-22 23:59:59
SKU0001645,W009,387,51,51,545,2026-08-22 23:59:59
SKU0001646,W015,453,62,47,1059,2026-08-22 23:59:59
SKU0001647,W006,655,65,130,464,2026-08-22 23:59:59
SKU0001648,W014,524,29,30,215,2026-08-22 23:59:59
SKU0001649,W009,199,38,105,250,2026-08-22 23:59:59
SKU0001650,W001,19,6,38,882,2026-08-22 23:59:59
SKU0001651,W005,571,23,70,718,2026-08-22 23:59:59
SKU0001652,W002,586,23,72,837,2026-08-22 23:59:59
SKU0001653,W012,314,1,47,468,2026-08-22 23:59:59
SKU0001654,W013,553,12,21,655,2026-08-22 23:59:59
SKU0001655,W013,434,78,134,888,2026-08-22 23:59:59
SKU0001656,W007,607,9,114,618,2026-08-22 23:59:59
SKU0001657,W012,762,5,32,1059,2026-08-22 23:59:59
SKU0001658,W010,364,71,33,409,2026-08-22 23:59:59
SKU0001659,W006,548,29,23,608,2026-08-22 23:59:59
SKU0001660,W014,652,74,94,359,2026-08-22 23:59:59
SKU0001661,W004,208,17,130,576,2026-08-22 23:59:59
SKU0001662,W015,418,73,139,938,2026-08-22 23:59:59
SKU0001663,W011,247,59,45,488,2026-08-22 23:59:59
SKU0001664,W013,295,62,98,704,2026-08-22 23:59:59
SKU0001665,W012,576,61,29,752,2026-08-22 23:59:59
SKU0001666,W010,445,35,72,651,2026-08-22 23:59:59
SKU0001667,W016,392,7,82,1112,2026-08-22 23:59:59
SKU0001668,W002,737,45,80,383,2026-08-22 23:59:59
SKU0001669,W008,434,21,90,525,2026-08-22 23:59:59
SKU0001670,W014,407,76,57,1110,2026-08-22 23:59:59
SKU0001671,W011,412,50,107,1074,2026-08-22 23:59:59
SKU0001672,W010,645,33,97,338,2026-08-22 23:59:59
SKU0001673,W005,715,23,140,413,2026-08-22 23:59:59
SKU0001674,W015,78,74,83,489,2026-08-22 23:59:59
SKU0001675,W013,417,63,26,1061,2026-08-22 23:59:59
SKU0001676,W003,157,38,68,296,2026-08-22 23:59:59
SKU0001677,W008,147,29,33,937,2026-08-22 23:59:59
SKU0001678,W001,371,77,82,1180,2026-08-22 23:59:59
SKU0001679,W006,29,1,49,761,2026-08-22 23:59:59
SKU0001680,W008,223,36,112,828,2026-08-22 23:59:59
SKU0001681,W003,73,44,135,857,2026-08-22 23:59:59
SKU0001682,W005,220,52,28,391,2026-08-22 23:59:59
SKU0001683,W012,696,42,37,1168,2026-08-22 23:59:59
SKU0001684,W008,538,44,100,593,2026-08-22 23:59:59
SKU0001685,W016,576,75,120,450,2026-08-22 23:59:59
SKU0001686,W004,426,65,145,974,2026-08-22 23:59:59
SKU0001687,W009,488,34,66,730,2026-08-22 23:59:59
SKU0001688,W013,114,53,117,1194,2026-08-22 23:59:59
SKU0001689,W009,516,44,60,695,2026-08-22 23:59:59
SKU0001690,W003,29,29,84,643,2026-08-22 23:59:59
SKU0001691,W008,476,56,47,541,2026-08-22 23:59:59
SKU0001692,W006,365,77,70,1112,2026-08-22 23:59:59
SKU0001693,W003,256,64,28,810,2026-08-22 23:59:59
SKU0001694,W015,476,45,147,522,2026-08-22 23:59:59
SKU0001695,W006,347,72,112,1125,2026-08-22 23:59:59
SKU0001696,W010,535,37,102,594,2026-08-22 23:59:59
SKU0001697,W007,31,1,144,724,2026-08-22 23:59:59
SKU0001698,W013,55,15,99,951,2026-08-22 23:59:59
SKU0001699,W004,350,74,54,843,2026-08-22 23:59:59
SKU0001700,W001,747,57,141,642,2026-08-22 23:59:59
SKU0001701,W014,610,34,33,619,2026-08-22 23:59:59
SKU0001702,W008,121,1,22,732,2026-08-22 23:59:59
SKU0001703,W003,250,51,64,425,2026-08-22 23:59:59
SKU0001704,W007,27,5,44,565,2026-08-22 23:59:59
SKU0001705,W009,776,37,24,440,2026-08-22 23:59:59
SKU0001706,W007,611,60,41,773,2026-08-22 23:59:59
SKU0001707,W007,512,56,118,573,2026-08-22 23:59:59
SKU0001708,W015,636,62,91,1076,2026-08-22 23:59:59
SKU0001709,W015,641,73,147,697,2026-08-22 23:59:59
SKU0001710,W001,258,58,77,991,2026-08-22 23:59:59
SKU0001711,W003,305,25,70,802,2026-08-22 23:59:59
SKU0001712,W004,790,13,45,713,2026-08-22 23:59:59
SKU0001713,W007,96,78,64,1115,2026-08-22 23:59:59
SKU0001714,W005,293,8,111,955,2026-08-22 23:59:59
SKU0001715,W013,168,48,141,1116,2026-08-22 23:59:59
SKU0001716,W012,643,34,127,322,2026-08-22 23:59:59
SKU0001717,W004,414,56,64,909,2026-08-22 23:59:59
SKU0001718,W006,621,11,76,882,2026-08-22 23:59:59
SKU0001719,W009,311,35,107,725,2026-08-22 23:59:59
SKU0001720,W010,711,19,51,354,2026-08-22 23:59:59
SKU0001721,W001,170,77,57,411,2026-08-22 23:59:59
SKU0001722,W012,667,35,26,747,2026-08-22 23:59:59
SKU0001723,W002,285,11,45,383,2026-08-22 23:59:59
SKU0001724,W012,37,16,138,372,2026-08-22 23:59:59
SKU0001725,W014,729,31,120,272,2026-08-22 23:59:59
SKU0001726,W003,525,24,79,248,2026-08-22 23:59:59
SKU0001727,W004,270,71,74,445,2026-08-22 23:59:59
SKU0001728,W004,484,2,129,935,2026-08-22 23:59:59
SKU0001729,W004,792,4,47,242,2026-08-22 23:59:59
SKU0001730,W015,730,13,42,384,2026-08-22 23:59:59
SKU0001731,W016,469,44,62,755,2026-08-22 23:59:59
SKU0001732,W011,515,8,129,398,2026-08-22 23:59:59
SKU0001733,W003,792,53,63,1174,2026-08-22 23:59:59
SKU0001734,W016,71,35,108,379,2026-08-22 23:59:59
SKU0001735,W015,663,75,76,312,2026-08-22 23:59:59
SKU0001736,W005,554,23,51,433,2026-08-22 23:59:59
SKU0001737,W012,731,24,110,551,2026-08-22 23:59:59
SKU0001738,W015,412,69,61,627,2026-08-22 23:59:59
SKU0001739,W008,238,8,42,617,2026-08-22 23:59:59
SKU0001740,W008,559,34,82,571,2026-08-22 23:59:59
SKU0001741,W009,223,7,84,559,2026-08-22 23:59:59
SKU0001742,W015,81,54,55,330,2026-08-22 23:59:59
SKU0001743,W001,346,53,23,1048,2026-08-22 23:59:59
SKU0001744,W001,106,29,25,774,2026-08-22 23:59:59
SKU0001745,W014,247,65,71,645,2026-08-22 23:59:59
SKU0001746,W009,300,16,71,760,2026-08-22 23:59:59
SKU0001747,W014,110,16,124,1200,2026-08-22 23:59:59
SKU0001748,W016,305,24,39,526,2026-08-22 23:59:59
SKU0001749,W007,638,51,45,1169,2026-08-22 23:59:59
SKU0001750,W015,30,12,91,338,2026-08-22 23:59:59
SKU0001751,W009,12,4,33,526,2026-08-22 23:59:59
SKU0001752,W004,152,11,96,575,2026-08-22 23:59:59
SKU0001753,W015,247,32,90,620,2026-08-22 23:59:59
SKU0001754,W010,269,30,76,930,2026-08-22 23:59:59
SKU0001755,W009,448,55,72,662,2026-08-22 23:59:59
SKU0001756,W015,781,32,131,324,2026-08-22 23:59:59
SKU0001757,W001,33,31,68,1184,2026-08-22 23:59:59
SKU0001758,W007,193,33,56,1193,2026-08-22 23:59:59
SKU0001759,W016,451,77,134,906,2026-08-22 23:59:59
SKU0001760,W003,787,24,28,425,2026-08-22 23:59:59
SKU0001761,W001,768,22,136,985,2026-08-22 23:59:59
SKU0001762,W014,323,46,93,238,2026-08-22 23:59:59
SKU0001763,W001,621,62,88,327,2026-08-22 23:59:59
SKU0001764,W010,120,28,36,836,2026-08-22 23:59:59
SKU0001765,W009,22,8,92,626,2026-08-22 23:59:59
SKU0001766,W004,4,0,58,214,2026-08-22 23:59:59
SKU0001767,W010,345,30,79,565,2026-08-22 23:59:59
SKU0001768,W006,423,14,31,1114,2026-08-22 23:59:59
SKU0001769,W008,729,43,133,1154,2026-08-22 23:59:59
SKU0001770,W016,614,14,145,677,2026-08-22 23:59:59
SKU0001771,W012,89,25,106,1096,2026-08-22 23:59:59
SKU0001772,W012,487,20,90,404,2026-08-22 23:59:59
SKU0001773,W007,375,64,73,554,2026-08-22 23:59:59
SKU0001774,W009,784,11,86,577,2026-08-22 23:59:59
SKU0001775,W015,726,7,80,424,2026-08-22 23:59:59
SKU0001776,W013,106,57,70,264,2026-08-22 23:59:59
SKU0001777,W009,128,68,20,204,2026-08-22 23:59:59
SKU0001778,W016,785,70,94,1141,2026-08-22 23:59:59
SKU0001779,W010,237,36,106,645,2026-08-22 23:59:59
SKU0001780,W003,4,1,50,577,2026-08-22 23:59:59
SKU0001781,W015,256,1,146,952,2026-08-22 23:59:59
SKU0001782,W007,173,50,91,361,2026-08-22 23:59:59
SKU0001783,W010,75,50,68,623,2026-08-22 23:59:59
SKU0001784,W011,523,60,22,321,2026-08-22 23:59:59
SKU0001785,W016,364,72,112,910,2026-08-22 23:59:59
SKU0001786,W014,367,28,92,520,2026-08-22 23:59:59
