ticket_id,user_id,order_id,issue_type,priority,ticket_status,created_at,resolved_at,source_channel
TK0001683,U003001,,物流问题,normal,processing,2025-08-16 18:37:59,,web
TK0001684,U000869,O00011672,退款售后,low,resolved,2025-06-25 22:23:10,2025-06-28 14:23:10,web
TK0001685,U003785,O00008803,物流问题,normal,processing,2026-07-27 22:55:29,,phone
TK0001686,U004756,O00011813,活动优惠,high,closed,2025-08-29 02:24:18,2025-08-30 21:24:18,social
TK0001687,U004933,O00009605,账户问题,normal,processing,2025-12-29 19:47:19,,app
TK0001688,U001278,O00004871,退款售后,normal,processing,2025-06-10 06:36:02,,phone
TK0001689,U004290,O00000282,账户问题,normal,closed,2026-01-21 07:31:11,2026-01-22 07:31:11,app
TK0001690,U001478,O00005716,退款售后,urgent,closed,2026-05-26 12:33:57,2026-05-29 04:33:57,web
TK0001691,U001125,O00005824,退款售后,low,closed,2025-03-21 05:24:07,2025-03-24 02:24:07,social
TK0001692,U001870,,退款售后,normal,closed,2026-03-14 04:33:30,2026-03-16 01:33:30,app
TK0001693,U003639,O00011130,订单咨询,normal,resolved,2025-07-02 07:26:57,2025-07-02 20:26:57,phone
TK0001694,U003527,O00006545,订单咨询,low,open,2025-04-30 04:00:28,,web
TK0001695,U000456,O00002246,物流问题,normal,resolved,2026-06-21 07:54:42,2026-06-21 15:54:42,web
TK0001696,U001085,O00009499,订单咨询,normal,closed,2026-01-18 14:46:32,2026-01-19 05:46:32,social
TK0001697,U001042,O00003372,退款售后,normal,closed,2026-08-13 09:38:53,2026-08-15 15:38:53,social
TK0001698,U001220,O00009257,活动优惠,high,open,2026-02-15 07:50:04,,social
TK0001699,U004326,O00009612,商品咨询,normal,resolved,2025-07-21 18:45:11,2025-07-24 09:45:11,app
TK0001700,U003763,O00004803,订单咨询,normal,resolved,2025-02-15 04:18:10,2025-02-16 04:18:10,social
TK0001701,U002832,O00006298,活动优惠,low,resolved,2026-08-04 10:57:57,2026-08-05 10:57:57,web
TK0001702,U004248,,活动优惠,normal,resolved,2025-11-26 00:26:20,2025-11-26 13:26:20,app
TK0001703,U002634,O00004500,退款售后,normal,resolved,2025-06-29 17:54:55,2025-07-01 03:54:55,app
TK0001704,U002240,O00011602,商品咨询,high,processing,2026-07-20 11:10:43,,web
TK0001705,U002329,O00010382,退款售后,high,open,2026-02-22 11:07:39,,phone
TK0001706,U000238,O00002289,退款售后,normal,resolved,2025-06-13 11:08:51,2025-06-16 10:08:51,web
TK0001707,U004475,O00002837,账户问题,normal,closed,2025-07-05 03:12:07,2025-07-05 17:12:07,social
TK0001708,U000153,O00006627,物流问题,normal,resolved,2025-04-22 05:28:40,2025-04-22 15:28:40,social
TK0001709,U004513,O00009883,退款售后,normal,resolved,2025-12-22 08:22:48,2025-12-23 07:22:48,social
TK0001710,U000802,O00002896,活动优惠,normal,closed,2025-01-28 00:30:19,2025-01-28 01:30:19,app
TK0001711,U004595,O00010344,活动优惠,normal,open,2026-02-22 04:10:31,,web
TK0001712,U002934,,订单咨询,normal,processing,2025-11-30 07:38:47,,app
TK0001713,U003755,O00000091,退款售后,normal,resolved,2025-06-19 21:45:01,2025-06-22 08:45:01,app
TK0001714,U001059,O00010646,活动优惠,urgent,resolved,2026-05-22 15:03:52,2026-05-23 15:03:52,app
TK0001715,U004898,O00007072,物流问题,normal,resolved,2025-08-25 22:11:07,2025-08-28 07:11:07,app
TK0001716,U003991,O00011373,物流问题,low,resolved,2025-05-14 05:46:04,2025-05-17 02:46:04,phone
TK0001717,U003799,O00003242,商品咨询,normal,closed,2025-05-29 01:11:24,2025-05-31 07:11:24,social
TK0001718,U003061,O00002653,物流问题,normal,resolved,2025-05-26 08:23:37,2025-05-27 10:23:37,web
TK0001719,U002953,O00001307,账户问题,low,closed,2026-08-31 17:19:40,2026-09-03 14:19:40,app
TK0001720,U004249,O00000086,订单咨询,normal,processing,2026-05-08 02:19:13,,app
TK0001721,U004606,O00010476,订单咨询,normal,resolved,2026-02-17 05:33:54,2026-02-17 09:33:54,social
TK0001722,U001269,,物流问题,normal,closed,2026-04-02 05:13:04,2026-04-04 21:13:04,social
TK0001723,U004097,O00010025,活动优惠,normal,closed,2026-01-30 17:59:13,2026-02-01 21:59:13,app
TK0001724,U004789,,商品咨询,normal,resolved,2025-01-08 21:51:03,2025-01-10 01:51:03,social
TK0001725,U004663,O00011572,物流问题,high,closed,2025-03-27 21:44:16,2025-03-30 17:44:16,app
TK0001726,U001551,O00010346,物流问题,high,processing,2025-09-09 01:23:34,,phone
TK0001727,U004875,O00009563,物流问题,low,open,2026-02-17 15:35:51,,phone
TK0001728,U002352,,账户问题,high,processing,2025-12-09 07:16:53,,phone
TK0001729,U001703,,订单咨询,normal,resolved,2025-03-19 16:23:37,2025-03-21 11:23:37,app
TK0001730,U003767,O00007543,物流问题,low,resolved,2025-06-12 22:09:15,2025-06-12 23:09:15,social
TK0001731,U001814,O00006240,物流问题,low,closed,2026-03-18 17:22:05,2026-03-20 04:22:05,web
TK0001732,U002245,O00003631,账户问题,high,closed,2026-02-18 00:18:31,2026-02-20 20:18:31,app
TK0001733,U001050,O00004488,退款售后,normal,closed,2026-04-03 20:08:13,2026-04-04 09:08:13,web
TK0001734,U004905,O00008170,退款售后,low,closed,2026-01-26 18:13:58,2026-01-27 18:13:58,app
TK0001735,U000090,,订单咨询,low,closed,2026-04-18 06:50:18,2026-04-20 13:50:18,app
TK0001736,U001907,O00008619,商品咨询,normal,processing,2026-04-21 14:24:01,,social
TK0001737,U002163,,退款售后,normal,closed,2026-01-10 20:06:56,2026-01-12 16:06:56,app
TK0001738,U003841,O00004664,账户问题,normal,resolved,2025-10-08 22:46:58,2025-10-11 17:46:58,app
TK0001739,U004358,O00000464,商品咨询,normal,resolved,2025-05-19 08:57:03,2025-05-20 12:57:03,web
TK0001740,U000669,,订单咨询,high,closed,2026-08-12 03:23:16,2026-08-14 10:23:16,app
TK0001741,U001175,O00009582,账户问题,urgent,closed,2025-06-19 02:24:34,2025-06-21 05:24:34,app
TK0001742,U003723,,商品咨询,normal,resolved,2025-01-05 02:52:19,2025-01-05 05:52:19,app
TK0001743,U004158,O00009200,商品咨询,high,closed,2026-05-01 05:35:25,2026-05-01 20:35:25,app
TK0001744,U003292,O00010728,退款售后,normal,closed,2026-03-04 16:44:36,2026-03-06 00:44:36,web
TK0001745,U004765,O00004999,活动优惠,normal,closed,2026-02-06 01:20:54,2026-02-08 23:20:54,app
TK0001746,U000398,O00007638,活动优惠,normal,closed,2026-05-10 03:52:28,2026-05-11 20:52:28,app
TK0001747,U004148,O00001263,商品咨询,normal,open,2026-02-03 04:48:22,,social
TK0001748,U001431,O00000280,物流问题,normal,resolved,2025-04-09 22:07:24,2025-04-12 03:07:24,social
TK0001749,U000528,O00008558,订单咨询,low,open,2025-07-24 22:33:19,,web
TK0001750,U001346,O00000287,账户问题,low,closed,2025-11-05 14:34:25,2025-11-07 23:34:25,web
TK0001751,U004825,O00009596,物流问题,normal,resolved,2026-04-09 21:44:49,2026-04-12 11:44:49,app
TK0001752,U002029,O00002845,物流问题,low,resolved,2026-06-24 11:54:47,2026-06-24 15:54:47,app
TK0001753,U002867,O00010641,退款售后,normal,closed,2026-02-16 20:51:17,2026-02-17 10:51:17,social
TK0001754,U002300,O00006309,物流问题,normal,processing,2026-01-12 06:19:01,,app
TK0001755,U004889,O00008201,商品咨询,high,resolved,2026-01-20 05:25:58,2026-01-20 22:25:58,social
TK0001756,U000312,O00009638,订单咨询,normal,processing,2026-04-04 16:39:13,,web
TK0001757,U004155,O00000475,物流问题,urgent,closed,2025-03-12 16:04:57,2025-03-15 01:04:57,app
TK0001758,U001626,O00008188,退款售后,normal,resolved,2025-06-16 17:18:29,2025-06-18 22:18:29,phone
TK0001759,U002354,,活动优惠,high,closed,2025-05-22 20:18:32,2025-05-24 01:18:32,social
TK0001760,U000557,O00007835,订单咨询,normal,closed,2025-03-12 15:36:06,2025-03-14 12:36:06,app
TK0001761,U000566,O00010766,活动优惠,normal,closed,2025-08-29 10:50:31,2025-08-29 21:50:31,app
TK0001762,U001227,O00006494,活动优惠,normal,closed,2025-07-15 13:48:53,2025-07-15 14:48:53,app
TK0001763,U000746,O00011436,账户问题,high,resolved,2026-03-04 15:12:19,2026-03-06 09:12:19,app
TK0001764,U001629,O00006189,商品咨询,low,closed,2025-05-10 02:00:22,2025-05-12 15:00:22,app
TK0001765,U003278,O00002341,商品咨询,normal,open,2025-07-18 09:45:05,,app
TK0001766,U003711,O00000899,订单咨询,normal,resolved,2025-02-04 09:49:03,2025-02-05 10:49:03,app
TK0001767,U004990,,订单咨询,normal,processing,2026-03-03 19:13:59,,app
TK0001768,U001492,O00011832,商品咨询,normal,resolved,2025-12-15 09:07:00,2025-12-17 05:07:00,web
TK0001769,U003555,O00007215,账户问题,low,resolved,2025-12-29 13:50:24,2025-12-30 03:50:24,web
TK0001770,U001059,O00010646,物流问题,normal,closed,2026-05-23 13:03:52,2026-05-24 18:03:52,app
TK0001771,U000560,,账户问题,normal,closed,2026-02-16 10:26:51,2026-02-18 12:26:51,app
TK0001772,U004011,O00004316,退款售后,normal,resolved,2025-04-22 10:56:01,2025-04-24 18:56:01,web
TK0001773,U002229,O00006796,物流问题,normal,resolved,2026-07-03 08:03:59,2026-07-05 06:03:59,app
TK0001774,U003261,,订单咨询,normal,closed,2025-06-20 07:28:34,2025-06-21 23:28:34,app
TK0001775,U000039,O00011165,退款售后,normal,resolved,2026-02-20 01:21:55,2026-02-20 22:21:55,app
TK0001776,U001172,,物流问题,normal,closed,2025-07-07 02:21:10,2025-07-08 20:21:10,phone
TK0001777,U004006,O00007427,物流问题,high,closed,2026-02-15 11:54:20,2026-02-17 18:54:20,phone
TK0001778,U004670,O00005749,物流问题,low,resolved,2026-03-13 09:58:17,2026-03-15 10:58:17,app
TK0001779,U000608,O00004237,商品咨询,high,resolved,2025-06-30 18:54:42,2025-06-30 22:54:42,app
TK0001780,U000542,,活动优惠,normal,resolved,2026-05-06 14:37:00,2026-05-07 11:37:00,web
TK0001781,U004272,O00007666,活动优惠,high,closed,2026-05-13 03:35:00,2026-05-16 03:35:00,phone
TK0001782,U002779,O00006888,订单咨询,high,closed,2025-03-12 09:05:51,2025-03-14 04:05:51,app
TK0001783,U004297,O00000743,退款售后,normal,closed,2025-05-29 12:55:02,2025-06-01 07:55:02,phone
TK0001784,U004010,O00008862,活动优惠,normal,resolved,2025-02-23 01:20:51,2025-02-24 23:20:51,app
TK0001785,U000535,O00001460,退款售后,normal,resolved,2026-08-02 15:35:13,2026-08-03 02:35:13,social
TK0001786,U000617,O00010485,商品咨询,normal,closed,2026-04-11 22:48:02,2026-04-13 02:48:02,web
TK0001787,U004017,,账户问题,normal,resolved,2026-06-12 11:55:07,2026-06-13 22:55:07,web
TK0001788,U001313,O00009439,退款售后,normal,resolved,2025-04-17 18:50:50,2025-04-19 23:50:50,web
TK0001789,U000652,O00009471,退款售后,urgent,closed,2025-04-25 18:15:18,2025-04-26 06:15:18,phone
TK0001790,U003848,O00005429,物流问题,high,resolved,2025-09-23 21:57:12,2025-09-26 07:57:12,app
TK0001791,U002057,O00004569,物流问题,normal,resolved,2025-03-25 17:57:16,2025-03-27 09:57:16,phone
TK0001792,U003228,O00000245,物流问题,normal,resolved,2025-09-06 04:02:36,2025-09-06 07:02:36,app
TK0001793,U000929,,退款售后,normal,resolved,2025-01-04 02:31:12,2025-01-04 09:31:12,app
TK0001794,U003132,,账户问题,normal,resolved,2026-02-10 02:48:41,2026-02-11 12:48:41,phone
TK0001795,U003837,,退款售后,normal,resolved,2026-01-19 09:51:02,2026-01-22 00:51:02,social
TK0001796,U003244,,活动优惠,normal,resolved,2026-03-26 04:00:27,2026-03-28 08:00:27,app
TK0001797,U003374,O00001250,退款售后,normal,open,2026-08-26 06:11:38,,web
TK0001798,U003083,O00005502,退款售后,normal,closed,2026-01-23 00:53:38,2026-01-23 20:53:38,app
TK0001799,U000706,,订单咨询,normal,resolved,2026-01-13 23:28:22,2026-01-14 13:28:22,phone
TK0001800,U004379,O00007523,退款售后,normal,processing,2026-08-02 01:55:16,,web
TK0001801,U001807,O00007604,退款售后,high,resolved,2026-07-23 07:40:08,2026-07-23 19:40:08,app
TK0001802,U000437,O00011623,账户问题,normal,closed,2025-11-05 17:00:59,2025-11-08 14:00:59,social
TK0001803,U001731,O00008461,商品咨询,low,resolved,2025-07-02 12:08:11,2025-07-05 09:08:11,app
TK0001804,U004664,,活动优惠,urgent,closed,2026-05-11 10:29:24,2026-05-14 03:29:24,web
TK0001805,U002449,O00003377,商品咨询,low,closed,2026-03-14 21:59:47,2026-03-17 06:59:47,app
TK0001806,U003944,O00007442,活动优惠,normal,resolved,2026-08-05 23:36:56,2026-08-07 02:36:56,phone
TK0001807,U003189,O00007156,退款售后,normal,closed,2026-03-09 02:47:34,2026-03-09 06:47:34,phone
TK0001808,U001830,O00006645,退款售后,low,resolved,2026-05-30 12:42:19,2026-06-01 04:42:19,app
TK0001809,U004738,,活动优惠,normal,closed,2026-05-21 18:07:33,2026-05-23 01:07:33,phone
TK0001810,U001338,O00006338,退款售后,normal,resolved,2026-01-23 20:53:41,2026-01-25 17:53:41,web
TK0001811,U004545,O00011824,商品咨询,normal,resolved,2025-02-23 09:09:57,2025-02-25 13:09:57,phone
TK0001812,U003737,O00002806,退款售后,normal,resolved,2026-05-17 03:24:01,2026-05-18 16:24:01,web
TK0001813,U000699,O00005767,订单咨询,normal,closed,2025-02-24 01:53:25,2025-02-26 11:53:25,app
TK0001814,U001821,O00002787,订单咨询,normal,closed,2026-08-02 08:57:10,2026-08-04 22:57:10,app
TK0001815,U000814,,活动优惠,low,closed,2026-05-29 20:07:11,2026-06-01 10:07:11,social
TK0001816,U002630,O00006900,物流问题,high,resolved,2026-05-28 10:08:20,2026-05-28 23:08:20,app
TK0001817,U004392,O00011817,退款售后,high,resolved,2025-10-22 04:50:25,2025-10-24 16:50:25,web
TK0001818,U003549,,物流问题,high,resolved,2025-01-25 16:55:43,2025-01-25 17:55:43,app
TK0001819,U003536,O00001426,订单咨询,high,closed,2025-07-27 20:55:41,2025-07-28 07:55:41,app
TK0001820,U001434,,退款售后,high,closed,2025-09-20 07:28:10,2025-09-20 23:28:10,app
TK0001821,U000623,O00000425,物流问题,normal,closed,2025-03-11 22:50:25,2025-03-14 07:50:25,app
TK0001822,U000320,O00009287,账户问题,high,closed,2025-05-17 20:55:33,2025-05-19 02:55:33,social
TK0001823,U003908,O00006813,商品咨询,normal,processing,2025-12-23 17:45:58,,phone
TK0001824,U002779,O00006888,退款售后,normal,closed,2025-03-19 08:05:51,2025-03-21 13:05:51,app
TK0001825,U000926,,订单咨询,normal,open,2026-06-16 19:53:28,,web
TK0001826,U004606,O00011861,退款售后,normal,closed,2026-08-03 04:14:14,2026-08-04 03:14:14,app
TK0001827,U002676,O00007456,退款售后,normal,closed,2025-11-26 00:21:53,2025-11-27 07:21:53,web
TK0001828,U003829,O00011892,订单咨询,normal,closed,2025-03-27 04:34:51,2025-03-29 10:34:51,app
TK0001829,U002412,O00003756,退款售后,normal,resolved,2025-08-16 08:11:17,2025-08-18 04:11:17,app
TK0001830,U004257,,商品咨询,high,resolved,2026-03-21 12:56:12,2026-03-22 05:56:12,social
TK0001831,U000681,O00009387,退款售后,normal,closed,2025-07-22 01:55:52,2025-07-22 12:55:52,web
TK0001832,U002169,O00003862,订单咨询,low,closed,2025-08-10 06:01:17,2025-08-11 00:01:17,web
TK0001833,U003190,O00007005,活动优惠,normal,closed,2026-07-16 11:51:45,2026-07-17 17:51:45,web
TK0001834,U003475,O00011033,活动优惠,normal,resolved,2026-03-20 15:20:41,2026-03-22 14:20:41,app
TK0001835,U000914,O00011907,商品咨询,normal,processing,2025-04-17 09:02:56,,app
TK0001836,U003762,O00005721,订单咨询,high,processing,2025-08-11 04:43:14,,social
TK0001837,U003907,,物流问题,normal,closed,2025-04-13 08:08:29,2025-04-14 01:08:29,social
TK0001838,U002724,O00001310,活动优惠,low,resolved,2025-08-18 08:36:05,2025-08-19 06:36:05,social
TK0001839,U000624,,活动优惠,normal,closed,2025-05-14 16:20:42,2025-05-15 12:20:42,app
TK0001840,U001770,O00003472,物流问题,normal,closed,2025-12-12 19:21:27,2025-12-15 06:21:27,app
TK0001841,U000051,O00008948,物流问题,normal,closed,2025-07-15 00:43:09,2025-07-16 17:43:09,social
TK0001842,U003694,O00000984,商品咨询,low,resolved,2026-08-19 14:02:13,2026-08-22 08:02:13,app
TK0001843,U002545,,物流问题,high,resolved,2025-09-18 22:23:09,2025-09-21 19:23:09,web
TK0001844,U000037,O00004685,物流问题,high,closed,2025-01-16 16:06:32,2025-01-17 03:06:32,web
TK0001845,U003984,O00003704,退款售后,normal,resolved,2025-07-08 03:11:17,2025-07-08 11:11:17,web
TK0001846,U003232,O00011285,订单咨询,normal,resolved,2025-12-15 11:07:35,2025-12-17 14:07:35,phone
TK0001847,U001547,O00010224,退款售后,normal,closed,2025-08-09 18:59:27,2025-08-11 21:59:27,social
TK0001848,U001575,O00003778,退款售后,high,resolved,2025-06-26 20:08:58,2025-06-29 01:08:58,web
TK0001849,U001672,O00010211,账户问题,normal,open,2026-02-24 10:05:07,,app
TK0001850,U002986,O00003964,活动优惠,normal,closed,2026-02-27 23:03:03,2026-03-02 04:03:03,app
TK0001851,U004022,O00008902,活动优惠,normal,closed,2026-07-29 05:36:10,2026-07-30 23:36:10,app
TK0001852,U003387,,订单咨询,low,resolved,2026-07-12 12:06:39,2026-07-13 22:06:39,social
TK0001853,U000380,O00000585,退款售后,high,resolved,2026-08-20 05:51:39,2026-08-22 08:51:39,phone
TK0001854,U004162,O00001724,订单咨询,normal,resolved,2026-03-12 04:15:44,2026-03-14 18:15:44,app
TK0001855,U003813,,退款售后,urgent,open,2025-10-14 19:50:55,,phone
TK0001856,U000410,,订单咨询,normal,closed,2025-09-30 06:50:15,2025-10-03 02:50:15,app
TK0001857,U000764,O00007064,活动优惠,normal,closed,2025-11-28 22:42:50,2025-11-29 03:42:50,social
TK0001858,U002055,O00011599,退款售后,normal,resolved,2025-05-23 23:58:01,2025-05-25 15:58:01,app
TK0001859,U000271,O00006542,退款售后,low,closed,2025-04-29 09:16:34,2025-04-29 14:16:34,social
TK0001860,U003911,O00009112,订单咨询,high,closed,2025-10-06 16:13:45,2025-10-07 20:13:45,social
TK0001861,U003850,O00001815,物流问题,urgent,closed,2026-01-29 22:11:53,2026-02-01 21:11:53,phone
TK0001862,U000058,O00003605,物流问题,normal,resolved,2025-09-23 13:18:49,2025-09-25 19:18:49,social
TK0001863,U003564,O00002784,商品咨询,normal,closed,2026-07-19 10:50:33,2026-07-19 12:50:33,phone
TK0001864,U003423,O00004852,商品咨询,normal,open,2026-08-10 15:57:09,,app
TK0001865,U004933,O00000992,商品咨询,normal,closed,2025-10-03 17:47:37,2025-10-04 15:47:37,app
TK0001866,U004875,,物流问题,high,open,2026-01-29 18:27:50,,app
TK0001867,U001987,O00002520,商品咨询,high,closed,2025-08-19 13:25:01,2025-08-22 09:25:01,phone
TK0001868,U003374,,退款售后,normal,closed,2026-04-08 16:26:50,2026-04-11 14:26:50,web
TK0001869,U001073,O00010622,物流问题,normal,closed,2026-05-12 12:48:51,2026-05-13 19:48:51,phone
TK0001870,U003788,O00009542,账户问题,low,resolved,2026-08-24 11:45:58,2026-08-24 14:45:58,app
TK0001871,U001217,,商品咨询,normal,resolved,2025-06-11 09:03:05,2025-06-11 20:03:05,app
TK0001872,U000935,O00008751,退款售后,urgent,closed,2025-05-13 03:32:45,2025-05-13 11:32:45,web
TK0001873,U002237,O00008515,账户问题,low,closed,2025-02-27 22:49:55,2025-03-02 13:49:55,social
TK0001874,U004720,O00009201,账户问题,normal,closed,2026-06-08 14:20:57,2026-06-10 09:20:57,web
TK0001875,U004628,,物流问题,normal,closed,2025-10-14 10:17:45,2025-10-16 21:17:45,web
TK0001876,U000101,O00004083,物流问题,normal,closed,2025-10-14 04:32:47,2025-10-16 23:32:47,web
TK0001877,U001145,O00005063,退款售后,normal,closed,2025-05-31 05:15:57,2025-06-02 21:15:57,social
TK0001878,U003959,,物流问题,high,resolved,2025-08-27 01:15:21,2025-08-29 09:15:21,app
TK0001879,U003073,O00008736,订单咨询,low,closed,2025-04-12 04:19:22,2025-04-14 16:19:22,app
TK0001880,U004695,O00000619,活动优惠,normal,resolved,2025-02-19 20:18:39,2025-02-22 05:18:39,phone
TK0001881,U001128,O00000712,订单咨询,normal,resolved,2025-12-17 06:18:06,2025-12-19 14:18:06,web
TK0001882,U003067,O00003647,物流问题,normal,resolved,2026-04-24 07:26:50,2026-04-26 02:26:50,phone
TK0001883,U000061,,活动优惠,normal,closed,2025-10-05 02:31:17,2025-10-05 19:31:17,phone
TK0001884,U002853,O00001411,商品咨询,low,closed,2025-03-16 03:44:55,2025-03-17 18:44:55,social
TK0001885,U000442,O00001029,订单咨询,normal,closed,2025-05-31 20:15:15,2025-06-02 09:15:15,phone
TK0001886,U002884,O00007929,活动优惠,normal,closed,2025-07-07 19:12:43,2025-07-07 21:12:43,app
TK0001887,U003886,O00010814,商品咨询,normal,open,2026-07-29 19:49:59,,app
TK0001888,U003598,O00001594,商品咨询,normal,resolved,2025-03-15 06:54:34,2025-03-16 18:54:34,phone
TK0001889,U002266,O00005587,退款售后,normal,closed,2025-01-30 04:43:32,2025-01-31 05:43:32,app
TK0001890,U002304,O00011233,订单咨询,high,closed,2026-06-17 00:21:25,2026-06-17 15:21:25,social
TK0001891,U000354,O00002976,订单咨询,urgent,resolved,2026-05-03 03:46:53,2026-05-04 10:46:53,phone
TK0001892,U003021,,账户问题,high,resolved,2025-02-08 09:21:08,2025-02-08 19:21:08,web
TK0001893,U001394,O00010345,退款售后,normal,resolved,2025-11-18 06:20:23,2025-11-18 16:20:23,web
TK0001894,U004605,O00011569,活动优惠,high,closed,2025-03-11 08:33:05,2025-03-11 20:33:05,social
TK0001895,U001970,O00004551,订单咨询,normal,open,2025-11-09 23:47:08,,phone
TK0001896,U001861,O00008362,订单咨询,normal,resolved,2026-07-30 14:34:32,2026-08-01 09:34:32,web
TK0001897,U004852,O00003348,退款售后,normal,resolved,2025-09-21 21:35:37,2025-09-22 15:35:37,phone
TK0001898,U003312,O00006300,退款售后,low,closed,2025-08-06 02:52:03,2025-08-07 12:52:03,app
TK0001899,U003507,,商品咨询,high,closed,2026-02-02 22:09:40,2026-02-04 23:09:40,app
TK0001900,U000928,O00002135,退款售后,normal,closed,2025-09-28 16:17:51,2025-10-01 06:17:51,app
TK0001901,U002758,O00003767,订单咨询,high,resolved,2026-08-04 15:34:10,2026-08-07 11:34:10,app
TK0001902,U003097,O00006083,商品咨询,high,resolved,2026-06-13 01:41:42,2026-06-15 03:41:42,app
TK0001903,U001873,O00006658,退款售后,normal,closed,2025-04-27 23:22:29,2025-04-28 03:22:29,phone
TK0001904,U001810,O00011149,活动优惠,normal,closed,2026-02-04 08:00:13,2026-02-05 15:00:13,phone
TK0001905,U002368,O00002716,订单咨询,normal,resolved,2025-08-18 05:14:54,2025-08-19 07:14:54,app
TK0001906,U002866,O00008121,商品咨询,normal,resolved,2025-08-25 07:12:41,2025-08-27 12:12:41,phone
TK0001907,U004146,O00004182,退款售后,normal,closed,2026-06-17 18:32:56,2026-06-20 05:32:56,phone
TK0001908,U004627,O00001338,物流问题,high,closed,2026-04-06 04:47:59,2026-04-08 23:47:59,app
TK0001909,U000412,O00004640,订单咨询,normal,closed,2025-12-28 23:42:05,2025-12-30 10:42:05,web
TK0001910,U004971,,退款售后,urgent,resolved,2025-06-12 14:35:11,2025-06-15 08:35:11,app
TK0001911,U000191,O00009293,退款售后,normal,closed,2025-11-06 02:00:35,2025-11-09 02:00:35,app
TK0001912,U001855,O00002943,物流问题,normal,resolved,2026-07-27 12:44:02,2026-07-28 15:44:02,social
TK0001913,U003430,O00005872,物流问题,normal,processing,2025-07-08 03:11:11,,social
TK0001914,U003356,O00000449,物流问题,normal,closed,2026-04-26 17:46:35,2026-04-27 11:46:35,web
TK0001915,U003743,O00009738,订单咨询,normal,closed,2026-02-18 22:22:28,2026-02-19 19:22:28,app
TK0001916,U001414,O00006582,商品咨询,high,resolved,2026-05-03 01:40:10,2026-05-05 00:40:10,web
TK0001917,U001168,O00006457,商品咨询,high,closed,2025-07-27 18:30:25,2025-07-29 02:30:25,social
TK0001918,U003528,O00002141,退款售后,normal,resolved,2026-08-10 10:22:32,2026-08-13 02:22:32,social
TK0001919,U004409,,商品咨询,normal,resolved,2025-06-09 02:01:16,2025-06-10 03:01:16,phone
TK0001920,U000103,O00005223,订单咨询,normal,closed,2025-07-08 01:58:04,2025-07-09 18:58:04,web
TK0001921,U002680,O00000852,活动优惠,normal,open,2025-09-04 13:44:41,,app
TK0001922,U000063,,退款售后,normal,closed,2025-02-12 23:25:12,2025-02-13 07:25:12,phone
TK0001923,U004238,O00007912,退款售后,low,resolved,2025-12-29 14:32:23,2025-12-31 17:32:23,app
TK0001924,U000573,O00011953,商品咨询,high,processing,2026-07-24 23:15:37,,app
TK0001925,U001872,O00004436,活动优惠,normal,resolved,2026-01-29 06:25:06,2026-01-31 03:25:06,app
TK0001926,U002237,O00005022,活动优惠,normal,closed,2026-01-08 12:16:48,2026-01-09 21:16:48,web
TK0001927,U004603,O00001334,订单咨询,high,resolved,2026-08-26 14:35:53,2026-08-28 01:35:53,social
TK0001928,U000447,O00009220,物流问题,high,closed,2025-03-09 19:27:39,2025-03-10 07:27:39,app
TK0001929,U000491,,退款售后,normal,closed,2025-07-09 01:51:37,2025-07-10 06:51:37,app
TK0001930,U001823,O00011995,商品咨询,normal,closed,2026-06-30 00:43:02,2026-07-01 15:43:02,phone
TK0001931,U003502,O00007991,物流问题,normal,processing,2025-11-15 18:41:40,,app
TK0001932,U003276,O00006394,物流问题,urgent,resolved,2026-08-21 23:42:47,2026-08-24 02:42:47,social
TK0001933,U000742,O00010178,物流问题,urgent,closed,2026-05-14 14:40:01,2026-05-16 20:40:01,app
TK0001934,U004708,O00010410,退款售后,low,open,2025-11-04 12:20:12,,social
TK0001935,U000569,O00008104,退款售后,normal,resolved,2025-02-05 02:46:18,2025-02-07 13:46:18,app
TK0001936,U004604,,退款售后,normal,closed,2025-01-22 22:43:45,2025-01-23 21:43:45,app
TK0001937,U000196,,商品咨询,normal,resolved,2025-02-25 06:45:24,2025-02-27 20:45:24,app
TK0001938,U003082,O00001554,物流问题,normal,open,2025-11-02 00:51:52,,app
TK0001939,U000687,O00011525,物流问题,low,processing,2025-04-30 07:13:09,,phone
TK0001940,U000670,O00011996,商品咨询,normal,resolved,2025-04-06 15:47:29,2025-04-08 02:47:29,phone
TK0001941,U004041,,商品咨询,normal,resolved,2025-08-26 11:37:36,2025-08-26 21:37:36,app
TK0001942,U002194,,订单咨询,low,resolved,2026-05-07 16:59:12,2026-05-09 10:59:12,phone
TK0001943,U004830,O00001368,商品咨询,normal,closed,2025-06-07 07:30:36,2025-06-09 08:30:36,app
TK0001944,U003538,O00004429,订单咨询,high,closed,2025-04-12 17:27:40,2025-04-12 22:27:40,app
TK0001945,U004121,O00003635,活动优惠,low,closed,2026-02-02 07:03:19,2026-02-05 02:03:19,app
TK0001946,U002936,O00003843,物流问题,normal,resolved,2025-10-16 21:26:12,2025-10-19 00:26:12,social
TK0001947,U004619,O00004579,退款售后,normal,resolved,2025-06-12 22:30:59,2025-06-13 06:30:59,app
TK0001948,U002687,O00003929,物流问题,normal,closed,2025-07-30 12:55:07,2025-07-30 15:55:07,web
TK0001949,U002156,O00008202,商品咨询,normal,processing,2025-02-07 07:31:53,,social
TK0001950,U002090,O00005193,商品咨询,normal,closed,2025-01-12 15:48:22,2025-01-13 00:48:22,app
