usage_id,receipt_id,coupon_id,order_id,user_id,discount_amount,used_at
CU00003019,CR00006645,CP00025,O00002368,U004833,26.85,2026-08-21 15:43:48
CU00003020,CR00006646,CP00064,O00009007,U000389,55.92,2025-05-06 07:58:39
CU00003021,CR00006647,CP00062,O00002121,U000081,6.55,2025-06-01 10:38:12
CU00003022,CR00006649,CP00020,O00000075,U003637,32.45,2025-10-12 23:15:49
CU00003023,CR00006652,CP00157,O00003811,U001301,111.49,2026-06-11 03:45:26
CU00003024,CR00006655,CP00143,O00011900,U004997,147.54,2025-07-08 10:15:39
CU00003025,CR00006658,CP00088,O00002106,U001189,18.99,2025-07-30 17:56:51
CU00003026,CR00006659,CP00164,O00010331,U004743,6.36,2026-06-14 05:37:45
CU00003027,CR00006661,CP00086,O00005363,U004883,27.94,2026-04-08 21:30:48
CU00003028,CR00006663,CP00142,O00011637,U003440,14.56,2025-11-05 07:38:20
CU00003029,CR00006664,CP00132,O00005132,U002853,57.92,2025-06-10 13:46:47
CU00003030,CR00006666,CP00071,O00010458,U000010,30.88,2026-07-19 09:51:51
CU00003031,CR00006668,CP00005,O00004235,U003289,20.33,2025-07-14 20:18:20
CU00003032,CR00006680,CP00003,O00010231,U000275,14.49,2026-01-10 10:27:11
CU00003033,CR00006681,CP00029,O00004537,U000823,12.24,2026-05-20 14:47:39
CU00003034,CR00006682,CP00103,O00002763,U003680,6.3,2025-04-28 05:11:05
CU00003035,CR00006683,CP00056,O00004059,U004178,9.18,2025-09-03 04:56:03
CU00003036,CR00006685,CP00068,O00005970,U004476,137.03,2026-07-10 15:15:53
CU00003037,CR00006687,CP00052,O00004344,U002948,26.8,2025-05-22 21:41:40
CU00003038,CR00006688,CP00003,O00008391,U000986,14.49,2025-07-01 17:47:03
CU00003039,CR00006689,CP00003,O00007361,U004832,14.49,2025-07-01 05:38:31
CU00003040,CR00006690,CP00080,O00009600,U000048,23.17,2025-06-21 19:20:49
CU00003041,CR00006693,CP00147,O00008060,U003941,64.83,2026-04-28 07:44:49
CU00003042,CR00006695,CP00051,O00000893,U003063,42.04,2026-07-24 18:49:02
CU00003043,CR00006697,CP00175,O00011986,U004696,43.12,2026-02-07 23:38:51
CU00003044,CR00006706,CP00146,O00009992,U000799,104.66,2025-06-06 07:45:27
CU00003045,CR00006707,CP00075,O00005276,U000039,28.2,2026-06-13 08:13:08
CU00003046,CR00006709,CP00176,O00005144,U000564,7.02,2026-07-17 10:03:13
CU00003047,CR00006710,CP00013,O00003584,U002301,27.35,2025-06-14 13:34:30
CU00003048,CR00006713,CP00054,O00005480,U001964,31.25,2025-02-02 10:54:37
CU00003049,CR00006714,CP00063,O00007170,U003135,15.7,2026-05-13 16:06:27
CU00003050,CR00006715,CP00157,O00005194,U003822,111.49,2025-07-09 16:37:30
CU00003051,CR00006719,CP00129,O00006552,U003909,78.9,2026-07-07 05:20:33
CU00003052,CR00006720,CP00157,O00007728,U004314,111.49,2026-07-18 17:44:53
CU00003053,CR00006721,CP00120,O00007886,U001713,79.58,2026-02-28 08:40:01
CU00003054,CR00006722,CP00021,O00001776,U004641,24.2,2026-02-26 20:57:24
CU00003055,CR00006723,CP00067,O00003645,U002541,34.21,2026-06-13 15:52:18
CU00003056,CR00006725,CP00042,O00005910,U003184,13.33,2026-08-06 04:05:43
CU00003057,CR00006730,CP00080,O00002434,U003623,23.17,2026-03-08 11:25:10
CU00003058,CR00006732,CP00131,O00008661,U001297,9.19,2025-09-18 23:36:13
CU00003059,CR00006737,CP00040,O00005798,U002221,22.44,2025-08-10 17:56:56
CU00003060,CR00006739,CP00101,O00010373,U002213,57.5,2026-06-18 09:24:50
CU00003061,CR00006740,CP00086,O00005822,U000516,27.94,2025-01-02 18:39:16
CU00003062,CR00006741,CP00071,O00001723,U001714,30.88,2026-06-21 18:37:48
CU00003063,CR00006743,CP00119,O00009363,U000551,78.56,2025-09-21 14:05:52
CU00003064,CR00006744,CP00027,O00000879,U001233,42.99,2025-12-29 22:30:03
CU00003065,CR00006753,CP00004,O00008377,U000038,19.05,2026-06-12 23:07:35
CU00003066,CR00006756,CP00146,O00009929,U002551,104.66,2025-12-08 04:02:36
CU00003067,CR00006759,CP00032,O00008352,U002311,12.36,2025-06-18 18:08:58
CU00003068,CR00006760,CP00144,O00010640,U004390,25.86,2025-06-26 07:11:16
CU00003069,CR00006762,CP00002,O00003030,U000851,5.62,2026-06-14 14:09:32
CU00003070,CR00006763,CP00080,O00003114,U002359,23.17,2025-05-19 06:41:14
CU00003071,CR00006764,CP00171,O00009500,U004286,79.44,2025-12-05 05:02:19
CU00003072,CR00006766,CP00175,O00004309,U000532,43.12,2026-05-23 16:34:56
CU00003073,CR00006767,CP00171,O00001703,U000705,79.44,2025-07-15 14:37:42
CU00003074,CR00006771,CP00069,O00011176,U003111,22.95,2026-04-02 13:22:43
CU00003075,CR00006774,CP00054,O00002502,U004682,31.25,2025-08-17 00:25:16
CU00003076,CR00006776,CP00082,O00008872,U002556,9.28,2026-01-28 19:35:37
CU00003077,CR00006780,CP00001,O00009854,U002674,57.84,2026-04-06 15:44:20
CU00003078,CR00006783,CP00132,O00007615,U003816,57.92,2025-10-08 03:48:48
CU00003079,CR00006785,CP00070,O00000720,U000961,99.65,2025-04-17 14:06:45
CU00003080,CR00006786,CP00002,O00000180,U003051,5.62,2026-07-10 23:14:29
CU00003081,CR00006787,CP00180,O00003354,U001241,70.25,2026-03-02 08:02:08
CU00003082,CR00006790,CP00136,O00011092,U001609,54.37,2026-03-26 12:18:17
CU00003083,CR00006791,CP00031,O00002130,U000752,18.52,2026-05-03 20:35:57
CU00003084,CR00006793,CP00162,O00003139,U001448,18.65,2025-11-14 08:58:47
CU00003085,CR00006795,CP00010,O00010378,U004431,8.57,2025-07-23 07:10:42
CU00003086,CR00006797,CP00059,O00011999,U001866,6.6,2025-05-07 10:57:03
CU00003087,CR00006799,CP00042,O00010259,U002337,13.33,2026-02-24 01:11:01
CU00003088,CR00006800,CP00152,O00009812,U002286,39.08,2025-12-21 10:44:46
CU00003089,CR00006801,CP00175,O00005802,U001347,43.12,2025-06-19 02:00:25
CU00003090,CR00006804,CP00042,O00000925,U001562,13.33,2026-02-03 04:54:55
CU00003091,CR00006807,CP00063,O00007107,U000715,15.7,2025-01-15 16:35:35
CU00003092,CR00006810,CP00041,O00011152,U002616,53.71,2026-03-17 15:15:11
CU00003093,CR00006813,CP00079,O00007999,U003904,6.82,2025-01-02 22:23:13
CU00003094,CR00006816,CP00042,O00003634,U003296,13.33,2025-03-22 17:51:02
CU00003095,CR00006817,CP00054,O00000024,U000020,31.25,2026-02-17 22:16:39
CU00003096,CR00006820,CP00141,O00004244,U004487,109.53,2025-05-19 21:59:28
CU00003097,CR00006821,CP00167,O00006701,U001248,50.16,2025-11-12 09:37:48
CU00003098,CR00006823,CP00157,O00007802,U000980,111.49,2025-12-30 08:04:18
CU00003099,CR00006826,CP00027,O00005429,U003848,42.99,2025-09-13 21:58:12
CU00003100,CR00006827,CP00067,O00003644,U004574,34.21,2026-06-08 23:52:24
CU00003101,CR00006828,CP00079,O00001659,U001092,6.82,2026-01-05 07:56:43
CU00003102,CR00006829,CP00003,O00006667,U002226,14.49,2025-11-24 17:19:03
CU00003103,CR00006832,CP00118,O00005620,U002823,13.08,2025-05-15 08:46:23
CU00003104,CR00006834,CP00140,O00006576,U002113,21.17,2025-09-04 09:50:32
CU00003105,CR00006838,CP00180,O00006991,U000449,70.25,2026-02-23 23:48:34
CU00003106,CR00006839,CP00152,O00007674,U003403,39.08,2026-03-30 20:55:08
CU00003107,CR00006840,CP00057,O00010382,U002329,5.78,2026-02-18 19:08:39
CU00003108,CR00006841,CP00155,O00011703,U000680,76.61,2025-10-18 02:21:37
CU00003109,CR00006842,CP00100,O00009059,U000628,8.39,2025-06-11 05:10:56
CU00003110,CR00006843,CP00035,O00004910,U003498,65.28,2026-07-24 07:29:53
CU00003111,CR00006845,CP00143,O00002770,U003154,147.54,2025-07-02 17:33:53
CU00003112,CR00006846,CP00129,O00001996,U002785,78.9,2026-06-16 13:48:48
CU00003113,CR00006851,CP00173,O00011410,U004883,6.3,2025-04-30 14:29:00
CU00003114,CR00006853,CP00167,O00008569,U003379,50.16,2025-05-16 06:09:10
CU00003115,CR00006854,CP00088,O00010069,U004007,18.99,2026-06-18 18:24:16
CU00003116,CR00006856,CP00170,O00006625,U002204,38.43,2025-04-14 08:18:10
CU00003117,CR00006858,CP00112,O00000058,U004904,36.64,2025-12-04 11:39:16
CU00003118,CR00006862,CP00013,O00003278,U003049,27.35,2026-08-08 17:40:27
CU00003119,CR00006863,CP00094,O00011134,U001492,9.28,2025-04-27 16:34:31
CU00003120,CR00006864,CP00175,O00003551,U004055,43.12,2025-10-18 19:23:51
CU00003121,CR00006866,CP00135,O00006257,U003947,83.42,2026-08-12 13:55:43
CU00003122,CR00006867,CP00117,O00009897,U001168,7.89,2025-06-05 08:29:31
CU00003123,CR00006870,CP00027,O00005077,U000673,42.99,2025-12-29 08:28:13
CU00003124,CR00006876,CP00160,O00011702,U002704,34.25,2025-01-04 18:36:44
CU00003125,CR00006877,CP00148,O00011023,U004614,17.13,2025-04-24 23:08:17
CU00003126,CR00006878,CP00128,O00010999,U003354,59.78,2026-06-05 23:27:51
CU00003127,CR00006879,CP00051,O00008124,U000690,42.04,2025-02-18 00:59:04
CU00003128,CR00006881,CP00027,O00005922,U003033,42.99,2026-08-13 22:38:23
CU00003129,CR00006884,CP00089,O00007378,U003931,8.02,2025-01-01 02:30:03
CU00003130,CR00006886,CP00163,O00000631,U001418,12.05,2025-05-29 12:10:04
CU00003131,CR00006887,CP00117,O00001912,U003291,7.89,2026-08-07 14:32:05
CU00003132,CR00006890,CP00013,O00007102,U002872,27.35,2026-06-03 18:09:44
CU00003133,CR00006895,CP00060,O00007103,U003815,11.31,2025-07-14 22:16:33
CU00003134,CR00006896,CP00062,O00006474,U002820,6.55,2025-01-27 01:36:19
CU00003135,CR00006897,CP00165,O00004679,U002040,5.64,2025-01-25 05:49:19
CU00003136,CR00006901,CP00148,O00007909,U002462,17.13,2025-04-05 01:47:48
CU00003137,CR00006906,CP00087,O00002338,U001468,52.22,2025-08-06 20:34:37
CU00003138,CR00006907,CP00033,O00006974,U004952,27.87,2026-06-08 23:41:55
CU00003139,CR00006909,CP00117,O00000376,U000466,7.89,2025-05-10 06:14:47
CU00003140,CR00006910,CP00032,O00011993,U002727,12.36,2025-11-22 03:07:12
CU00003141,CR00006913,CP00160,O00007383,U001051,34.25,2025-04-14 05:53:42
CU00003142,CR00006917,CP00022,O00011979,U001212,38.59,2026-08-03 21:46:35
CU00003143,CR00006918,CP00023,O00009098,U001237,106.03,2025-02-21 10:53:52
CU00003144,CR00006919,CP00174,O00004877,U002822,140.96,2025-04-29 12:46:18
CU00003145,CR00006921,CP00159,O00004602,U002737,36.24,2026-03-30 04:11:51
CU00003146,CR00006924,CP00033,O00011850,U002675,27.87,2026-07-17 18:37:48
CU00003147,CR00006935,CP00124,O00002292,U003029,5.83,2025-11-14 11:28:19
CU00003148,CR00006940,CP00041,O00007877,U004460,53.71,2026-02-25 22:11:04
CU00003149,CR00006942,CP00124,O00000135,U003978,5.83,2025-02-02 09:34:52
CU00003150,CR00006944,CP00175,O00002290,U000078,43.12,2026-06-14 08:56:01
CU00003151,CR00006945,CP00080,O00010639,U000396,23.17,2026-03-11 19:17:29
CU00003152,CR00006946,CP00042,O00002214,U002746,13.33,2026-03-11 03:51:10
CU00003153,CR00006947,CP00098,O00004055,U001679,5.32,2025-09-22 08:53:26
CU00003154,CR00006948,CP00119,O00010969,U001310,78.56,2026-07-20 05:53:15
CU00003155,CR00006951,CP00098,O00011059,U000701,5.32,2025-02-05 15:09:03
CU00003156,CR00006952,CP00059,O00004025,U002893,6.6,2025-02-14 22:35:54
CU00003157,CR00006953,CP00093,O00008469,U001244,27.11,2025-09-05 22:57:17
CU00003158,CR00006959,CP00115,O00000875,U002219,86.93,2026-01-22 15:41:10
CU00003159,CR00006961,CP00149,O00005226,U000306,8.69,2026-03-04 04:13:11
CU00003160,CR00006962,CP00178,O00005557,U001865,41.84,2025-03-12 19:04:42
CU00003161,CR00006963,CP00035,O00002841,U001819,72.35,2025-03-12 07:04:18
CU00003162,CR00006964,CP00096,O00003427,U004276,23.59,2025-03-02 19:53:17
CU00003163,CR00006965,CP00115,O00011227,U001496,86.93,2026-04-28 22:16:39
CU00003164,CR00006968,CP00048,O00001464,U004963,11.56,2026-02-24 08:54:35
CU00003165,CR00006970,CP00079,O00009047,U000215,6.82,2025-10-06 04:57:31
CU00003166,CR00006971,CP00008,O00004834,U003563,101.76,2026-03-15 16:55:25
CU00003167,CR00006973,CP00167,O00011108,U000132,50.16,2025-06-08 11:48:03
CU00003168,CR00006975,CP00004,O00000485,U002379,19.05,2025-03-23 15:14:49
CU00003169,CR00006976,CP00035,O00009969,U004169,72.35,2025-09-23 02:54:19
CU00003170,CR00006978,CP00111,O00006108,U002855,14.15,2025-06-09 03:32:36
CU00003171,CR00006979,CP00144,O00010889,U002644,25.86,2026-04-15 09:29:48
CU00003172,CR00006981,CP00048,O00004710,U004387,11.56,2025-02-04 12:04:18
CU00003173,CR00006982,CP00115,O00010621,U002807,86.93,2025-11-05 10:17:02
CU00003174,CR00006983,CP00124,O00004253,U003024,5.83,2026-07-21 06:18:30
CU00003175,CR00006984,CP00174,O00003294,U003792,140.96,2026-02-27 10:58:48
CU00003176,CR00006985,CP00082,O00004737,U000574,9.28,2026-06-11 14:56:12
CU00003177,CR00006987,CP00072,O00007635,U004529,37.75,2025-02-11 17:08:36
CU00003178,CR00006988,CP00172,O00008731,U003944,8.25,2026-01-10 16:19:25
CU00003179,CR00006989,CP00142,O00006162,U004811,14.56,2026-03-20 21:35:13
CU00003180,CR00006990,CP00062,O00009965,U000363,6.55,2025-11-26 11:13:37
CU00003181,CR00006992,CP00089,O00004604,U004201,8.02,2026-03-13 01:04:41
CU00003182,CR00006995,CP00134,O00005533,U001222,28.03,2025-02-26 20:51:25
CU00003183,CR00007001,CP00093,O00003169,U004428,27.11,2026-08-02 14:59:13
CU00003184,CR00007002,CP00087,O00006689,U000745,52.22,2026-07-23 09:45:25
CU00003185,CR00007003,CP00140,O00003274,U001059,21.17,2025-04-17 03:09:02
CU00003186,CR00007008,CP00112,O00002812,U002031,36.64,2025-02-17 15:05:34
CU00003187,CR00007009,CP00179,O00007558,U001514,32.09,2025-04-17 01:08:02
CU00003188,CR00007015,CP00108,O00002408,U002226,32.8,2025-08-05 06:53:00
CU00003189,CR00007019,CP00057,O00011323,U002267,5.78,2025-05-13 12:13:34
CU00003190,CR00007020,CP00030,O00007266,U004783,102.7,2025-11-11 05:43:10
CU00003191,CR00007021,CP00180,O00003902,U002702,70.25,2026-05-05 04:13:11
CU00003192,CR00007022,CP00034,O00011231,U000798,31.12,2025-04-20 15:31:16
CU00003193,CR00007024,CP00087,O00003520,U004846,52.22,2025-09-24 16:07:21
CU00003194,CR00007027,CP00056,O00004437,U003643,9.18,2025-08-15 11:15:11
CU00003195,CR00007030,CP00060,O00008899,U004386,11.31,2026-06-10 02:27:33
CU00003196,CR00007032,CP00046,O00011866,U003532,29.68,2025-01-21 06:56:46
CU00003197,CR00007033,CP00012,O00009031,U002186,22.74,2026-05-11 08:40:27
CU00003198,CR00007036,CP00015,O00008808,U001696,26.99,2026-01-08 20:05:36
CU00003199,CR00007037,CP00067,O00011325,U004897,34.21,2026-04-22 16:34:24
CU00003200,CR00007039,CP00073,O00000280,U001431,42.24,2025-04-02 17:08:24
CU00003201,CR00007041,CP00018,O00010136,U000466,34.59,2025-04-23 08:00:54
CU00003202,CR00007042,CP00136,O00007776,U002515,54.37,2026-02-13 00:24:15
CU00003203,CR00007043,CP00171,O00007592,U000187,79.44,2025-06-28 08:34:29
CU00003204,CR00007044,CP00131,O00009687,U003329,9.19,2025-11-05 07:26:52
CU00003205,CR00007047,CP00096,O00002552,U003090,23.59,2025-11-26 01:14:27
CU00003206,CR00007052,CP00005,O00010791,U004362,20.33,2025-02-28 03:37:31
CU00003207,CR00007054,CP00010,O00007238,U001017,8.57,2025-10-02 04:06:40
CU00003208,CR00007056,CP00111,O00001974,U003793,14.15,2026-03-11 09:42:00
CU00003209,CR00007058,CP00087,O00005608,U004469,52.22,2025-07-23 11:25:05
CU00003210,CR00007059,CP00160,O00006503,U004177,34.25,2025-10-14 07:28:04
CU00003211,CR00007060,CP00073,O00011182,U000356,42.24,2025-08-13 22:01:37
CU00003212,CR00007062,CP00107,O00003119,U001068,91.42,2025-12-30 08:31:17
CU00003213,CR00007064,CP00007,O00007525,U004921,82.38,2025-07-11 10:04:36
CU00003214,CR00007068,CP00019,O00000277,U001866,82.27,2026-01-16 22:16:42
CU00003215,CR00007069,CP00140,O00011497,U000078,21.17,2025-09-25 23:47:02
CU00003216,CR00007070,CP00022,O00000432,U000933,38.59,2025-04-10 10:24:56
CU00003217,CR00007071,CP00041,O00009717,U003737,53.71,2025-07-04 13:02:52
CU00003218,CR00007073,CP00046,O00009773,U001519,29.68,2026-03-04 00:54:13
CU00003219,CR00007076,CP00009,O00009724,U003692,22.92,2025-06-02 15:52:51
CU00003220,CR00007077,CP00020,O00001423,U003435,32.45,2026-01-22 19:39:36
CU00003221,CR00007079,CP00158,O00007307,U000434,8.87,2025-12-25 19:33:48
CU00003222,CR00007082,CP00127,O00004579,U001908,8.98,2025-06-08 08:31:59
CU00003223,CR00007083,CP00040,O00004479,U003631,22.44,2025-09-26 00:06:28
CU00003224,CR00007086,CP00127,O00000386,U002131,8.98,2025-12-07 22:16:03
CU00003225,CR00007089,CP00050,O00008842,U002467,55.17,2026-05-27 16:09:36
CU00003226,CR00007090,CP00071,O00011812,U003113,30.88,2025-02-10 17:19:23
CU00003227,CR00007091,CP00108,O00002668,U002633,32.8,2026-04-25 23:19:59
CU00003228,CR00007092,CP00169,O00000640,U001921,16.12,2026-04-20 13:10:56
CU00003229,CR00007093,CP00046,O00002066,U002374,29.68,2026-02-27 06:39:18
CU00003230,CR00007095,CP00034,O00006146,U001438,31.12,2025-01-08 23:37:45
CU00003231,CR00007096,CP00043,O00000494,U002647,88.16,2025-08-05 01:43:18
CU00003232,CR00007098,CP00056,O00004990,U001478,9.18,2025-11-07 04:02:24
CU00003233,CR00007099,CP00068,O00002032,U004760,137.03,2025-12-24 21:24:42
CU00003234,CR00007101,CP00126,O00005873,U000496,76.27,2026-04-14 21:40:50
CU00003235,CR00007102,CP00019,O00009862,U002281,82.27,2025-08-02 15:36:44
CU00003236,CR00007104,CP00156,O00009110,U001821,84.56,2025-03-31 20:28:42
CU00003237,CR00007105,CP00106,O00006411,U004477,6.59,2026-05-01 17:59:57
CU00003238,CR00007108,CP00176,O00000580,U003256,7.02,2025-07-21 10:41:22
CU00003239,CR00007112,CP00145,O00004969,U004196,10.69,2025-07-01 10:33:30
CU00003240,CR00007113,CP00026,O00002613,U004987,103.86,2025-02-14 01:55:27
CU00003241,CR00007114,CP00173,O00009059,U000628,6.3,2025-06-11 05:10:56
CU00003242,CR00007115,CP00169,O00010333,U002734,16.12,2026-03-24 04:02:49
CU00003243,CR00007123,CP00118,O00006959,U004621,13.08,2026-04-30 14:35:52
CU00003244,CR00007124,CP00008,O00003341,U001119,101.76,2025-03-05 13:41:04
CU00003245,CR00007125,CP00107,O00009509,U001793,91.42,2025-05-07 18:25:59
CU00003246,CR00007128,CP00013,O00000557,U001142,27.35,2026-04-05 08:30:48
CU00003247,CR00007131,CP00006,O00009960,U001078,107.26,2025-06-10 13:20:17
CU00003248,CR00007133,CP00072,O00001185,U002798,37.75,2025-08-16 15:28:31
CU00003249,CR00007134,CP00102,O00007230,U000614,106.56,2025-04-12 08:28:25
CU00003250,CR00007135,CP00172,O00001265,U004945,8.25,2026-01-15 15:40:27
CU00003251,CR00007139,CP00025,O00009402,U001315,26.85,2025-06-22 18:13:59
CU00003252,CR00007140,CP00008,O00006502,U002786,101.76,2026-03-12 10:14:14
CU00003253,CR00007142,CP00122,O00006937,U002492,147.62,2025-02-12 21:07:05
CU00003254,CR00007147,CP00157,O00002589,U000882,111.49,2026-01-08 21:14:43
CU00003255,CR00007149,CP00016,O00009118,U001188,13.42,2025-10-11 16:59:59
CU00003256,CR00007150,CP00149,O00008917,U002028,8.69,2025-07-13 22:50:16
CU00003257,CR00007154,CP00050,O00000668,U003886,55.17,2025-05-18 20:06:21
CU00003258,CR00007156,CP00114,O00000261,U002964,29.15,2025-08-21 15:30:42
CU00003259,CR00007159,CP00010,O00006584,U002112,8.57,2025-04-11 21:19:19
CU00003260,CR00007160,CP00154,O00011028,U000428,69.09,2026-08-08 08:14:13
CU00003261,CR00007161,CP00027,O00003838,U000738,42.99,2025-12-27 12:01:48
CU00003262,CR00007164,CP00001,O00002190,U000222,57.84,2025-05-13 00:44:06
CU00003263,CR00007166,CP00110,O00010715,U002268,20.65,2026-02-26 11:29:28
CU00003264,CR00007168,CP00133,O00005966,U004516,25.98,2025-05-11 09:48:46
CU00003265,CR00007171,CP00053,O00003656,U001231,12.33,2025-09-24 02:24:07
CU00003266,CR00007172,CP00114,O00006519,U004570,29.15,2025-01-11 20:43:10
CU00003267,CR00007173,CP00007,O00008945,U000468,82.38,2025-07-12 01:13:28
CU00003268,CR00007176,CP00134,O00009017,U000898,28.03,2025-10-31 06:36:00
CU00003269,CR00007177,CP00075,O00005400,U003514,28.2,2026-01-29 10:40:13
CU00003270,CR00007178,CP00014,O00007752,U004990,56.4,2025-03-27 22:48:31
CU00003271,CR00007180,CP00017,O00006088,U004731,12.1,2026-05-19 03:41:22
CU00003272,CR00007181,CP00101,O00008173,U003126,57.5,2026-02-16 09:04:29
CU00003273,CR00007182,CP00141,O00010705,U001719,109.53,2025-08-06 06:00:01
CU00003274,CR00007187,CP00126,O00009337,U004653,76.27,2026-03-02 08:07:53
CU00003275,CR00007188,CP00056,O00004138,U002222,9.18,2025-08-15 07:06:57
CU00003276,CR00007189,CP00140,O00003839,U002794,21.17,2025-02-27 12:54:23
CU00003277,CR00007190,CP00098,O00003871,U002910,5.32,2025-01-15 11:35:35
CU00003278,CR00007191,CP00051,O00000202,U004278,42.04,2025-01-22 21:25:32
CU00003279,CR00007194,CP00158,O00000145,U001150,8.87,2025-08-26 14:37:22
CU00003280,CR00007197,CP00016,O00006191,U003600,13.42,2025-05-24 13:40:26
CU00003281,CR00007198,CP00056,O00006611,U003027,9.18,2025-02-27 10:28:20
CU00003282,CR00007199,CP00060,O00004315,U001322,11.31,2025-02-14 22:02:11
CU00003283,CR00007200,CP00163,O00001557,U004435,12.05,2025-01-24 05:47:06
CU00003284,CR00007206,CP00036,O00010914,U004598,32.03,2026-06-23 05:27:21
CU00003285,CR00007209,CP00027,O00009286,U004965,42.99,2026-07-09 07:18:22
CU00003286,CR00007215,CP00050,O00005647,U001323,55.17,2025-10-17 12:52:35
CU00003287,CR00007217,CP00097,O00007598,U004366,17.45,2025-09-26 08:17:24
CU00003288,CR00007218,CP00095,O00000758,U002392,35.84,2026-08-15 11:56:47
CU00003289,CR00007220,CP00178,O00000419,U003854,41.84,2025-05-29 17:11:05
CU00003290,CR00007221,CP00066,O00011732,U004434,117.08,2025-07-30 18:38:45
CU00003291,CR00007223,CP00116,O00009749,U001053,12.5,2025-06-11 01:09:36
CU00003292,CR00007224,CP00075,O00001637,U002792,28.2,2025-01-31 03:39:33
CU00003293,CR00007225,CP00017,O00010516,U004994,12.1,2025-10-18 03:43:53
CU00003294,CR00007228,CP00026,O00010907,U000448,103.86,2025-08-23 00:41:08
CU00003295,CR00007230,CP00046,O00003758,U003294,29.68,2026-01-01 23:47:25
CU00003296,CR00007231,CP00125,O00010353,U001694,21.22,2026-03-13 05:02:30
CU00003297,CR00007232,CP00103,O00004279,U002572,6.3,2026-05-21 15:16:02
CU00003298,CR00007233,CP00045,O00004138,U002222,102.24,2025-08-15 07:06:57
CU00003299,CR00007234,CP00030,O00008009,U004408,102.7,2025-06-25 06:10:47
CU00003300,CR00007235,CP00003,O00006474,U002820,14.49,2025-01-27 01:36:19
CU00003301,CR00007236,CP00160,O00006036,U002417,34.25,2026-06-18 01:45:18
CU00003302,CR00007237,CP00164,O00007972,U002137,6.36,2025-06-07 04:39:12
CU00003303,CR00007240,CP00009,O00005255,U004512,22.92,2026-02-18 22:59:55
CU00003304,CR00007242,CP00166,O00005396,U001300,95.09,2025-06-20 00:41:19
CU00003305,CR00007243,CP00093,O00004739,U000669,27.11,2025-01-21 13:14:30
CU00003306,CR00007245,CP00159,O00003185,U001675,36.24,2025-01-22 08:21:52
CU00003307,CR00007247,CP00021,O00005201,U001184,24.2,2025-05-05 08:43:46
CU00003308,CR00007248,CP00032,O00011819,U001787,12.36,2025-03-01 18:27:42
CU00003309,CR00007253,CP00047,O00007208,U000531,66.82,2026-07-25 23:30:46
CU00003310,CR00007254,CP00126,O00000936,U001945,76.27,2025-04-27 00:19:46
CU00003311,CR00007259,CP00046,O00007989,U000223,29.68,2026-01-16 19:46:11
CU00003312,CR00007264,CP00040,O00009849,U003319,22.44,2025-05-09 20:46:46
CU00003313,CR00007266,CP00099,O00002509,U002145,47.95,2026-06-30 23:50:08
CU00003314,CR00007269,CP00044,O00003729,U003588,6.69,2025-11-25 08:11:46
CU00003315,CR00007274,CP00112,O00010169,U002851,36.64,2025-06-13 02:14:24
CU00003316,CR00007279,CP00055,O00002843,U003484,123.44,2026-05-14 12:48:44
CU00003317,CR00007280,CP00173,O00007298,U002955,6.3,2025-01-31 09:51:37
CU00003318,CR00007284,CP00113,O00006965,U002509,7.63,2025-11-15 23:36:45
CU00003319,CR00007286,CP00028,O00000930,U002722,57.77,2026-02-21 15:51:58
CU00003320,CR00007288,CP00086,O00010737,U003193,27.94,2025-09-16 22:55:07
CU00003321,CR00007289,CP00032,O00011019,U004628,12.36,2025-12-30 14:42:02
CU00003322,CR00007290,CP00049,O00004882,U002849,49.71,2025-10-26 13:38:07
CU00003323,CR00007291,CP00029,O00008131,U003283,12.24,2026-07-27 03:06:10
CU00003324,CR00007293,CP00172,O00003308,U003437,8.25,2025-07-27 04:36:51
CU00003325,CR00007295,CP00031,O00011292,U004798,18.52,2025-12-19 19:33:43
CU00003326,CR00007296,CP00079,O00004535,U002203,6.82,2025-02-03 17:41:48
CU00003327,CR00007299,CP00162,O00009218,U000631,18.65,2025-08-19 17:47:24
CU00003328,CR00007300,CP00119,O00006910,U000903,78.56,2026-04-14 05:10:03
CU00003329,CR00007306,CP00138,O00010689,U003582,29.0,2025-01-10 20:04:51
CU00003330,CR00007307,CP00056,O00006023,U004086,9.18,2025-04-03 17:29:01
CU00003331,CR00007308,CP00011,O00008492,U002384,32.73,2025-12-25 20:53:09
CU00003332,CR00007310,CP00057,O00007842,U004438,5.78,2025-12-28 12:26:30
CU00003333,CR00007314,CP00042,O00007082,U002318,13.33,2026-04-18 08:21:04
CU00003334,CR00007316,CP00171,O00000468,U003562,79.44,2026-02-21 03:24:41
CU00003335,CR00007322,CP00117,O00007543,U003767,7.89,2025-06-08 18:10:15
CU00003336,CR00007323,CP00006,O00003398,U000442,107.26,2026-02-21 18:14:49
CU00003337,CR00007325,CP00091,O00002597,U002585,22.89,2026-03-28 16:14:19
CU00003338,CR00007327,CP00099,O00003480,U004329,47.95,2025-12-30 17:25:22
CU00003339,CR00007332,CP00129,O00000962,U002763,78.9,2026-05-27 17:35:33
CU00003340,CR00007333,CP00058,O00002793,U002130,99.78,2026-03-17 22:04:09
CU00003341,CR00007334,CP00118,O00001341,U003875,13.08,2025-07-18 05:00:31
CU00003342,CR00007338,CP00114,O00009111,U001030,29.15,2025-10-15 18:49:51
